Key,English,Simplified_Chinese
TEXTCLIENT_RPS_DAYCHANGE,You do not have the right to acquire the item.,You do not have the right to acquire the item.
TEXTCLIENT_PVPCONTEST_SPECTATE_AUTH,You don't have the required auth to spectate.,You don't have the required auth to spectate.
TEXTCLIENT_GUILDBUFF_NEW,Your Guild just unlocked Guild Buff Level %d!,Your Guild just unlocked Guild Buff Level %d!
TEXTCLIENT_GUILDBUFF_DONATE,%s donated %s #bx%d#nb to the Guild (Total: %d)!,%s donated %s #bx%d#nb to the Guild (Total: %d)!
TEXTCLIENT_GUILDBUFF_RANKING_MAIL,Congratulations for your rank %d in the First Come First Served ranking!,Congratulations for your rank %d in the First Come First Served ranking!
TEXTCLIENT_PURCHASE_ERROR_LEVEL,You cannot purchase this item because your level is too low. (Req Lev: %d),You cannot purchase this item because your level is too low. (Req Lev: %d)
TEXTCLIENT_PURCHASE_ERROR_COUNT,You can purchase this item up to %d times.,You can purchase this item up to %d times.
TEXTCLIENT_MONSTER_ATTACK_ERROR_LEVEL,This monster can only be attacked by level %d or higher,This monster can only be attacked by level %d or higher
TEXTCLIENT_REAPITEMCOUNT,You received %d %s.,You received %d %s.
TEXTCLIENT_GUILDBANKSCROLL_NOGUILD,You can’t use this item because you are not part of a guild,You can’t use this item because you are not part of a guild
TEXTCLIENT_CANNOT_USE_OTHER_ACTIONS,You cannot use the item during other actions.,You cannot use the item during other actions.
TEXTCLIENT_CANNOT_USE_CURRENT_STATE,You cannot use the item in the current state.,You cannot use the item in the current state.
TEXTCLIENT_ACCEL_FUEL_PRIORITY01,"You are currently using Acceleration Fuel. When you use this item, the existing effect will not be applied any more. Are you sure you want to use this?",你当前正在使用加速燃料。若使用此物品，原有效果将不再生效。是否确认使用？
TEXTCLIENT_ACCEL_FUEL_PRIORITY02,"You are currently using Nitro Booster. When you use this item, the existing effect will still take priority. Are you sure you want to use this?",你当前正在使用氮气加速器​。若使用此物品，原有效果仍将优先保留。是否确认使用？
TEXTCLIENT_DAILY_LOTTERY_COUNT,You've used all the roulette chances today.,今日的轮盘抽奖次数已用完。
TEXTCLIENT_TRANS_LOTTERY_TRANS,You can't use the roulette while being transformed.,变形状态下无法使用轮盘。
TEXTCLIENT_TRANS_LOTTERY_WING,You can't use the roulette while using the wing effect.,使用翅膀特效期间无法使用轮盘。
TEXTCLIENT_TRANS_LOTTERY_FLY,You can't use the roulette while flying.,飞行状态下无法使用轮盘。
TEXTCLIENT_TRANS_LOTTERY_DUNGEON,You can't use the roulette in this dungeon.,无法在该地牢中使用轮盘。
TEXTCLIENT_BANKEXTRABAG_INUSE,You are already using Bank Extra Bag.,你正在使用银行扩展背包。
TEXTCLIENT_BANKEXTRABAG_USED,Bank is now expanded.,银行已扩展。
TEXTCLIENT_CANNOT_USE_COMBAT,You cannot use the item during combat.,战斗状态下无法使用该物品。
TEXTCLIENT_RAINBOWRACE_ITEMUSED,%s Used %s on you!,%s 对你使用了 %s！
TEXTCLIENT_RAINBOWRACE_USEITEM,You used %s on %s!,你对 %s 使用了 %s！
TEXTCLIENT_RAINBOWRACE_USEITEM_SELF,You used %s!,你使用了 %s！
TEXTCLIENT_RAINBOWRACE_USEITEM_NOTARGET,No target found.,找不到目标。
TEXTCLIENT_RAINBOWRACE_USEITEM_TARGETBARRIER,The target blocked with a Rainbow Barrier!,目标已被彩虹屏障阻挡！
TEXTCLIENT_RAINBOWRACE_USEITEM_USERBARRIER,You've blocked an item with your Rainbow Barrier!,你用彩虹屏障挡住了物品效果！
TEXTCLIENT_RAINBOWRACE_NOFLY,You cannot start flying during the preparatory period.,准备期间无法开始飞行。
TEXTCLIENT_RAINBOWRACE_NOSTAND,You cannot stop flying during the racing period.,比赛期间无法停止飞行。
TEXTCLIENT_RAINBOWRACE_NOSTACK,Your target is already suffering from this item!,目标已在承受该物品的效果！
TEXTCLIENT_RAINBOWRACE_PREP,The Rainbow Race begins in %d seconds...,彩虹竞赛将在 %d 秒后开始...
TEXTCLIENT_RAINBOWRACE_START,The Rainbow Race begins now!,彩虹竞赛现在开始！
TEXTCLIENT_RAINBOWRACE_FINISH,You've finished the race!,你已完成比赛！
TEXTCLIENT_RAINBOWRACE_END,The Rainbow Race is over! The winner is %s!,彩虹竞赛已结束！获胜者是 %s！
TEXTCLIENT_RAINBOWRACE_NOPENYA,You do not have enough Penya to apply for the Rainbow Race.,你的金币不足以报名参加彩虹竞赛。
TEXTCLIENT_RAINBOWRACE_EXIST,You've already applied for the next race.,你已经报名了下一场比赛。
TEXTCLIENT_RAINBOWRACE_NOPLAYERS,The Rainbow Race was not held due to lack of participants.,因参与人数不足，彩虹竞赛未能举行。
TEXTCLIENT_ULTIMATE_CONVERSION_SUCCESSFUL,Conversion Successful!,转换成功！
TEXTCLIENT_ULTIMATE_CONVERSION_NOMATERIAL,Not enough Material.,材料不足。
TEXTCLIENT_UPGRADE_MAXLEVEL,This item has reached its maximum upgrade level.,该物品已达最大强化等级。
TEXTCLIENT_UPGRADE_GREAT_FAILURE,The upgrade has been a great failure.,强化大失败。
TEXTCLIENT_UPGRADE_GREAT_SUCCESS,Upgrade great success!,强化大成功！
TEXTCLIENT_ITEM_TARGET_NOT_AVAILABLE,This item cannot be used for the target.,该物品无法对目标使用。
TEXTCLIENT_USE_ULTIMATE_MENU,You can use this item with Create Ultimate Weapon menu at Weapon shop,你可以在武器商店的“创建终极武器”菜单中使用此物品。
TEXTCLIENT_PLACE_ITEM_FIRST,You must set the target item first.,请先设置目标物品
TEXTCLIENT_GUILDHOUSING_NOGUILD,You must be part of a guild to bid for a guild ship.,你必须加入公会才能竞标公会飞船。
TEXTCLIENT_GUILDHOUSING_NOTMASTER,Only the guild leader can buy a guild ship.,仅公会会长可购买公会飞船。
TEXTCLIENT_GUILDHOUSING_ALREADYOWN,Your guild already owns a guild ship.,你的公会已拥有一艘公会飞船。
TEXTCLIENT_GUILDHOUSING_BIDSUCCESS,You successfully placed a bid on this guild ship!,你已成功对该公会飞船发起竞标！
TEXTCLIENT_GUILDHOUSING_ALREADYBELONG,This guild ship already belongs to another guild. You can't place a bid on it.,这艘公会飞船已属于另一个公会，你无法对其竞标。
TEXTCLIENT_GUILDHOUSING_NOTOWNED,This ship does not belong to your guild.,这艘飞船不属于你的公会。
TEXTCLIENT_HOUSEOBJECTS_TOOFAR,The position you're trying to put your furniture at is too far from you.,你要放置家具的位置距离过远。
TEXTCLIENT_HOUSEOBJECTS_ALREADYPLACED,You already placed that furniture. Please disable it before.,你已放置过该家具，请先将其关闭。
TEXTCLIENT_HOUSEOBJECTS_NOTPLACED,You first need to place that furniture before disabling it.,你需要先放置该家具，然后才能将其关闭。
TEXTCLIENT_HOUSEOBJECTS_AREA,You cannot place a furniture here.,此处无法放置家具。
TEXTCLIENT_HOUSEOBJECTS_CLICK,Touch on the ground where you want the object to be placed. Rotate it with mouse wheel. Press mouse wheel and move mouse left/right to resize it.,点击地面以放置物体；滚动鼠标滚轮旋转；按下滚轮并左右移动鼠标调整大小。
TEXTCLIENT_HOUSEOBJECTS_CANCEL,Decoration object placement was cancelled.,Decoration object placement was cancelled.
TEXTCLIENT_HOUSEOBJECTS_NOTALLOWED,You don't have the right to place a furniture in that house.,You don't have the right to place a furniture in that house.
TEXTCLIENT_HOUSEOBJECTS_NOTIN,You need to be in your house or guild ship to place that furniture.,你需要在自己的房屋或公会飞船内才能放置该家具。
TEXTCLIENT_HOUSEOBJECTS_NOHOUSE,You have neither a house nor a guild ship.,你既没有房屋，也没有公会飞船。
TEXTCLIENT_PLAYERHOUSING_VISITORADD,You successfully added %s as a visitor!,你已成功将 %s 添加为访客！
TEXTCLIENT_PLAYERHOUSING_VISITORNOTONLINE,The player you selected is offline.,你选择的玩家当前处于离线状态。
TEXTCLIENT_PLAYERHOUSING_VISITORREMOVE,You successfully removed that player from your visitor list.,你已成功将该玩家从访客列表中移除。
TEXTCLIENT_PLAYERHOUSING_VISITORREMOVENOTEXIST,That player is not in your visitor list.,该玩家不在你的访客列表中。
TEXTCLIENT_PLAYERHOUSING_NOTOWN,You do not currently own a house.,你当前没有属于自己的房屋。
TEXTCLIENT_PLAYERHOUSING_BUYSUCCESS,You successfully setup your house.,You successfully setup your house.
TEXTCLIENT_HOUSING_PACKOWNED,You already unlocked that housing pack!,你已经解锁了该房屋组合包！
TEXTCLIENT_HOUSING_PACKSUCCESS,You successfully unlocked %s!,You successfully unlocked %s!
TEXTCLIENT_PLAYERHOUSING_VISIT_EMPTY,There are currently no available houses to visit from your friends list.,当前好友列表中暂无可访问的房屋。
TEXTCLIENT_PLAYERHOUSING_VISIT_OFFLINE,The owner of that house is currently offline.,该房屋的房主当前处于离线状态。
TEXTCLIENT_PLAYERHOUSING_VISIT_NOHOUSE,That player has no house to visit.,该玩家没有可访问的房屋。
TEXTCLIENT_HOUSEOBJECTS_RESET_NOTOWNER,Only the owner can reset the house decorations!,仅房主可重置房屋装饰！
TEXTCLIENT_HOUSEOBJECTS_RESET_SUCCESS,You successfully reset the house decorations.,You successfully reset the house decorations.
TEXTCLIENT_HOUSEOBJECTS_NOPACKS,You do not have any unlocked decoration packs.,You do not have any unlocked decoration packs.
TEXTCLIENT_HOUSEOBJECTS_NOTUNLOCKED,You do not have that decoration unlocked.,You do not have that decoration unlocked.
TEXTCLIENT_HOUSEOBJECTS_NPCEXIST,This NPC already exists in the house.,This NPC already exists in the house.
TEXTCLIENT_PLAYERHOUSINGWND_BUYNOTEMPLATES,There are currently no house templates available. ,There are currently no house templates available. 
TEXTCLIENT_HOUSINGTEMPLATE_EXPIRED,The house template %s has expired! Purchase the template again or set a different one to access your house.,The house template %s has expired! Purchase the template again or set a different one to access your house.
TEXTCLIENT_HOUSINGTEMPLATE_ALREADYOWNED,You already own this house template.,You already own this house template.
TEXTCLIENT_HOUSINGTEMPLATE_UNLOCKSUCCESS,"You successfully unlocked house template ""%s""!","You successfully unlocked house template ""%s""!"
TEXTCLIENT_PLAYERHOUSING_BUYTEMPLATENOTOWNED,You need to unlock that housing template first.,You need to unlock that housing template first.
TEXTCLIENT_GUILDHOUSING_NOOWNER,This guild ship does not belong to anyone. Place a bid if you want it!,This guild ship does not belong to anyone. Place a bid if you want it!
TEXTCLIENT_GUILDHOUSING_NOTOWNER,This guild ship does not belong to your guild. You can't enter.,This guild ship does not belong to your guild. You can't enter.
TEXTCLIENT_GUILDHOUSING_BID_OWNED,This guild ship already belongs to a guild. You can't place a bid on it.,This guild ship already belongs to a guild. You can't place a bid on it.
TEXTCLIENT_GUILDHOUSING_BID_WINNER,Your guild won the auction for the guild ship! You can now teleport to it using the map and right clicking on your ship. Congratulations!,Your guild won the auction for the guild ship! You can now teleport to it using the map and right clicking on your ship. Congratulations!
TEXTCLIENT_GUILDHOUSING_BID_NORIGHT,You don't have the rights to place a bid.,You don't have the rights to place a bid.
TEXTCLIENT_GUILDHOUSING_BID_SUCCESS,Your new bid for that guild ship is now %s!,Your new bid for that guild ship is now %s!
TEXTCLIENT_GUILDHOUSING_BID_NOMONEY,You don't have enough Penya in your guild bank.,You don't have enough Penya in your guild bank.
TEXTCLIENT_GUILDHOUSING_BID_ALREADY,You have already placed a bid on a different guild ship.,You have already placed a bid on a different guild ship.
TEXTCLIENT_GUILDHOUSING_BID_MIN,You have to set a minimum initial bid of %s Penya.,You have to set a minimum initial bid of %s Penya.
TEXTCLIENT_GUILDHOUSING_ARTIFACTPOS_WAIT,Please wait a moment...,请稍候...
TEXTCLIENT_GUILDHOUSING_ARTIFACTPOS_SUCCESS,You successfully set your artifact spawn position! A fee of %s has been taken off your guild bank!,You successfully set your artifact spawn position! A fee of %s has been taken off your guild bank!
TEXTCLIENT_GUILDHOUSING_ARTIFACTPOS_NORIGHTS,You don't have the authority to set the artifact spawn position.,You don't have the authority to set the artifact spawn position.
TEXTCLIENT_GUILDHOUSING_ARTIFACTPOS_NOGOLDS,You don't have enough Penya in your guild bank to set the artifact spawn position.,You don't have enough Penya in your guild bank to set the artifact spawn position.
TEXTCLIENT_GUILDHOUSING_ARTIFACTNOTICE_PLACEMENT,"Your guild can now place the ship artifact! Check the Guild window tab ""Housing"" for more information.","Your guild can now place the ship artifact! Check the Guild window tab ""Housing"" for more information."
TEXTCLIENT_GUILDHOUSING_ARTIFACTPOS_NOTTIME,It's not time to set the artifact spawn position yet.,It's not time to set the artifact spawn position yet.
TEXTCLIENT_GUILDHOUSING_ARTIFACTPOS_NOTSET,Your guild has lost ownership of the guild ship as no Artifact was placed this week.,Your guild has lost ownership of the guild ship as no Artifact was placed this week.
TEXTCLIENT_GUILDHOUSING_ARTIFACT_ANNOUNCE,Guild Ship Artifacts have spawned! Hunt them for ownership of the ship on the PK channel!,公会战舰圣器已刷新! 在PK频道搜寻它们以获得战舰所有权!
TEXTCLIENT_GUILDHOUSING_ARTIFACTDESTROYED_ATTACKER_1,Your team has destroyed a guild ship artifact! That guild ship now belongs to your guild!,你的队伍摧毁了一个公会战舰圣器! 公会战舰现在归你们所有!
TEXTCLIENT_GUILDHOUSING_ARTIFACTDESTROYED_ATTACKER_2,Your team has destroyed a guild ship artifact!,你的队伍摧毁了一个公会战舰圣器！
TEXTCLIENT_GUILDHOUSING_ARTIFACTDESTROYED_ATTACKER_REWARD_1,%s Penya has been deposited into your guild bank. Congratulations!,%s金币已存入你们的公会仓库。恭喜！
TEXTCLIENT_GUILDHOUSING_ARTIFACTDESTROYED_OWNER,Your guild artifact has been destroyed! You lost ownership of the ship.,你们的公会战舰神器被摧毁! 失去了所有权。
TEXTCLIENT_GUILDHOUSING_ARTIFACTPROTECTED_1,Your guild successfully defended the ship artifact!,Your guild successfully defended the ship artifact!
TEXTCLIENT_GUILDHOUSING_ARTIFACTPROTECTED_2,You retain ownership and %s Penya has been deposited into the guild bank. Congratulations!,You retain ownership and %s Penya has been deposited into the guild bank. Congratulations!
TEXTCLIENT_GUILDHOUSING_ARTIFACTPROTECTED_3,The guild %s managed to protect the artifact! You'll have better luck next time.,The guild %s managed to protect the artifact! You'll have better luck next time.
TEXTCLIENT_GUILDHOUSING_ARTIFACT_ATTACK_NOGUILD,You must be in a guild to attack an artifact.,你必须加入一个公会才能攻击圣器。
TEXTCLIENT_GUILDHOUSING_ARTIFACT_ATTACK_SAMEGUILD,You can't attack your own ship artifact!,你无法攻击己方圣器！
TEXTCLIENT_GUILDHOUSING_SHIPTELEPORT_CHANNEL,You need to be on channel 1 to teleport to the guild ship!,你需要从1频道传送到公会战舰小屋！
TEXTCLIENT_GUILDHOUSING_ARTIFACTPOS_EDIT_SUCCESS,You successfully updated your artifact spawn position.,你成功更新了战舰圣器刷新点。
TEXTCLIENT_HOUSINGPRESETS_DELETE_NOSELECT,You need to select a preset to delete.,You need to select a preset to delete.
TEXTCLIENT_HOUSINGPRESETS_TOOMANY,You have too many presets for that map.,You have too many presets for that map.
TEXTCLIENT_HOUSINGPRESETS_NORIGHTS,You don't have rights to make a preset of that house.,You don't have rights to make a preset of that house.
TEXTCLIENT_HOUSINGPRESETS_SUCCESS,"You successfully created housing preset ""%s""","You successfully created housing preset ""%s"""
TEXTCLIENT_HOUSINGPRESETS_EXIST,You already have a preset with that name. Please use another name.,You already have a preset with that name. Please use another name.
TEXTCLIENT_UPGRADE_UNSAFE,Your item will be destroyed if the process fails. It is recommended to use the upgrade menu at the Armor shop. Are you sure you want to continue?,Your item will be destroyed if the process fails. It is recommended to use the upgrade menu at the Armor shop. Are you sure you want to continue?
TEXTCLIENT_HOUSEFURNITURE_TOOMUCH,You can't have more than %d props of this type.,You can't have more than %d props of this type.
TEXTCLIENT_CTRL_SHIPDRIVE,The wheel is stuck... The ship seems to be uncontrollable for now.,轮子卡住了... 这艘战舰似乎暂时无法控制。
TEXTCLIENT_HOUSINGPRESET_EXPIRED,Some things couldn't be placed because they are expired.,部分物品因已过期而无法放置。
TEXTCLIENT_REAPMONEY_RAINBOWRACE_REFUND,You received %s Penya as a refund from the Rainbow Race.,你通过彩虹竞赛获得了 %s 金币作为退款。
TEXTCLIENT_HOUSINGPRESETS_MAXREACHED,You already reached the maximum unlockable slots for housing presets!,你已达到房屋预设可解锁栏位的上限！
TEXTCLIENT_HOUSINGPRESETS_SUCCESS01,You can now have a maximum of %d housing presets!,你现在最多可拥有 %d 个房屋预设！
TEXTCLIENT_HOUSING_NOSHOP,You can't open a private shop in houses!,不能在房屋内开启个人商店！
TEXTCLIENT_HOUSING_NORETURNSCROLL,You cannot use a return scroll in houses!,不能在房屋内使用回城卷轴！
TEXTCLIENT_RANDOMSCROLL_BEST,This item already has the best random stat possible.,该物品的随机属性已达最佳品质。
TEXTCLIENT_DUNGEON_CUSTOM_OBJECTIVE,%d minute(s) remaining to %s,剩余%d分钟以%s
TEXTCLIENT_RAINBOWRACE_BLINK,You cannot teleport during the rainbow race.,在彩虹赛跑期间无法传送。
TEXTCLIENT_RAINBOWRACE_DISQUALIFY,You have been disqualified from the race.,你已被取消竞赛资格。
TEXTCLIENT_RAINBOWRACE_PREANNOUNCE,The Rainbow Race will begin in 10 minutes! Register in Darken City.,彩虹竞赛将在10分钟内举行！快去达肯2报名吧。
TEXTCLIENT_BANK_EXTRABAG_USED,Bank is now expanded.,银行已扩容
TEXTCLIENT_RAINBOWRACE_NOBOARD,You cannot enter the Rainbow Race because equipping the flying item failed.,由于无法装备飞行物品，不能进入彩虹竞赛。​
TEXTCLIENT_EXTERNALLOGIN,Direct sign in is not available. Please sign in from the website.,无法直接登入，请通过网站进行登录。​
TEXTCLIENT_EVENTBUFF,%s is active!,%s 已激活！
TEXTCLIENT_STORAGEFULL,The bag is full.,包满了
TEXTCLIENT_STORAGE_ARMOR,%s Armor Pack (%d/%d),%s 护甲包（%d/%d）
TEXTCLIENT_STORAGE_ONE,You can only use one bag at a time.,一次只能使用一个背包。
TEXTCLIENT_MOTIONNOPVP,You cannot use this emote in a PvP area.,You cannot use this emote in a PvP area.
TEXTCLIENT_ITEMPACK_UPGRADE_SUCCESS,Upgrade was successful.,强化成功
TEXTCLIENT_HOUSING_NOTENOUGH_PROP,You need more of that prop in order to place it.,需要更多该道具才能放置
TEXTCLIENT_HOUSING_NOTENOUGH_NPC,You need more of that npc in order to place it.,需要更多该 NPC 才能放置
TEXTCLIENT_GUILDHOUSING_ARTIFACT_ATTACK_NOTAPPLY,You did not apply for this Artifact Battle.,你未报名本次神器之战
TEXTCLIENT_GUILDHOUSING_ARTIFACT_REGISTER_NOGUILD,You need a guild to join the Artifact Battle!,你需要加入公会才能参加神器之战！
TEXTCLIENT_GUILDHOUSING_ARTIFACT_REGISTER_NOPERMISSION,You need the guild housing privilege to register to the Artifact Battle.,你需要拥有公会住房权限才能报名神器之战。
TEXTCLIENT_GUILDHOUSING_ARTIFACT_REGISTER_NOGOLD,You need at least %d Penya to register to the Artifact Battle.,至少需要 %d 金币才能报名神器之战。
TEXTCLIENT_GUILDHOUSING_ARTIFACT_REGISTER_ALREADYREGISTERED,Your guild is already registered to the Artifact Battle!,你的公会已报名本次神器之战！
TEXTCLIENT_GUILDHOUSING_ARTIFACT_REGISTER_SUCCESS,You have successfully registered for the next Artifact Battle. A %d Penya fee has been taken off your guild bank.,你已成功报名下一场神器之战，%d 金币已从公会银行扣除。
TEXTCLIENT_GUILDHOUSING_ARTIFACT_CANCEL_SUCCESS,You successfully cancelled your application for the next Artifact Battle. The %d Penya fee has been deposited back into your guild bank.,你已成功取消下一场神器之战的报名，%d 金币已退回至公会银行。
TEXTCLIENT_GUILDHOUSING_ARTIFACT_CANCEL_STARTED,"The Artifact Battle has already started, you can't cancel your application!",神器之战已经开始，无法取消报名！
TEXTCLIENT_GUILDHOUSING_ARTIFACT_REGISTER_NOBATTLE,There is no Artifact Battle this week. Please try again next week!,本周无神器之战，请下周再来尝试！
TEXTCLIENT_HOUSING_NPC_GUILDHOUSE,You can only place a guild ship NPC here.,此处仅可放置公会飞船 NPC
TEXTCLIENT_EVENT_COLLECTION_WRONG_ITEM,This item cannot be used.,无法使用该物品。
TEXTCLIENT_EVENT_COLLECTION_SUBMIT_SUCCESS,Successfully submitted.,提交成功.
TEXTCLIENT_HOUSING_NPC_PLAYERHOUSE,You can only place a Personal House NPC here.,此处仅可放置个人房屋 NPC
TEXTCLIENT_GUILDHOUSING_ARTIFACTPOS_TAKEN,This artifact spawn position is already taken by another guild.,该神器生成点已被其他公会占据。
TEXTCLIENT_HOUSEOBJECTS_TOOMUCH,You can't have more than %d props placed at the same time!,同时放置的道具不能超过 %d 个！
TEXTCLIENT_ITEM_CANNOT_ROOT_QUEST,The %s can only be obtained while the %s is in progress.,%s 仅在 %s 进行期间可获得。
TEXTCLIENT_HOUSEDITION_INFO,"You can move props / npcs using edition menu. To quit that mode, press ESC.",你可以通过编辑菜单移动道具 / NPC。要退出该模式，请按 ESC。
TEXTCLIENT_GUILDHOUSING_ARTIFACTDESTROYED,Guild %s has destroyed Guild %s's artifact!,公会 %s 摧毁了公会 %s 的神器！
TEXTCLIENT_GUILDHOUSING_DISMISSED_1,The owner of this guild ship has dismantled the guild!,该公会飞船的所有者已解散公会！
TEXTCLIENT_GUILDHOUSING_DISMISSED_2,The guild ship's artifact has been destroyed. The ship is now unclaimed.,公会飞船的神器已被摧毁，该飞船现已变为无主状态。
TEXTCLIENT_KALGASASSAULT_FAIL,Registration failed.,报名失败
TEXTCLIENT_KALGASASSAULT_FAIL_LEVEL,The registration is not possible due to low level.,等级不足，无法报名。
TEXTCLIENT_KALGASASSAULT_SUCCESS,You have successfully registered.,你已成功报名。
TEXTCLIENT_KALGASASSAULT_ENTRY_FAILURE,Entry failed.,入场失败
TEXTCLIENT_KALGASASSAULT_CANNOT_FRIENDADD,You cannot add friends in the Kalgas Assault.,无法在卡尔加斯突袭战中添加好友。
TEXTCLIENT_KALGASASSAULT_CANNOT_PARTY,You cannot make a party in the Kalgas Assault.,无法在卡尔加斯突袭战中组建队伍。
TEXTCLIENT_KALGASASSAULT_CANNOT_TRADE,You cannot trade in the Kalgas Assault.,无法在卡尔加斯突袭战中进行交易。
TEXTCLIENT_KALGASASSAULT_NOTUSEITEM,You cannot use items in the Kalgas Assault.,无法在卡尔加斯突袭战中使用物品。
TEXTCLIENT_TRANS_LOTTERY_KALGASASSAULT,You can't use the roulette in the Kalgas Assault.,无法在卡尔加斯突袭战中使用轮盘
TEXTCLIENT_KALGASASSAULT_NO_OUTWAR,You cannot use Blinkwings to escape the Kalgas Assault.,无法在卡尔加斯突袭战中使用回城卷轴逃离。
TEXTCLIENT_GAME_KALGASASSAULT_NOTUSE,In Kalgas Assault,无法在卡尔加斯突袭战中使用回城卷轴逃离
TEXTCLIENT_KALGAS_REVIVAL_USED_SILVERCOIN,You already use Silver Coin this game.,本局游戏你已经使用过银币
TEXTCLIENT_KALGAS_REVIVAL_REQUIRE_SILVERCOIN,You require a Silver Coin.,你需要一枚银币
TEXTCLIENT_KALGAS_REVIVAL_REQUIRE_GOLDCOIN,You require Gold Coins.,你需要金币
TEXTCLIENT_KALGAS_REVIVAL_NOTENOUGH_GOLDCOIN,Not enough Gold Coins.,金币数量不足
TEXTCLIENT_KALGAS_PLAY_SOON,The Kalgas Assault match will start soon.,卡尔加斯突袭战即将开始。
TEXTCLIENT_KALGAS_FAIL_ENTER,Unable to enter the Kalgas Assault.,无法进入卡尔加斯突袭战。
TEXTCLIENT_KALGAS_REGISTRATION_NOTIFICATION,The Kalgas Assault is scheduled to take place. Register now!!,卡尔加斯突袭战即将举行，请立即报名！！
TEXTCLIENT_KALGAS_ENTER_NOTRANS,You cannot enter an Kalgas Assault while you are using a Trans item.,使用传送道具期间无法进入卡尔加斯突袭战。
TEXTCLIENT_PARTYSKILL_NOTUSE,You cannot use party skills in this area.,该区域无法使用组队技能。
TEXTCLIENT_HOUSINGGUESTBOOK_COOLDOWN,Please wait a little before posting another guest book message.,请稍等片刻再发布下一条留言板信息。
TEXTCLIENT_HOUSINGTEMPLATE_PLAYERSIN,There are still some players in your house. You can't change the template until there's nobody left inside.,你的房屋内仍有玩家，需全部离开后才能更换模板。
TEXTCLIENT_RAINBOWRACE_NOPENYA_TEAM,%s does not have enough Penya to apply for the Rainbow Race.,%s 的金币不足，无法报名彩虹竞赛。
TEXTCLIENT_RAINBOWRACE_OTHER_ACTIONS,%s is during other actions.,%s 正在执行其他操作。
TEXTCLIENT_RAINBOWRACE_TEAM_DISTRIBUTION,Teams will be randomly matched after %d seconds,%d 秒后将随机匹配队伍。
TEXTCLIENT_RAINBOWRACE_TELEPORT_CLOSED,Teleportation is no longer available.,传送功能已不可用。
TEXTCLIENT_RAINBOWRACE_INVITATION_INPROGRESS,Team member invitations are in progress.,队伍成员邀请正在进行中。
TEXTCLIENT_RAINBOWRACE_REGISTERED_USER,%s has already registered for the race.,%s 已经报名了该比赛。
TEXTCLIENT_RAINBOWRACE_INVITED_USER,%s has already received an invitation.,%s 已经收到了邀请。
TEXTCLIENT_RAINBOWRACE_REGISTER_FAILED,Failed to register for the Rainbow Race.,彩虹竞赛报名失败。
TEXTCLIENT_RAINBOWRACE_CANNOT_APPLY,It's currently not possible to apply.,当前无法申请。
TEXTCLIENT_RAINBOWRACE_INVITATION_OFFLINE,You can only invite users who are online.,只能邀请在线用户。
TEXTCLIENT_RAINBOWRACE_INVITATION_CANCELED,The Rainbow Race team invitation has been canceled.,彩虹竞赛队伍邀请已取消。
TEXTCLIENT_RAINBOWRACE_INVITATION_REFUSED,%s has refused to invite.,%s 已拒绝邀请
TEXTCLIENT_KALGASASSAULT_FAIL_MASTER,You cannot play Kalgas Assault during the master quest.,在主任务进行期间无法参与卡尔加斯突袭。
TEXTCLIENT_ITEMOTHERPLAYER,The %s belongs to another player.,%s 属于其他玩家
TEXTCLIENT_CHAT_NO_TEAM,You are not a member of a team.,你不属于任何队伍。
TEXTCLIENT_LOOTDISABLED,You cannot loot this item.,无法拾取该物品。
TEXTCLIENT_NO_DUEL_BET,The other player does not accept duel bets.,对方玩家不接受决斗赌注。
TEXTCLIENT_REAPITEM_CNT,You received %dx %s.,你获得了 %dx %s。
TEXTCLIENT_REAPITEM_SHORT_CNT,Received %dx %s,获得 %dx %s。
TEXTCLIENT_TELEPORTMENU,Teleport menu,传送菜单
TEXTCLIENT_DUNGEON_REDUCED,Re-entry cooldown for %s has been reduced by %d minutes.,%s 的再次进入冷却时间已减少 %d 分钟。
TEXTCLIENT_DUNGEON_COOLDOWN_REDUCE_FAILURE,There is no dungeon where cooldown reduction is possible.,当前没有可减少冷却时间的副本。
TEXTCLIENT_MAGIC_CLOCK_LIMIT,You've already used maximum count of Magic Clock,你已用完魔法时钟的最大使用次数
TEXTCLIENT_MAGIC_CLOCK_SHORT_TIME,Remaining cooldown for the instance dungeon is shorter than the item's effect. Are you sure you want to use the item?,副本剩余冷却时间短于物品效果持续时间，确定要使用吗？
TEXTCLIENT_CONTINENT_MINLEVEL,You must reach level %d to access this area.,你需要达到 %d 级才能进入该区域。
TEXTCLIENT_SUMMON_MINLEVEL,You cannot summon a player below level %d.,无法召唤等级低于 %d 的玩家。
TEXTCLIENT_SUMMON_MINLEVELPARTY,You cannot summon %s because the level is below %d.,无法召唤 %s，因为等级低于 %d。
TEXTCLIENT_COLLECT_GUEST,Guest Characters cannot equip this item. Please link an account.,游客角色无法装备该物品，请绑定账号。
TEXTCLIENT_ACCOUNT_DELETED,Your account has been successfully deleted.,你的账号已成功删除。
TEXTCLIENT_ACCOUNT_DELETIONFAILED,Your password is invalid.,你的密码无效。
TEXTCLIENT_NOT_ENOUGH_ITEM,Not enough %s.,%s 不足。
TEXTCLIENT_CRAFTANNOUNCE,%s crafted %s!,%s 成功打造了 %s！
TEXTCLIENT_TRADE_DISTANCE,You cannot trade due to distance.,因距离过远，无法交易。
