Key,English,Simplified_Chinese
UI_QUEST_PARTY_MEMBER_NUM,"Non-Party Leader, Number of Party Members #b(%d %s %d)#nb",非剧团团长、剧团成员数 #b(%d %s %d)#nb
UI_QUEST_GUILD_SOLO,Non-Guild Mode,非公会状态
UI_QUEST_GUILD,Create Guild,创建新公会
UI_QUEST_GUILD_LEADER,Guild Leader,公会会长
UI_QUEST_GUILD_MEMBER,Non-Guild Leader,非公会会长
UI_QUEST_GUILD_NUM,Number of Guild Members #b(%d %s %d)#nb,公会成员数量 #b(%d %s %d)#nb
UI_QUEST_GUILD_LEADER_NUM,"Guild Leader, Number of Guild Members #b(%d %s %d)#nb",公会会长、公会成员数 #b(%d %s %d)#nb
UI_QUEST_GUILD_MEMBER_NUM,"Non-Guild Leader, Number of Guild Members #b(%d %s %d)#nb",非公会会长、公会成员数 #b(%d %s %d)#nb
UI_QUEST_CHAOTIC1,You became a criminal.,你变成了罪犯
UI_QUEST_CHAOTIC2,You have been acquitted of your crimes.,你的罪行已被宣告无罪。
UI_QUEST_DIALOG,Chat with #cff78e12f%s#nc,与 #cff78e12f%s#nc对话
UI_QUEST_DESTINATION,#bMeet #cff78e12f%s#nc#nb,#b找到 #cff78e12f%s#nc#nb
UI_QUEST_CANCEL_CONFIRM,Cancel this quest?,确定要取消任务吗？
UI_CONFIRMATION,Confirmation,确认
UI_QUEST_DESTINATION_TITLE,Destination,目的地
UI_MSGBOX_INFO,Information,信息
UI_OPTION_UIALPHA,Opacity,界面透明度
UI_QUESTGOAL,Quest Goal,任务目标
UI_GUILD_TAB_INFO,Info,信息
UI_GUILD_TAB_MEMBER,Members,成员
UI_GUILD_TAB_GRADE,Titles,称号
UI_GUILD_TAB_WAR,Guild Duel,公会战
UI_GUILD_NAME,Name:,名称:
UI_GUILD_NAME_BUTTON,Change Name,名称
UI_GUILD_MASTER,Guild Master:,会长:
UI_GUILD_EXP,EXP:,经验值：
UI_GUILD_PENYA,Penya:,金币：
UI_GUILD_LEVEL,Level:,等级：
UI_GUILD_MEMBER,Members:,成员：
UI_GUILD_DISCORD_TIP,Join the guild Discord server,加入公会的Discord频道
UI_GUILD_LOGO,Logo:,图标：
UI_GUILD_LOGO_BUTTON,Change Logo,公会徽章
UI_GUILD_NOTICE,Notice,公告
UI_GUILD_DISMISS,Disband,解除
UI_GUILD_NOTICE_TIP,Set your guild notice,设定公会的公告
UI_GUILD_LOGO_TIP,Change your guild logo,设定在公会中使用的徽章
UI_GUILD_NAME_TIP,Set your guild name. You can only do this once.,这将启用您的公会名称，仅仅只有一次机会
UI_GUILD_DISMISS_TIP,"Disband your guild. Be careful, there's no going back!",解散目前的公会
UI_GUILDNAME_ENTER,Enter a new guild name:,输入公会名称
UI_GUILDNAME_TITLE,Set Guild Name,设置公会名称
UI_GUILDNOTICE_TITLE,Set Guild Notice,设置公会公告
UI_GUILDNOTICESEARCH_TITLE,Set Guild Search Notice,设置公会搜索通知
UI_GUILDNOTICE_NEW,Clear,新建角色
UI_GUILDNOTICE_SAVE,Save,保存
UI_GUILDNOTICE_NEW_TIP,Clear notice text,编辑新公告
UI_GUILDNOTICE_SAVE_TIP,Save notice,开始发送公告。公告内容将会以讯息与密语方式传达给其他成员。
UI_GUILDLOGO_TITLE,Set Guild Logo,设置公会图标
UI_GUILDDISMISS_TITLE,Disband Guild Confirmation,确认解散公会
UI_GUILDDISMISS_CONFIRM,"Disband the guild? If your guild owns a Guild Ship, it will be lost.",确定解散公会？若你的公会拥有公会飞船，解散后将会失去该飞船。
UI_GUILD_PAY,Salary,薪水
UI_GUILD_PAY_SETUP,Setup,设定
UI_GUILD_GRADE_MEMBER,Members,成员
UI_GUILD_POWERS,Privileges,权力
UI_GUILD_POWER_TITLE,Promote/Demote,称号
UI_GUILD_POWER_RANK,Adjust Rank,排名
UI_GUILD_POWER_JOIN,Invite,加入
UI_GUILD_POWER_ITEM,Take Items,物品
UI_GUILD_POWER_PENYA,Take Penya,金币
UI_GUILD_POWER_SPECTATE,Spectate,观战
UI_GUILD_POWER_TIP,Save changes,应用设置
UI_GUILD_POWER_SAVE,Save,保存
UI_GUILD_PAY_TIP,Set %s salary. (Paid automatically at 00:00),设置 %s 支付.(将在00：00自动支付)
UI_GUILDPAY_TITLE,Set Pay by Title,称号薪水设定
UI_GUILDPAY_MESSAGE,How much would you like to set as the payment?,要将薪水设定为多少呢
UI_GUILDPAY_AMOUNT,Amount,缴付金额
UI_GUILD_GRADE,Title,称号
UI_GUILD_ALIAS,Nickname,昵称
UI_GUILD_APPELATION_UP,Promote,成员升职
UI_GUILD_APPELATION_DOWN,Demote,成员降职
UI_GUILD_CLASS_UP,Rank Up,等级提升
UI_GUILD_CLASS_DOWN,Rank Down,等级下降
UI_GUILD_CREATE_ALIAS,Update Nickname,赋予昵称
UI_GUILD_LEAVE,Leave Guild,离开公会
UI_GUILD_TRANSFER_LEADER,Promote to Guild Master,公会会长改变
UI_GUILDALIAS_TITLE,Set Member's Nickname,设置公会名称
UI_GUILDALIAS_ENTER,Enter this member's nickname:,输入称号
UI_GUILDINVITE_TITLE,Invite to Guild,邀请加入公会
UI_GUILDINVITE_QUESTION,%s invites you to join the guild %s. Accept the invitation?,%s 邀请你加入公会 %s.你接受吗？
UI_GUILD_JOINQUESTION,%s wants to join your guild. Accept the request?,%s 想要加入你的公会，你接受吗？
UI_GUILDBANK_TITLE,Guild Bank,公会仓库
UI_GUILDBANK_SUPPORT,Donate,捐赠
UI_GUILDBANK_CLOAK,Cloak,披风
UI_GUILDBANK_ITEM,Items,物品
UI_GUILDMERIT_TITLE,Guild Donation,公会贡献
UI_GUILDMERIT_QUESTITEMS,Quest Items,捐献战利品
UI_GUILDMERIT_PENYA,Penya,金币
UI_GUILDCOMBATBOARD_TITLE,Guild Siege Information,公会战的情报
UI_GUILDBANKLOG_TITLE,Guild Bank Log,公会仓库日志
UI_GUILDBANKLOG_ADDITEM,Item Deposits,新增道具
UI_GUILDBANKLOG_REMOVEITEM,Item Withdrawals,除去道具
UI_GUILDBANKLOG_ADDGOLD,Penya Deposits,金币进帐
UI_GUILDBANKLOG_REMOVEGOLD,Penya Withdrawals,支出金币
UI_GUILDBANKLOG_ADDITEM_FORMAT,Add,增加
UI_GUILDBANKLOG_REMOVEITEM_FORMAT,Remove,移除
UI_GUILDBANKLOG_ADDGOLD_FORMAT,Deposit Penya,金币进帐
UI_GUILDBANKLOG_REMOVEGOLD_FORMAT,Withdraw Penya,支出金币
UI_MOVEPENYA_TITLE,Transfer Penya,转账
UI_MOVEPENYA_QUESTION,How much would you like to transfer?,请问要移动多少钱？
UI_MOVEPENYA_INPUT,Penya:,金币：
UI_GUILDRANK_TITLE_GUILD,Guild Ranking,公会排名
UI_GUILDRANK_TITLE_INFO,Other Ranking,其他排名
UI_GUILDRANK_TITLE_WAR,Guild Duel Ranking,公会战排名
UI_GUILDRANK_TAB_WAR_WIN,Most Wins,最多胜战
UI_GUILDRANK_TAB_WAR_LOSE,Most Losses,最多败战
UI_GUILDRANK_TAB_WAR_GIVEUP,Most Surrenders,最多投降败
UI_GUILDRANK_TAB_INFO_LEVEL,Highest Avg. Member Level,最高等级
UI_GUILDRANK_TAB_INFO_PLAYTIME,Longest Playtime,上线时间最久
UI_GUILDRANK_TAB_GUILD_BEST,Best Guild,最强公会
UI_GUILDRANK_TAB_GUILD_UNITED,Best Guild of Unity,最高缺席
UI_GUILDRANK_TAB_GUILD_PENYA,Richest Guild,最多金
UI_GUILDRANK_RANKING,Rank,排名
UI_GUILDRANK_GUILDNAME,Guild Name,公会名称
UI_GUILDRANK_LEADERNAME,Guild Master,会长名称
UI_GUILDRANK_WINLOSE,Win / Lose,胜利/失败
UI_GUILDRANK_AVGLEVEL,Average Level,平均等级
UI_GUILD_WAR_DECLARE,Duel,申请对战
UI_GUILD_WAR_PEACE,Truce,和平
UI_GUILD_WAR_GIVEUP,Surrender,放弃
UI_GUILD_WAR_NAME,Enemy Guild Name:,对战公会名称：
UI_GUILD_WAR_LOGO,Enemy Guild Logo:,战斗公会徽标：
UI_GUILD_WAR_WON,Wins:,公会战胜利次数：
UI_GUILD_WAR_LOST,Losses:,公会战失败次数：
UI_GUILD_WAR_GAVEUP,Surrenders:,公会战投降次数：
UI_GUILD_WAR_TIMELEFT,Time Left:,剩余时间：
UI_OPTION_THEME,Theme,主题
UI_HOME_PROLOGUE,Prologue,序言
UI_SKILL_PLUS_TIP,Increase Skill Level,提升技能等级
UI_SKILL_MAX_TIP,Maximize Skill Level,最高技能等级
UI_SKILL_MINUS_TIP,Decrease Skill Level,降低技能等级
UI_SKILL_RESET,Reset,重置
UI_SKILL_RESET_TIP,Discard all unconfirmed changes,再分配技能点数(不可结束的技能点数)
UI_SKILL_SAVE,Apply,完成
UI_SKILL_SAVE_TIP,Apply new skill point allocations,点击‘+’和‘-’分配技能点。
UI_SKILL_POINTS,Skill Points,技能点数
UI_WARNING,Warning,警告
UI_SKILL_CONFIRM_QUESTION,Confirm skill point allocation?,按照技能点数的分配，调整了技能等级
UI_OPTION_VIBRATIONS,Vibrations,震动效果
UI_INVENTORY_SORT,Sort inventory,整理背包
UI_ITEM_DURATION_TITLE,Item Duration,道具持续时间
UI_ITEM_DURATION_TIME_LEFT,Time Left,剩余时间
UI_QUERY_EQUIP_TITLE,Equipment View,视野
UI_OPTION_EQUIP_VIEW,Equipment View,查看装备
UI_OPTION_DUEL_REQUESTS,Duel Requests,对战请求
UI_OPTION_DUEL_BETS,Duel Bets,Duel Bets
UI_TRADE_TITLE,Trade,交易
UI_TRADE_PENYA,Penya,金币
UI_DROP_FILTER_TITLE,Pickup Pet,捡宠
UI_DROP_FILTER_SETTINGS,Loot Filter Settings,拾取物品设置
UI_DROP_FILTER_CAT_EQUIPMENT,Equipment,装备
UI_DROP_FILTER_0,Weapons,Weapons
UI_DROP_FILTER_1,Armor,防具
UI_DROP_FILTER_2,Accessories,首饰
UI_DROP_FILTER_3,Power Dice,精炼骰子
UI_DROP_FILTER_4,Minerals,矿石
UI_DROP_FILTER_5,Element Cards,属性卡
UI_DROP_FILTER_6,Socket Cards,穿洞卡片
UI_DROP_FILTER_7,Quest,任务
UI_DROP_FILTER_8,Booty,战利品
UI_DROP_FILTER_CAT_MATERIAL,Materials,材料 
UI_DROP_FILTER_9,Food,餐饮店
UI_DROP_FILTER_10,Vital Drinks,FP药水
UI_DROP_FILTER_11,Buffs,状态
UI_DROP_FILTER_12,Pets,宠物
UI_DROP_FILTER_13,Misc.,Misc.
UI_DROP_FILTER_CAT_ETC,Others,其他
UI_DROP_FILTER_14,Common,普通
UI_DROP_FILTER_15,Uncommon,精良
UI_DROP_FILTER_16,Rare & Higher,稀有及其以上的
UI_DROP_FILTER_17,Uncommon & Higher,精良及其以上的
UI_DROP_FILTER_19,Refreshers,MP药水
UI_DROP_FILTER_APPLY,Apply,应用
UI_TOOLTIP_ITEMTIME,Time Left:,剩余时间:
UI_TOOLTIP_USE,Use: %s,使用: %s
UI_TOOLTIP_PERMANENTTIME,No Time Limit,无时间限制
UI_TOOLTIP_COOLTIME,Cooldown: %.2d:%.2d,剩余冷却时间: %.2d:%.2d
UI_RESURRECTION_TITLE,Confirm Resurrection,确认复活
UI_RESURRECTION_MESSAGE,Another player is trying to resurrect you (skill level %d). Accept the resurrection?,有其他玩家正在试图复活你（技能等级 %d）。是否接受复活？
UI_TOOLTIP_EQUIPSET,Set Effect,套装效果
UI_TOOLTIP_BLOCKRATE,Block,格挡
UI_OPTION_FIELDVIEW_AUTO,Auto,自动
UI_OPTION_FIELDVIEW_HIGH,High,高
UI_OPTION_FIELDVIEW_VERYHIGH,Very High,极高
UI_OPTION_FIELDVIEW_MEDIUM,Medium,中等
UI_OPTION_FIELDVIEW_LOW,Low,低
UI_OPTION_FIELDVIEW_VERYLOW,Very Low,极低
UI_OPTION_FIELDVIEW,View,视野
UI_OPTION_FIELDVIEW_EXTREME,Extreme,极致
UI_OPTION_COLORBLIND_1,Protanopia,红色盲模式
UI_OPTION_COLORBLIND_2,Deuteranopia,绿色盲模式
UI_OPTION_COLORBLIND_3,Tritanopia,蓝色盲模式
UI_OPTION_RENDERSCALE,Resolution,解析度
UI_OPTION_FOV,FoV,视野距离
UI_OPTION_FOV_TIP,Field of View,视野
UI_OPTION_ADVANCEDSFX,Special Effects,特效
UI_INFO_PANG_TUTORIAL,Tutorial,指导
UI_INFO_PANG_NEXT,Next,下一步
UI_INFO_PANG_DONE,Done,完成
UI_INFO_PANG_GOTIT,Got it,很好
UI_INFO_PANG_CHECKTHELIST,Check the List,帮助列表
UI_TUTORIAL_LIST_TITLE,Tutorial,指导
UI_DROP_ITEM_CONFIRM,Drop this item?,确认要丢弃这个物品吗
UI_PRIVATE_SHOP_NAME,Shop Name,商店名称
UI_PRIVATE_SHOP_LIST,Sale List,出售列表
UI_PRIVATE_SHOP_RESET,Reset,重置
UI_PRIVATE_SHOP_CHAT,Chat,按钮
UI_PRIVATE_SHOP_SELL_TITLE,List Item for Sale,登记要出售的物品
UI_PRIVATE_SHOP_QUANTITY,Quantity,数量
UI_PRIVATE_SHOP_UNIT_PRICE,Unit Price,单价
UI_PRIVATE_SHOP_OPEN,Open your shop now?,要开始贩售道具吗？
UI_PRIVATE_SHOP_CLOSE,Close your shop?,要结束贩售道具吗？
UI_PERSONAL_SHOP_TITLE,%s's Private Shop,%s的个人商店
UI_PRIVATE_SHOP_BUY_TITLE,Purchase Item,购买物品
UI_PRIVATE_SHOP_BUY,Purchase,购买
UI_PRIVATE_SHOP_TOTAL_COST,Total Cost,购买总额
UI_PERSONAL_SHOP_CHAT_TITLE,Private Shop Chat,聊天
UI_PERSONAL_SHOP_CHAT_USER,User,使用者
UI_PERSONAL_SHOP_CHAT_MESSAGE,Message,信息
UI_PERSONAL_SHOP_CHAT_INPUT,Input,输入
UI_PERSONAL_SHOP_CHAT_DIALOG,Chat,对话
UI_PERSONAL_SHOP_CHAT_INFO,Activity,信息
UI_PERSONAL_SHOP_CHAT_SEND,Send,发送
UI_PERSONAL_SHOP_JOIN,%s has entered the shop.,%s 刚刚进入了。
UI_PERSONAL_SHOP_LEAVE,%s has left the shop.,%s 离开了
UI_PERSONAL_SHOP_SALE,%s has purchased %s (%d) for %lld Penya.,角色：%s 已购买 %s(%d)，花费 %lld 金币。
UI_CONFIRM_SELL_PREMIUM_TITLE,Confirm Selling Premium Item,确认收费物品
UI_CONFIRM_SELL_PREMIUM_MSG,This is a premium item. Are you sure you want to sell it?,这是一个高级物品，你确定吗？\n一经售出，无法追回
UI_TOOLTIP_ITEM_BINDS,[Soul-Linked],[角色绑定]
UI_TOOLTIP_ACCOUNT_BINDS,[Account-Linked],[账号绑定]
UI_BEAUTY_SHOP_TITLE,Hair Salon,美容院
UI_BEAUTY_SHOP_RESET,Reset,重置
UI_BEAUTY_SHOP_HAIR_COLOR,Hair Color,头发颜色
UI_BEAUTY_SHOP_HAIR_STYLE,Hair Style,发型风格
UI_BEAUTY_SHOP_PREVIEW,Preview,预览
UI_BEAUTY_SHOP_STYLE_PRICE,Style Price:,发型价格
UI_BEAUTY_SHOP_COLOR_PRICE,Color Price:,发色价格
UI_BEAUTY_SHOP_TOTAL_PRICE,Total:,总计：
UI_BEAUTY_SHOP_CONFIRM_TITLE,Confirm Purchase,购买确认
UI_OPTION_TRADE,Trade Requests,交易请求
UI_TRADE_REQUEST_TITLE,Trade,交易
UI_TRADE_REQUEST_QUESTION,%s wants to trade. Accept the trade?,%s 想要与你进行交易，你确认吗？
UI_TRADE_PUT_GOLD_QUESTION,How much would you like to trade?,请问要移动多少钱
UI_TRADE_PUT_GOLD_QTY,Penya:,金币：
UI_TRADE_ITEM,Item,物品
UI_TRADE_PUT_ITEM_QUESTION,How many would you like to trade?,请问要移动多少个物品
UI_TRADE_PUT_ITEM_QTY,Quantity:,数量：
UI_TRADE_CONFIRM_TITLE,Finalize Trade,确认个人交易
UI_TRADE_CONFIRM_QUESTION,Accept the trade?,确定要进行交易吗
UI_TRADE_CONFIRM_WAIT,Waiting for the other player to accept the trade...,在对方接受之前，请您稍等一下
UI_OPTION_MOBILE_DIR,Directional Pad,方向键
UI_PIERCING_TITLE,Piercing,穿洞精炼
UI_PIERCING_PIERCE_ITEM,Pierce Item,穿洞物品
UI_PIERCING_ITEM,Item,物品
UI_PIERCING_MATERIAL,Power Dice,精炼骰子
UI_PIERCING_PROTECTSCROLL,GProtect,穿洞防护卷轴
UI_PIERCING_CONFIRMATION,Do you want to pierce this item?,要进行穿洞精炼吗
UI_PIERCING_UNSAFE,"Without a Scroll of GProtect, the item will be destroyed if piercing fails.",如果不使用穿洞防护卷轴，精炼失败后你将会失去该物品。
UI_PIERCING_REMOVE_TITLE,Remove Piercing Card,解除属性卡
UI_PIERCING_REMOVE_MSG,Remove the selected piercing card from this item? #b#cffff0000The removed card will be destroyed.#nc#nb,要从该物品上移除选中的穿洞卡片吗？#b#cffff0000 移除的卡片将会被销毁。#nc#nb
UI_PIERCING_REMOVE_OK,Remove,移除
UI_UPGRADE_PROBTOOLTIP,The success rate increases with each failed attempt.,每次失败后成功率都会增加。
UI_UPGRADE_ATTEMPTS,Upgrade attempts: %d,精炼次数: %d
UI_ELEMENT_ATTEMPTS,Element upgrade attempts: %d,属性精炼次数: %d
UI_PIERCING_ATTEMPTS,Piercing attempts: %d,穿洞次数: %d
UI_ACCESSORY_TITLE,Accessory Upgrade,首饰精炼
UI_ACCESSORY_UPGRADE_ITEM,Upgrade Item,精炼物品
UI_ACCESSORY_PROTECTSCROLL,AProtect,首饰安全精炼
UI_ACCESSORY_UNSAFE,"Without a Scroll of AProtect, the item will be destroyed if upgrading fails (from +3 onward).",如果不使用首饰防护卷轴，精炼失败后你将会失去该物品。
UI_UPGRADE_TITLE,Upgrade,精炼
UI_UPGRADE_ITEM,Item,物品
UI_UPGRADE_MATERIAL,Power Dice/Card,精炼骰子/卡片
UI_UPGRADE_PROTECTSCROLL,SProtect,装备防护卷轴
UI_ULTIMATE_UPGRADE_PROTECTSCROLL,XProtect,终极防护卷轴
UI_PVP_UPGRADE_PROTECTSCROLL,PProtect,PProtect
UI_ULTIMATE_UPGRADE_MATERIAL,Sunstone,晶石
UI_UPGRADE_CHANCESCROLL,SFusion,精炼卷轴
UI_UPGRADE_DEGRADE,"If upgrading fails, the item's upgrade level will decrease, but the item will not be destroyed.",失败后精炼值会降低，但是物品不会消失。
UI_UPGRADE_UNSAFE,"Without a Scroll of SProtect, the item will be destroyed if upgrading fails (from +3 onward).",如果不使用装备防护卷轴，精炼失败后你将会失去该物品。
UI_UPGRADE_CONFIRMATION,Do you want to upgrade this item?,您是否想精炼这个物品呢？
UI_ATTRIBUTE_REMOVE_TITLE,Remove Element Upgrade,解除属性精炼
UI_ATTRIBUTE_REMOVE_MSG_TITLE,Confirm Removal,确认移除
UI_ATTRIBUTE_REMOVE_MSG,Remove the element upgrade from this item? #b#cffff0000This action cannot be undone.#nc#nb,"该武器的属性精炼将被解除，并需要支付1,000,000金币。"
UI_REVIVAL_CASH_SHOP_TIP,Open the Flyff Shop to buy a Scroll of Resurrection,可以使用收费商店。
UI_REVIVAL_REVIVAL,Current Location,原地复活
UI_REVIVAL_REVIVAL_TIP,Use a Scroll of Resurrection to revive at your current location,原地复活代表，在死亡地点直接复活
UI_COMMITEM_DIALOG_TITLE,Use Item,使用物品
UI_RESTATE_CONFIRM_TITLE,Confirm Stat Reset,重置确认
UI_RESTATE_CONFIRM_ALL,"This will reset all character stats, and the points will be returned to you. Continue?",角色的所有属性点都会被重置，确定要继续吗？
UI_RESTATE_CONFIRM_STR,"Your Strength (STR) stat will be reset, and the points will be returned to you. Continue?",您的所有力量属性将会被重置并且属性点会返还给您，确定要继续吗？
UI_RESTATE_CONFIRM_STA,"Your Stamina (STA) stat will be reset, and the points will be returned to you. Continue?",您的所有体质属性将会被重置并且属性点会返还给您，确定要继续吗？
UI_RESTATE_CONFIRM_DEX,"Your Dexterity (DEX) stat will be reset, and the points will be returned to you. Continue?",您的所有敏捷属性将会被重置并且属性点会返还给您，确定要继续吗？
UI_RESTATE_CONFIRM_INT,"Your Intellect (INT) stat will be reset, and the points will be returned to you. Continue?",您的所有智力属性将会被重置并且属性点会返还给您，确定要继续吗？
UI_RESTATE_CONFIRM_STR_LOW,50 Strength (STR) points will be returned to you. Continue?,50点力量属性点将返还给您，确定要继续吗？
UI_RESTATE_CONFIRM_STA_LOW,50 Stamina (STA) points will be returned to you. Continue?,50点体质属性点将返还给您，确定要继续吗？
UI_RESTATE_CONFIRM_DEX_LOW,50 Dexterity (DEX) points will be returned to you. Continue?,50点敏捷属性点将返还给您，确定要继续吗？
UI_RESTATE_CONFIRM_INT_LOW,50 Intelligence (INT) points will be returned to you. Continue?,50点智力属性点将返还给您，确定要继续吗？
UI_OPTION_BATTLEBGM,Battle Music,战斗音乐
UI_OPTION_VOICES,Japanese Voices,日语语音
UI_PK_CONFIRM_TITLE,P.K,P.K
UI_PK_CONFIRM,Killing players increases your PK value. Attack this player?,你的行为是违法的。你确定要攻击吗？
UI_BANK_ENTERPASS_TITLE,Bank PIN,仓库密码
UI_BANK_ENTERPASS_MSG,Enter Bank PIN (4 digits),输入仓库密码(4位)
UI_BANK_ENTERPASS_PIN,PIN,密码:
UI_BANK_ENTERPASS_CHANGE,Change,更改
UI_BANK_CHANGEPASS_TITLE,Bank PIN,仓库密码
UI_BANK_CHANGEPASS_MSG,Set/Change Bank PIN (4 Digits),设置/更改仓库密码(4位)
UI_BANK_CHANGEPASS_OLD,Old PIN:,旧密码:
UI_BANK_CHANGEPASS_NEW,New PIN:,新的密码：
UI_BANK_CHANGEPASS_CONFIRM,Confirm PIN:,再次确认密码：
UI_BANK_TITLE,Bank,个人仓库
UI_DUELREQUEST_TITLE,Duel Request,申请对战
UI_DUELREQUEST_BETMSG,How much would you like to bet on this duel?,您想为这场对战下多少钱的赌注？
UI_DUELREQUEST_BETLBL,Penya:,金币：
UI_DUELREQUEST_MSG,%s challenges you to a duel %s. Accept the duel?,%s 向你发送了对战邀请 %s。你接受吗？
UI_DUELREQUEST_PARTY,%s challenges your party to a duel %s. Accept the party duel?,%s 向你的剧团发起对战邀请 %s. 你是否接受?
UI_DUELREQUEST_NOBET,(no bet),（无赌注）
UI_DUELREQUEST_BETAMOUNT,with a %s Penya bet,以 %s 金币下注
UI_DUELRESULT_TITLE,Duel Result,对战结果
UI_DUELRESULT_WIN,%s wins the Duel!,PVP结束，输给 %s
UI_DUELRESULT_LOSE,%s loses the Duel!,与 %s PVP结束，获得胜利
UI_CASHSHOP_RELOAD,TOP-UP,充值
UI_CASHSHOP_LEGALINFO,Legal Information,法律条款
UI_CASHSHOP_GSC,General Sales Conditions,通用销售条款
UI_CASHSHOP_SHOWALL,Show All,显示全部
UI_CASHSHOP_SEARCH,Search:,搜索：
UI_CASHSHOP_SORT_DEFAULT,Default,默认
UI_CASHSHOP_SORT_NAME_ASC,Name (A - Z),名字（从A到Z）
UI_CASHSHOP_SORT_NAME_DESC,Name (Z - A),名字（从Z到A）
UI_CASHSHOP_SORT_PRICE_ASC,Price (Low > High),价格（低>高）
UI_CASHSHOP_SORT_PRICE_DESC,Price (High > Low),价格（高>低）
UI_CASHSHOP_ITEMCOUNT,#b%d#nb items in this category.,#b%d#nb 类别中的项目.
UI_CASHSHOP_SEARCHCOUNT,#b%d#nb items found matching your search.,#b%d#nb 项目匹配搜索.
UI_CASHSHOP_EMPTY,No items found.,未搜索到任何物品
UI_CASHSHOP_CONFIRM_TITLE,Confirm Purchase,确认购买
UI_CASHSHOP_CONFIRM_MSG,Purchase %dx %s for %s?,你想购买%dx %s %s个吗
UI_CASHSHOP_ORIGINAL_PRICE,Original Price:,原价：
UI_CASHSHOP_PURCHASE,PURCHASE,购买
UI_CASHSHOP_QUANTITY,Quantity:,数量：
UI_CASHSHOP_UNIT_PRICE,Unit Price:,单价：
UI_CASHSHOP_TOTAL_PRICE,Total Price:,总价：
UI_CASHSHOP_LIMITED_OFFER,Limited Offer! Expires in #b%s#nb,限时销售！#b%s#nb内截止
UI_CASHSHOP_SUPP_ITEM_OFFER,Get %d additional item(s) per unit purchase!,获得 %d 额外物品(个) 每购买一个!
UI_CASHSHOP_PRODUCT_ID,Product ID:,物品 ID:
UI_OPTION_POSTPROCESSING,Post-processing,后期处理
UI_CASHSHOP_PURCHASEPROCESSING,"Processing the purchase, please wait...",正在处理购买请求，请稍等...
UI_GUILD_WAR_DECLARE_TITLE,Declare Guild Duel,宣战公会战
UI_GUILD_WAR_DECLARE_INPUT,Target Guild,对方公会
UI_GUILD_WAR_REQUEST_TITLE,Guild Duel Request,请求开始公会战
UI_GUILD_WAR_REQUEST_MSG,"The guild leader of %s, %s, has declared a guild duel. Do you accept?","公会会长 %s, %s, 宣布进行公会对战. 你是否接受?"
UI_INDIRECTTALK_TITLE,Indirect conversation,间接对话
UI_INDIRECTTALK_MOVER,Mover ID,生物 ID
UI_CREATEITEM_TITLE,Create Item,新创物品
UI_CREATEITEM_TYPE,Type,种类
UI_CREATEITEM_SEX,Sex,性别
UI_CREATEITEM_JOB,Job,职业
UI_CREATEITEM_LEVEL,Level,等级
UI_CREATEITEM_QTY,Qty,数量:
UI_CREATEITEM_ITEM,Item,物品
UI_CREATEITEM_CREATE,Create,制作
UI_GUILD_WAR_GIVEUP_TITLE,Surrender,放弃
UI_GUILD_WAR_GIVEUP_MSG,Surrender the guild duel?,您要投降吗
UI_GUILD_WAR_PEACE_TITLE,Truce,休战
UI_GUILD_WAR_PEACE_MSG,Propose a truce to the enemy guild?,要提出休战申请吗
UI_GUILD_WAR_PEACE_CONFIRM_TITLE,Truce Approval,批准休战
UI_GUILD_WAR_PEACE_CONFIRM_MSG,The opposing guild has proposed a truce. Do you accept?,对立的公会已提议公会战休战，您同意休战吗？
UI_TOOLTIP_ATKPOWER_VALUE,Attack,攻击力
UI_RANDOM_SCROLL_TITLE,Random Option,随机选项
UI_SUMMON_FRIEND_TITLE,Summon,召唤
UI_SUMMON_FRIEND_MSG,Select a friend to summon,选择一位朋友召唤
UI_SUMMON_FRIEND_INPUT,Name:,名称:
UI_SUMMON_FRIEND_CONFIRM,%s wants to summon you. Accept the summon?,%s 请求召唤你。你愿意接受吗？
UI_FONT_EDIT_TITLE,Text Formatting,编辑文字属性
UI_FONT_EDIT_BOLD,Bold,加粗
UI_FONT_EDIT_LINE,Underline,加线
UI_FONT_EDIT_COLOR,Color,颜色
UI_FONT_EDIT_CANCELLINE,Strikethrough,取消线
UI_FONT_EDIT,Format Text,文字编辑
UI_SUMMON_PARTY_TITLE,Party Summon,召唤剧团
UI_SUMMON_PARTY_MSG,"This item summons all party members to your current location. Cannot be used in event areas (e.g., Clockworks). Party members have one minute to accept the summon. Summon party members now?",你可以召唤剧团成员，在活动区域不可用（例如时空毁灭者）。它会在短时间内生效，你确定要召唤剧团成员吗？
