Key,English,Thai
TEXTCLIENT_NEW_QUEST,New Quest,เควสใหม่
TEXTCLIENT_CURRENT_QUEST,Quests in Progress,ภารกิจในความคืบหน้า
TEXTCLIENT_STARTQUEST,You've received the quest: %s. Open your Quest Window for details.,คุณได้รับภารกิจ: %s เปิดหน้าต่างภารกิจเพื่อดูรายละเอียด
TEXTCLIENT_REMOVEQUEST,%s quest has been cancelled.,ภารกิจ %s ถูกยกเลิก
TEXTCLIENT_QUEST_FAILURE,Quest cancelled.,ภารกิจถูกยกเลิก
TEXTCLIENT_NOTPLAYSERVER,This channel is not available. Please select another.,ช่องนี้ไม่พร้อมใช้งาน กรุณาป้อนอื่น
TEXTCLIENT_PK_NO_FLIGHTAREA,Flying is forbidden inside.,ห้ามบินภายใน
TEXTCLIENT_ITEMBOX_MESSAGE1,You need %s item to open it.,คุณต้องมี %s รายการจึงจะเปิดได้
TEXTCLIENT_ITEMBOX_MESSAGE2,"Wrong level, unable to open itembox.",เลเวลไม่ถูกต้อง เปิดกล่องไอเทมไม่ได้
TEXTCLIENT_ITEMBOX_MESSAGE3,"Wrong sex, unable to open itembox.",เพศไม่ถูกต้อง เปิด Itembox ไม่ได้
TEXTCLIENT_ITEMBOX_MESSAGE4,You need to be on the %s quest to open it.,คุณต้องอยู่ในภารกิจ %s เพื่อเปิดมัน
TEXTCLIENT_ITEMBOX_MESSAGE5,"Wrong job, unable to open itembox.",ผิดอาชีพ เปิด Itembox ไม่ได้
TEXTCLIENT_QUEST_NOINVENTORYSPACE,Unable to complete quest. Not enough room in your inventory.,ไม่สามารถทำภารกิจให้เสร็จสิ้นได้ มีพื้นที่ไม่เพียงพอในคลังของคุณ
TEXTCLIENT_REAPEXP,You have gained Experience.,คุณได้รับค่าประสบการณ์
TEXTCLIENT_ENDQUEST,Congratulations! %s has been completed.,ยินดีด้วย! %s เสร็จเรียบร้อยแล้ว
TEXTCLIENT_PARTYQUEST_NOTJOIN,"If a member of party is over level %d, he cannot enter.",หากสมาชิกในปาร์ตี้มีเลเวลเกิน %d เขาจะไม่สามารถเข้าได้
TEXTCLIENT_ERROR_DONTCHECK,You cannot check that anymore.,คุณไม่สามารถตรวจสอบได้อีกต่อไป
TEXTCLIENT_COMACCEPT,You have joined the %s guild.,คุณได้เข้าร่วมกิลด์ %s แล้ว
TEXTCLIENT_COMLEAVE,You are no longer a member of the %s guild.,คุณไม่ได้เป็นสมาชิกของกิลด์ %s อีกต่อไป
TEXTCLIENT_GUILDWARERRORLOGO,You cannot change your guild logo during a guild duel.,คุณไม่สามารถเปลี่ยนโลโก้กิลด์ได้ในระหว่างการดวลกิลด์
TEXTCLIENT_GUILDWARERRORNAME,You cannot change your guild name during a guild duel.,คุณไม่สามารถเปลี่ยนชื่อกิลด์ของคุณในระหว่างการดวลกิลด์
TEXTCLIENT_GUILDNOTICEUPDATE,A new Guild Notice has been posted. Please check it in the guild window.,มีการโพสต์ประกาศกิลด์ใหม่ โปรดตรวจสอบในหน้าต่างกิลด์
TEXTCLIENT_GUILD_NAMEINUSE,That guild name is already in use. Please choose another one.,ชื่อกิลด์นั้นถูกใช้ไปแล้ว โปรดเลือกอันอื่น
TEXTCLIENT_GUILD_INVALIDNAME,This guild name contains unauthorized characters or words.,ชื่อกิลด์นี้มีอักขระหรือคำที่ไม่ได้รับอนุญาต
TEXTCLIENT_GUILDCHANGENAME,%s guild has changed their name to %s.,%s กิลด์ได้เปลี่ยนชื่อเป็น %s
TEXTCLIENT_GUILDWARNODISMISS,You cannot disband your guild during a guild duel.,คุณไม่สามารถยุบกิลด์ของคุณได้ในระหว่างการดวลกิลด์
TEXTCLIENT_GUILDSALARYCHANGED,Salary for each title has been changed.,มีการเปลี่ยนแปลงเงินเดือนสำหรับแต่ละตำแหน่ง
TEXTCLIENT_GUILDPOWERCHANGED,Authority for each title has been changed.,สิทธิ์สำหรับแต่ละชื่อมีการเปลี่ยนแปลง
TEXTCLIENT_GUILDWARNOMEMBER,Unable to use the member management function during a guild duel.,ไม่สามารถใช้ฟังก์ชั่นการจัดการสมาชิกได้ในระหว่างการดวลกิลด์
TEXTCLIENT_GUILDMEMBER_PROMOTED,%s has been promoted.,%s ได้รับการเลื่อนตำแหน่ง
TEXTCLIENT_GUILDMEMBER_DEMOTED,%s has been demoted.,%s ถูกลดระดับแล้ว
TEXTCLIENT_GUILD_TRANSFERLEADER,%s has become the guild master.,%s กลายเป็นหัวหน้ากิลด์แล้ว
TEXTCLIENT_GUILD_MEMBERLEAVE,%s has left the guild.,%s ออกจากกิลด์แล้ว
TEXTCLIENT_COMACCEPTHAVECOM,%s is already in a guild.,%s อยู่ในกิลด์แล้ว
TEXTCLIENT_BATTLE_NOTGUILD,You cannot invite others to join your guild during a battle.,คุณไม่สามารถเชิญผู้อื่นเข้าร่วมกิลด์ของคุณในระหว่างการต่อสู้
TEXTCLIENT_COMACCEPTKINGPIN,You invited %s to your guild.,คุณได้เชิญ %s เข้าร่วมกิลด์ของคุณ
TEXTCLIENT_GUILDCHROFFLINE,The character you invited is offline.,ตัวละครที่คุณเชิญออฟไลน์อยู่
TEXTCLIENT_GUILDNOTINCLUDE,You have to wait 2 days before joining another guild.,คุณต้องรอ 2 วันก่อนเข้าร่วมกิลด์อื่น
TEXTCLIENT_GUILDFAILINVITATE,%s has refused to join the guild.,%s ปฏิเสธที่จะเข้าร่วมกิลด์
TEXTCLIENT_COMNOEXCOM,That guild does not exist.,กิลด์นั้นไม่มีอยู่จริง
TEXTCLIENT_GUILDWARNOINVATE,Cannot join a guild during a guild duel.,ไม่สามารถเข้าร่วมกิลด์ได้ในระหว่างการดวลกิลด์
TEXTCLIENT_COMHAVECOM,You are already in a guild.,คุณอยู่ในกิลด์แล้ว
TEXTCLIENT_COMOVERMEMBER,The guild is full.,กิลด์เต็มแล้ว
TEXTCLIENT_COMACCEPTWELCOME,%s has joined the guild.,%s ได้เข้าร่วมกิลด์แล้ว
TEXTCLIENT_GUILDNOTHINGNAME,Unable to make a contribution. Ask your Guild Leader to set the guild name first.,ไม่สามารถบริจาคได้ ขอให้หัวหน้ากิลด์ของคุณตั้งชื่อกิลด์ก่อน
TEXTCLIENT_GUILDMERITMAXLEVEL,Unable to make a contribution. The guild has reached its maximum level.,ไม่สามารถบริจาคได้ กิลด์ถึงระดับสูงสุดแล้ว
TEXTCLIENT_GUILDLEVELUP,Guild level has increased.,เลเวลกิลด์เพิ่มขึ้น
TEXTCLIENT_GUILDCLOAK,%s Guild Cloak,%s Guild Cloak
TEXTCLIENT_NOTTRADE,You cannot trade a premium item.,คุณไม่สามารถแลกเปลี่ยนไอเท็มพรีเมี่ยมได้
TEXTCLIENT_GUILDBANKFULL,The guild warehouse is full.,โกดังกิลด์เต็มแล้ว
TEXTCLIENT_COUPLEBANKFULL,The couple storage is full.,The couple storage is full.
TEXTCLIENT_SLOTFULL,Your inventory is full.,ช่องเก็บของเต็ม
TEXTCLIENT_CONFIRMMOVEITEM,Really move this item?,ย้ายรายการนี้หรือไม่
TEXTCLIENT_GUILDCREATECLOAK,Guild cloak has been created.,Guild cloak ถูกสร้างขึ้น
TEXTCLIENT_GUILDNEEDGOLD,Unable to create guild cloak. Insufficient Penya in the guild warehouse.,ไม่สามารถสร้าง guild cloak ได้ Penya ไม่เพียงพอในโกดังกิลด์
TEXTCLIENT_GUILD_PAYTAKE,Guild salary of %d Penya received.,ได้รับเงินเดือนกิลด์ %d Penya
TEXTCLIENT_ERROR_UNKNOWN_TARGET,Unknown setting target,ไม่ทราบการตั้งค่าเป้าหมาย
TEXTCLIENT_ERROR_UNKNOWN_JOB,Unknown job,ไม่ทราบอาชีพ
TEXTCLIENT_RECURRENCE,Your character’s skill points have been reset. Please redistribute your points in the Skill Tree window.,คะแนนสกิลของตัวละครของคุณถูกรีเซ็ต โปรดแจกจ่ายคะแนนของคุณในหน้าต่างแผนผังทักษะ
TEXTCLIENT_CHOICEJOB,You have to choose a job at Lv 15.,คุณต้องเลือกอาชีพที่ Lv 15
TEXTCLIENT_ERROR_NOTEXPERTJOB,Not Expert Job,ไม่ใช่อาชีพเชี่ยวชาญ
TEXTCLIENT_EXPERTJOBS,Expert Job: %s,อาชีพเชี่ยวชาญ: %s
TEXTCLIENT_EXPERTLEVEL,Expert Level: %d ~ %d,ระดับผู้เชี่ยวชาญ: %d ~ %d
TEXTCLIENT_ERROR_NOTPROFESSIONALJOB,Not Professional Job,ไม่ใช่งานมืออาชีพ
TEXTCLIENT_ERROR_NOTSPECIALISTJOB,Not Specialist Job,Not Specialist Job
TEXTCLIENT_PROFESSIONALJOBS,Professional Job: %s,งานมืออาชีพ: %s
TEXTCLIENT_PROFESSIONALLEVEL,Professional Level: %d ~~~,ระดับมืออาชีพ: %d ~~~
TEXTCLIENT_SPECIALISTJOBS,Specialist Job: %s,Specialist Job: %s
TEXTCLIENT_SPECIALISTLEVEL,Specialist Level: %d ~~~,Specialist Level: %d ~~~
TEXTCLIENT_SKILLPOINT_UP,New Skill Points are now available.,คะแนนสกิลใหม่พร้อมใช้งานแล้ว
TEXTCLIENT_REAPSKILL,You've learned %s. You can now allocate skill points to this ability.,คุณได้เรียนรู้ %s แล้ว คุณสามารถจัดสรรคะแนนทักษะให้กับความสามารถนี้ได้แล้ว
TEXTCLIENT_FLYLVLUP,Flying level up!,เลเวลการบินเพิ่มขึ้น!
TEXTCLIENT_NEEDSATTACKITEM,You must equip either Arrows or the appropriate Poster or Vial to use this skill.,You must equip either Arrows or the appropriate Poster or Vial to use this skill.
TEXTCLIENT_BOSS_BIGMUSCLE_MSG1,How dare you come here!,คุณกล้ามาที่นี่ได้ยังไง!
TEXTCLIENT_BOSS_BIGMUSCLE_MSG2,You have no fear!,คุณไม่มีความกลัว!
TEXTCLIENT_BOSS_BIGMUSCLE_MSG3,I will be your executioner!,ฉันจะเป็นเพชฌฆาตของคุณ!
TEXTCLIENT_BOSS_BIGMUSCLE_MSG4,Don't make me angry!,อย่าทำให้ฉันโกรธ!
TEXTCLIENT_BOSS_BIGMUSCLE_MSG5,"%s, you fool! How dare you!",%s เจ้าโง่! กล้าดียังไง!
TEXTCLIENT_BOSS_MUSHMOOT_MSG1,I will crush your bones!,ฉันจะบดขยี้กระดูกของคุณ!
TEXTCLIENT_BOSS_MUSHMOOT_MSG2,I will destroy you all!,ฉันจะทำลายพวกคุณให้หมด!
TEXTCLIENT_BOSS_MUSHMOOT_MSG3,I will break you!,ฉันจะทำลายคุณ!
TEXTCLIENT_BOSS_KRRR_MSG1,Who woke me?,ใครปลุกฉัน
TEXTCLIENT_BOSS_KRRR_MSG2,%s! My axe and I will destroy you!,%s! ขวานของฉัน และฉันจะทำลายคุณ!
TEXTCLIENT_BOSS_KRRR_MSG3,Go to Hell!,ไปลงนรกซะ!
TEXTCLIENT_SKILLLEVELLIMIT,Set %s' skill level: 1 ~ %d.,กำหนดระดับทักษะของ %s: 1 ~ %d
TEXTCLIENT_REQ_DARK,You are not in Dark Illusion mode.,คุณไม่ได้อยู่ในโหมด Dark Illusion
TEXTCLIENT_NEVERKILLSTOP,You cannot use the skill.,คุณไม่สามารถใช้ทักษะนี้ได้
TEXTCLIENT_NOTELEMWEAPON,Unable to use equipped item. Item needs an elemental upgrade first.,ไม่สามารถใช้ไอเทมที่สวมใส่ได้ ไอเทมต้องมีการอัพเกรดธาตุก่อน
TEXTCLIENT_DONOTUSEBUFF,Cannot use the skill at this time.,ไม่สามารถใช้ทักษะนี้ได้ในขณะนี้
TEXTCLIENT_NEEDSKILLITEM,You must equip either Arrows or the appropriate Poster or Vial to use this skill.,You must equip either Arrows or the appropriate Poster or Vial to use this skill.
TEXTCLIENT_SKILLWAITTIME,Please wait.,โปรดรอสักครู่
TEXTCLIENT_SKILL_SELF,You use %s.,คุณใช้ %s
TEXTCLIENT_SKILL_SELF_INHERITED,You use %s (%s).,You use %s (%s).
TEXTCLIENT_SKILL_MATE,%s casts %s on you.,%s ร่าย %s ให้กับคุณ
TEXTCLIENT_SKILL_MATE_INHERITED,%s casts %s (%s) on you.,%s casts %s (%s) on you.
TEXTCLIENT_EQUIP_DENIAL,Permission to view equipment denied.,การอนุญาตให้ดูอุปกรณ์ถูกปฏิเสธ
