Key,English,Spanish
TEXTCLIENT_GUILDWARNOINVATE,Cannot join a guild during a guild duel.,No puedes unirte a la guild durante una batalla de guilds.
TEXTCLIENT_COMHAVECOM,You are already in a guild.,Ya estás en una guild.
TEXTCLIENT_COMOVERMEMBER,The guild is full.,La guild está llena.
TEXTCLIENT_COMACCEPTWELCOME,%s has joined the guild.,%s se ha unido a la guild.
TEXTCLIENT_GUILDNOTHINGNAME,Unable to make a contribution. Ask your Guild Leader to set the guild name first.,No puedes hacer la contribución. Pídele a tu Líder de Guild que primero establezca el nombre de la guild.
TEXTCLIENT_GUILDMERITMAXLEVEL,Unable to make a contribution. The guild has reached its maximum level.,No puedes contribuir a la guild. Ya ha alcanzado el máximo nivel.
TEXTCLIENT_GUILDLEVELUP,Guild level has increased.,El nivel de la guild a aumentado.
TEXTCLIENT_GUILDCLOAK,%s Guild Cloak,%s Capa de Guild
TEXTCLIENT_NOTTRADE,You cannot trade a premium item.,No puedes comerciar con un objeto premium.
TEXTCLIENT_GUILDBANKFULL,The guild warehouse is full.,El almacén de la guild está lleno.
TEXTCLIENT_COUPLEBANKFULL,The couple storage is full.,The couple storage is full.
TEXTCLIENT_SLOTFULL,Your inventory is full.,Tu inventario está lleno.
TEXTCLIENT_CONFIRMMOVEITEM,Really move this item?,¿Seguro que mueves este objeto?
TEXTCLIENT_GUILDCREATECLOAK,Guild cloak has been created.,La capa de guild ha sido creada.
TEXTCLIENT_GUILDNEEDGOLD,Unable to create guild cloak. Insufficient Penya in the guild warehouse.,No puedes crear una capa de guild. Penya insuficiente en el almacén de la guild.
TEXTCLIENT_GUILD_PAYTAKE,Guild salary of %d Penya received.,"Salario de guild, %d Penya recibida."
TEXTCLIENT_ERROR_UNKNOWN_TARGET,Unknown setting target,Objetivo de ajuste desconocido.
TEXTCLIENT_ERROR_UNKNOWN_JOB,Unknown job,Clase desconocida
TEXTCLIENT_RECURRENCE,Your character’s skill points have been reset. Please redistribute your points in the Skill Tree window.,Tus puntos de habilidad se han reseteado. Por favor redistribuye los puntos en la ventana del Árbol de Habilidad.
TEXTCLIENT_CHOICEJOB,You have to choose a job at Lv 15.,Tienes que elegir tu clase al alcanzar el Nv 15.
TEXTCLIENT_ERROR_NOTEXPERTJOB,Not Expert Job,Sin Primera Clase
TEXTCLIENT_EXPERTJOBS,Expert Job: %s,Primera Clase: %s
TEXTCLIENT_EXPERTLEVEL,Expert Level: %d ~ %d,Primera Clase Nivel: %d ~ %d
TEXTCLIENT_ERROR_NOTPROFESSIONALJOB,Not Professional Job,Sin Segunda Clase
TEXTCLIENT_ERROR_NOTSPECIALISTJOB,Not Specialist Job,Not Specialist Job
TEXTCLIENT_PROFESSIONALJOBS,Professional Job: %s,Segunda Clase: %s
TEXTCLIENT_PROFESSIONALLEVEL,Professional Level: %d ~~~,Segunda Clase Nivel: %d ~~~
TEXTCLIENT_SPECIALISTJOBS,Specialist Job: %s,Specialist Job: %s
TEXTCLIENT_SPECIALISTLEVEL,Specialist Level: %d ~~~,Specialist Level: %d ~~~
TEXTCLIENT_SKILLPOINT_UP,New Skill Points are now available.,Nuevos Puntos de Habilidad disponibles.
TEXTCLIENT_REAPSKILL,You've learned %s. You can now allocate skill points to this ability.,Has aprendido %s. Ahora puedes poner puntos a esta habilidad.
TEXTCLIENT_FLYLVLUP,Flying level up!,¡Has subido tu nivel de vuelo!
TEXTCLIENT_NEEDSATTACKITEM,You must equip either Arrows or the appropriate Poster or Vial to use this skill.,You must equip either Arrows or the appropriate Poster or Vial to use this skill.
TEXTCLIENT_BOSS_BIGMUSCLE_MSG1,How dare you come here!,¡Cómo te atreves a venir aquí!
TEXTCLIENT_BOSS_BIGMUSCLE_MSG2,You have no fear!,¡No tienes miedo!
TEXTCLIENT_BOSS_BIGMUSCLE_MSG3,I will be your executioner!,¡Yo seré tu ejecutor!
TEXTCLIENT_BOSS_BIGMUSCLE_MSG4,Don't make me angry!,¡No hagas que me enfade!
TEXTCLIENT_BOSS_BIGMUSCLE_MSG5,"%s, you fool! How dare you!","¡%s, que tonto eres! ¡Cómo te atreves!"
TEXTCLIENT_BOSS_MUSHMOOT_MSG1,I will crush your bones!,¡Te aplastaré los huesos!
TEXTCLIENT_BOSS_MUSHMOOT_MSG2,I will destroy you all!,¡Os destruiré a todos!
TEXTCLIENT_BOSS_MUSHMOOT_MSG3,I will break you!,¡Te aniquilaré!
TEXTCLIENT_BOSS_KRRR_MSG1,Who woke me?,¿Quién me ha despertado?
TEXTCLIENT_BOSS_KRRR_MSG2,%s! My axe and I will destroy you!,¡%s! ¡Mi hacha y yo te haremos pedazos!
TEXTCLIENT_BOSS_KRRR_MSG3,Go to Hell!,¡Vete al Infierno!
TEXTCLIENT_SKILLLEVELLIMIT,Set %s' skill level: 1 ~ %d.,Establecer la habilidad %s al nivel: 1 ~ %d.
TEXTCLIENT_REQ_DARK,You are not in Dark Illusion mode.,No estás bajo el efecto de Ilusión Oscura.
TEXTCLIENT_NEVERKILLSTOP,You cannot use the skill.,No puedes usar la habilidad.
TEXTCLIENT_NOTELEMWEAPON,Unable to use equipped item. Item needs an elemental upgrade first.,No puedes usar el objeto equipado. El objeto necesita una mejora elemental primero.
TEXTCLIENT_DONOTUSEBUFF,Cannot use the skill at this time.,Ahora no puedes usar la habilidad.
TEXTCLIENT_NEEDSKILLITEM,You must equip either Arrows or the appropriate Poster or Vial to use this skill.,You must equip either Arrows or the appropriate Poster or Vial to use this skill.
TEXTCLIENT_SKILLWAITTIME,Please wait.,Por favor espera un momento.
TEXTCLIENT_SKILL_SELF,You use %s.,Has usado %s.
TEXTCLIENT_SKILL_SELF_INHERITED,You use %s (%s).,You use %s (%s).
TEXTCLIENT_SKILL_MATE,%s casts %s on you.,%s usa %s en ti.
TEXTCLIENT_SKILL_MATE_INHERITED,%s casts %s (%s) on you.,%s casts %s (%s) on you.
TEXTCLIENT_EQUIP_DENIAL,Permission to view equipment denied.,Permiso para ver el equipo denegado.
TEXTCLIENT_OPTIONREBOOT,You must restart the game for all changes to take effect.,Debes resetear el juego para que los cambios tengan efecto.
TEXTCLIENT_LIMITED_USE,You are already using this item. Try again after its effects have worn off.,Ya estás usando ese objeto. Úsalo nuevamente una vez que su efecto haya desaparecido.
TEXTCLIENT_ITEM_LEVEL,Your level is too low. You can use that at level %s.,Tu nivel es muy bajo. Puedes usarlo al nivel %s.
TEXTCLIENT_NOTOVERLAP_USE,You cannot use these items at the same time.,No puedes usar estos objetos al mismo tiempo.
TEXTCLIENT_COND_USE,Takes effect when player dies.,Toma efecto cuando el jugador muere.
TEXTCLIENT_PK_LIMIT_DAY,%d Day,%d Día
TEXTCLIENT_PK_LIMIT_HOUR,%d Hr,%d Hr
TEXTCLIENT_PK_LIMIT_MINUTE,%d Min,%d Min
TEXTCLIENT_PK_LIMIT_SECOND,%d Sec,%d Seg
TEXTCLIENT_DONOTUSE_RESTATE,Unable to reset your stats since you already have basic stats.,No puedes reestablecer tus estadísticas porque están al mínimo.
TEXTCLIENT_NOTCHOAS,Only criminals can use this item.,Solo los criminales pueden usar este objeto.
TEXTCLIENT_GETKARMA,Recovered 1 Karma.,Has recuperado 1 de Karma.
TEXTCLIENT_NTROUPEO10,Either you are not a party member or the party level is higher than 10.,O no eres un miembro de party o la party es superior a 10.
TEXTCLIENT_EXP_NOTUSE,"You cannot stack this scroll anymore. At level %d ~ %d, this scroll can only be stacked %d times.","No puedes acumular más de estos pergaminos. Al nivel %d ~ %d, este pergamino solo se puede acumular %d veces."
TEXTCLIENT_EXP_NOTUSELEVEL,You cannot use this scroll. This scroll is only available for level %d ~ %d.,No puedes usar este pergamino. Solo está disponible para niveles %d ~ %d.
TEXTCLIENT_EXPITEM_TOOLTIP,*** Your Experience rate has been amplified by #cffff5a50%d%%#nc ***,*** Tu tasa de Exp se ha amplificado un #cffff5a50%d%%#nc ***
TEXTCLIENT_EXP_COUTMSG0,The time left,El tiempo restante
TEXTCLIENT_EXP_COUTMSG1,First:,Primero:
TEXTCLIENT_EXP_COUTMSG2,Second:,Segundo:
TEXTCLIENT_EXP_COUTMSG3,Third:,Tercero:
TEXTCLIENT_EXPBOX_INFO_MSG,You can recover some of your Experience If you return to the place where you died.,Puedes recuperar algo de Experiencia si vuelves al sitio donde te mataron.
TEXTCLIENT_NOT_EXPBOX,You can not use it.,No puedes usarlo.
TEXTCLIENT_EXPBOX_EAT,You have recovered 30% of decreased Experience from your death.,Has recuperado el 30% de la experiencia perdida al morir.
TEXTCLIENT_ADMIN_INVISIBLE,Invisible,Invisible
TEXTCLIENT_ADMIN_IMMORTAL,Undying1,Invencible1
TEXTCLIENT_ADMIN_IMMORTALHALF,Undying2,Invencible2
TEXTCLIENT_ADMIN_NOMOVING,Freeze player,Congelar Jugador
TEXTCLIENT_ADMIN_MIGHTY,OneKill,OneKill
TEXTCLIENT_TELESKILL_CLICK,Touch on the ground where you want to use %s.,Pulsa en el suelo donde quieres usar %s.
TEXTCLIENT_CREATEMON_CLICK,Touch on the ground where you want to invoke the monster.,Pulsa en el suelo donde quieres invocar el monstruo.
TEXTCLIENT_TELESKILL_CANCEL,%s invocation was cancelled.,%s invocación cancelada.
TEXTCLIENT_CREATEMON_CANCEL,Monster invocation was cancelled.,Invocación del monstruo cancelada.
TEXTCLIENT_USEAIRCRAFT,"In order to ride a flying vehicle, you must reach level 20.","Para poder volar, deberás llegar al nivel 20."
TEXTCLIENT_QUEST_DISGUISE_NOTFLY,You cannot fly while transforming.,No te puedes volar mientras estás disfrazado.
TEXTCLIENT_UPGRADE_FIRE,Fire,Fuego
TEXTCLIENT_UPGRADE_WATER,Water,Agua
TEXTCLIENT_UPGRADE_ELECTRICITY,Electric,Electricidad
TEXTCLIENT_UPGRADE_WIND,Wind,Viento
TEXTCLIENT_UPGRADE_EARTH,Earth,Tierra
TEXTCLIENT_RUN,Run,Correr
TEXTCLIENT_WALK,Walk,Caminar
TEXTCLIENT_CANNOT_DROPMONEY,You cannot drop your Penya on the ground.,No puedes tirar tu Penya al suelo.
TEXTCLIENT_NOTDROP,You cannot drop a premium item on the ground.,No puedes tirar un objeto premium al suelo.
TEXTCLIENT_QUEITMWARNING,The quest will not progress without this item. Continue discarding item?,La misión no podrá continuar sin este objeto. ¿Seguro que quieres desecharlo?
TEXTCLIENT_FLIGHTDROP,You cannot drop items while flying.,No puedes tirar objetos mientras vuelas.
TEXTCLIENT_TRADELIMITITEM,You cannot drop items while trading.,No puedes tirar objetos mientras comercias.
TEXTCLIENT_FALLING_RIDENOTUSE,Only wings can save you when you fall,Solo las alas te pueden salvar cuando caes
TEXTCLIENT_INVALIDSHOPNAME,This shop name is not allowed.,Este nombre de tienda no está permitido.
TEXTCLIENT_GUILDCOMBAT_CANNOT_TRADE,You cannot trade in the Guild Siege arena.,No puedes intercambiar durante el evento.
TEXTCLIENT_FAIL_TO_OPEN_SHOP,Private Shops are unavailable in this area.,Las Tiendas Privadas están prohibidas en esta área.
TEXTCLIENT_NPC_RADIUS,You cannot open a Private Shop near an NPC.,No puedes abrir una Tienda Privada cerca a un NPC.
TEXTCLIENT_PRIVATE_SHOP_EMPTY,All items of the private shop were sold.,Se han vendido todos los objetos de la tienda privada.
TEXTCLIENT_CHEER_MESSAGE1,Cheer Message Point(s): %d/3,Punto(s) de Ánimo: %d/3
TEXTCLIENT_CHEER_MESSAGE2,Time left until the next point,Tiempo faltante hasta el próximo punto
TEXTCLIENT_CHEER_MESSAGE3,%s sent you a cheer message of friendship!,¡%s te ha enviado un mensaje de ánimo de amistad!
TEXTCLIENT_CHEER_MESSAGE4,%s sent you a cheer message of love!,¡%s te ha enviado un mensaje de ánimo de amor!
TEXTCLIENT_CHEER_MESSAGE5,Your cheer points have increased by 1.,Tus puntos de ánimo (cheer) han aumentado en 1.
TEXTCLIENT_CHEER_NO1,Unable to send cheer message. Please try again after %s minutes.,"No puedes enviar un mensaje de ánimo, inténtalo dentro de %s minutos."
TEXTCLIENT_CHEER_NO2,Please select a player to cheer. You can only send cheer messages to players other than yourself.,Por favor selecciona el personaje a animar. Solo puedes enviar mensajes de ánimo a otros jugadores.
TEXTCLIENT_COLLECT_EQUIP,You need to equip a collector.,Necesitas equipar un recolector.
TEXTCLIENT_COLLECT_TARGET,"Cannot collect, no dead catcher monster targeted.","No se puede recolectar, no se ha apuntado a ningún catcher muerto."
TEXTCLIENT_COLLECT_EMPTY,Insufficient supplements.,Suplementos insuficientes.
TEXTCLIENT_COLLECT_ERROROTHER,Unable to collect resource from a monster killed by another player.,No se pueden recolectar recursos de un monstruo eliminado por otro usuario.
TEXTCLIENT_HARVEST_EQUIP,You need to equip harvesting gloves.,Necesita usar los Guantes de Cosecha.
TEXTCLIENT_HARVEST_RECEIVE,You have harvested %s x%d.,Ha cosechado %s x%d.
TEXTCLIENT_HARVEST_CARRIER,A harvest carrier has been revealed! Kill it to gain its extra berries.,¡Se ha mostrado un portador de cosecha! Mátalo para obtener sus Bayas.
TEXTCLIENT_HARVEST_COOLDOWN,"You cannot currently open it, try again in a few seconds.","You cannot currently open it, try again in a few seconds."
TEXTCLIENT_NOTREADY_USESHOP,Please try again after taking off the head item,Inténtalo de nuevo después de desequipar el objeto de tu cabeza
TEXTCLIENT_SHOP_CHOICE,Selected,Seleccionado
TEXTCLIENT_CHANGE_HAIR,Change your Hair,Cambia tu Peinado
TEXTCLIENT_SHOP_COST,Price is,El precio es
TEXTCLIENT_SHOP_PENYA,Penya.,Penya.
TEXTCLIENT_CHANGE_HAIR_QUESTION,Do you want to change your hair?,¿Deseas cambiar tu peinado?
TEXTCLIENT_TRADEREQUEST,You have offered to trade with %s.,Has solicitado comerciar con %s.
TEXTCLIENT_ALREADY_TRADING,The player is already trading.,El jugador está comerciando.
TEXTCLIENT_BATTLE_NOTTRADE,The player cannot trade while fighting.,El jugador no puede comerciar mientras lucha.
TEXTCLIENT_TRADECANCEL,The trade has been cancelled.,El comercio se ha cancelado.
TEXTCLIENT_CANNOTTRADE_ITEM,This item cannot be traded.,No se puede comerciar con este objeto.
TEXTCLIENT_CANNOTTRADE_EDIT,You cannot add into or remove items from the trading window anymore after the first confirmation.,No puedes agregar o eliminar objetos de la ventana de comercio después de la primera confirmación.
TEXTCLIENT_TRADEACCEPT,%s has completed the trade.,%s ha completado el comercio.
TEXTCLIENT_FINALCONFIRM,%s pushed final confirmation.,%s ha dado la aprobación final.
TEXTCLIENT_TRADEAGREE,You agreed to trade.,Has aceptado comerciar.
TEXTCLIENT_TRADEREFUSE,You refused to trade.,Has rechazado comerciar.
TEXTCLIENT_SBEVE_NOTUSEITEM,You cannot use that item.,No puedes utilizar ese objeto.
TEXTCLIENT_PIERCING_POSSIBLE_ITEM,The item cannot be pierced.,No se puede hacer un piercing a este objeto.
TEXTCLIENT_STILL_DEVELOPMENT,This functionality is still in development.,Esta función aún está en desarrollo.
TEXTCLIENT_ENDUSE,You may no longer use %s . That item has expired.,Ya no puedes usar %s. El objeto ha expirado.
TEXTCLIENT_DAYUSE,You can use the %s for %d days.,Puedes usar %s por %d días.
TEXTCLIENT_TIMEUSE,Time remaining on %s: %d days.,Duración restante de %s: %d días.
TEXTCLIENT_ITEM_EXPIRED,This item has expired.,El objeto ha expirado.
TEXTCLIENT_NOTUPGRADE,The item cannot be equipped or moved during refining.,El objeto no se puede equipar ni mover durante la mejora.
TEXTCLIENT_CARDRESHUFFLE_NOTAVAILABLE,Registration is not possible because the grade is not correct.,No es posible realizar la inscripción porque la calificación no es correcta.
TEXTCLIENT_ERROR_NOPIERCING,There is no space to put a card.,No hay espacio para poner una carta.
TEXTCLIENT_PIERCINGFAIL,Piercing failed.,El piercing ha fallado.
TEXTCLIENT_PIERCINGSUCCESS,Piercing Succeeded.,El piercing ha sido un éxito.
TEXTCLIENT_REMOVE_PIERCING_ERROR,Only suits pierced with cards can be used.,Solo se pueden usar los trajes con piercings que tengan cartas.
TEXTCLIENT_PIERCING_REMOVE_SUCCESS,Your pierced card has been removed succesfully.,La carta ha sido retirada con éxito.
TEXTCLIENT_NOTEQUALITEM,This item cannot be used.,Este objeto no se puede usar.
TEXTCLIENT_PREMIUM_NOTUPGRADE,Premium item cannot be refined.,El objeto premium no puede ser mejorado.
TEXTCLIENT_WRONGSUPITEM,Wrong supplement item.,Objeto de suplemento incorrecto.
TEXTCLIENT_USE_PIERCING_MENU,You can use this item with Piercing menu at Weapon Shop.,Puedes usar este objeto con el menú Piercing en la Tienda de Armas.
TEXTCLIENT_USE_ACCESSORY_MENU,You can use this item with Accessory Upgrade menu at Weapon Shop.,Puedes usar este objeto con el menú Mejora de Accesorios en la Tienda de Armas.
TEXTCLIENT_USE_UPGRADE_MENU,You can use this item with Upgrade menu at Armor Shop.,Puedes usar este objeto con el menú Mejorar de la Tienda de Armaduras.
TEXTCLIENT_USE_INVENTORY_WINDOW,Double click on this item in Inventory window to use it.,Doble clic sobre el objeto en el Inventario para usarlo.
TEXTCLIENT_NOTELEUPGRADE,Item cannot be upgraded using this element.,El objeto no se puede mejorar con este elemento.
TEXTCLIENT_UPGRADE_ERROR_TWOELEMENT,You cannot put two different elements on one item.,No puedes poner 2 elementos diferentes en un objeto.
TEXTCLIENT_WRONGUPLEVEL,Using wrong item to upgrade.,Se esta usando un objeto de mejora erróneo.
TEXTCLIENT_UPGRADE_MAXOVER,Can only upgrade up to Level 10.,Solo se puede mejorar hasta el Nivel 10.
TEXTCLIENT_ACCESSORY_MAXOVER,Jewelry can be upgraded to +20.,Las joyas se pueden mejorar hasta +20.
TEXTCLIENT_UPGRADE_ERROR_WRONGUPLEVEL,Using wrong item to upgrade.,Se esta usando un objeto de mejora erróneo.
TEXTCLIENT_UPGRADE_ERROR_NOSUPSTONE,Not enough supplement item.,No tienes suficientes objetos de suplemento.
TEXTCLIENT_UPGRADE_FAIL,The upgrade has failed.,La mejora ha fallado.
TEXTCLIENT_UPGRADE_SUCCESSFUL,Upgrade Successful!,¡La mejora ha sido un Éxito!
TEXTCLIENT_REMOVE_ERROR,That weapon is not possible to remove the element upgrading. Try again after checking.,A esta arma no se le puede eliminar la mejora del elemento. Intentalo de nuevo después de revisarla.
TEXTCLIENT_REMOVE_ATTRIBUTE_CONFIRM,The element of weapon was removed.,El elemento del arma ha sido eliminado.
TEXTCLIENT_DEPEN_USE,This item takes effect once your character dies. Do you want to use it?,Este objeto hace efecto cuando el personaje muere. ¿Quieres usarlo?
TEXTCLIENT_SKILLINIT,This item resets your skills. Do you want to use this item?,Esto resetea tus estadísticas. ¿Deseas usarlo?
TEXTCLIENT_ERROR_SKILLRECCURENCE,Your skill has already been reset.,La habilidad ya se ha reseteado.
TEXTCLIENT_NOTUSEVAG,You can use this item after your 1st job change.,Podrás usar este objeto cuando alcances la 1ra Clase.
TEXTCLIENT_CHECKEQUIP,Please unequip the item first.,Por favor quítate el objeto primero.
TEXTCLIENT_PK_BLINK_NO,You cannot use a blinkwing at Kebaras.,No puedes usar un Parpadeo en Kebaras.
TEXTCLIENT_BLINK_EVENT_NO,You cannot use a blinkwing during event.,No puedes usar un parpadeo durante el evento.
TEXTCLIENT_GUILDCOMBAT_NO_OUTWAR,You cannot use Blinkwings to escape the Guild Siege arena.,No puedes usar Parpadeos para escapar de la arena de Batallas de Guilds.
TEXTCLIENT_ARENA_BLINKPOOL,You cannot use Blinkpool in the Arena.,No puedes usar Blinkpool en la Arena.
TEXTCLIENT_WARNINGCCLS,Your stats will reset after you change your job. Do you want to change your job?,Tus estadísticas se reiniciarán una vez que cambies de clase.¿Quieres cambiar de Clase?
TEXTCLIENT_CHANGECLASS,You successfully changed your Job to %s.,Has cambiado de Clase satisfactoriamente a %s.
