Key,English,Russian
TEXTCLIENT_GUILDLEVELUP,Guild level has increased.,Уровень гильдии повысился.
TEXTCLIENT_GUILDCLOAK,%s Guild Cloak,Плащ гильдии '%s'
TEXTCLIENT_NOTTRADE,You cannot trade a premium item.,Платные предметы нельзя продавать.
TEXTCLIENT_GUILDBANKFULL,The guild warehouse is full.,Склад полон доверху.
TEXTCLIENT_COUPLEBANKFULL,The couple storage is full.,The couple storage is full.
TEXTCLIENT_SLOTFULL,Your inventory is full.,Нет места в рюкзаке.
TEXTCLIENT_CONFIRMMOVEITEM,Really move this item?,Вы точно хотите переместить данную вещь?
TEXTCLIENT_GUILDCREATECLOAK,Guild cloak has been created.,Разработан дизайн плаща гильдии.
TEXTCLIENT_GUILDNEEDGOLD,Unable to create guild cloak. Insufficient Penya in the guild warehouse.,Невозможно разработать дизайн плаща гильдии. В казне недостаточно пенни.
TEXTCLIENT_GUILD_PAYTAKE,Guild salary of %d Penya received.,Получена зарплата участника гильдии в размере %d пенни.
TEXTCLIENT_ERROR_UNKNOWN_TARGET,Unknown setting target,Неизвестная цель
TEXTCLIENT_ERROR_UNKNOWN_JOB,Unknown job,Неизвестное амплуа
TEXTCLIENT_RECURRENCE,Your character’s skill points have been reset. Please redistribute your points in the Skill Tree window.,"Очки умений персонажа были сброшены. Пожалуйста, перераспределите их в окне умений."
TEXTCLIENT_CHOICEJOB,You have to choose a job at Lv 15.,"Достигнув 15-го уровня, вы сможете выбрать себе амплуа (класс)."
TEXTCLIENT_ERROR_NOTEXPERTJOB,Not Expert Job,Not Expert Job
TEXTCLIENT_EXPERTJOBS,Expert Job: %s,Expert Job: %s
TEXTCLIENT_EXPERTLEVEL,Expert Level: %d ~ %d,Expert Level: %d ~ %d
TEXTCLIENT_ERROR_NOTPROFESSIONALJOB,Not Professional Job,Not Professional Job
TEXTCLIENT_ERROR_NOTSPECIALISTJOB,Not Specialist Job,Not Specialist Job
TEXTCLIENT_PROFESSIONALJOBS,Professional Job: %s,Professional Job: %s
TEXTCLIENT_PROFESSIONALLEVEL,Professional Level: %d ~~~,Professional Level: %d ~~~
TEXTCLIENT_SPECIALISTJOBS,Specialist Job: %s,Specialist Job: %s
TEXTCLIENT_SPECIALISTLEVEL,Specialist Level: %d ~~~,Specialist Level: %d ~~~
TEXTCLIENT_SKILLPOINT_UP,New Skill Points are now available.,Начислены очки умений.
TEXTCLIENT_REAPSKILL,You've learned %s. You can now allocate skill points to this ability.,Вы выучили %s. Теперь можете потратить очки умений на улучшение этой способности.
TEXTCLIENT_FLYLVLUP,Flying level up!,Новый уровень!
TEXTCLIENT_NEEDSATTACKITEM,You must equip either Arrows or the appropriate Poster or Vial to use this skill.,You must equip either Arrows or the appropriate Poster or Vial to use this skill.
TEXTCLIENT_BOSS_BIGMUSCLE_MSG1,How dare you come here!,Кто посмел сюда прийти?!
TEXTCLIENT_BOSS_BIGMUSCLE_MSG2,You have no fear!,А ты бесстрашный!
TEXTCLIENT_BOSS_BIGMUSCLE_MSG3,I will be your executioner!,Я лично казню тебя!
TEXTCLIENT_BOSS_BIGMUSCLE_MSG4,Don't make me angry!,Не зли меня!
TEXTCLIENT_BOSS_BIGMUSCLE_MSG5,"%s, you fool! How dare you!","Как ты смеешь, %s?! Глупец!"
TEXTCLIENT_BOSS_MUSHMOOT_MSG1,I will crush your bones!,Сейчас твои косточки хрустнут!
TEXTCLIENT_BOSS_MUSHMOOT_MSG2,I will destroy you all!,Я вас всех уничтожу!
TEXTCLIENT_BOSS_MUSHMOOT_MSG3,I will break you!,Разорву на части!
TEXTCLIENT_BOSS_KRRR_MSG1,Who woke me?,Кто посмел меня будить?!
TEXTCLIENT_BOSS_KRRR_MSG2,%s! My axe and I will destroy you!,%s! Мы с моим топором уничтожим тебя!
TEXTCLIENT_BOSS_KRRR_MSG3,Go to Hell!,Чтоб тебе сгореть!
TEXTCLIENT_SKILLLEVELLIMIT,Set %s' skill level: 1 ~ %d.,Выберите уровень владения умением '%s': 1 ~ %d.
TEXTCLIENT_REQ_DARK,You are not in Dark Illusion mode.,Требуется быть в форме Иллюзии пустоты.
TEXTCLIENT_NEVERKILLSTOP,You cannot use the skill.,Невозможно использовать умение.
TEXTCLIENT_NOTELEMWEAPON,Unable to use equipped item. Item needs an elemental upgrade first.,Невозможно использовать предмет. Его необходимо усилить арканом стихий.
TEXTCLIENT_DONOTUSEBUFF,Cannot use the skill at this time.,Это умение сейчас недоступно.
TEXTCLIENT_NEEDSKILLITEM,You must equip either Arrows or the appropriate Poster or Vial to use this skill.,You must equip either Arrows or the appropriate Poster or Vial to use this skill.
TEXTCLIENT_SKILLWAITTIME,Please wait.,Подождите.
TEXTCLIENT_SKILL_SELF,You use %s.,Применено умение: '%s'.
TEXTCLIENT_SKILL_SELF_INHERITED,You use %s (%s).,You use %s (%s).
TEXTCLIENT_SKILL_MATE,%s casts %s on you.,%s применяет умение: '%s'.
TEXTCLIENT_SKILL_MATE_INHERITED,%s casts %s (%s) on you.,%s casts %s (%s) on you.
TEXTCLIENT_EQUIP_DENIAL,Permission to view equipment denied.,Просмотр снаряжения запрещен.
TEXTCLIENT_OPTIONREBOOT,You must restart the game for all changes to take effect.,Вы должны перезапустить игру для применения изменений.
TEXTCLIENT_LIMITED_USE,You are already using this item. Try again after its effects have worn off.,"Вы уже используете этот предмет. Подождите, пока не пропадет эффект от использования."
TEXTCLIENT_ITEM_LEVEL,Your level is too low. You can use that at level %s.,Слишком низкий уровень. Требуется хотя бы %s-й уровень.
TEXTCLIENT_NOTOVERLAP_USE,You cannot use these items at the same time.,Невозможно использовать эти предметы одновременно.
TEXTCLIENT_COND_USE,Takes effect when player dies.,Эффект проявится после гибели персонажа. 
TEXTCLIENT_PK_LIMIT_DAY,%d Day,%d Day
TEXTCLIENT_PK_LIMIT_HOUR,%d Hr,%d Hr
TEXTCLIENT_PK_LIMIT_MINUTE,%d Min,%d Min
TEXTCLIENT_PK_LIMIT_SECOND,%d Sec,%d Sec
TEXTCLIENT_DONOTUSE_RESTATE,Unable to reset your stats since you already have basic stats.,Характеристики уже сброшены.
TEXTCLIENT_NOTCHOAS,Only criminals can use this item.,Этот предмет предназначен для преступников.
TEXTCLIENT_GETKARMA,Recovered 1 Karma.,Карма: +1
TEXTCLIENT_NTROUPEO10,Either you are not a party member or the party level is higher than 10.,"Либо вы не состоите в труппе, либо уровень вашей труппы выше 10-го."
TEXTCLIENT_EXP_NOTUSE,"You cannot stack this scroll anymore. At level %d ~ %d, this scroll can only be stacked %d times.",Невозможно использовать свиток ещё раз. На уровнях %d ~ %d можно использовать только %d одновременно.
TEXTCLIENT_EXP_NOTUSELEVEL,You cannot use this scroll. This scroll is only available for level %d ~ %d.,Невозможно использовать свиток. Он предназначен для персонажей %d ~ %d уровней.
TEXTCLIENT_EXPITEM_TOOLTIP,*** Your Experience rate has been amplified by #cffff5a50%d%%#nc ***,*** Your Experience rate has been amplified by #cffff5a50%d%%#nc ***
TEXTCLIENT_EXP_COUTMSG0,The time left,Время действия:
TEXTCLIENT_EXP_COUTMSG1,First:,1-й свиток:
TEXTCLIENT_EXP_COUTMSG2,Second:,2-й свиток:
TEXTCLIENT_EXP_COUTMSG3,Third:,3-й свиток:
TEXTCLIENT_EXPBOX_INFO_MSG,You can recover some of your Experience If you return to the place where you died.,You can recover some of your Experience If you return to the place where you died.
TEXTCLIENT_NOT_EXPBOX,You can not use it.,Невозможно использовать.
TEXTCLIENT_EXPBOX_EAT,You have recovered 30% of decreased Experience from your death.,You have recovered 30% of decreased Experience from your death.
TEXTCLIENT_ADMIN_INVISIBLE,Invisible,Невидимость
TEXTCLIENT_ADMIN_IMMORTAL,Undying1,Неумирающий-1
TEXTCLIENT_ADMIN_IMMORTALHALF,Undying2,Неумирающий-2
TEXTCLIENT_ADMIN_NOMOVING,Freeze player,Заморозить
TEXTCLIENT_ADMIN_MIGHTY,OneKill,Кара
TEXTCLIENT_TELESKILL_CLICK,Touch on the ground where you want to use %s.,"Кликните на месте, где вы хотите применить %s."
TEXTCLIENT_CREATEMON_CLICK,Touch on the ground where you want to invoke the monster.,"Кликните на месте, где вы хотите призвать марионетку."
TEXTCLIENT_TELESKILL_CANCEL,%s invocation was cancelled.,Призыв %s был отменён.
TEXTCLIENT_CREATEMON_CANCEL,Monster invocation was cancelled.,Призыв марионетки был отменён.
TEXTCLIENT_USEAIRCRAFT,"In order to ride a flying vehicle, you must reach level 20.",Летать можно начиная с 20-го уровня.
TEXTCLIENT_QUEST_DISGUISE_NOTFLY,You cannot fly while transforming.,Превращенные летать не могут.
TEXTCLIENT_UPGRADE_FIRE,Fire,Огонь
TEXTCLIENT_UPGRADE_WATER,Water,Вода
TEXTCLIENT_UPGRADE_ELECTRICITY,Electric,Молнии
TEXTCLIENT_UPGRADE_WIND,Wind,Ветер
TEXTCLIENT_UPGRADE_EARTH,Earth,Земля
TEXTCLIENT_RUN,Run,Бежать
TEXTCLIENT_WALK,Walk,Идти
TEXTCLIENT_CANNOT_DROPMONEY,You cannot drop your Penya on the ground.,Пенни нельзя разбрасывать по земле.
TEXTCLIENT_NOTDROP,You cannot drop a premium item on the ground.,Платные предметы нельзя выбрасывать.
TEXTCLIENT_QUEITMWARNING,The quest will not progress without this item. Continue discarding item?,Этот предмет необходим для задания. Выбросить его?
TEXTCLIENT_FLIGHTDROP,You cannot drop items while flying.,В полете выбрасывать предметы нельзя.
TEXTCLIENT_TRADELIMITITEM,You cannot drop items while trading.,"Вы слишком заняты покупками, чтобы выбросить предмет."
TEXTCLIENT_FALLING_RIDENOTUSE,Only wings can save you when you fall,Только крылья спасут тебя от падения.
TEXTCLIENT_INVALIDSHOPNAME,This shop name is not allowed.,Данное имя лавки запрещено.
TEXTCLIENT_GUILDCOMBAT_CANNOT_TRADE,You cannot trade in the Guild Siege arena.,Вы не можете торговать в данный момент.
TEXTCLIENT_FAIL_TO_OPEN_SHOP,Private Shops are unavailable in this area.,Здесь нельзя открыть частную лавочку.
TEXTCLIENT_NPC_RADIUS,You cannot open a Private Shop near an NPC.,Нельзя открывать частную лавочку рядом с NPC.
TEXTCLIENT_PRIVATE_SHOP_EMPTY,All items of the private shop were sold.,Все товары частной лавки были распроданы.
TEXTCLIENT_CHEER_MESSAGE1,Cheer Message Point(s): %d/3,Ободрение: %d/10
TEXTCLIENT_CHEER_MESSAGE2,Time left until the next point,Восстановление: 
TEXTCLIENT_CHEER_MESSAGE3,%s sent you a cheer message of friendship!,%s дружески подбадривает вас!
TEXTCLIENT_CHEER_MESSAGE4,%s sent you a cheer message of love!,%s посылает вам поцелуй и подбадривает вас!
TEXTCLIENT_CHEER_MESSAGE5,Your cheer points have increased by 1.,Восстановлена попытка ободрения.
TEXTCLIENT_CHEER_NO1,Unable to send cheer message. Please try again after %s minutes.,Невозможно подбодрить игрока. Повторите попытку через %s мин.
