Key,English,Russian
ACHIEVEMENT_MASTER140_DESC,Complete the third Hero Quest.,Завершите третий героический квест
ACHIEVEMENT_CHRISTMAS_ATTENDANCE_NAME,Christmas Gift for all Flyffers,Рождественский подарок для всех любителей флуфа
ACHIEVEMENT_CHRISTMAS_ATTENDANCE_DESC,Log in each day for 30 minutes to receive rewards!,Входите в систему каждый день на 30 минут и получайте награды!
ACHIEVEMENT_CHRISTMAS_INVASION,Christmas Invasion,Рождественское вторжение
ACHIEVEMENT_ATTENDANCE_NAME,Playtime Event,Мероприятие по посещению
ACHIEVEMENT_ATTENDANCE_DESC,Log in each day for 40 minutes to receive rewards!,Входите в систему каждый день на 40 минут и получайте награды!
ACHIEVEMENT_ATTENDANCE_LVL1,Day 1,День 1
ACHIEVEMENT_ATTENDANCE_LVL2,Day 2,День 2
ACHIEVEMENT_ATTENDANCE_LVL3,Day 3,День 3
ACHIEVEMENT_ATTENDANCE_LVL4,Day 4,День 4
ACHIEVEMENT_ATTENDANCE_LVL5,Day 5,День 5
ACHIEVEMENT_ATTENDANCE_LVL6,Day 6,День 6
ACHIEVEMENT_ATTENDANCE_LVL7,Day 7,День 7
ACHIEVEMENT_ATTENDANCE_LVL8,Day 8,День 8
ACHIEVEMENT_ATTENDANCE_LVL9,Day 9,День 9
ACHIEVEMENT_ATTENDANCE_LVL10,Day 10,День 10
ACHIEVEMENT_ATTENDANCE_LVL11,Day 11,День 11
ACHIEVEMENT_ATTENDANCE_LVL12,Day 12,День 12
ACHIEVEMENT_ATTENDANCE_LVL13,Day 13,День 13
ACHIEVEMENT_ATTENDANCE_LVL14,Day 14,День 14
ACHIEVEMENT_ATTENDANCE_LVL15,Day 15,День 15
ACHIEVEMENT_ATTENDANCE_LVL16,Day 16,День 16
ACHIEVEMENT_ATTENDANCE_LVL17,Day 17,День 17
ACHIEVEMENT_ATTENDANCE_LVL18,Day 18,День 18
ACHIEVEMENT_ATTENDANCE_LVL19,Day 19,День 19
ACHIEVEMENT_ATTENDANCE_LVL20,Day 20,День 20
ACHIEVEMENT_ATTENDANCE_LVL21,Day 21,День 21
ACHIEVEMENT_ATTENDANCE_LVL22,Day 22,День 22
ACHIEVEMENT_ATTENDANCE_LVL23,Day 23,День 23
ACHIEVEMENT_ATTENDANCE_LVL24,Day 24,День 24
ACHIEVEMENT_ATTENDANCE_LVL25,Day 25,День 25
ACHIEVEMENT_ATTENDANCE_LVL26,Day 26,День 26
ACHIEVEMENT_ATTENDANCE_LVL27,Day 27,День 27
ACHIEVEMENT_ATTENDANCE_LVL28,Day 28,День 28
ACHIEVEMENT_ATTENDANCE_LVL29,Day 29,День 29
ACHIEVEMENT_ATTENDANCE_LVL30,Day 30,День 30
ACHIEVEMENT_ATTENDANCE_LVL31,Day 31,День 31
ACHIEVEMENT_ATTENDANCE_LVL32,Day 32,День 32
ACHIEVEMENT_ATTENDANCE_LVL33,Day 33,День 33
ACHIEVEMENT_ATTENDANCE_LVL34,Day 34,День 34
ACHIEVEMENT_ATTENDANCE_LVL35,Day 35,День 35
ACHIEVEMENT_ATTENDANCE_LVL36,Day 36,День 36
ACHIEVEMENT_ATTENDANCE_LVL37,Day 37,День 37
ACHIEVEMENT_ATTENDANCE_LVL38,Day 38,День 38
ACHIEVEMENT_ATTENDANCE_LVL39,Day 39,День 39
ACHIEVEMENT_ATTENDANCE_LVL40,Day 40,День 40
ACHIEVEMENT_ATTENDANCE_LVL41,Day 41,День 41
ACHIEVEMENT_ATTENDANCE_LVL42,Day 42,День 42
ACHIEVEMENT_NEWYEAR_ATTENDANCE,New Year Event,Новогоднее мероприятие
ACHIEVEMENT_PLAYTIME_30,Play 30m,Играй 30м
ACHIEVEMENT_PLAYTIME_60,Play 1h,Играй 1ч
ACHIEVEMENT_PLAYTIME_90,Play 1h 30m,Играй 1ч 30м
ACHIEVEMENT_PLAYTIME_120,Play 2h,Играй 2ч
ACHIEVEMENT_PLAYTIME_150,Play 2h 30m,Играй  2ч 30м
ACHIEVEMENT_PLAYTIME_180,Play 3h,Играй 3ч
ACHIEVEMENT_PLAYTIME_210,Play 3h 30m,Играй 3ч 30м
ACHIEVEMENT_PLAYTIME_240,Play 4h,Играй 4ч
ACHIEVEMENT_PLAYTIME_270,Play 4h 30m,Играй 4ч 30м
ACHIEVEMENT_PLAYTIME_300,Play 5h,Играй 5ч
ACHIEVEMENT_PLAYTIME_330,Play 5h 30m,Играй 5ч 30м
ACHIEVEMENT_PLAYTIME_360,Play 6h,Играй 6ч
ACHIEVEMENT_PLAYTIME_390,Play 6h 30m,Играй 6ч 30м
ACHIEVEMENT_PLAYTIME_420,Play 7h,Играй 7ч
ACHIEVEMENT_PLAYTIME_450,Play 7h 30m,Играй 7ч 30м
ACHIEVEMENT_PLAYTIME_480,Play 8h,Играй 8ч
ACHIEVEMENT_PLAYTIME_510,Play 8h 30m,Играй 8ч 30м
ACHIEVEMENT_PLAYTIME_540,Play 9h,Играй 9ч
ACHIEVEMENT_PLAYTIME_570,Play 9h 30m,Играй 9ч 30м
ACHIEVEMENT_PLAYTIME_600,Play 10h,Играй 10ч
ACHIEVEMENT_PLAYTIME_630,Play 10h 30m,Играй 10ч 30м
ACHIEVEMENT_PLAYTIME_660,Play 11h,Играй 11ч
ACHIEVEMENT_PLAYTIME_690,Play 11h 30m,Играй 11ч 30м
ACHIEVEMENT_PLAYTIME_720,Play 12h,Играй 12ч
ACHIEVEMENT_PLAYTIME_750,Play 12h 30m,Играй 12ч 30м
ACHIEVEMENT_PLAYTIME_780,Play 13h,Играй 13ч
ACHIEVEMENT_PLAYTIME_810,Play 13h 30m,Играй 13ч 30м
ACHIEVEMENT_PLAYTIME_840,Play 14h,Играй 14ч
ACHIEVEMENT_PLAYTIME_870,Play 14h 30m,Играй 14ч 30м
ACHIEVEMENT_PLAYTIME_900,Play 15h,Играй 15ч
ACHIEVEMENT_PLAYTIME_930,Play 15h 30m,Играй 15ч 30м
ACHIEVEMENT_PLAYTIME_960,Play 16h,Играй 16ч
ACHIEVEMENT_PLAYTIME_990,Play 16h 30m,Играй 16ч 30м
ACHIEVEMENT_PLAYTIME_1020,Play 17h,Играй 17ч
ACHIEVEMENT_PLAYTIME_1050,Play 17h 30m,Играй  17ч 30м
ACHIEVEMENT_PLAYTIME_1080,Play 18h,Играй 18ч
ACHIEVEMENT_PLAYTIME_1110,Play 18h 30m,Играй 18ч 30м
ACHIEVEMENT_PLAYTIME_1140,Play 19h,Играй 19ч
ACHIEVEMENT_PLAYTIME_1170,Play 19h 30m,Играй 19ч 30м
ACHIEVEMENT_PLAYTIME_1200,Play 20h,Играй 20ч
ACHIEVEMENT_PLAYTIME_1230,Play 20h 30m,Играй 20ч 30м
ACHIEVEMENT_PLAYTIME_1260,Play 21h,Играй 21ч
ACHIEVEMENT_PLAYTIME_1290,Play 21h 30m,Играй 21ч 30м
ACHIEVEMENT_PLAYTIME_1320,Play 22h,Играй 22ч
ACHIEVEMENT_PLAYTIME_1350,Play 22h 30m,Играй 22ч 30м
ACHIEVEMENT_PLAYTIME_1380,Play 23h,Играй 23ч
ACHIEVEMENT_PLAYTIME_1410,Play 23h 30m,Играй 23ч 30м
ACHIEVEMENT_PLAYTIME_1439,Play 23h 59m,Играй 23ч 59м
ACHIEVEMENT_YEAROFTHESNAKE,Year of the Snake,Год змеи
ACHIEVEMENT_EASTER_EGG_2025,Find Easter Eggs,Найдите пасхальные яйца
ACHIEVEMENT_EASTER_EGG_5,Gather 5 Easter Eggs,Соберите 5 пасхальных яиц
ACHIEVEMENT_EASTER_EGG_10,Gather 10 Easter Eggs,Соберите 10 пасхальных яиц
ACHIEVEMENT_EASTER_EGG_15,Gather 15 Easter Eggs,Соберите 15 пасхальных яиц
ACHIEVEMENT_EASTER_EGG_20,Gather 20 Easter Eggs,Соберите 20 пасхальных яиц
ACHIEVEMENT_3RD_ANNIV_ATTENDANCE,3rd Anniversary Daily Login,участие в 3-й годовщине
ACHIEVEMENT_FWC_2025_BEGINNER_NAME,2025 FWC Beginner,2025 FWC Новичок
ACHIEVEMENT_FWC_2025_BRAWLER_NAME,2025 FWC Brawler,2025 FWC Скандалист
ACHIEVEMENT_FWC_2025_WARRIOR_NAME,2025 FWC Warrior,2025 FWC Воин
ACHIEVEMENT_FWC_2025_SAVIOR_NAME,2025 FWC Savior,2025 FWC Спаситель
ACHIEVEMENT_FWC_2025_SAVIOR_DESC,Reach level 140 in the 2025 Flyff World Championship.,Достигни 140-го уровня на чемпионате мира Flyff 
ACHIEVEMENT_FWC_2025_OVERLORD_NAME,2025 FWC Overlord,2025 FWC Повелитель
ACHIEVEMENT_FWC_2025_OVERLORD_DESC,Reach level 150 in the 2025 Flyff World Championship.,Достигни 150-го уровня на чемпионате мира Flyff 
ACHIEVEMENT_FWC_2025_MASTER_NAME,2025 FWC Master,2025 FWC Мастер
ACHIEVEMENT_FWC_2025_DAILY_PLAY_DESC,Use an FWC Bonus Playtime Coupon to earn rewards.\nYou can obtain the item from the 2025 FWC Championship Pass free rewards!,Воспользуйтесь дополнительным купоном на посещение FWC и получайте награды.\Вы можете получить этот предмет в качестве бесплатной награды за участие в чемпионате FWC 2025!
ACHIEVEMENT_FWC_2025_PVE_1ST_NAME,2025 FWC Colosseum Champion,2025 FWC Чемпион Колизея
ACHIEVEMENT_FWC_2025_PVE_1ST_DESC,Win the 2025 Flyff World Championship PvE Competition.,Участвуйте в PvE-соревновании Flyff Мировом Чемпионате 2025.
ACHIEVEMENT_FWC_2025_PVE_2ND_NAME,2025 FWC Colosseum 2nd,2025 FWC второе место Колизии
ACHIEVEMENT_FWC_2025_PVE_2ND_DESC,Get second place in the 2025 Flyff World Championship PvE Competition.,Получите второе место в PvE-соревновании Flyff Мировом Чемпионате 2025.
ACHIEVEMENT_FWC_2025_PVE_3RD_NAME,2025 FWC Colosseum 3rd,2025 FWC третье место Колизии
ACHIEVEMENT_FWC_2025_PVE_3RD_DESC,Get third place in the 2025 Flyff World Championship PvE Competition.,Получите третье место в PvE-соревновании Flyff Мировом Чемпионате 2025.
ACHIEVEMENT_FWC_2025_PVE_PARTICIPANT_NAME,2025 FWC Colosseum Participant,Участник FWC Колизия в 2025 году
ACHIEVEMENT_FWC_2025_PVE_PARTICIPANT_DESC,Participate in the 2025 Flyff World Championship PvE Competition.,Примите участие в PvE-соревновании Flyff Мировом Чемпионате 2025.
ACHIEVEMENT_FWC_2025_PVP_1ST_NAME,2025 FWC Arena Champion,2025 FWC Арена Чемпион
ACHIEVEMENT_FWC_2025_PVP_1ST_DESC,Win the 2025 Flyff World Championship PvP Competition.,Выигарйте PvP-соревновании Flyff Мировом Чемпионате 2025.
ACHIEVEMENT_FWC_2025_PVP_2ND_NAME,2025 FWC Arena 2nd,2025 FWC Арена 2 место
ACHIEVEMENT_FWC_2025_PVP_2ND_DESC,Get second place in the 2025 Flyff World Championship PvP Competition.,Получите второе место в PvP-соревновании Flyff Мировом Чемпионате 2025.
ACHIEVEMENT_FWC_2025_PVP_3RD_NAME,2025 FWC Arena 3rd,2025 FWC Арена 3 место
ACHIEVEMENT_FWC_2025_PVP_3RD_DESC,Get third place in the 2025 Flyff World Championship PvP Competition.,Получите третье место в PvP-соревновании Flyff Мировом Чемпионате 2025.
ACHIEVEMENT_FWC_2025_PVP_FINALIST_NAME,2025 FWC Arena Finalist,2025 FWC Арена Финалист
ACHIEVEMENT_FWC_2025_PVP_FINALIST_DESC,Participate in the 2025 Flyff World Championship PvP Finals.,Участвуйте в Flyff Мировом Чемпионате 2025 PvP Финале.
ACHIEVEMENT_FWC_2025_PVP_PARTICIPANT_NAME,2025 FWC Arena Participant,2025 FWC Арена участник
ACHIEVEMENT_FWC_2025_PVP_PARTICIPANT_DESC,Participate in the 2025 Flyff World Championship PvP Qualifications.,Участвуйте в PvP-квалификации чемпионата мира Flyff 2025.
ACHIEVEMENT_FWC_2025_HIGHROLLER_NAME,2025 FWC High Roller,2025 Хай-роллер FWC
ACHIEVEMENT_FWC_2025_HIGHROLLER_DESC,An honorable title awarded to the player who earned the most Champion Coins across all servers.,"Почетное звание присуждается игроку, заработавшему наибольшее количество монет чемпионата на всех серверах."
ACHIEVEMENT_FWC_2025_LUCKYSTREAK_NAME,2025 FWC Lucky Streak,Счастливая полоса FWC 2025 года
ACHIEVEMENT_FWC_2025_LUCKYSTREAK_DESC,An honorable title awarded to the player who almost earned the most Champion Coins across all servers.,"Почетное звание присуждается в игроку, который заработал почти наибольшее количество Чемп-монет на всех серверах."
ACHIEVEMENT_FWC_2025_WHALE_NAME,2025 FWC Whale,2025 FWC Кит
ACHIEVEMENT_FWC_2025_WHALE_DESC,Awarded to the player who earned the most Champion Coins within their own server.,"Титул присуждается игроку, заработавшему наибольшее количество монет чемпионата на своем собственном сервере."
ACHIEVEMENT_FWC_2025_THEUNLUCKY_NAME,2025 FWC The Unlucky,2025 FWC Невезучий
ACHIEVEMENT_FWC_2025_THEUNLUCKY_DESC,Awarded to the player who spent many FWC Coins but earned the fewest Champion Coins within their own server.,"Титул присуждался игроку, потратившему много монет FWC, но заработавшему наименьшее количество монет чемпионата на своем собственном сервере."
ACHIEVEMENT_FWC_2025_PARTNERSTREAMER_NAME,2025 FWC Partner Streamer,2025 FWC Partner Streamer
ACHIEVEMENT_FWC_2025_PARTNERSTREAMER_ESC,Awarded to partner streamers during the 2025 Flyff World Championship.,Этот титул был присвоен стримерам-партнерам во время FWC 2025.
ACHIEVEMENT_UPGRADE_1,Upgrade +1,Улучшите +1
ACHIEVEMENT_UPGRADE_2,Upgrade +2,Улучшите +2
ACHIEVEMENT_UPGRADE_3,Upgrade +3,Улучшите +3
ACHIEVEMENT_UPGRADE_4,Upgrade +4,Улучшите +4
ACHIEVEMENT_UPGRADE_5,Upgrade +5,Улучшите +5
ACHIEVEMENT_UPGRADE_6,Upgrade +6,Улучшите +6
ACHIEVEMENT_UPGRADE_7,Upgrade +7,Улучшите +7
ACHIEVEMENT_UPGRADE_8,Upgrade +8,Улучшите +8
ACHIEVEMENT_UPGRADE_9,Upgrade +9,Улучшите +9
ACHIEVEMENT_UPGRADE_10,Upgrade +10,Улучшите +10
ACHIEVEMENT_MASTER160_NAME,Hero 160 - 180,Герой 160 - 180
ACHIEVEMENT_MASTER160_DESC,Complete the fourth Hero Quest.,Завершите четвертое задание героя
ACHIEVEMENT_15UPDATE_ATTENDANCE_NAME,1.5 Update Playtime Event,1.5 Обновление посещаемости
ACHIEVEMENT_15UPDATE_ATTENDANCE_DESC,Log in each day for 40 minutes to receive rewards!,Входите в систему каждый день на 40 минут и получайте награды!
ACHIEVEMENT_15UPDATE_INTOTHEEILLUN_NAME,Into the Eillun,В Эйллун
ACHIEVEMENT_15UPDATE_INTOTHEEILLUN_DESC,Complete the main quests to earn rewards during the event!,Выполняйте основные задания и получайте награды во время мероприятия!
ACHIEVEMENT_15UPDATE_WORKERSOFTHEKAILLUN_NAME,Workers of the Kaillun,Рабочие Кайллуна
ACHIEVEMENT_15UPDATE_WORKERSOFTHEKAILLUN_DESC,Complete the daily quests in Kaillun to earn rewards during the event!,Выполняйте ежедневные задания в Кайлуне и получайте награды во время мероприятия!
ACHIEVEMENT_15UPDATE_WORKERSOFTHEKAILLUN_LVL1,Complete Kaillun Daily Quests 10 times.,Выполняйте ежедневные задания Кайлун 10 раз.
ACHIEVEMENT_15UPDATE_WORKERSOFTHEKAILLUN_LVL2,Complete Kaillun Daily Quests 20 times.,Выполняйте ежедневные задания Кайлун 20 раз.
ACHIEVEMENT_15UPDATE_WORKERSOFTHEKAILLUN_LVL3,Complete Kaillun Daily Quests 30 times.,Выполняйте ежедневные задания Кайлун 30раз.
ACHIEVEMENT_15UPDATE_WORKERSOFTHEKAILLUN_LVL4,Complete Kaillun Daily Quests 45 times.,Выполняйте ежедневные задания Кайлун 45 раз.
ACHIEVEMENT_15UPDATE_WORKERSOFTHEKAILLUN_LVL5,Complete Kaillun Daily Quests 60 times.,Выполняйте ежедневные задания Кайлун 60 раз.
ACHIEVEMENT_TAKETHEANKOUSASYLUM_NAME,Take the Ankou's Asylum,Воспользуйся убежищем Анку
ACHIEVEMENT_TAKETHEANKOUSASYLUM_DESC,Challenge yourself with a new dungeon! Defeat Ankou to earn rewards during the event!,"Испытайте себя в новом подземелье, победите Анку и зарабатывайте награды во время турнира!"
ACHIEVEMENT_KILL_ANKOU,Defeat Ankou,Победите Анку
ACHIEVEMENT_KILL_BLAZINGANKOU,Defeat Blazing Ankou,Победите Пылающего Анку
ACHIEVEMENT_KILL_DEMONICANKOU,Defeat Demonic Ankou,Победите демонического Анку
ACHIEVEMENT_SYNTHESIZE_ULTIMATE_JEWEL_NAME,Ultimate Jewel Synthesis Event,Окончательное событие по синтезу драгоценных камней
ACHIEVEMENT_SYNTHESIZE_ULTIMATE_JEWEL_DESC,Synthesize Ultimate Jewels to earn rewards during the event!,Собирайте уникальные драгоценности и получайте награды во время мероприятия!
ACHIEVEMENT_LEVEL_LVL13,Specialist Level 1,Специалист 1-го уровня
ACHIEVEMENT_LEVEL_LVL14,Specialist Level 2,Специалист 2-го уровня
ACHIEVEMENT_LEVEL_LVL15,Specialist Level 3,Специалист 3-го уровня
ACHIEVEMENT_FIRST_190_NAME,The First Vindicator,Первый Защитник
ACHIEVEMENT_FIRST_190_DESC,Awarded to the first player to reach level 190.,"Титул присуждается ""первому игроку"", достигшему 190-го уровня."
ACHIEVEMENT_YEAROFTHEHORSE,Year of the Horse,Год лошади
ACHIEVEMENT_FWC_2026_BEGINNER_NAME,2026 FWC Beginner,2026 FWC Beginner
ACHIEVEMENT_FWC_2026_BEGINNER_DESC,Reach level 16 in the 2026 Flyff World Championship.,Reach level 16 in the 2026 Flyff World Championship.
ACHIEVEMENT_FWC_2026_BRAWLER_NAME,2026 FWC Brawler,2026 FWC Brawler
ACHIEVEMENT_FWC_2026_BRAWLER_DESC,Reach level 60 in the 2026 Flyff World Championship.,Reach level 60 in the 2026 Flyff World Championship.
ACHIEVEMENT_FWC_2026_WARRIOR_NAME,2026 FWC Warrior,2026 FWC Warrior
ACHIEVEMENT_FWC_2026_WARRIOR_DESC,Reach level 140 in the 2026 Flyff World Championship.,Reach level 140 in the 2026 Flyff World Championship.
ACHIEVEMENT_FWC_2026_SAVIOR_NAME,2026 FWC Savior,2026 FWC Savior
ACHIEVEMENT_FWC_2026_SAVIOR_DESC,Reach level 150 in the 2026 Flyff World Championship.,Reach level 150 in the 2026 Flyff World Championship.
ACHIEVEMENT_FWC_2026_OVERLORD_NAME,2026 FWC Overlord,2026 FWC Overlord
ACHIEVEMENT_FWC_2026_OVERLORD_DESC,Reach level 165 in the 2026 Flyff World Championship.,Reach level 165 in the 2026 Flyff World Championship.
ACHIEVEMENT_FWC_2026_MASTER_NAME,2026 FWC Master,2026 FWC Master
ACHIEVEMENT_FWC_2026_MASTER_DESC,Complete all Gear Exchanges in the 2026 Flyff World ,Complete all Gear Exchanges in the 2026 Flyff World 
ACHIEVEMENT_4TH_ANNIV_ATTENDANCE,4th Anniversary Daily Login,4th Anniversary Daily Login
ACHIEVEMENT_FWC_2026_GUILDPRIDE_NAME,2026 FWC Guild Pride,2026 FWC Guild Pride
ACHIEVEMENT_FWC_2026_GUILDPRIDE_DESC,Special title to commemorate the participation of 2026 FWC Guild Spotlight Video Showcase,Special title to commemorate the participation of 2026 FWC Guild Spotlight Video Showcase
