Key,English,Vietnamese
TEXTCLIENT_GUILDWARERRORLOGO,You cannot change your guild logo during a guild duel.,Bạn không thể thay đổi biểu tượng bang hội của mình trong khi đấu bang hội.
TEXTCLIENT_GUILDWARERRORNAME,You cannot change your guild name during a guild duel.,Bạn không thể thay đổi tên bang hội của mình trong trận đấu bang hội.
TEXTCLIENT_GUILDNOTICEUPDATE,A new Guild Notice has been posted. Please check it in the guild window.,Một Thông báo Bang hội mới đã được đăng. Vui lòng kiểm tra nó trong cửa sổ Bang hội
TEXTCLIENT_GUILD_NAMEINUSE,That guild name is already in use. Please choose another one.,Tên bang hội đó đã được sử dụng. Vui lòng chọn tên khác.
TEXTCLIENT_GUILD_INVALIDNAME,This guild name contains unauthorized characters or words.,Tên bang hội này chứa các ký tự hoặc từ trái phép.
TEXTCLIENT_GUILDCHANGENAME,%s guild has changed their name to %s.,Bang hội %s đã đổi tên của họ thành %s.
TEXTCLIENT_GUILDWARNODISMISS,You cannot disband your guild during a guild duel.,Bạn không thể giải tán bang hội của mình trong cuộc đấu giữa bang hội.
TEXTCLIENT_GUILDSALARYCHANGED,Salary for each title has been changed.,Mức lương cho từng chức danh đã được thay đổi
TEXTCLIENT_GUILDPOWERCHANGED,Authority for each title has been changed.,Quyền hạn cho mỗi chức danh đã được thay đổi.
TEXTCLIENT_GUILDWARNOMEMBER,Unable to use the member management function during a guild duel.,Không thể sử dụng chức năng quản lý thành viên trong cuộc đấu bang hội.
TEXTCLIENT_GUILDMEMBER_PROMOTED,%s has been promoted.,%s đã được thăng cấp.
TEXTCLIENT_GUILDMEMBER_DEMOTED,%s has been demoted.,%s đã bị hạ cấp.
TEXTCLIENT_GUILD_TRANSFERLEADER,%s has become the guild master.,%s đã trở thành bang chủ
TEXTCLIENT_GUILD_MEMBERLEAVE,%s has left the guild.,%s đã rời bang hội
TEXTCLIENT_COMACCEPTHAVECOM,%s is already in a guild.,%s đã ở trong bang hội rồi
TEXTCLIENT_BATTLE_NOTGUILD,You cannot invite others to join your guild during a battle.,Bạn không thể mời người khác tham gia bang hội của mình trong trận chiến.
TEXTCLIENT_COMACCEPTKINGPIN,You invited %s to your guild.,Bạn đã mời %s vào bang hội của mình.
TEXTCLIENT_GUILDCHROFFLINE,The character you invited is offline.,Nhân vật bạn mời đang ngoại tuyến.
TEXTCLIENT_GUILDNOTINCLUDE,You have to wait 2 days before joining another guild.,Bạn phải đợi 2 ngày trước khi tham gia bang hội khác.
TEXTCLIENT_GUILDFAILINVITATE,%s has refused to join the guild.,%s đã từ chối tham gia bang hội.
TEXTCLIENT_COMNOEXCOM,That guild does not exist.,Bang hội đó không tồn tại.
TEXTCLIENT_GUILDWARNOINVATE,Cannot join a guild during a guild duel.,Không thể tham gia một bang hội trong cuộc đấu giữa bang hội.
TEXTCLIENT_COMHAVECOM,You are already in a guild.,Bạn đã ở trong một bang hội.
TEXTCLIENT_COMOVERMEMBER,The guild is full.,Bang hội đã đầy
TEXTCLIENT_COMACCEPTWELCOME,%s has joined the guild.,%s đã tham gia bang hội
TEXTCLIENT_GUILDNOTHINGNAME,Unable to make a contribution. Ask your Guild Leader to set the guild name first.,Không thể đóng góp. Yêu cầu Bang chủ của bạn đặt tên Bang hội trước.
TEXTCLIENT_GUILDMERITMAXLEVEL,Unable to make a contribution. The guild has reached its maximum level.,Không thể đóng góp. Bang hội đã đạt đến cấp độ tối đa.
TEXTCLIENT_GUILDLEVELUP,Guild level has increased.,Cấp độ bang hội đã tăng lên.
TEXTCLIENT_GUILDCLOAK,%s Guild Cloak,%s áo choàng bang hội
TEXTCLIENT_NOTTRADE,You cannot trade a premium item.,Bạn không thể giao dịch vật phẩm cao cấp
TEXTCLIENT_GUILDBANKFULL,The guild warehouse is full.,Kho bang hội đã đầy.
TEXTCLIENT_COUPLEBANKFULL,The couple storage is full.,The couple storage is full.
TEXTCLIENT_SLOTFULL,Your inventory is full.,Kho chứa đồ của bạn đã đầy
TEXTCLIENT_CONFIRMMOVEITEM,Really move this item?,Bạn thật sự muốn xóa vật phẩm này?
TEXTCLIENT_GUILDCREATECLOAK,Guild cloak has been created.,Áo choàng bang hội đã được tạo ra
TEXTCLIENT_GUILDNEEDGOLD,Unable to create guild cloak. Insufficient Penya in the guild warehouse.,Không thể tạo áo choàng bang hội. Không đủ Penya trong kho của bang hội.
TEXTCLIENT_GUILD_PAYTAKE,Guild salary of %d Penya received.,Lương bang hội %d Penya nhận được.
TEXTCLIENT_ERROR_UNKNOWN_TARGET,Unknown setting target,Mục tiêu thiết lập không xác định
TEXTCLIENT_ERROR_UNKNOWN_JOB,Unknown job,Chức nghiệp không xác định
TEXTCLIENT_RECURRENCE,Your character’s skill points have been reset. Please redistribute your points in the Skill Tree window.,Điểm kỹ năng của nhân vật của bạn đã được đặt lại. Vui lòng phân phối lại điểm của bạn trong cửa sổ Cây kỹ năng.
TEXTCLIENT_CHOICEJOB,You have to choose a job at Lv 15.,Bạn phải chọn một chức nghiệp ở Lv 15.
TEXTCLIENT_ERROR_NOTEXPERTJOB,Not Expert Job,Không phải chức nghiệp chuyên môn
TEXTCLIENT_EXPERTJOBS,Expert Job: %s,Chức nghiệp chuyên môn: %s
TEXTCLIENT_EXPERTLEVEL,Expert Level: %d ~ %d,Cấp độ chuyên môn: %d ~ %d
TEXTCLIENT_ERROR_NOTPROFESSIONALJOB,Not Professional Job,Không phải chức nghiệp chuyên nghiệp
TEXTCLIENT_ERROR_NOTSPECIALISTJOB,Not Specialist Job,Not Specialist Job
TEXTCLIENT_PROFESSIONALJOBS,Professional Job: %s,Chức nghiệp chuyên nghiệp: %s
TEXTCLIENT_PROFESSIONALLEVEL,Professional Level: %d ~~~,Cấp độ chuyên nghiệp: %d ~~~
TEXTCLIENT_SPECIALISTJOBS,Specialist Job: %s,Specialist Job: %s
TEXTCLIENT_SPECIALISTLEVEL,Specialist Level: %d ~~~,Specialist Level: %d ~~~
TEXTCLIENT_SKILLPOINT_UP,New Skill Points are now available.,Điểm kỹ năng mới hiện đã có sẵn.
TEXTCLIENT_REAPSKILL,You've learned %s. You can now allocate skill points to this ability.,Bạn đã học được %s. Bây giờ bạn có thể phân bổ điểm kỹ năng cho khả năng này.
TEXTCLIENT_FLYLVLUP,Flying level up!,Cấp độ bay tăng lên!
TEXTCLIENT_NEEDSATTACKITEM,You must equip either Arrows or the appropriate Poster or Vial to use this skill.,You must equip either Arrows or the appropriate Poster or Vial to use this skill.
TEXTCLIENT_BOSS_BIGMUSCLE_MSG1,How dare you come here!,Sao bạn dám đến đây!
TEXTCLIENT_BOSS_BIGMUSCLE_MSG2,You have no fear!,Bạn không có sợ hãi gì!
TEXTCLIENT_BOSS_BIGMUSCLE_MSG3,I will be your executioner!,Tôi sẽ là đao phủ của bạn!
TEXTCLIENT_BOSS_BIGMUSCLE_MSG4,Don't make me angry!,Đừng làm tôi tức giận!
TEXTCLIENT_BOSS_BIGMUSCLE_MSG5,"%s, you fool! How dare you!","%s, đồ ngốc! Sao bạn dám!"
TEXTCLIENT_BOSS_MUSHMOOT_MSG1,I will crush your bones!,Tôi sẽ nghiền nát xương của bạn!
TEXTCLIENT_BOSS_MUSHMOOT_MSG2,I will destroy you all!,Tôi sẽ tiêu diệt tất cả các bạn!
TEXTCLIENT_BOSS_MUSHMOOT_MSG3,I will break you!,Tôi sẽ phá vỡ bạn!
TEXTCLIENT_BOSS_KRRR_MSG1,Who woke me?,Ai đã đánh thức tôi?
TEXTCLIENT_BOSS_KRRR_MSG2,%s! My axe and I will destroy you!,%s! Rìu của tôi và tôi sẽ tiêu diệt bạn!
TEXTCLIENT_BOSS_KRRR_MSG3,Go to Hell!,Đi chết đi!
TEXTCLIENT_SKILLLEVELLIMIT,Set %s' skill level: 1 ~ %d.,Đặt cấp độ kỹ năng của %s: 1 ~%d.
TEXTCLIENT_REQ_DARK,You are not in Dark Illusion mode.,Bạn không ở trong chế độ Dark Illusion 
TEXTCLIENT_NEVERKILLSTOP,You cannot use the skill.,Bạn không thể sử dụng kỹ năng
TEXTCLIENT_NOTELEMWEAPON,Unable to use equipped item. Item needs an elemental upgrade first.,Không thể sử dụng vật phẩm đã được trang bị. Vật phẩm cần nâng cấp nguyên tố trước.
TEXTCLIENT_DONOTUSEBUFF,Cannot use the skill at this time.,Không thể sử dụng kỹ năng tại thời điểm này.
TEXTCLIENT_NEEDSKILLITEM,You must equip either Arrows or the appropriate Poster or Vial to use this skill.,You must equip either Arrows or the appropriate Poster or Vial to use this skill.
TEXTCLIENT_SKILLWAITTIME,Please wait.,Vui lòng chờ
TEXTCLIENT_SKILL_SELF,You use %s.,Bạn sử dụng %s
TEXTCLIENT_SKILL_SELF_INHERITED,You use %s (%s).,You use %s (%s).
TEXTCLIENT_SKILL_MATE,%s casts %s on you.,%s truyền %s cho bạn.
TEXTCLIENT_SKILL_MATE_INHERITED,%s casts %s (%s) on you.,%s casts %s (%s) on you.
TEXTCLIENT_EQUIP_DENIAL,Permission to view equipment denied.,Quyền xem thiết bị bị từ chối.
TEXTCLIENT_OPTIONREBOOT,You must restart the game for all changes to take effect.,Bạn phải khởi động lại trò chơi để mọi thay đổi có hiệu lực.
TEXTCLIENT_LIMITED_USE,You are already using this item. Try again after its effects have worn off.,Bạn đã sử dụng vật phẩm này. Hãy thử lại sau khi tác dụng của nó đã hết.
TEXTCLIENT_ITEM_LEVEL,Your level is too low. You can use that at level %s.,Trình độ của bạn quá thấp. Bạn có thể sử dụng nó ở cấp độ %s.
TEXTCLIENT_NOTOVERLAP_USE,You cannot use these items at the same time.,Bạn không thể sử dụng các vật phẩm này cùng một lúc
TEXTCLIENT_COND_USE,Takes effect when player dies.,Có hiệu lực khi người chơi chết.
TEXTCLIENT_PK_LIMIT_DAY,%d Day,%d ngày
TEXTCLIENT_PK_LIMIT_HOUR,%d Hr,%d giờ
TEXTCLIENT_PK_LIMIT_MINUTE,%d Min,%d phút
TEXTCLIENT_PK_LIMIT_SECOND,%d Sec,%d giây
TEXTCLIENT_DONOTUSE_RESTATE,Unable to reset your stats since you already have basic stats.,Không thể đặt lại chỉ số của bạn vì bạn đã có chỉ số cơ bản.
TEXTCLIENT_NOTCHOAS,Only criminals can use this item.,Chỉ tội phạm mới có thể sử dụng vật phẩm này.
TEXTCLIENT_GETKARMA,Recovered 1 Karma.,Hồi phục 1 Karma.
TEXTCLIENT_NTROUPEO10,Either you are not a party member or the party level is higher than 10.,Bạn không phải là thành viên nhóm hoặc đẳng cấp nhóm từ 10 trở lên.
TEXTCLIENT_EXP_NOTUSE,"You cannot stack this scroll anymore. At level %d ~ %d, this scroll can only be stacked %d times.","Bạn không thể xếp chồng cuộn này nữa. Ở cấp %d ~%d, cuộn này chỉ có thể được xếp chồng lên nhau %d lần."
TEXTCLIENT_EXP_NOTUSELEVEL,You cannot use this scroll. This scroll is only available for level %d ~ %d.,Bạn không thể sử dụng cuộn này. Cuộn này chỉ có sẵn cho cấp %d ~%d.
TEXTCLIENT_EXPITEM_TOOLTIP,*** Your Experience rate has been amplified by #cffff5a50%d%%#nc ***,*** Tỷ lệ Kinh nghiệm của bạn đã được tăng lên bởi #cffff5a50%d%%#nc ***
TEXTCLIENT_EXP_COUTMSG0,The time left,Thời gian còn lại
TEXTCLIENT_EXP_COUTMSG1,First:,Thứ nhất:
TEXTCLIENT_EXP_COUTMSG2,Second:,Thứ hai:
TEXTCLIENT_EXP_COUTMSG3,Third:,Thứ ba:
TEXTCLIENT_EXPBOX_INFO_MSG,You can recover some of your Experience If you return to the place where you died.,Bạn có thể khôi phục một số Kinh nghiệm của mình Nếu bạn quay trở lại nơi bạn đã chết.
TEXTCLIENT_NOT_EXPBOX,You can not use it.,Bạn không thể sử dụng nó
TEXTCLIENT_EXPBOX_EAT,You have recovered 30% of decreased Experience from your death.,Bạn đã phục hồi 30% kinh nghiệm bị giảm từ cái chết của mình.
TEXTCLIENT_ADMIN_INVISIBLE,Invisible,Vô hình
TEXTCLIENT_ADMIN_IMMORTAL,Undying1,Bất tử1
TEXTCLIENT_ADMIN_IMMORTALHALF,Undying2,Bất tử2
TEXTCLIENT_ADMIN_NOMOVING,Freeze player,Đóng băng người chơi
TEXTCLIENT_ADMIN_MIGHTY,OneKill,OneKill
TEXTCLIENT_TELESKILL_CLICK,Touch on the ground where you want to use %s.,Chạm vào mặt đất nơi bạn muốn sử dụng %s.
TEXTCLIENT_CREATEMON_CLICK,Touch on the ground where you want to invoke the monster.,Chạm vào mặt đất nơi bạn muốn gọi quái vật.
TEXTCLIENT_TELESKILL_CANCEL,%s invocation was cancelled.,Lời gọi %s đã bị hủy.
TEXTCLIENT_CREATEMON_CANCEL,Monster invocation was cancelled.,Lời kêu gọi quái vật đã bị hủy.
TEXTCLIENT_USEAIRCRAFT,"In order to ride a flying vehicle, you must reach level 20.","Để lái xe bay, bạn phải đạt cấp 20."
TEXTCLIENT_QUEST_DISGUISE_NOTFLY,You cannot fly while transforming.,Bạn không thể bay khi đang biến hình.
TEXTCLIENT_UPGRADE_FIRE,Fire,Hỏa
TEXTCLIENT_UPGRADE_WATER,Water,Thủy
TEXTCLIENT_UPGRADE_ELECTRICITY,Electric,Lôi
TEXTCLIENT_UPGRADE_WIND,Wind,Phong
TEXTCLIENT_UPGRADE_EARTH,Earth,Thổ
TEXTCLIENT_RUN,Run,Chạy
TEXTCLIENT_WALK,Walk,Đi bộ
TEXTCLIENT_CANNOT_DROPMONEY,You cannot drop your Penya on the ground.,Bạn không thể thả Penya của mình xuống đất.
TEXTCLIENT_NOTDROP,You cannot drop a premium item on the ground.,Bạn không thể đánh rơi vật phẩm cao cấp trên mặt đất.
TEXTCLIENT_QUEITMWARNING,The quest will not progress without this item. Continue discarding item?,Nhiệm vụ sẽ không tiến triển nếu không có vật phẩm này. Tiếp tục loại bỏ vật phẩm?
TEXTCLIENT_FLIGHTDROP,You cannot drop items while flying.,Bạn không thể làm rơi vật phẩm khi đang bay.
TEXTCLIENT_TRADELIMITITEM,You cannot drop items while trading.,Bạn không thể làm rơi vật phẩm khi đang giao dịch
TEXTCLIENT_FALLING_RIDENOTUSE,Only wings can save you when you fall,Chỉ có đôi cánh mới có thể cứu bạn khi bạn ngã
TEXTCLIENT_INVALIDSHOPNAME,This shop name is not allowed.,Tên cửa hàng này không được phép
TEXTCLIENT_GUILDCOMBAT_CANNOT_TRADE,You cannot trade in the Guild Siege arena.,Bạn không thể giao dịch trong thời gian diễn ra sự kiện.
TEXTCLIENT_FAIL_TO_OPEN_SHOP,Private Shops are unavailable in this area.,Cửa hàng tư nhân không có sẵn trong khu vực này.
TEXTCLIENT_NPC_RADIUS,You cannot open a Private Shop near an NPC.,Bạn không thể mở Cửa hàng tư nhân gần NPC.
TEXTCLIENT_PRIVATE_SHOP_EMPTY,All items of the private shop were sold.,Tất cả các vật phẩm của cửa hàng tư nhân đã được bán.
TEXTCLIENT_CHEER_MESSAGE1,Cheer Message Point(s): %d/3,(Các) điểm tin nhắn cổ vũ: %d/3
TEXTCLIENT_CHEER_MESSAGE2,Time left until the next point,Thời gian còn lại cho đến điểm tiếp theo
TEXTCLIENT_CHEER_MESSAGE3,%s sent you a cheer message of friendship!,%s đã gửi cho bạn một tin nhắn cổ vũ về tình bạn!
TEXTCLIENT_CHEER_MESSAGE4,%s sent you a cheer message of love!,%s đã gửi cho bạn một tin nhắn cổ vũ tình yêu!
TEXTCLIENT_CHEER_MESSAGE5,Your cheer points have increased by 1.,Điểm cổ vũ của bạn đã tăng lên 1.
TEXTCLIENT_CHEER_NO1,Unable to send cheer message. Please try again after %s minutes.,Không thể gửi tin nhắn cổ vũ. Vui lòng thử lại sau %s phút.
TEXTCLIENT_CHEER_NO2,Please select a player to cheer. You can only send cheer messages to players other than yourself.,Hãy chọn một người chơi để cổ vũ. Bạn chỉ có thể gửi tin nhắn cổ vũ cho những người chơi khác ngoài mình.
TEXTCLIENT_COLLECT_EQUIP,You need to equip a collector.,Bạn cần phải trang bị một bộ sưu tập.
TEXTCLIENT_COLLECT_TARGET,"Cannot collect, no dead catcher monster targeted.","Không thể thu thập, không có quái vật mục tiêu bị bắt chết"
TEXTCLIENT_COLLECT_EMPTY,Insufficient supplements.,Không đủ chất bổ sung.
TEXTCLIENT_COLLECT_ERROROTHER,Unable to collect resource from a monster killed by another player.,Không thể thu thập tài nguyên từ quái vật bị người chơi khác giết.
TEXTCLIENT_HARVEST_EQUIP,You need to equip harvesting gloves.,Bạn cần trang bị găng tay thu hoạch.
TEXTCLIENT_HARVEST_RECEIVE,You have harvested %s x%d.,Bạn đã thu hoạch %s x%d.
TEXTCLIENT_HARVEST_CARRIER,A harvest carrier has been revealed! Kill it to gain its extra berries.,Một harvest carrier đã bị lộ! Giết nó để lấy thêm quả của nó.
TEXTCLIENT_HARVEST_COOLDOWN,"You cannot currently open it, try again in a few seconds.","You cannot currently open it, try again in a few seconds."
TEXTCLIENT_NOTREADY_USESHOP,Please try again after taking off the head item,Vui lòng thử lại sau khi gỡ bỏ vật phẩm trang bị đầu
TEXTCLIENT_SHOP_CHOICE,Selected,Đã chọn
TEXTCLIENT_CHANGE_HAIR,Change your Hair,Thay đổi kiểu tóc của bạn
TEXTCLIENT_SHOP_COST,Price is,Giá là
TEXTCLIENT_SHOP_PENYA,Penya.,Penya.
TEXTCLIENT_CHANGE_HAIR_QUESTION,Do you want to change your hair?,Bạn có muốn thay đổi mái tóc của mình?
TEXTCLIENT_TRADEREQUEST,You have offered to trade with %s.,Bạn đã đề nghị giao dịch với %s.
TEXTCLIENT_ALREADY_TRADING,The player is already trading.,Người chơi đã giao dịch.
TEXTCLIENT_BATTLE_NOTTRADE,The player cannot trade while fighting.,Người chơi không thể giao dịch trong khi chiến đấu
TEXTCLIENT_TRADECANCEL,The trade has been cancelled.,Giao dịch đã bị hủy bỏ.
TEXTCLIENT_CANNOTTRADE_ITEM,This item cannot be traded.,Vật phẩm này không thể được giao dịch.
TEXTCLIENT_CANNOTTRADE_EDIT,You cannot add into or remove items from the trading window anymore after the first confirmation.,Bạn không thể thêm vào hoặc xóa các vật phẩm khỏi cửa sổ giao dịch nữa sau lần xác nhận đầu tiên.
TEXTCLIENT_TRADEACCEPT,%s has completed the trade.,%s đã hoàn thành giao dịch.
TEXTCLIENT_FINALCONFIRM,%s pushed final confirmation.,%s đã đẩy xác nhận cuối cùng.
TEXTCLIENT_TRADEAGREE,You agreed to trade.,Bạn đã đồng ý giao dịch
TEXTCLIENT_TRADEREFUSE,You refused to trade.,Bạn đã từ chối giao dịch
TEXTCLIENT_SBEVE_NOTUSEITEM,You cannot use that item.,Bạn không thể sử dụng vật phẩm đó
TEXTCLIENT_PIERCING_POSSIBLE_ITEM,The item cannot be pierced.,Vật phẩm không thể bị đục lỗ
TEXTCLIENT_STILL_DEVELOPMENT,This functionality is still in development.,Chức năng này vẫn đang được phát triển.
TEXTCLIENT_ENDUSE,You may no longer use %s . That item has expired.,Bạn có thể không sử dụng %s nữa. Vật phẩm đó đã hết hạn.
TEXTCLIENT_DAYUSE,You can use the %s for %d days.,Bạn có thể sử dụng %s trong %d ngày.
TEXTCLIENT_TIMEUSE,Time remaining on %s: %d days.,Thời gian còn lại trên %s: %d ngày.
TEXTCLIENT_ITEM_EXPIRED,This item has expired.,Vật phẩm này đã hết hạn
TEXTCLIENT_NOTUPGRADE,The item cannot be equipped or moved during refining.,Vật phẩm không thể được trang bị hoặc di chuyển trong quá trình tinh luyện.
