Key,English,Portuguese
PROPMOVER_TXT_500184,Condemned Volt,Condemned Volt
PROPMOVER_TXT_500185,Condemned Garbagespider,Condemned Garbagespider
PROPMOVER_TXT_500186,Condemned Greemong,Condemned Greemong
PROPMOVER_TXT_500187,Condemned Hoppre,Condemned Hoppre
PROPMOVER_TXT_500188,Condemned Iren,Condemned Iren
PROPMOVER_TXT_500189,Condemned Watangka,Condemned Watangka
PROPMOVER_TXT_500190,Condemned Luia,Condemned Luia
PROPMOVER_TXT_500191,Condemned Shuhamma,Condemned Shuhamma
PROPMOVER_TXT_500192,Condemned Glaphan,Condemned Glaphan
PROPMOVER_TXT_500193,Condemned Medumet,Condemned Medumet
PROPMOVER_TXT_210000,Primal Warlord Caveman Chief,Primal Warlord Caveman Chief
PROPMOVER_TXT_210001,Forsaken Temple Guardian,Forsaken Temple Guardian
PROPMOVER_TXT_210002,Abyssal Great Kraken,Abyssal Great Kraken
PROPMOVER_TXT_210003,Abyssal Kraken Spawn,Abyssal Kraken Spawn
PROPMOVER_TXT_210004,Cursed Pyramid Guardian,Cursed Pyramid Guardian
PROPMOVER_TXT_210005,Corrupted Crystal Demon Lord,Corrupted Crystal Demon Lord
PROPMOVER_TXT_210006,Dominion Beast King Khan,Dominion Beast King Khan
PROPMOVER_TXT_210007,Dread Ankou,Dread Ankou
PROPMOVER_TXT_210008,Corrupted Crystal Fiend,Corrupted Crystal Fiend
PROPMOVER_TXT_210009,Pillar,Pillar
PROPMOVER_TXT_210010,Tentacle,Tentacle
PROPMOVER_TXT_505031,Musha,Musha
