Key,English,Portuguese
UI_QUEST_EXP_COUPLE,Couple Experience: %.2f%%,Couple Experience: %.2f%%
UI_QUEST_SKILLPOINT,Skill Points,PdH
UI_QUEST_INVENTORYSLOT1,Inventory Space,Espaço do Inventário
UI_QUEST_INVENTORYSLOT2,Inventory Space: %d,Espaço do Inventário: %d
UI_QUEST_MODIFY_KARMA1,Collected Karma Point: %d,Pontos de Karma Coletados: %d
UI_QUEST_MODIFY_KARMA2,Collected Karma Point: ????,Pontos de Karma Coletados: ????
UI_QUEST_ADD_KARMA1,Added Karma Point: %d,Pontos de Karma Adicionados: %d
UI_QUEST_ADD_KARMA2,Added Karma Point: ????,Pontos de Karma Adicionados: ????
UI_QUEST_ITEM1,Item: %s(%d),Item : %s(%d)
UI_QUEST_ITEM2,Item: ????,Item : ????
UI_QUEST_COND_COMPLETED,Quest completed.,Quest concluída.
UI_QUEST_LIMIT_TIME,Time Left: #b%d minutes#nb,Tempo Restante: #b%d minuto(s)#nb
UI_QUEST_LIMIT_TIMEOUT,#bYou ran out of time.#nb,#bVocê excedeu o limite de tempo#nb
UI_QUEST_KILL_NPC,Defeat %s #cffc32f07#b%d/%d#nb#nc,Derrote %s #cffc32f07#b%d/%d#nb#nc
UI_QUEST_ITEM,%s #cffc32f07#b%d/%d#nb#nc,%s #cffc32f07#b%d/%d#nb#nc
UI_QUEST_PATROL,Search %s,Procurar %s
UI_QUEST_COMPLETE_TEXT,[Complete],[Completo]
UI_QUEST_NODISGUISE,Transformed into a human,Transformado em humano
UI_QUEST_DISGUISE,Transformed into %s,Transformado em %s
UI_QUEST_SKILLLVL,%s Skill Level #b(%d/%d)#nb,Nível de habilidade %s #b(%d/%d)#nb
UI_QUEST_KARMA_POINT,Karma Point #b(%d %s %d)#nb,Pontos de Karma #b(%d %s %d)#nb
UI_QUEST_PARTY_SOLO,Going solo,Ir sozinho
UI_QUEST_PARTY,Create party,Criar grupo
UI_QUEST_PARTY_LEADER,Party Leader,Líder do Grupo
UI_QUEST_PARTY_MEMBER,Non-Party Leader,Não-líder do Grupo
UI_QUEST_PARTY_NUM,Number of Party Members #b(%d %s %d)#nb,Número de Membros do Grupo #b(%d %s %d)#nb
UI_QUEST_PARTY_LEADER_NUM,"Party Leader, Number of Party Members #b(%d %s %d)#nb","Líder do Grupo, Número de Membros do Grupo #b(%d %s %d)#nb"
UI_QUEST_PARTY_MEMBER_NUM,"Non-Party Leader, Number of Party Members #b(%d %s %d)#nb","Não-líder do Grupo, Número de Membros do Grupo #b(%d %s %d)#nb"
UI_QUEST_GUILD_SOLO,Non-Guild Mode,Modo Sem-Guilda
UI_QUEST_GUILD,Create Guild,Criar Guilda
UI_QUEST_GUILD_LEADER,Guild Leader,Líder da Guilda
UI_QUEST_GUILD_MEMBER,Non-Guild Leader,Não-líder da Guilda
UI_QUEST_GUILD_NUM,Number of Guild Members #b(%d %s %d)#nb,Número de Membros da Guilda #b(%d %s %d)#nb
UI_QUEST_GUILD_LEADER_NUM,"Guild Leader, Number of Guild Members #b(%d %s %d)#nb","Líder da Guilda, Número de Membros da Guilda #b(%d %s %d)#nb"
UI_QUEST_GUILD_MEMBER_NUM,"Non-Guild Leader, Number of Guild Members #b(%d %s %d)#nb","Não-líder da Guilda, Número de Membros da Guilda #b(%d %s %d)#nb"
UI_QUEST_CHAOTIC1,You became a criminal.,Você se tornou um criminoso.
UI_QUEST_CHAOTIC2,You have been acquitted of your crimes.,Você foi absolvido de seus crimes.
UI_QUEST_DIALOG,Chat with #cff78e12f%s#nc,Conversar com #cff78e12f%s#nc
UI_QUEST_DESTINATION,#bMeet #cff78e12f%s#nc#nb,#bEncontre #cff78e12f%s#nc#nb
UI_QUEST_CANCEL_CONFIRM,Cancel this quest?,Deseja cancelar a quest?
UI_CONFIRMATION,Confirmation,Confirmação
UI_QUEST_DESTINATION_TITLE,Destination,Informações do destino
UI_MSGBOX_INFO,Information,Informações
UI_OPTION_UIALPHA,Opacity,Opacidade
UI_QUESTGOAL,Quest Goal,Objetivo da Quest
UI_GUILD_TAB_INFO,Info,Info
UI_GUILD_TAB_MEMBER,Members,Membros
UI_GUILD_TAB_GRADE,Titles,Títulos
UI_GUILD_TAB_WAR,Guild Duel,Duelar
UI_GUILD_NAME,Name:,Nome:
UI_GUILD_NAME_BUTTON,Change Name,Nome
UI_GUILD_MASTER,Guild Master:,Mestre:
UI_GUILD_EXP,EXP:,EXP:
UI_GUILD_PENYA,Penya:,PENYA:
UI_GUILD_LEVEL,Level:,Nível:
UI_GUILD_MEMBER,Members:,Membros:
UI_GUILD_DISCORD_TIP,Join the guild Discord server,Entre no Discord da Guilda.
UI_GUILD_LOGO,Logo:,Logo:
UI_GUILD_LOGO_BUTTON,Change Logo,Logotipo
UI_GUILD_NOTICE,Notice,Aviso
UI_GUILD_DISMISS,Disband,Desfazer
UI_GUILD_NOTICE_TIP,Set your guild notice,Configure um Aviso para sua Guilda.
UI_GUILD_LOGO_TIP,Change your guild logo,Mude o símbolo da sua Guilda.
UI_GUILD_NAME_TIP,Set your guild name. You can only do this once.,Isso estabelece o nome da sua Guilda. Só pode ser feito uma única vez.
UI_GUILD_DISMISS_TIP,"Disband your guild. Be careful, there's no going back!","Dê disband em sua guilda. Tenha cuidado, após dispersar a guilda não terá como voltar atrás!"
UI_GUILDNAME_ENTER,Enter a new guild name:,Entre o nome da Guilda
UI_GUILDNAME_TITLE,Set Guild Name,Configurar Nome da Guilda
UI_GUILDNOTICE_TITLE,Set Guild Notice,Configurar Aviso de Guilda
UI_GUILDNOTICESEARCH_TITLE,Set Guild Search Notice,Configurar Anúncio de Encontrar Guilda
UI_GUILDNOTICE_NEW,Clear,Novo
UI_GUILDNOTICE_SAVE,Save,Salvar
UI_GUILDNOTICE_NEW_TIP,Clear notice text,Escrever novo Aviso de Guilda.
UI_GUILDNOTICE_SAVE_TIP,Save notice,Abra o Aviso e envie-o a outros personagens.
UI_GUILDLOGO_TITLE,Set Guild Logo,Configurar Logo da Guilda
UI_GUILDDISMISS_TITLE,Disband Guild Confirmation,Confirmação da dispersão da Guilda
UI_GUILDDISMISS_CONFIRM,"Disband the guild? If your guild owns a Guild Ship, it will be lost.","Deseja dissolver a guilda? Lembre-se de que, se a sua guilda for proprietária de uma casa, a posse da casa da guilda será perdida também."
UI_GUILD_PAY,Salary,Salário
UI_GUILD_PAY_SETUP,Setup,Configurar
UI_GUILD_GRADE_MEMBER,Members,Membros
UI_GUILD_POWERS,Privileges,Poderes
UI_GUILD_POWER_TITLE,Promote/Demote,Título
UI_GUILD_POWER_RANK,Adjust Rank,Adjust Rank
UI_GUILD_POWER_JOIN,Invite,Entrar
UI_GUILD_POWER_ITEM,Take Items,Take Items
UI_GUILD_POWER_PENYA,Take Penya,Take Penya
UI_GUILD_POWER_SPECTATE,Spectate,Spectate
UI_GUILD_POWER_TIP,Save changes,Aplicar Configurações
UI_GUILD_POWER_SAVE,Save,Salvar
UI_GUILD_PAY_TIP,Set %s salary. (Paid automatically at 00:00),Definir pagamento de %s. (Será pago às 00:00 automaticamente)
UI_GUILDPAY_TITLE,Set Pay by Title,Configurar Pagamento por Título
UI_GUILDPAY_MESSAGE,How much would you like to set as the payment?,Qual o valor estipulado?
UI_GUILDPAY_AMOUNT,Amount,Quantia
UI_GUILD_GRADE,Title,Título
UI_GUILD_ALIAS,Nickname,Apelido
UI_GUILD_APPELATION_UP,Promote,Promover membro
UI_GUILD_APPELATION_DOWN,Demote,Rebaixar membro
UI_GUILD_CLASS_UP,Rank Up,Elevar classe
UI_GUILD_CLASS_DOWN,Rank Down,Rebaixar Classe
UI_GUILD_CREATE_ALIAS,Update Nickname,Criar apelido
UI_GUILD_LEAVE,Leave Guild,Sair da Guilda
UI_GUILD_TRANSFER_LEADER,Promote to Guild Master,Promover Mestre da Guilda
UI_GUILDALIAS_TITLE,Set Member's Nickname,Configurar Título da Guilda
UI_GUILDALIAS_ENTER,Enter this member's nickname:,Digitar Título
UI_GUILDINVITE_TITLE,Invite to Guild,Convidar para Guilda
UI_GUILDINVITE_QUESTION,%s invites you to join the guild %s. Accept the invitation?,%s está te convidando para fazer parte da guilda %s. Deseja aceitar?
UI_GUILD_JOINQUESTION,%s wants to join your guild. Accept the request?,%s quer entrar para sua guilda. Você aceita?
UI_GUILDBANK_TITLE,Guild Bank,Armazém da Guilda
UI_GUILDBANK_SUPPORT,Donate,Apoiar
UI_GUILDBANK_CLOAK,Cloak,Capa
UI_GUILDBANK_ITEM,Items,Items
UI_GUILDMERIT_TITLE,Guild Donation,Contribuição de Guilda
UI_GUILDMERIT_QUESTITEMS,Quest Items,Itens de Quest
UI_GUILDMERIT_PENYA,Penya,Penya
UI_GUILDCOMBATBOARD_TITLE,Guild Siege Information,Informações sobre a Batalha de Guildas
UI_GUILDBANKLOG_TITLE,Guild Bank Log,Registro do Banco da Guilda
UI_GUILDBANKLOG_ADDITEM,Item Deposits,Adicionar item
UI_GUILDBANKLOG_REMOVEITEM,Item Withdrawals,Remover item
UI_GUILDBANKLOG_ADDGOLD,Penya Deposits,Depositar Penya
UI_GUILDBANKLOG_REMOVEGOLD,Penya Withdrawals,Retirar Penya
UI_GUILDBANKLOG_ADDITEM_FORMAT,Add,Adicionar
UI_GUILDBANKLOG_REMOVEITEM_FORMAT,Remove,Remover
UI_GUILDBANKLOG_ADDGOLD_FORMAT,Deposit Penya,Depositar Penya
UI_GUILDBANKLOG_REMOVEGOLD_FORMAT,Withdraw Penya,Retirar Penya
UI_MOVEPENYA_TITLE,Transfer Penya,Transferir Penya
UI_MOVEPENYA_QUESTION,How much would you like to transfer?,Quantos você deseja movimentar?
UI_MOVEPENYA_INPUT,Penya:,PENYA:
UI_GUILDRANK_TITLE_GUILD,Guild Ranking,Ranking de Guildas
UI_GUILDRANK_TITLE_INFO,Other Ranking,Outra Classificação
UI_GUILDRANK_TITLE_WAR,Guild Duel Ranking,Ranking do Duelo de Guildas
UI_GUILDRANK_TAB_WAR_WIN,Most Wins,Vitórias
UI_GUILDRANK_TAB_WAR_LOSE,Most Losses,Derrotas
UI_GUILDRANK_TAB_WAR_GIVEUP,Most Surrenders,Desistências
UI_GUILDRANK_TAB_INFO_LEVEL,Highest Avg. Member Level,Guilda de Nível mais alto
UI_GUILDRANK_TAB_INFO_PLAYTIME,Longest Playtime,Maior Tempo de Jogo
UI_GUILDRANK_TAB_GUILD_BEST,Best Guild,Melhor Guilda
UI_GUILDRANK_TAB_GUILD_UNITED,Best Guild of Unity,Melhor Guilda da União
UI_GUILDRANK_TAB_GUILD_PENYA,Richest Guild,Guilda mais rica
UI_GUILDRANK_RANKING,Rank,Rank
UI_GUILDRANK_GUILDNAME,Guild Name,Guilda
UI_GUILDRANK_LEADERNAME,Guild Master,Mestre
UI_GUILDRANK_WINLOSE,Win / Lose,Vitórias / Derrotas
UI_GUILDRANK_AVGLEVEL,Average Level,Nível Médio
UI_GUILD_WAR_DECLARE,Duel,Desafiar para duelo
UI_GUILD_WAR_PEACE,Truce,Paz
UI_GUILD_WAR_GIVEUP,Surrender,Desistir
UI_GUILD_WAR_NAME,Enemy Guild Name:,Nome da Guilda:
UI_GUILD_WAR_LOGO,Enemy Guild Logo:,Logo da Guilda:
UI_GUILD_WAR_WON,Wins:,Venceu:
UI_GUILD_WAR_LOST,Losses:,Perdeu:
UI_GUILD_WAR_GAVEUP,Surrenders:,Desistiu:
UI_GUILD_WAR_TIMELEFT,Time Left:,Tempo Restante:
UI_OPTION_THEME,Theme,Tema
UI_HOME_PROLOGUE,Prologue,Prólogo
UI_SKILL_PLUS_TIP,Increase Skill Level,Aumentar Nível de Habilidade
UI_SKILL_MAX_TIP,Maximize Skill Level,Maximize Skill Level
UI_SKILL_MINUS_TIP,Decrease Skill Level,Diminuir Nível de Habilidade
UI_SKILL_RESET,Reset,Resetar
UI_SKILL_RESET_TIP,Discard all unconfirmed changes,Redistribuir pontos de habilidade (Ponto de Habilidade usado não disponível.)
UI_SKILL_SAVE,Apply,Finalizar
UI_SKILL_SAVE_TIP,Apply new skill point allocations,Os pontos de habilidades são distribuídos pressionando os botões de + e –.
UI_SKILL_POINTS,Skill Points,PdH
UI_WARNING,Warning,Aviso
UI_SKILL_CONFIRM_QUESTION,Confirm skill point allocation?,Confirmar distribuição dos pontos de habilidades?
UI_OPTION_VIBRATIONS,Vibrations,Vibrações
UI_INVENTORY_SORT,Sort inventory,Ordenar Item
UI_ITEM_DURATION_TITLE,Item Duration,Duração do Item
UI_ITEM_DURATION_TIME_LEFT,Time Left,Tempo Restante
UI_QUERY_EQUIP_TITLE,Equipment View,Visão
UI_OPTION_EQUIP_VIEW,Equipment View,Visualizar Equipamentos
UI_OPTION_DUEL_REQUESTS,Duel Requests,Solicitações de Duelo
UI_OPTION_DUEL_BETS,Duel Bets,Duel Bets
UI_TRADE_TITLE,Trade,Negociar
UI_TRADE_PENYA,Penya,Penya
UI_DROP_FILTER_TITLE,Pickup Pet,Pet de Coleta
UI_DROP_FILTER_SETTINGS,Loot Filter Settings,Configurar Coleta
UI_DROP_FILTER_CAT_EQUIPMENT,Equipment,Equipamento
UI_DROP_FILTER_0,Weapons,Armas
UI_DROP_FILTER_1,Armor,Armaduras
UI_DROP_FILTER_2,Accessories,Acessórios
UI_DROP_FILTER_3,Power Dice,Dado Mágico
UI_DROP_FILTER_4,Minerals,Minerals
UI_DROP_FILTER_5,Element Cards,Carta Elemental
UI_DROP_FILTER_6,Socket Cards,Cartas de Encaixe
UI_DROP_FILTER_7,Quest,Missão
UI_DROP_FILTER_8,Booty,Troféus
UI_DROP_FILTER_CAT_MATERIAL,Materials,Materiais
UI_DROP_FILTER_9,Food,Alimentos
UI_DROP_FILTER_10,Vital Drinks,Poção de FP
UI_DROP_FILTER_11,Buffs,Buffs
UI_DROP_FILTER_12,Pets,Pets
UI_DROP_FILTER_13,Misc.,Etc…
UI_DROP_FILTER_CAT_ETC,Others,Others
UI_DROP_FILTER_14,Common,Comum
UI_DROP_FILTER_15,Uncommon,Incomum
UI_DROP_FILTER_16,Rare & Higher,Raro e Superior
UI_DROP_FILTER_17,Uncommon & Higher,Incomum e Superior
UI_DROP_FILTER_19,Refreshers,Poção de MP
UI_DROP_FILTER_APPLY,Apply,Aplicar
UI_TOOLTIP_ITEMTIME,Time Left:,Tempo Restante:
UI_TOOLTIP_USE,Use: %s,Usar: %s
UI_TOOLTIP_PERMANENTTIME,No Time Limit,Sem Limite de Tempo
UI_TOOLTIP_COOLTIME,Cooldown: %.2d:%.2d,⏳ %.2d:%.2d
UI_RESURRECTION_TITLE,Confirm Resurrection,Confirmar Ressurreição
UI_RESURRECTION_MESSAGE,Another player is trying to resurrect you (skill level %d). Accept the resurrection?,Another player is trying to resurrect you (skill level %d). Accept the resurrection?
UI_TOOLTIP_EQUIPSET,Set Effect,Efeito
UI_TOOLTIP_BLOCKRATE,Block,Bloqueio
UI_OPTION_FIELDVIEW_AUTO,Auto,Auto
UI_OPTION_FIELDVIEW_HIGH,High,Alto
UI_OPTION_FIELDVIEW_VERYHIGH,Very High,Muito Alto
UI_OPTION_FIELDVIEW_MEDIUM,Medium,Médio
UI_OPTION_FIELDVIEW_LOW,Low,Baixo
UI_OPTION_FIELDVIEW_VERYLOW,Very Low,Muito Baixo
UI_OPTION_FIELDVIEW,View,Visão
UI_OPTION_FIELDVIEW_EXTREME,Extreme,Extremo
UI_OPTION_COLORBLIND_1,Protanopia,Protanopia
UI_OPTION_COLORBLIND_2,Deuteranopia,Deuteranopia
UI_OPTION_COLORBLIND_3,Tritanopia,Tritanopia
UI_OPTION_RENDERSCALE,Resolution,Resolução
UI_OPTION_FOV,FoV,FoV
UI_OPTION_FOV_TIP,Field of View,Campo de Visão
UI_OPTION_ADVANCEDSFX,Special Effects,Efeitos Especiais
UI_INFO_PANG_TUTORIAL,Tutorial,Tutorial
UI_INFO_PANG_NEXT,Next,Próximo
UI_INFO_PANG_DONE,Done,Feito
UI_INFO_PANG_GOTIT,Got it,Entendi
UI_INFO_PANG_CHECKTHELIST,Check the List,Verifique a Lista
UI_TUTORIAL_LIST_TITLE,Tutorial,Tutorial
UI_DROP_ITEM_CONFIRM,Drop this item?,Deseja descartar o item?
UI_PRIVATE_SHOP_NAME,Shop Name,Nome da Loja
UI_PRIVATE_SHOP_LIST,Sale List,Produtos à Venda
UI_PRIVATE_SHOP_RESET,Reset,Resetar
UI_PRIVATE_SHOP_CHAT,Chat,Botão
UI_PRIVATE_SHOP_SELL_TITLE,List Item for Sale,Registro de Venda de Item
UI_PRIVATE_SHOP_QUANTITY,Quantity,Quantidade
UI_PRIVATE_SHOP_UNIT_PRICE,Unit Price,Preço da Unidade
UI_PRIVATE_SHOP_OPEN,Open your shop now?,Você deseja abrir sua loja?
UI_PRIVATE_SHOP_CLOSE,Close your shop?,Você deseja fechar sua loja?
UI_PERSONAL_SHOP_TITLE,%s's Private Shop,Loja Pessoal do(a) %s
UI_PRIVATE_SHOP_BUY_TITLE,Purchase Item,Comprar Item
UI_PRIVATE_SHOP_BUY,Purchase,Comprar
UI_PRIVATE_SHOP_TOTAL_COST,Total Cost,Custo Total:
UI_PERSONAL_SHOP_CHAT_TITLE,Private Shop Chat,Conversando
UI_PERSONAL_SHOP_CHAT_USER,User,Usuário
UI_PERSONAL_SHOP_CHAT_MESSAGE,Message,Mensagem
UI_PERSONAL_SHOP_CHAT_INPUT,Input,Entrada
UI_PERSONAL_SHOP_CHAT_DIALOG,Chat,Diálogo
UI_PERSONAL_SHOP_CHAT_INFO,Activity,Informações
UI_PERSONAL_SHOP_CHAT_SEND,Send,Enviar
UI_PERSONAL_SHOP_JOIN,%s has entered the shop.,%s acabou de entrar.
UI_PERSONAL_SHOP_LEAVE,%s has left the shop.,%s se desconectou.
UI_PERSONAL_SHOP_SALE,%s has purchased %s (%d) for %lld Penya.,Personagem: %s comprou %s(%d) por %lld penya(s).
UI_CONFIRM_SELL_PREMIUM_TITLE,Confirm Selling Premium Item,Confirmar Venda de Item Especial
UI_CONFIRM_SELL_PREMIUM_MSG,This is a premium item. Are you sure you want to sell it?,"Isso é um item Premium. Tem certeza?\nUma vez vendido, não pode ser recuperado."
UI_TOOLTIP_ITEM_BINDS,[Soul-Linked],[Vinculado à Alma]
UI_TOOLTIP_ACCOUNT_BINDS,[Account-Linked],[Vinculado à Conta]
UI_BEAUTY_SHOP_TITLE,Hair Salon,Cabeleireiro
UI_BEAUTY_SHOP_RESET,Reset,Resetar
UI_BEAUTY_SHOP_HAIR_COLOR,Hair Color,Cor do Cabelo
UI_BEAUTY_SHOP_HAIR_STYLE,Hair Style,Estilo do Cabelo
UI_BEAUTY_SHOP_PREVIEW,Preview,Visualizar
UI_BEAUTY_SHOP_STYLE_PRICE,Style Price:,Preço do Estilo:
UI_BEAUTY_SHOP_COLOR_PRICE,Color Price:,Preço da Coloração:
UI_BEAUTY_SHOP_TOTAL_PRICE,Total:,Total:
UI_BEAUTY_SHOP_CONFIRM_TITLE,Confirm Purchase,Confirmar Compra
UI_OPTION_TRADE,Trade Requests,Solicitações de Negociações
UI_TRADE_REQUEST_TITLE,Trade,Negociar
UI_TRADE_REQUEST_QUESTION,%s wants to trade. Accept the trade?,%s deseja negociar. Você gostaria?
UI_TRADE_PUT_GOLD_QUESTION,How much would you like to trade?,Quantos você deseja movimentar?
UI_TRADE_PUT_GOLD_QTY,Penya:,PENYA:
UI_TRADE_ITEM,Item,Item
UI_TRADE_PUT_ITEM_QUESTION,How many would you like to trade?,Quantos itens você deseja movimentar?
UI_TRADE_PUT_ITEM_QTY,Quantity:,Número:
UI_TRADE_CONFIRM_TITLE,Finalize Trade,Confirmar Negociação
UI_TRADE_CONFIRM_QUESTION,Accept the trade?,Você aceita a negociação?
UI_TRADE_CONFIRM_WAIT,Waiting for the other player to accept the trade...,Espere a confirmação final.
UI_OPTION_MOBILE_DIR,Directional Pad,Directional Pad
UI_PIERCING_TITLE,Piercing,Perfuração
UI_PIERCING_PIERCE_ITEM,Pierce Item,Item de Perfuração
UI_PIERCING_ITEM,Item,Item
UI_PIERCING_MATERIAL,Power Dice,Dado Mágico
UI_PIERCING_PROTECTSCROLL,GProtect,Proteção G
UI_PIERCING_CONFIRMATION,Do you want to pierce this item?,Você deseja perfurar este item?
UI_PIERCING_UNSAFE,"Without a Scroll of GProtect, the item will be destroyed if piercing fails.",Sem um pergaminho de Proteção G você perderá o item em caso de falha.
UI_PIERCING_REMOVE_TITLE,Remove Piercing Card,Remover Carta Colocada
UI_PIERCING_REMOVE_MSG,Remove the selected piercing card from this item? #b#cffff0000The removed card will be destroyed.#nc#nb,Você confirma a remoção e destruição da carta?
UI_PIERCING_REMOVE_OK,Remove,Remover
UI_UPGRADE_PROBTOOLTIP,The success rate increases with each failed attempt.,A taxa de sucesso aumenta a cada tentativa falhada.
UI_UPGRADE_ATTEMPTS,Upgrade attempts: %d,Tentativas de Fortalecimento: %d
UI_ELEMENT_ATTEMPTS,Element upgrade attempts: %d,Tentativas de Encantamento: %d
UI_PIERCING_ATTEMPTS,Piercing attempts: %d,Tentativas de Perfuração: %d
UI_ACCESSORY_TITLE,Accessory Upgrade,Fortalecimento de Acessório
UI_ACCESSORY_UPGRADE_ITEM,Upgrade Item,Fortalecer Item
UI_ACCESSORY_PROTECTSCROLL,AProtect,Proteção A
UI_ACCESSORY_UNSAFE,"Without a Scroll of AProtect, the item will be destroyed if upgrading fails (from +3 onward).",Sem um Pergaminho de Proteção A você irá perder seu item em caso de falha.
UI_UPGRADE_TITLE,Upgrade,Fortalecimento
UI_UPGRADE_ITEM,Item,Item
UI_UPGRADE_MATERIAL,Power Dice/Card,Dado Mágico/Carta
UI_UPGRADE_PROTECTSCROLL,SProtect,Proteção S
UI_ULTIMATE_UPGRADE_PROTECTSCROLL,XProtect,ProteçãoX
UI_PVP_UPGRADE_PROTECTSCROLL,PProtect,PProtect
UI_ULTIMATE_UPGRADE_MATERIAL,Sunstone,Pedra do Sol
UI_UPGRADE_CHANCESCROLL,SFusion,Fusão S
UI_UPGRADE_DEGRADE,"If upgrading fails, the item's upgrade level will decrease, but the item will not be destroyed.",O nível de atributo diminuirá em caso de falha. Você não perderá o item. 
UI_UPGRADE_UNSAFE,"Without a Scroll of SProtect, the item will be destroyed if upgrading fails (from +3 onward).",Sem um pergaminho de Proteção S você perderá o item em caso de falha.
UI_UPGRADE_CONFIRMATION,Do you want to upgrade this item?,Você deseja fortalecer este item?
UI_ATTRIBUTE_REMOVE_TITLE,Remove Element Upgrade,Remover Carta de Elemento
UI_ATTRIBUTE_REMOVE_MSG_TITLE,Confirm Removal,Confirmar Remoção
UI_ATTRIBUTE_REMOVE_MSG,Remove the element upgrade from this item? #b#cffff0000This action cannot be undone.#nc#nb,A arma terá a carta de elemento removida. O custo deste serviço é 1.000.000 de Penyas.
UI_REVIVAL_CASH_SHOP_TIP,Open the Flyff Shop to buy a Scroll of Resurrection,Você pode reviver adquirindo um item especial.
UI_REVIVAL_REVIVAL,Current Location,Lugar Atual
UI_REVIVAL_REVIVAL_TIP,Use a Scroll of Resurrection to revive at your current location,Você retornará a vida no local onde morreu.
UI_COMMITEM_DIALOG_TITLE,Use Item,Usar Item
UI_RESTATE_CONFIRM_TITLE,Confirm Stat Reset,Confirmar Re-Stat
UI_RESTATE_CONFIRM_ALL,"This will reset all character stats, and the points will be returned to you. Continue?",Todos os pontos distribuídos serão reembolsados. Deseja continuar?
UI_RESTATE_CONFIRM_STR,"Your Strength (STR) stat will be reset, and the points will be returned to you. Continue?",Seus pontos em Força (FOR) serão reembolsados. Deseja continuar?
UI_RESTATE_CONFIRM_STA,"Your Stamina (STA) stat will be reset, and the points will be returned to you. Continue?",Seus pontos em Vigor (VIG) serão reembolsados. Deseja continuar?
UI_RESTATE_CONFIRM_DEX,"Your Dexterity (DEX) stat will be reset, and the points will be returned to you. Continue?",Seus pontos em Destreza (DES) serão reembolsados. Deseja continuar?
UI_RESTATE_CONFIRM_INT,"Your Intellect (INT) stat will be reset, and the points will be returned to you. Continue?",Seus pontos em Inteligência (INT) serão reembolsados. Deseja continuar?
UI_RESTATE_CONFIRM_STR_LOW,50 Strength (STR) points will be returned to you. Continue?,50 pontos que estão em Força (FOR) serão reembolsados. Deseja continuar?
UI_RESTATE_CONFIRM_STA_LOW,50 Stamina (STA) points will be returned to you. Continue?,50 pontos que estão em Vigor (VIG) serão reembolsados. Deseja continuar?
UI_RESTATE_CONFIRM_DEX_LOW,50 Dexterity (DEX) points will be returned to you. Continue?,50 pontos que estão em Destreza (DES) serão reembolsados. Deseja continuar?
UI_RESTATE_CONFIRM_INT_LOW,50 Intelligence (INT) points will be returned to you. Continue?,50 pontos que estão em Inteligência (INT) serão reembolsados. Deseja continuar?
UI_OPTION_BATTLEBGM,Battle Music,Música de Batalha
UI_OPTION_VOICES,Japanese Voices,Dublagem Japonesa
UI_PK_CONFIRM_TITLE,P.K,P.K
UI_PK_CONFIRM,Killing players increases your PK value. Attack this player?,Você está prestes a cometer um crime. Você ataca?
UI_BANK_ENTERPASS_TITLE,Bank PIN,Senha do Banco
UI_BANK_ENTERPASS_MSG,Enter Bank PIN (4 digits),Digite o PIN do Banco (4 Dígitos)
UI_BANK_ENTERPASS_PIN,PIN,PIN
UI_BANK_ENTERPASS_CHANGE,Change,Mudar
UI_BANK_CHANGEPASS_TITLE,Bank PIN,PIN do Banco
UI_BANK_CHANGEPASS_MSG,Set/Change Bank PIN (4 Digits),Configurar/Alterar PIN do Banco (4 Dígitos)
UI_BANK_CHANGEPASS_OLD,Old PIN:,PIN Antigo:
UI_BANK_CHANGEPASS_NEW,New PIN:,Novo PIN:
UI_BANK_CHANGEPASS_CONFIRM,Confirm PIN:,Confirme o PIN:
UI_BANK_TITLE,Bank,Banco
UI_DUELREQUEST_TITLE,Duel Request,Solicitação de Duelo
UI_DUELREQUEST_BETMSG,How much would you like to bet on this duel?,Quanto você quer apostar nesse duelo?
UI_DUELREQUEST_BETLBL,Penya:,PENYA:
UI_DUELREQUEST_MSG,%s challenges you to a duel %s. Accept the duel?,%s está te desafiando para um duelo %s. Deseja aceitar?
UI_DUELREQUEST_PARTY,%s challenges your party to a duel %s. Accept the party duel?,%s está desafiando seu grupo para um duelo %s. Deseja aceitar?
UI_DUELREQUEST_NOBET,(no bet),(sem apostar)
UI_DUELREQUEST_BETAMOUNT,with a %s Penya bet,com uma aposta de %s Penya(s)
UI_DUELRESULT_TITLE,Duel Result,Resultado do Duelo
UI_DUELRESULT_WIN,%s wins the Duel!,%s vence o duelo!
UI_DUELRESULT_LOSE,%s loses the Duel!,%s perde o duelo!
UI_CASHSHOP_RELOAD,TOP-UP,RECARGA
UI_CASHSHOP_LEGALINFO,Legal Information,Informação legal
UI_CASHSHOP_GSC,General Sales Conditions,Condições Gerais de Venda
UI_CASHSHOP_SHOWALL,Show All,Exibir Todos
UI_CASHSHOP_SEARCH,Search:,Buscar:
UI_CASHSHOP_SORT_DEFAULT,Default,Padrão
UI_CASHSHOP_SORT_NAME_ASC,Name (A - Z),Nome (A - Z)
UI_CASHSHOP_SORT_NAME_DESC,Name (Z - A),Nome (Z - A)
UI_CASHSHOP_SORT_PRICE_ASC,Price (Low > High),Preço (Menor > Maior)
UI_CASHSHOP_SORT_PRICE_DESC,Price (High > Low),Preço (Maior > Menor)
UI_CASHSHOP_ITEMCOUNT,#b%d#nb items in this category.,#b%d#nb itens na categoria.
UI_CASHSHOP_SEARCHCOUNT,#b%d#nb items found matching your search.,#b%d#nb itens correspondentes à pesquisa.
UI_CASHSHOP_EMPTY,No items found.,Nenhum item encontrado.
UI_CASHSHOP_CONFIRM_TITLE,Confirm Purchase,Confirmar compra
