Key,English,Portuguese
TEXTCLIENT_GUILDWARNOINVATE,Cannot join a guild during a guild duel.,Não é possível entrar em uma guilda durante um duelo.
TEXTCLIENT_COMHAVECOM,You are already in a guild.,Você está em uma guilda.
TEXTCLIENT_COMOVERMEMBER,The guild is full.,A guilda está cheia.
TEXTCLIENT_COMACCEPTWELCOME,%s has joined the guild.,%s se juntou à guilda.
TEXTCLIENT_GUILDNOTHINGNAME,Unable to make a contribution. Ask your Guild Leader to set the guild name first.,"Não é possível contribuir. Primeiramente, solicite ao líder a definição do nome da guilda."
TEXTCLIENT_GUILDMERITMAXLEVEL,Unable to make a contribution. The guild has reached its maximum level.,Não é possível contribuir. A guilda alcançou o nível máximo.
TEXTCLIENT_GUILDLEVELUP,Guild level has increased.,Sua guilda aumentou de nível.
TEXTCLIENT_GUILDCLOAK,%s Guild Cloak,Capa da Guilda %s
TEXTCLIENT_NOTTRADE,You cannot trade a premium item.,Você não pode negociar um item especial.
TEXTCLIENT_GUILDBANKFULL,The guild warehouse is full.,O depósito da guilda está cheio.
TEXTCLIENT_COUPLEBANKFULL,The couple storage is full.,The couple storage is full.
TEXTCLIENT_SLOTFULL,Your inventory is full.,Seu inventário está cheio.
TEXTCLIENT_CONFIRMMOVEITEM,Really move this item?,Deseja realmente mover este item?
TEXTCLIENT_GUILDCREATECLOAK,Guild cloak has been created.,A capa da guilda foi criada.
TEXTCLIENT_GUILDNEEDGOLD,Unable to create guild cloak. Insufficient Penya in the guild warehouse.,Não é possível criar a Capa da guilda. O banco da guilda não possui Penyas suficientes.
TEXTCLIENT_GUILD_PAYTAKE,Guild salary of %d Penya received.,Salário da Guilda de %d Penya(s) recebido.
TEXTCLIENT_ERROR_UNKNOWN_TARGET,Unknown setting target,Alvo de configuração desconhecido
TEXTCLIENT_ERROR_UNKNOWN_JOB,Unknown job,Classe Desconhecida
TEXTCLIENT_RECURRENCE,Your character’s skill points have been reset. Please redistribute your points in the Skill Tree window.,Os pontos de habilidade do seu personagem foram reembolsados. Por favor redistribua seus pontos na janela de Árvore de Habilidades.
TEXTCLIENT_CHOICEJOB,You have to choose a job at Lv 15.,Você deve escolher uma classe no nível 15.
TEXTCLIENT_ERROR_NOTEXPERTJOB,Not Expert Job,Classe não perita
TEXTCLIENT_EXPERTJOBS,Expert Job: %s,Classe Perita: %s
TEXTCLIENT_EXPERTLEVEL,Expert Level: %d ~ %d,Nível Perito: %d ~ %d
TEXTCLIENT_ERROR_NOTPROFESSIONALJOB,Not Professional Job,Classe Não Profissional
TEXTCLIENT_ERROR_NOTSPECIALISTJOB,Not Specialist Job,Not Specialist Job
TEXTCLIENT_PROFESSIONALJOBS,Professional Job: %s,Classe Profissional: %s
TEXTCLIENT_PROFESSIONALLEVEL,Professional Level: %d ~~~,Nível Profissional: %d ~~~
TEXTCLIENT_SPECIALISTJOBS,Specialist Job: %s,Specialist Job: %s
TEXTCLIENT_SPECIALISTLEVEL,Specialist Level: %d ~~~,Specialist Level: %d ~~~
TEXTCLIENT_SKILLPOINT_UP,New Skill Points are now available.,Novos Pontos de Habilidades estão disponíveis.
TEXTCLIENT_REAPSKILL,You've learned %s. You can now allocate skill points to this ability.,Você aprendeu %s. Agora você pode alocar pontos para essa habilidade.
TEXTCLIENT_FLYLVLUP,Flying level up!,Nível de voo aumentado!
TEXTCLIENT_NEEDSATTACKITEM,You must equip either Arrows or the appropriate Poster or Vial to use this skill.,You must equip either Arrows or the appropriate Poster or Vial to use this skill.
TEXTCLIENT_BOSS_BIGMUSCLE_MSG1,How dare you come here!,Como você ousa vir aqui!
TEXTCLIENT_BOSS_BIGMUSCLE_MSG2,You have no fear!,Você parece não temer!
TEXTCLIENT_BOSS_BIGMUSCLE_MSG3,I will be your executioner!,Eu serei seu executor!
TEXTCLIENT_BOSS_BIGMUSCLE_MSG4,Don't make me angry!,Não me deixe furioso!
TEXTCLIENT_BOSS_BIGMUSCLE_MSG5,"%s, you fool! How dare you!","%s, idiota! Como ousa?!"
TEXTCLIENT_BOSS_MUSHMOOT_MSG1,I will crush your bones!,Eu esmagarei você!
TEXTCLIENT_BOSS_MUSHMOOT_MSG2,I will destroy you all!,Destruirei todos vocês!
TEXTCLIENT_BOSS_MUSHMOOT_MSG3,I will break you!,Vou te quebrar!
TEXTCLIENT_BOSS_KRRR_MSG1,Who woke me?,Quem me acordou?
TEXTCLIENT_BOSS_KRRR_MSG2,%s! My axe and I will destroy you!,%s! Meu machado irá te destruir!
TEXTCLIENT_BOSS_KRRR_MSG3,Go to Hell!,Vá para o inferno!!
TEXTCLIENT_SKILLLEVELLIMIT,Set %s' skill level: 1 ~ %d.,Defina o nível de habilidade de %s: 1 ~ %d.
TEXTCLIENT_REQ_DARK,You are not in Dark Illusion mode.,Você não está no modo Ilusão Sombria.
TEXTCLIENT_NEVERKILLSTOP,You cannot use the skill.,Você não pode utilizar a habilidade.
TEXTCLIENT_NOTELEMWEAPON,Unable to use equipped item. Item needs an elemental upgrade first.,Incapaz de usar o item equipado. O item requer um fortalecimento elementar primeiro.
TEXTCLIENT_DONOTUSEBUFF,Cannot use the skill at this time.,Não é possível usar a habilidade no momento.
TEXTCLIENT_NEEDSKILLITEM,You must equip either Arrows or the appropriate Poster or Vial to use this skill.,You must equip either Arrows or the appropriate Poster or Vial to use this skill.
TEXTCLIENT_SKILLWAITTIME,Please wait.,Esta habilidade ainda não está pronta.
TEXTCLIENT_SKILL_SELF,You use %s.,Você usou %s.
TEXTCLIENT_SKILL_SELF_INHERITED,You use %s (%s).,You use %s (%s).
TEXTCLIENT_SKILL_MATE,%s casts %s on you.,%s usou %s em você.
TEXTCLIENT_SKILL_MATE_INHERITED,%s casts %s (%s) on you.,%s casts %s (%s) on you.
TEXTCLIENT_EQUIP_DENIAL,Permission to view equipment denied.,Permissão para visualizar equipamentos negada.
TEXTCLIENT_OPTIONREBOOT,You must restart the game for all changes to take effect.,Você deve reiniciar o jogo para que todas as alterações tenham efeito.
TEXTCLIENT_LIMITED_USE,You are already using this item. Try again after its effects have worn off.,Este item já está sendo utilizado. Tente novamente após seus efeitos acabarem.
TEXTCLIENT_ITEM_LEVEL,Your level is too low. You can use that at level %s.,Seu nível está baixo. Você poderá usar quando estiver no nível %s.
TEXTCLIENT_NOTOVERLAP_USE,You cannot use these items at the same time.,Você não pode usar estes itens ao mesmo tempo.
TEXTCLIENT_COND_USE,Takes effect when player dies.,Faz efeito quando o jogador morre.
TEXTCLIENT_PK_LIMIT_DAY,%d Day,%d dia(s)
TEXTCLIENT_PK_LIMIT_HOUR,%d Hr,%d h
TEXTCLIENT_PK_LIMIT_MINUTE,%d Min,%d min
TEXTCLIENT_PK_LIMIT_SECOND,%d Sec,%d seg
TEXTCLIENT_DONOTUSE_RESTATE,Unable to reset your stats since you already have basic stats.,Não é possível resetar seus atributos já que você tem seus atributos básicos.
TEXTCLIENT_NOTCHOAS,Only criminals can use this item.,Somente criminosos podem usar este item.
TEXTCLIENT_GETKARMA,Recovered 1 Karma.,Recuperou 1 Karma.
TEXTCLIENT_NTROUPEO10,Either you are not a party member or the party level is higher than 10.,Ou você não é um membro do grupo ou o nível do grupo é maior que 10.
TEXTCLIENT_EXP_NOTUSE,"You cannot stack this scroll anymore. At level %d ~ %d, this scroll can only be stacked %d times.","Você não pode mais empilhar este pergaminho. Nos níveis %d ~ %d, este pergaminho só pode ser empilhado %d vezes."
TEXTCLIENT_EXP_NOTUSELEVEL,You cannot use this scroll. This scroll is only available for level %d ~ %d.,Você não pode utilizar este pergaminho. Este pergaminho somente está disponível nos níveis %d ~ %d.
TEXTCLIENT_EXPITEM_TOOLTIP,*** Your Experience rate has been amplified by #cffff5a50%d%%#nc ***,*** Seu ganho de Experiência foi amplificado em #cffff5a50%d%%#nc ***
TEXTCLIENT_EXP_COUTMSG0,The time left,Tempo restante
TEXTCLIENT_EXP_COUTMSG1,First:,Primeiro:
TEXTCLIENT_EXP_COUTMSG2,Second:,Segundo:
TEXTCLIENT_EXP_COUTMSG3,Third:,Terceiro:
TEXTCLIENT_EXPBOX_INFO_MSG,You can recover some of your Experience If you return to the place where you died.,Você pode recuperar um pouco de sua Experiência. Se você retornar para o local onde morreu.
TEXTCLIENT_NOT_EXPBOX,You can not use it.,Você não pode usar isso.
TEXTCLIENT_EXPBOX_EAT,You have recovered 30% of decreased Experience from your death.,Você recuperou 30% da experiência perdida através da sua morte.
TEXTCLIENT_ADMIN_INVISIBLE,Invisible,Invisível
TEXTCLIENT_ADMIN_IMMORTAL,Undying1,Imortal1
TEXTCLIENT_ADMIN_IMMORTALHALF,Undying2,Imortal2
TEXTCLIENT_ADMIN_NOMOVING,Freeze player,Paralisar jogador
TEXTCLIENT_ADMIN_MIGHTY,OneKill,OneKill
TEXTCLIENT_TELESKILL_CLICK,Touch on the ground where you want to use %s.,Toque no chão onde você quer usar %s.
TEXTCLIENT_CREATEMON_CLICK,Touch on the ground where you want to invoke the monster.,Toque no chão onde deseja invocar o monstro.
TEXTCLIENT_TELESKILL_CANCEL,%s invocation was cancelled.,A invocação de %s foi cancelada.
TEXTCLIENT_CREATEMON_CANCEL,Monster invocation was cancelled.,A invocação do monstro foi cancelada.
TEXTCLIENT_USEAIRCRAFT,"In order to ride a flying vehicle, you must reach level 20.","Para voar, você deve ter no mínimo nível 20."
TEXTCLIENT_QUEST_DISGUISE_NOTFLY,You cannot fly while transforming.,Você não pode voar enquanto estiver se transformando.
TEXTCLIENT_UPGRADE_FIRE,Fire,Fogo
TEXTCLIENT_UPGRADE_WATER,Water,Água
TEXTCLIENT_UPGRADE_ELECTRICITY,Electric,Eletricidade
TEXTCLIENT_UPGRADE_WIND,Wind,Vento
TEXTCLIENT_UPGRADE_EARTH,Earth,Terra
TEXTCLIENT_RUN,Run,Correr
TEXTCLIENT_WALK,Walk,Caminhar
TEXTCLIENT_CANNOT_DROPMONEY,You cannot drop your Penya on the ground.,Você não pode jogar suas Penyas no chão.
TEXTCLIENT_NOTDROP,You cannot drop a premium item on the ground.,Você não pode jogar um item especial no chão.
TEXTCLIENT_QUEITMWARNING,The quest will not progress without this item. Continue discarding item?,Sem este item não será possível progredir com a Quest. Continuar descarte?
TEXTCLIENT_FLIGHTDROP,You cannot drop items while flying.,Você não pode jogar itens durante o voo.
TEXTCLIENT_TRADELIMITITEM,You cannot drop items while trading.,Você não pode descartar itens durante uma negociação.
TEXTCLIENT_FALLING_RIDENOTUSE,Only wings can save you when you fall,Apenas asas salvarão você de uma queda.
TEXTCLIENT_INVALIDSHOPNAME,This shop name is not allowed.,Este nome de loja não é permitido.
TEXTCLIENT_GUILDCOMBAT_CANNOT_TRADE,You cannot trade in the Guild Siege arena.,Você não pode negociar durante o evento.
TEXTCLIENT_FAIL_TO_OPEN_SHOP,Private Shops are unavailable in this area.,Lojas Pessoais estão indisponíveis nesta área.
TEXTCLIENT_NPC_RADIUS,You cannot open a Private Shop near an NPC.,Você não pode abrir uma Loja Pessoal perto de um NPC.
TEXTCLIENT_PRIVATE_SHOP_EMPTY,All items of the private shop were sold.,Todos os itens da loja foram vendidos.
TEXTCLIENT_CHEER_MESSAGE1,Cheer Message Point(s): %d/3,Ponto(s) de Ânimo: %d/3
TEXTCLIENT_CHEER_MESSAGE2,Time left until the next point,Tempo restante até o próximo ponto
TEXTCLIENT_CHEER_MESSAGE3,%s sent you a cheer message of friendship!,%s mandou uma mensagem de incentivo amigável.
TEXTCLIENT_CHEER_MESSAGE4,%s sent you a cheer message of love!,%s mandou uma mensagem de incentivo amorosa.
TEXTCLIENT_CHEER_MESSAGE5,Your cheer points have increased by 1.,Seu ânimo aumentou em 1.
TEXTCLIENT_CHEER_NO1,Unable to send cheer message. Please try again after %s minutes.,Não é possível mandar mensagem de incentivo. Tente novamente depois de %s minutos.
TEXTCLIENT_CHEER_NO2,Please select a player to cheer. You can only send cheer messages to players other than yourself.,"Selecione um jogador para animar. Você pode mandar mensagens de incentivo para outros jogadores, exceto para você mesmo."
TEXTCLIENT_COLLECT_EQUIP,You need to equip a collector.,Você precisa equipar um coletor.
TEXTCLIENT_COLLECT_TARGET,"Cannot collect, no dead catcher monster targeted.","Não é possível coletar, nenhum monstro acumulador morto como alvo."
TEXTCLIENT_COLLECT_EMPTY,Insufficient supplements.,Suprimentos insuficientes.
TEXTCLIENT_COLLECT_ERROROTHER,Unable to collect resource from a monster killed by another player.,Não é possível coletar um item de um monstro eliminado por outro jogador.
TEXTCLIENT_HARVEST_EQUIP,You need to equip harvesting gloves.,É necessário equipar uma luva de colheita.
TEXTCLIENT_HARVEST_RECEIVE,You have harvested %s x%d.,Você colheu %s [x%d].
TEXTCLIENT_HARVEST_CARRIER,A harvest carrier has been revealed! Kill it to gain its extra berries.,Um transportador de colheita foi revelado! Elimine-o para obter colheitas extras.
TEXTCLIENT_HARVEST_COOLDOWN,"You cannot currently open it, try again in a few seconds.","You cannot currently open it, try again in a few seconds."
TEXTCLIENT_NOTREADY_USESHOP,Please try again after taking off the head item,Tente novamente  após retirar o elmo ou chapéu.
TEXTCLIENT_SHOP_CHOICE,Selected,Selecionado
TEXTCLIENT_CHANGE_HAIR,Change your Hair,Mudar de corte de cabelo
TEXTCLIENT_SHOP_COST,Price is,O preço é
TEXTCLIENT_SHOP_PENYA,Penya.,Penya.
TEXTCLIENT_CHANGE_HAIR_QUESTION,Do you want to change your hair?,Você deseja mudar seu cabelo?
TEXTCLIENT_TRADEREQUEST,You have offered to trade with %s.,Você solicitou uma negociação com %s.
TEXTCLIENT_ALREADY_TRADING,The player is already trading.,O jogador está em outra negociação no momento.
TEXTCLIENT_BATTLE_NOTTRADE,The player cannot trade while fighting.,Não é possível negociar enquanto luta.
TEXTCLIENT_TRADECANCEL,The trade has been cancelled.,A negociação foi cancelada.
TEXTCLIENT_CANNOTTRADE_ITEM,This item cannot be traded.,Este item não pode ser negociado.
TEXTCLIENT_CANNOTTRADE_EDIT,You cannot add into or remove items from the trading window anymore after the first confirmation.,Você não pode adicionar ou retirar itens da janela de negociação após a primeira confirmação.
TEXTCLIENT_TRADEACCEPT,%s has completed the trade.,%s concluiu a negociação.
TEXTCLIENT_FINALCONFIRM,%s pushed final confirmation.,%s forneceu a confirmação final.
TEXTCLIENT_TRADEAGREE,You agreed to trade.,Você concordou em negociar.
TEXTCLIENT_TRADEREFUSE,You refused to trade.,Você se recusou a negociar.
TEXTCLIENT_SBEVE_NOTUSEITEM,You cannot use that item.,Você não pode utilizar os itens.
TEXTCLIENT_PIERCING_POSSIBLE_ITEM,The item cannot be pierced.,O item não pode ser perfurado.
TEXTCLIENT_STILL_DEVELOPMENT,This functionality is still in development.,Esta funcionalidade ainda está em desenvolvimento.
TEXTCLIENT_ENDUSE,You may no longer use %s . That item has expired.,Não é possível usar %s. O item expirou.
TEXTCLIENT_DAYUSE,You can use the %s for %d days.,Você pode usar os %s por %d dias.
TEXTCLIENT_TIMEUSE,Time remaining on %s: %d days.,O Tempo restante de %s é de %d dias.
TEXTCLIENT_ITEM_EXPIRED,This item has expired.,Este item expirou.
TEXTCLIENT_NOTUPGRADE,The item cannot be equipped or moved during refining.,O item não pode ser vestido ou movido durante o refinamento.
TEXTCLIENT_CARDRESHUFFLE_NOTAVAILABLE,Registration is not possible because the grade is not correct.,O registro não é possível porque o grau está incorreto.
TEXTCLIENT_ERROR_NOPIERCING,There is no space to put a card.,Não há espaço para colocar uma carta.
TEXTCLIENT_PIERCINGFAIL,Piercing failed.,Falha na perfuração.
TEXTCLIENT_PIERCINGSUCCESS,Piercing Succeeded.,Perfuração Bem-sucedida!
TEXTCLIENT_REMOVE_PIERCING_ERROR,Only suits pierced with cards can be used.,Somente trajes perfurados com cartas podem ser usados.
TEXTCLIENT_PIERCING_REMOVE_SUCCESS,Your pierced card has been removed succesfully.,A carta de elemento foi removida com sucesso.
TEXTCLIENT_NOTEQUALITEM,This item cannot be used.,Este item não pode ser usado.
TEXTCLIENT_PREMIUM_NOTUPGRADE,Premium item cannot be refined.,Item especial não pode ser refinado.
TEXTCLIENT_WRONGSUPITEM,Wrong supplement item.,Item de complemento incorreto.
TEXTCLIENT_USE_PIERCING_MENU,You can use this item with Piercing menu at Weapon Shop.,Você pode usar este item no menu de Perfuração na Loja de Armas.
TEXTCLIENT_USE_ACCESSORY_MENU,You can use this item with Accessory Upgrade menu at Weapon Shop.,Você pode usar este item no menu de Fortalecimento de Acessórios na Loja de Armas.
TEXTCLIENT_USE_UPGRADE_MENU,You can use this item with Upgrade menu at Armor Shop.,Você pode usar este item no menu de Fortalecimento na Loja de Armaduras.
TEXTCLIENT_USE_INVENTORY_WINDOW,Double click on this item in Inventory window to use it.,Clique duas vezes neste item na janela do inventário para usá-lo.
TEXTCLIENT_NOTELEUPGRADE,Item cannot be upgraded using this element.,O Fortalecimento do item não é possível por meio desse elemento.
TEXTCLIENT_UPGRADE_ERROR_TWOELEMENT,You cannot put two different elements on one item.,Você não pode colocar dois elementos diferentes em um item.
TEXTCLIENT_WRONGUPLEVEL,Using wrong item to upgrade.,Item incorreto para o fortalecimento.
TEXTCLIENT_UPGRADE_MAXOVER,Can only upgrade up to Level 10.,Só é possível fortalecer até o nível 10.
TEXTCLIENT_ACCESSORY_MAXOVER,Jewelry can be upgraded to +20.,Joias podem ser aprimoradas até +20.
TEXTCLIENT_UPGRADE_ERROR_WRONGUPLEVEL,Using wrong item to upgrade.,Item incorreto para o fortalecimento.
TEXTCLIENT_UPGRADE_ERROR_NOSUPSTONE,Not enough supplement item.,Suprimentos insuficientes.
TEXTCLIENT_UPGRADE_FAIL,The upgrade has failed.,O Fortalecimento falhou.
TEXTCLIENT_UPGRADE_SUCCESSFUL,Upgrade Successful!,Fortalecimento Bem-sucedido!
TEXTCLIENT_REMOVE_ERROR,That weapon is not possible to remove the element upgrading. Try again after checking.,Aquela arma não é capaz de remover o fortalecimento elementar. Tente novamente depois de checar.
TEXTCLIENT_REMOVE_ATTRIBUTE_CONFIRM,The element of weapon was removed.,O elemento da arma foi removido.
TEXTCLIENT_DEPEN_USE,This item takes effect once your character dies. Do you want to use it?,Este item faz efeito assim que o personagem morrer. Você deseja utilizá-lo?
TEXTCLIENT_SKILLINIT,This item resets your skills. Do you want to use this item?,Esse item retorna seus pontos gastos. Você deseja usar este item?
TEXTCLIENT_ERROR_SKILLRECCURENCE,Your skill has already been reset.,Sua habilidade já foi resetada.
TEXTCLIENT_NOTUSEVAG,You can use this item after your 1st job change.,Você pode usar este item depois da sua 1ª troca de classe.
TEXTCLIENT_CHECKEQUIP,Please unequip the item first.,"Por favor, primeiro desequipe o item."
TEXTCLIENT_PK_BLINK_NO,You cannot use a blinkwing at Kebaras.,Você não pode utilizar um teleporte em Kebaras.
TEXTCLIENT_BLINK_EVENT_NO,You cannot use a blinkwing during event.,Você não pode usar um teleporte durante o evento.
TEXTCLIENT_GUILDCOMBAT_NO_OUTWAR,You cannot use Blinkwings to escape the Guild Siege arena.,Você não pode usar Teleportes para escapar da arena de Batalha de Guildas.
