Key,English,Portuguese
NPC_000183,"You defeated Clockworks? Excellent work, successor!","Você derrotou o Clockworks? Excelente trabalho, sucessor!"
NPC_000184,"Only the honorable combatant is worthy of facing Clockworks. You are brave, successor. \nAre you ready to challenge Clockworks?\n[Yes][IDS_NPC_Yes_Enter] / [No][IDS_NPC_No_Enter]\n\n#cffff0000All the guild members participating must be close to you to enter.#nc","Apenas um nobre combatente é digno de enfrentar Clockworks. Você é corajoso, sucessor. \nVocê está pronto para desafiar Clockworks?\n[Sim, estou pronto!][IDS_NPC_Yes_Enter] / [Não estou pronto.][IDS_NPC_No_Enter]\n\n#cffff0000Todos os membros da guilda que irão participar devem estar próximos de você para entrar.#nc"
NPC_000185,This isn't a game you fool! Clockworks will tear you to pieces! Come back when you decide to be serious about this.,"Isso não é um jogo, seu tolo! Clockworks vai fazer você em pedaços! Volte quando decidir levar isso a sério."
NPC_000186,"Just because? JUST BECAU... Ah, forget it. You're obviously not mature enough to handle this.","Só porque você quer? SÓ PORQUE VOC... Ah, esqueça. Você obviamente não tem maturidade o suficiente para lidar com isso."
NPC_000187,There are other brave souls locked in fierce combat with Clockworks at the moment. Their deaths will be swift. You must wait.,Existem outras almas corajosas em um combate feroz contra o Clockworks no momento. Suas mortes serão rápidas. Você deve esperar.
NPC_000188,"Make sure you are adequately prepared to face Clockworks. If you are not yet ready, then now is the time to prepare.","Certifique-se de estar adequadamente preparado para enfrentar Clockworks. Se você ainda não está pronto, agora é a hora de se preparar."
NPC_000189,"It's alright, young successor. Only the bravest of souls can hope to stand against the great Clockworks. We'll keep him imprisoned here until the right person is ready to face him.","Está tudo bem, jovem sucessor. Apenas as almas mais corajosas podem esperar enfrentar o grande Clockworks. Vamos mantê-lo preso aqui até que a pessoa certa esteja pronta para enfrentá-lo."
NPC_000190,"Roentel, Roentel, where for art thou, Roentel!?","Roentel, Roentel, onde estás, Roentel!?"
NPC_000191,"Nothing will ever change if we forget the blessings of those who sacrificed themselves to protect all of us. Those who do not learn from the past, are doomed to repeat it.","Nada mudará se esquecermos as bênçãos daqueles que se sacrificaram para proteger a todos nós. Aqueles que não aprendem com o passado, estão condenados a repeti-lo."
NPC_000192,"My name is Fera Jeen Condram Griters, and I am one of the 8 priests of Roentel, the Billlposter Hero. I am teaching the strength of Roentel to his future successors. Are you lost?","Meu nome é Fera Jeen Condram Griters, e sou um dos 8 sacerdotes de Roentel, o Herói Billlposter. Estou ensinando a força de Roentel a seus futuros sucessores. Você está perdido?"
NPC_000193,"You will find your way, and Roentel will guide you.",Você encontrará o seu caminho e Roentel o guiará.
NPC_000194,The Misty Season has begun .,A Temporada Nebulosa começou.
NPC_000195,Have you had Beaujolais? It is the best wine in the world! It tastes just like spring sunshine.,Você já tomou um Beaujolais? É o melhor vinho do mundo! Tem o gosto do sol da primavera.
NPC_000196,I am Enologist Furan. I am in charge of the Madrigal Wine Society.,Eu sou o Enólogo Furano. Eu sou responsável pela Sociedade do Vinho de Madrigal.
NPC_000197,"Here, this mysterious wine is call the Blood of the Gods. Remember that!","Aqui, este vinho misterioso é chamado de Sangue dos Deuses. Lembre-se disso!"
NPC_000198,"#b#cff8a004fCome one, come all! Everything you need for the #cfffc0000Guild Siege#nc#nb #b#cff8a004fis right here! Come and get it!#nc#nb","#b#cff8a004fVenham, venham todos! Tudo o que você precisa para a #cfffc0000Batalha de Guildas#nc#nb #b#cff8a004festão aqui! Venham e comprem!#nc#nb"
NPC_000199,*AHEM* Please make sure that you have everything you need for the Guild Siege. I'd hate for you to go in unprepared. Short fights are boring!,*AHOY* Certifique-se de ter tudo o que precisa para a Batalha de Guildas. Eu odiaria que você entrasse despreparado. Lutas curtas são chatas!
NPC_000200,"Hello there! I am the Guild Siege Merchant. I'm here to sell any and all goods that our contestants require. If you need anything, just ask!","Olá! Eu sou o Mercador da Batalha de Guildas. Estou aqui para vender todo e qualquer produto que nossos concorrentes necessitem. Se precisar de alguma coisa, é só pedir!"
NPC_000201,"Good luck out there, champ!","Boa sorte, campeão!"
NPC_000202,"Hmmm, no. This is no good. I need more information. I wish someone could help me.","Hmmm, não. Isso não é bom. Eu preciso de mais informações. Eu gostaria que alguém pudesse me ajudar."
NPC_000203,"Madrigal holds much history, and many secrets, some of which should stay hidden. Don't go sticking your nose where it doesn't belong if you know what's good for ya'.","Madrigal guarda muita história e muitos segredos, alguns dos quais devem permanecer ocultos. Não coloque seu nariz onde não pertence se você sabe o que é bom para você."
NPC_000204,I am Hachal Gedvas. I was kicked out of the Madrigal History Society. Now I roam the Plain of Bubble in search of Madrigals many secrets.,Eu sou Hachal Gedvas. Fui expulso da Sociedade de História de Madrigal. Agora eu vago pela Planície da Bolha em busca dos muitos segredos de Madrigal.
NPC_000205,Be careful out there. Watch your step!,Tenha cuidado lá fora. Fique de olhos abertos!
NPC_000239,Aenn 's Teardrops have helped to deliver peace to this world.,As lágrimas de Aenn ajudaram a levar paz a este mundo.
NPC_000240,"They've gone now, but the lives saved by their sacrifice will be forever remembered.","Eles se foram agora, mas as vidas salvas por seus sacrifícios serão lembradas para sempre."
NPC_000241,"I am known as Heedan Joe, one of the 8 Priests of Aenn, the Ringmaster hero. It is my duty to deliver the blessings of Aenn to future successors.","Eu sou conhecida como Heedan Joe, um dos 8 Sacerdotes de Aenn, o herói Ringmaster. É meu dever entregar as bênçãos de Aenn aos futuros sucessores."
NPC_000242,"Aenn will always be with you, my friend.","Aenn sempre estará com você, amigo(a)."
NPC_000243,"You there, do you wish to follow in the footsteps of Curenen, the Jester Hero?","Você aí, deseja seguir os passos de Curenen, o Herói Jester?"
NPC_000244,"What you do from this point forward, is entirely up to you. Whether I help you or not, is also up to you.","O que você for fazer a partir deste ponto é inteiramente com você. Se eu o ajudo ou não, também depende de você."
NPC_000245,"Some people admire the Heroes, while some criticize them for their actions. However, regardless of what they did or didn't do, they saved us all and we must be thankful for that.","Algumas pessoas admiram os Heróis, enquanto outras os criticam por suas ações. No entanto, independentemente do que eles fizeram ou não, eles salvaram a todos nós e devemos ser gratos por isso."
NPC_000246,"I am the Jester Guardian Heingard, the protector of the will of the Jester Hero, Curenen.","Eu sou a Guardiã Jester Heingard, a protetora da vontade do Herói Jester, Curenen."
NPC_000247,May the strength of Curenen be with you always.,Que a força de Curenen esteja sempre com você.
NPC_000248,*Ugh* I've got a headache the size of Madrigal!,*Aai* Estou com uma dor de cabeça do tamanho de Madrigal!
NPC_000249,"It is your duty, don't forget that.","É seu dever, não se esqueça disso."
NPC_000250,"I am so glad to be working in Flarine. There is this strange sound coming that cave over there, though. It sounds like a giant creature of some sort. I'd stay away from there if I were you...",Estou muito feliz por poder trabalhar em Flarine. Há um som bem estranho vindo daquela caverna ali. Parece algum tipo de criatura gigante. Eu ficaria longe de lá se fosse você...
NPC_000251,"Well, you certainly are curious, aren't you? I'm Hent, the Acrobat Trainer of Flarine. It's a pleasure to meet you! Say, do you have any aspirin? ","Bem, você certamente está curioso, não é? Sou Hent, o treinador de Acrobatas de Flarine. É um prazer conhecer você! Por acaso você tem alguma aspirina sobrando?"
NPC_000252,Farewell!,Adeus!
NPC_000253,"Curenen, hear me now! I wish to follow your will!","Curenen, ouça-me agora! Desejo seguir sua vontade!"
NPC_000254,"There's something you need to do, adventurer.","Há algo que você precisa fazer, aventureiro."
NPC_000255,The sky wept and the earth trembled when the Heroes began the final battle.,O céu chorou e a terra tremeu quando os Heróis começaram a batalha final.
NPC_000256,"As one of the 8 Priests of Altar, I honor the Jester Hero Curenen. My duty is to protect the will of Curenen and to help successors of the Jester Hero realize their dreams.","Como um dos 8 Sacerdotes do Altar, eu honro o Herói Jester, Curenen. Meu dever é proteger a vontade de Curenen e ajudar os sucessores do Herói Jester a realizar seus sonhos."
NPC_000257,May the blessing of Curenen be with you always.,Que a bênção de Curenen esteja sempre com você.
NPC_000258,"Only the wisdom of Lillip, the Elementor Hero, can save us from certain doom.","Somente a sabedoria de Lillip, o Herói Elementor, pode nos salvar de uma condenação certa."
NPC_000259,"Eight stars stood strong against those who would seek our demise. At the very last moment, the eight stars shone as one.","Oito estrelas permaneceram fortes contra aqueles que buscavam nossa morte. No último momento, as oito estrelas brilharam como uma."
NPC_000260,"Hello, my name is Horison Keloan, the Elementor Master. I'm a descendant of the very first Elementor Master and my job is to help guide adventurers on the path of Lillip.","Olá, meu nome é Horison Keloan, a Mestra Elementor. Sou uma descendente do primeiro Mestre Elementor e meu trabalho é ajudar a guiar os aventureiros no caminho de Lillip."
NPC_000261,"Remember the stars, adventurer. Remember the stars.","Lembre-se das estrelas, aventureiro(a). Lembre-se das estrelas."
NPC_000262,"Heren, please spread your heroic presence throughout the world.","Heren, por favor, espalhe sua presença heróica pelo mundo."
NPC_000263,I believe the tears of Rhisis will flow from the sky to wake the Heroes in our time of need. ,Acredito que as lágrimas de Rhisis fluirão do céu para despertar os Heróis em nossa hora de necessidade.
NPC_000264,"Jeperdy Soce is the name, my child. I'm one the 8 priests of Heren, the Blade Hero. I am delivering the will of Heren to his potential successors.","Jeopardy Soce é meu nome, filho(a). Eu sou um dos 8 sacerdotes de Heren, o Herói Blade. Estou entregando a vontade de Heren a seus sucessores em potencial."
NPC_000265,"May the grace of Heren shine on you, my child.","Que a graça de Heren brilhe sobre você, filho(a)."
NPC_000266,Welcome to Jinitte's Restaurant! I serve the best food in Madrigal!,Bem-vindo(a) ao Restaurante do Jinitte! Eu sirvo a melhor comida de Madrigal!
NPC_000267,"Greetings, traveler! The Khan Union is quite well known throughout Madrigal for our high quality foods, goods, weapons, and armor. Are you in need of supplies?","Saudações, viajante! A União Khan é bastante conhecida em Madrigal por nossos alimentos, mercadorias, armas e armaduras de alta qualidade. Precisa de suprimentos?"
NPC_000268,"My name is Jinitte Khan. I, and my friends here, are all part of the Khan Union. We are traveling nomads who sell our goods to locals.",Meu nome é Jinitte Khan. Eu e meus amigos aqui fazemos parte da União Khan. Somos nômades viajantes que vendem nossos produtos aos habitantes locais.
NPC_000269,Welcome to Kablloc's Weapon Shop! I carry the best weapons in town!,Bem-vindo(a) à Loja de Armas de Kablloc! Tenho as melhores armas da região!
NPC_000270,"You want to know who I am? Really? Wow, not too many people care to ask who I am... Well then! I'm Kablloc Khan and I'm a nomad!","Você quer saber quem eu sou? Mesmo? Uau, muitas pessoas não se importam em perguntar quem eu sou... Beleza, então! Sou Kablloc Khan e sou um nômade!"
NPC_000271,"Do you wish to follow the Ranger Hero, Hynan? Are you ready to undergo the harsh trials to become a Hero?","Você deseja seguir o Herói Ranger, Hynan? Você está pronto(a) para enfrentar as duras provações para se tornar um Herói?"
NPC_000272,New life springs forth wherever the seeds are cast. The way to new life has been opened by the Heroes.,Uma nova vida brota onde quer que as sementes sejam lançadas. O caminho para uma nova vida foi aberto pelos Heróis.
