Key,English
UI_BATTLEPASS_MISSION_CRAFTPETCANDY,Craft Pet Candy
UI_BATTLEPASS_MISSION_CRAFTPETCANDY2,Craft Pet Candy (%s)
UI_BATTLEPASS_MISSION_JOINGUILD,Join a Guild
UI_BATTLEPASS_MISSION_JOINPARTY,Join a Party
UI_BATTLEPASS_MISSION_GETPKCHIP,Obtain PK Chips
UI_BATTLEPASS_MISSION_FLYING,Fly %s km
UI_BATTLEPASS_MISSION_KILLFLYMONSTER,Defeat Aerial Monsters
UI_BATTLEPASS_MISSION_ACTIVEBEGINNERBUFF,Ask the Buff Pang for Buffs
UI_BATTLEPASS_MISSION_USECOMBOSKILL,Perform %s or More Combos Using the Action Slot
UI_BATTLEPASS_MISSION_ACTIVEEQUIPSET,Wear a Set With a Set Effect
UI_BATTLEPASS_MISSION_KALGAS_ASSAULT,Finish a Kalgas Assault Match
UI_BATTLEPASS_INFO2,%s ends at: #b%s#nb (Server Time)\nWeekly points limit: #b%d / %d#nb\n#iPoints earned from Season missions are not counted toward the weekly limit.#ni
UI_BATTLEPASS_INFO3,%s ends at: #b%s#nb (Server Time)\n#iSome rewards are enhanced after reaching level %d.#ni
UI_BATTLEPASS_INFO4,%s ends at: #b%s#nb (Server Time)
UI_BATTLEPASS_INFO5,The Starter Pass does not expire and is available to all players who purchase it.
UI_QUEST_STARTABLE,Startable
UI_SUMMERPASS2023,Summer Pass
UI_APP_SWITCHEQUIP_TIP,View and manage your equipment switches.
UI_APP_SWITCHEQUIP_DELETE,Delete
UI_APP_SWITCHEQUIP_SAVE,Save
UI_APP_SWITCHEQUIP_COPY,Copy Current Equipment
UI_APP_SWITCHEQUIP_USE,Use
UI_APP_SWITCHEQUIP_TITLE,Name 
UI_APP_SWITCHEQUIP_SWITCHLIST,Presets
UI_APP_SWITCHEQUIP_ERROR_NAME,You must enter a preset name!
UI_APP_SWITCHEQUIP_ERROR_NAMEFORMAT,The preset name you entered is invalid!
UI_APP_SWITCHEQUIP_NEWSWITCH,Create new
UI_APP_SWITCHEQUIP_SHORTCUT,Taskbar shortcut (drag and drop)
UI_APP_SWITCHEQUIP_PRESETNAME,Preset Name
UI_APP_SWITCHEQUIP_DELETE_TEXT,Are you sure you want to delete the %s preset?
UI_APP_SWITCHEQUIP_DELETE_SELECT,You need to select a preset.
UI_BATTLEPASS_MISSION_UNSAFETYALL,Attempt Upgrade or Piercing
UI_LEVEL_REQUIRED,Available after level %d.
UI_QUEST_KILLSTEP_RWD,%d Monsters defeated: %s
UI_QUEST_REWARDSTEP_ITEM,%s(%d)
UI_QUEST_KILLSTEP_COND,Defeat monsters (%d/%d)
UI_PVPCONTEST_TELEPORT_AUTOCLOSE,You have %d seconds to join.
UI_PVPCONTEST_RANKING_DAILY,Today's Matches
UI_PVPCONTEST_RANKING_PRELIMINARY,Preliminary
UI_PVPCONTEST_RANKING_BACKUP,Back-up
UI_PVPCONTEST_RANKING_FINALS,Finals
UI_PVPCONTEST_RANKING_DESC,"This contains all the ranking data for the current FWC PvP Contest.\nIf only one guild has showed up in the preliminary's ranking, then that means it had no opponent!\n#b#uClick on a guild to see the participating players stats.#nu#nb"
UI_PVPCONTEST_RANKING_TITLE,FWC PvP Contest Ranking
UI_PVPCONTEST_RANKING_RANKING,Ranking
UI_PVPCONTEST_RANKING_RANK,Rank
UI_PVPCONTEST_RANKING_GUILDNAME,Guild Name
UI_PVPCONTEST_RANKING_POINTS_TOOLTIP,Points
UI_PVPCONTEST_RANKING_KILLS_TOOLTIP,Kills
UI_PVPCONTEST_RANKING_DEATHS_TOOLTIP,Deaths
UI_APP_INFO_PANG_HIDE,You can summon Info-Pang again via Menu > Helper > Info-Pang.
UI_APP_INFO_PANG_LIST,You can view this information again if you click Info-Pang > Right Click > Check the List.
UI_PVPCONTEST_MATCHLIST_INFO,Here you can select a match and spectate it. #bNote: you will be invisible for participating players and will only be able to communicate with others spectators.#nb
UI_PVPCONTEST_SPECTATE_INFO,Do you want to spectate that match? You will get teleported in the match arena.
UI_SERVERTRANSFER_TITLE,Server Transfer
UI_SERVERTRANSFER_MSG,Select server:
UI_SERVERTRANSFER_BASE_DESC,Select the server you want to transfer your character to. Please check our website for the exact transfer rules.
UI_SERVERTRANSFER_DESC,Note that transfer requests are done periodically so the transfer is not immediate after using the scroll.
UI_SERVERTRANSFER_FWC_TITLE,FWC Server Transfer
UI_SERVERTRANSFER_FWC_DESC,"Select the server you want to transfer your character to. The transfer will take place after the FWC server closes, and you can still play on your character until then. If you're not sure where you want to transfer, you can close this window and choose the next time you log in. Once you confirm your server, you can't change your choice."
UI_PVPCONTEST_SPECTATE_CAMERAMODE_1,Free Camera
UI_PVPCONTEST_SPECTATE_CAMERAMODE_2,Normal Camera
UI_PVPCONTEST_SPECTATE_LEAVE,Leave spectating
UI_PVPCONTEST_SPECTATE_TITLE,Spectating Settings
UI_FULLSCREEN_ERROR,Fullscreen is not available. If you use Safari press Share > Add to Home Screen and launch the game from your App List.
UI_PVPCONTEST_RANKING_FINALISTS,Finalists
UI_SERVERTRANSFER_CONFIRM,Are you sure you want to transfer your character to %s? You cannot change your choice after confirming.
UI_RPS_INFO,RPS Game\nYou can use the Global Limited Gacha only if you win.
UI_GACHA_DESC_GLOBAL_DAILY,"When opening the Random Gacha, you will receive one of the items listed below.\nThe prize pool is shared among all players on the server and each item has a limited quantity.\nThe pool resets at 00:00 server time."
UI_RPS_REWARD_TITLE,Result
UI_RPS_REWARD_TEXT,Would you like to accept the item?
UI_RPS_REWARD_ACCEPT,Accept
UI_RPS_REWARD_DECLINE,Decline
UI_RPS_TITLE,Rock Paper Scissors
UI_RPS_VS,VS
UI_RPS_DEFEAT,You Lose!
UI_RPS_PAPER,Paper
UI_RPS_ROCK,Rock
UI_RPS_SCISSORS,Scissors
UI_RPS_WIN_TITLE,You Win!
UI_GACHA_ACCEPT,Accept
UI_GACHA_DECLINE,Decline
UI_MSGBOX_PASTE,Paste
UI_MSGBOX_CUT,Cut
UI_GUILDBUFF_LEVEL,Activated Buff Level
UI_GUILDBUFF_NEXTLEVEL,Next Level %s / %s
UI_GUILDBUFF_DONATE,Donation
UI_GUILDBUFF_TAB_LIST,Buff Information
UI_GUILDBUFF_TAB_TOKENS,Token Donation
UI_TOOLTIP_DST_DROP_EXP,Monster EXP and Drop
UI_GUILD_TAB_BUFFS,Guild Buff
UI_TOOLTIP_DST_SPEED_ALL,Attack & Casting Speed
UI_GUILDBUFF_MEMBER,Member
UI_GUILDBUFF_NONE,There is no donation yet. 
UI_TOOLTIP_BUYREQLV,Purchase requirement is level %d or higher
UI_COSTUME_BOX_ITEM,Costume Box
UI_COSTUME_BOX_MATERIAL,Repair Hammer
UI_COSTUME_BOX_UPGRADE_PROB,Success: #b%s#nb
UI_COSTUME_BOX_DECREASED,The Costume Box Upgrade Level has decreased
UI_MATERIAL_COUNT,%s x%d
UI_PURCHASE_LIMIT,Purchase Limit: %d / %d
UI_FITTINGROOM_BG,Background
UI_OPTION_PRECISECURSOR,Pixel-Perfect Cursor Selection
UI_WEBVIEW_OPEN,Please open your web browser to continue.
UI_BATTLEPASS_JAN,January %d Pass
UI_BATTLEPASS_FEB,February %d Pass
UI_BATTLEPASS_MAR,March %d Pass
UI_BATTLEPASS_APR,April %d Pass
UI_BATTLEPASS_MAY,May %d Pass
UI_BATTLEPASS_JUN,June %d Pass
UI_BATTLEPASS_JUL,July %d Pass
UI_BATTLEPASS_AUG,August %d Pass
UI_BATTLEPASS_SEP,September %d Pass
UI_BATTLEPASS_OCT,October %d Pass
UI_BATTLEPASS_NOV,November %d Pass
UI_BATTLEPASS_DEC,December %d Pass
UI_BATTLEPASS_MISSION_CONSECUTIVE_LOGIN,Log In for %s Consecutive Days
UI_BATTLEPASS_INFO6,%s ends at: #b%s#nb (UTC Time)\nWeekly points limit: #b%d / %d#nb\n#iPoints earned from Season missions are not counted toward the weekly limit.#ni\n#iSome rewards are enhanced after reaching level %d.#ni
UI_BATTLEPASS_INFO7,%s ends at: #b%s#nb (UTC Time)\nWeekly points limit: #b%d / %d#nb\n#iPoints earned from Season missions are not counted toward the weekly limit.#ni
UI_BATTLEPASS_INFO8,%s ends at: #b%s#nb (UTC Time)\n#iSome rewards are enhanced after reaching level %d.#ni
UI_BATTLEPASS_INFO9,%s ends at: #b%s#nb (UTC Time)
UI_REMOTE_SHOP_TITLE,Remote Shop
UI_HALLOWEENPASS,Halloween Pass
UI_PURCHASE_BANK_EXTRA_BAG,Purchase Extra Bag
UI_SEARCH_BANK_EXTRA_BAG,Bank Extra Bag
UI_EXTRA_BAG_FMT,Bank Extra Bag Time Remaining: %s
UI_RAINBOWRACE_ITEMS,Rainbow Items
UI_RAINBOWRACE_ITEMS_INFO,Fly through items throughout the race to use them against others!
UI_RAINBOWRACE_POINTS,Rank %d / %d (%d points)
UI_RAINBOWRACE_FARWARNING,You've received a speed penalty for leaving the track - return now or you'll be disqualified!
UI_RAINBOWRACE_SPEEDMULTI,Current speed multiplier: %d
UI_RAINBOWRACE_APP_TITLE,Rainbow Race Application
UI_RAINBOWRACE_APP_CONFIRM,Registering costs %lld Penya. Continue?
UI_RAINBOWRACE_APP_CURRENT,Registered Applicants: %d
UI_RAINBOWRACE_APP_FEE,Application Fee: %lld Penya
UI_RAINBOWRACE_APP_TIP,Register for the Rainbow Race
UI_RAINBOWRACE_RANKING_TIP,View the rankings of the previous race.
UI_RAINBOWRACE_APP_DISABLE_TIP,Registration is not currently open.
UI_RAINBOWRACE_APP_TIMELEFT,Next Race: 
UI_CREATEULTIMATEWEAPON_TITLE,Create Ultimate Weapon
UI_CREATEULTIMATEWEAPON_DETAIL,"Level 150+ Unique weapons can be converted into Ultimate weapons.\nTo convert, your unique weapon must be upgraded to +10, and you must provide 3 Shining Oricalkums, 3 Ultimate Orbs, and 100,000,000 Penya. Ultimate weapons retain all elemental upgrades, piercings, and stats upon conversion."
UI_CREATEULTIMATEWEAPON_CONFIRM,Confirm Ultimate weapon conversion?
UI_CREATEULTIMATEWEAPON_ERROR_ITEM,This item cannot be made Ultimate.
UI_CREATEULTIMATEWEAPON_ERROR_UPGRADELEVEL,You can only convert +10 weapons.
UI_ULTIMATECONVERTIBLE,Can be converted to Ultimate
UI_ULTIMATE_RANDOMSTAT,Random Ultimate Stats
UI_RESTAT_TITLE,Re-Stat
UI_RESTATC_DESC,Do you wish to apply the Fixed Stat upgrade to the following item?\n(%s)
UI_RESTATR_DESC,Do you wish to apply the Random Stat upgrade to the following item?\n(%s)
UI_RESTATR2_DESC,Do you wish to apply the Random Special Option upgrade to the following item?\n(%s)
UI_ITEM_UPGRADE_PUT,Please input an item which you want to upgrade.
UI_MATERIAL_ITEM_PUT,Please input a material item first.
UI_ELEMENT_UPGRADE_ERROR_ITEM,This item cannot be used.
UI_ULTIMATE_UPGRADE_UNSAFE,"Without a Scroll of XProtect, the item will be destroyed if upgrading fails."
UI_MATERIAL_NAME,%s x%d
UI_MATERIAL_NAME_PLACEHOLDER,Material
UI_PROTECTION_SCROLL_PLACEHOLDER,Protection Scroll
UI_ULTIMATE_PREFIX,[Ultimate]
UI_TOOLTIP_DST_LAST_STAND,Last Stand Chance
UI_TOOLTIP_DST_RIP_REFLEX,Riposte Reflex Chance
UI_TOOLTIP_DST_PRANK_ESCAPE,Prankster's Escape Chance
UI_TOOLTIP_DST_HEAL_GRACE,Healing Grace Chance
UI_TOOLTIP_DST_SPIRITUAL_CHARGE,Spiritual Overcharge Chance
UI_TOOLTIP_DST_AURABURST,Aura Burst Chance
UI_TOOLTIP_DST_WATERBOMB,Waterbomb Chance
UI_TOOLTIP_DST_SLOW_RATE,Dmg Slow Rate
UI_TOOLTIP_DST_ARCANE,Arcane Insight Chance
UI_MSGBOX_DISMANTLE,Dismantle
UI_PLAYERHOUSINGBUY_TITLE,Select House Template
UI_PLAYERHOUSINGBUY_INFO,Select a template for your house.\n\n#b#cffff0000Changing your house template will remove all currently placed decorations and NPCs! Save them to a preset to restore them later.#nc#nb
UI_PLAYERHOUSINGBUY_CONFIRM,Select Template
UI_PLAYERHOUSINGBUY_MSGBOX_INFO,"Select this template?\n#bNote:#nb If you already own a house, this action will remove all currently placed decorations and NPCs."
UI_PLAYERHOUSINGVISIT_TITLE,Visit a Friend's House
UI_PLAYERHOUSINGVISIT_INFO,Select a friend to visit. Only friends who are online and allow you to visit are listed here.
UI_MESSENGER_MENU_HOUSINGVISIT_ALLOW,Allow house visits
UI_MESSENGER_MENU_HOUSINGVISIT_DENY,Deny house visits
UI_GACHA_DESC_HOUSING,You will receive the following housing objects.
UI_PLAYERHOUSINGVISIT_CONFIRM,Visit House
UI_HOUSINGSETUP_OBJECTSLIST,House inventory
UI_HOUSINGSETUP_EDITIONMODE,Toggle edit
UI_HOUSINGSETUP_RESET,Remove all objects
UI_HOUSINGSETUP_RESET_MSGBOX_INFO,Return all placed housing objects to your house inventory? #bYou can place them again later.#nb
UI_HOUSINGSETUP_PLACE_CONFIRM,Place Object
UI_HOUSINGSETUP_PLACE_INFO,"Select a housing object and click Place Object, then:- Use the mouse wheel to rotate it\n- Hold the mouse wheel and move the mouse left/right to resize it\n- Left-click to finalize placement"
UI_TOOLTIP_HOUSENPC,"When placed, this house NPC grants the following bonuses:"
UI_HOUSINGSETUP_OBJECTS,Decorations
UI_HOUSINGSETUP_NPCS,NPCs
UI_HOUSINGSETUP_FILTER_HDR,Filter
UI_HOUSINGSETUP_FILTER_HDR_ALL,All
UI_HOUSINGSETUP_FILTER_TREE,Trees
UI_HOUSINGSETUP_FILTER_OTHER,Other
UI_GUILDHOUSINGBIDS_INFO,"You can place a bid on this Guild Ship. In #b#u%s#nb#nu, the guild with the highest bid will gain ownership of this Guild Ship. \n\n#b#uNote:#nu#nb \n- You can only bid on one Guild Ship at a time. \n- The Penya used to place a bid is taken from your Guild Bank. \n- You can increase your bid at any time before the bidding period ends."
UI_GUILDHOUSINGBIDS_HDR,Guild Bids
UI_GUILDHOUSINGBIDS_PLACE,Place Bid
UI_GUILDHOUSINGBIDS_MSGBOX_INFO,Enter the amount you wish to bid. #b#uBids are placed using Penya from your Guild Bank.#nu#nb
UI_GUILDHOUSINGBIDS_EMPTY,There are currently no bids for this Guild Ship.
UI_MAP_SHIP_TELEPORT,Teleport to Your Guild Ship
UI_MAP_SHIP_TOOLTIP_OWNED,%s's Guild Ship
UI_GUILD_TAB_HOUSING,Ship
UI_GUILD_TAB_HOUSING_NEXTARTIFACTHDR,Next Artifact Placement:
UI_GUILD_TAB_HOUSING_PLACEARTIFACTHDR,Time Remaining to Select the Artifact Position:
UI_GUILD_TAB_HOUSING_TELEPORT,Teleport to Ship
UI_GUILD_TAB_HOUSING_BONUSESHDR,Current Guild Ship Bonuses
UI_GUILDHOUSINGARTIFACT_MSGBOX_INFO,Are you sure you want your guild's artifact to spawn here? #b#cffff0000Note: A %s Penya fee will be taken from your guild's bank.#nc#nb
UI_GUILD_POWER_GUILDHOUSE,Guild Ship Management
UI_MAP_GHARTIFACT_TOOLTIP,A Guild Ship Artifact is somewhere here...
UI_GUILD_TAB_HOUSING_NOOWNED,Your guild does not own a Guild Ship.
UI_GUILD_TAB_HOUSING_INFO,"If your guild owns a Guild Ship, every other Saturday you must place an Artifact at one of the designated locations. Placing an Artifact costs #b#u%s Penya#nu#nb.\n\nIf your guild does not own a Guild Ship, you can register for the next Artifact Battle for #b#u%s Penya#nu#nb for a chance to obtain one.\nYou can only apply or cancel up to 1 hour before the battle begins.\n\n\nOnce the Artifact is placed, your guild must defend it on the PK channel against other players. If you fail to defend it, you will lose ownership of the Guild Ship.\n\nIf you successfully defend it, #ba portion of the registration fee will be refunded.#nb"
UI_HOUSINGSETUP_PRESETS,Presets
UI_HOUSINGSETUP_MANAGE,Management
UI_HOUSINGPRESET_INFO,You can manage housing presets for this house template in this window. Click a preset to preview object and NPC placements.\n\n#b#uNote:#nb#nu Applying a preset will remove all currently placed decorations and NPCs. Only the NPCs you have placed will be saved to the preset list. Decorations or NPCs that have expired will not be placed when applying a preset.
UI_HOUSINGPRESET_HDR,Preset List
UI_HOUSINGPRESET_NEW,New
UI_HOUSINGPRESET_DELETE,Delete
UI_HOUSINGPRESET_APPLY,Apply
UI_HOUSINGPRESETS_MSGBOX_INFO,Preset Name
UI_HOUSINGPRESETS_ERROR_NAME,You have to set a name.
UI_HOUSINGPRESETS_ERROR_NAME_INVALID,The name you set for the preset is incorrect!
UI_UPGRADE_GENERALTAB,General Upgrade
UI_UPGRADE_ELEMENTTAB,Element Upgrade
UI_UPGRADE_PIERCINGTAB,Piercing
UI_GUILD_TAB_HOUSING_VISITS,Allow Non-Guild Visitors
UI_HOUSINGSETUP_FILTER_CHAIR,Chair
UI_HOUSINGSETUP_FILTER_SOFA,Sofa
UI_HOUSINGSETUP_FILTER_LIGHT,Light
UI_HOUSINGSETUP_FILTER_DESK,Desk
UI_HOUSINGSETUP_FILTER_TABLE,Table
UI_HOUSINGSETUP_FILTER_DRAWER,Drawer
UI_HOUSINGSETUP_FILTER_BED,Bed
UI_HOUSINGSETUP_FILTER_PLANT,Plant
UI_HOUSINGSETUP_FILTER_CLOSET,Closet
UI_HOUSINGSETUP_FILTER_BATH,Bath
UI_PLAYERHOUSINGBUY_SIZE_SMALL,S
UI_PLAYERHOUSINGBUY_SIZE_MEDIUM,M
UI_PLAYERHOUSINGBUY_SIZE_LARGE,L
UI_ACHIEVEMENTS_STAT_PAGE,Additional Stat Page
UI_STAT_PAGE_SELECT,Select your stat page:
UI_HOUSINGSETUP_FILTER_FENCE,Fence
UI_HOUSINGSETUP_FILTER_GRASS,Grass
UI_HOUSINGSETUP_FILTER_ROCK,Rock
UI_REPORT_DISCORD,"To report a player, please send a message through our Discord Modmail with valid evidence. Open Discord now?"
UI_GUILDSHIP_UNKNOWN,Unknown Guild
UI_GUILDSHIP_VACANT,Unclaimed Ship
UI_OPTION_WINDOWS_FONT,PC Flyff Font
UI_CREATE_ULTIMATE_WEAPON,Create Ultimate Weapon
UI_CREATE_ULTIMATE_WEAPON_DESC,Create Ultimate weapons during the event period to earn rewards!\nYou can earn additional rewards based on how many you create.
UI_CREATE_ULTIMATE_WEAPON_LVL1,1 time
UI_CREATE_ULTIMATE_WEAPON_LVL2,2 times
UI_CREATE_ULTIMATE_WEAPON_LVL3,3 times
UI_CREATE_ULTIMATE_WEAPON_LVL4,4 times
UI_CREATE_ULTIMATE_WEAPON_LVL5,5 times
UI_UPGRADE_ULTIMATE_WEAPON,Upgrade Ultimate Weapon
UI_UPGRADE_ULTIMATE_WEAPON_DESC,Upgrade Ultimate weapons during the event period to earn rewards!\nYou can earn additional rewards based on the upgrade level.
UI_UPGRADE_ULTIMATE_WEAPON_LVL1,Achieve Ultimate Upgrade +1
UI_UPGRADE_ULTIMATE_WEAPON_LVL2,Achieve Ultimate Upgrade +2
UI_UPGRADE_ULTIMATE_WEAPON_LVL3,Achieve Ultimate Upgrade +3
UI_UPGRADE_ULTIMATE_WEAPON_LVL4,Achieve Ultimate Upgrade +4
UI_UPGRADE_ULTIMATE_WEAPON_LVL5,Achieve Ultimate Upgrade +5
UI_RAINBOWRACE_RANKING,Leaderboard
UI_EXCHANGE_ACCOUNTLINK,#cffff0000The result will be Account-Linked because some of the materials are Account-Linked.#nc
UI_EXCHANGE_SOULLINK,#cffff0000The result will be Soul-Linked because some of the materials are Soul-Linked.#nc
UI_RAINBOWRACE_TELEPORT_TITLE,Rainbow Race
UI_RAINBOWRACE_TELEPORT_MSG,"The Rainbow Race will begin shortly. Teleport to the starting point? If you decline, you will be disqualified with no refund."
UI_BATTLEPASS_CHRISTMAS2023,Christmas Pass 2023
UI_HOME_LOGIN_EMAIL,Sign in with Email
UI_HOME_LOGIN_EMAIL_TIP,Log in with your Flyff Universe account email or username
UI_SESSION_TITLE,Saved Sessions
UI_SESSION_REMOVE,Remove
UI_SESSION_REMOVEALL,Remove All
UI_LOW_FRAMERATE_GUIDE_TITLE,Caution
UI_LOW_FRAMERATE_GUIDE_DESC,Client performance is low.\nPlease review the following tips:
UI_LOW_FRAMERATE_GUIDE_GUIDE01,1) Adjust the in-game video/graphic settings to match your PC.
UI_LOW_FRAMERATE_GUIDE_GUIDE02,2) Make sure hardware acceleration is enabled in your browser.
UI_LOW_FRAMERATE_GUIDE_BUTTON_SETTING,Go to Game Settings
UI_BATTLEPASS_MISSION_FINISH_RAINBOW_RACE,Finish a Rainbow Race
UI_LOCKED_SLOT_TIP,"Additional inventory slots can be unlocked by completing certain quests or achievements, or by using an Extra Bag (available in the Flyff Shop)."
UI_LOCKED_SLOT_TIP_COUPLE,Additional slots can be unlocked by increasing your couple level or proposing with a higher-grade couple ring.
UI_QUEST_SLOTS_COMMAND,Uncompleted quests that unlock inventory slots:
UI_ACHIEVEMENT_SLOTS_COMMAND,Unclaimed or incomplete achievements that unlock inventory slots:
UI_QUEST_KILL_MONSTER_COUNT,Defeat Monsters #cffc32f07#b%d/%d#nb#nc
UI_STORAGE_EXPIRED,(Expired)
UI_STORAGE_GETALL,Retrieve All
UI_STORAGE_GETALL_TIP,Retrieve all items to your inventory
UI_STORAGE_LIST,Contains %d items:
UI_STORAGE_MORE,And %d more
UI_STORAGE_VIEW,Shift+Left-click or Right-click to view the contents.
UI_STORAGE_VIEW_INV,Shift+Left-click to view the contents.
UI_STORAGE_VIEW_MOBILE,Long press to view the contents.
UI_ACHIEVEMENTS_TOTAL_CONNECTION_PREMIUM_TAB,Premium Login Rewards
UI_ACHIEVEMENTS_PROBABILITY,Probability
UI_ACHIEVEMENTS_PROBABILITYTIP,View premium reward probabilities
UI_ACHIEVEMENTS_PLAYTIME_PURCHASEBTN,Purchase Playtime Coupon
UI_ACHIEVEMENTS_CONNECTION_PURCHASEBTN,Purchase Login Coupon
UI_STATBOARD_TITLE,Statboard
UI_STATBOARD_RAW,Raw Stats
UI_STATBOARD_GRAPHS,Graphs
UI_STATBOARD_RANK,Rank
UI_STATBOARD_TIME,Time
UI_STATBOARD_ITEMS,Items
UI_STATBOARD_SPEED,Avg Speed
UI_STATBOARD_HIDDEN,Hidden zero values: %d
UI_APP_UPGRADABLE_ITEMPACK_TIP,Displays the Upgradable Item Pack Menu.
UI_UPGRADE_ITEMPACK,Upgrade
UI_ITEMPACK_UPGRADE_TITLE,Item Pack Upgrade
UI_ITEMPACK_UPGRADE_DESC,"When you open an egg, you can receive all of the items listed below.\nIf you successfully upgrade the egg, you will receive higher-ranked items. If the upgrade fails, the egg may be downgraded or destroyed."
UI_ITEMPACK_UPGRADE_DESC_EMPTY,Drag and drop an upgradable item pack into the item slot.
UI_ITEMPACK_UPGRADE_CONFIRM,Successful upgrades increase the reward. Failed upgrades may downgrade or destroy the item.\nProceed?
UI_TAB_EGG_USE_NAME,Egg Use Achievements Event
UI_EGG_USE_EVENT,Egg Use
UI_EGG_USE_EVENT_DESC,"Use eggs during the event to earn rewards.\nRewards are granted when the total number of eggs used reaches certain milestones.\nRewards are limited by egg color, so hurry - first come, first served!"
UI_EGG_USE_RED_EGG,Red Egg
UI_EGG_USE_ORANGE_EGG,Orange Egg
UI_EGG_USE_YELLOW_EGG,Yellow Egg
UI_EGG_USE_GREEN_EGG,Green Egg
UI_EGG_USE_BLUE_EGG,Blue Egg
UI_PLAYERHOUSINGBUY_KEEPTIME,Expires in:
UI_HOUSINGSETUP_KEEPTIME,Expires in:
UI_GUILD_TAB_HOUSING_JOINBATTLE,Participate in Artifact Battle
UI_GUILD_TAB_HOUSING_CANCELBATTLE,Cancel Participation
UI_GUILDHOUSING_ARTIFACTBATTLEJOIN_MSGBOX_INFO,"Participate in the next Artifact Battle?\n#cffff0000#bWARNING: Participation costs %s Penya, which is taken from your Guild Bank!#nb#nc"
UI_GUILDHOUSING_ARTIFACTBATTLECANCEL_MSGBOX_INFO,Cancel participation in the Artifact Battle? All Penya spent to participate will be refunded.
UI_GUILD_TAB_HOUSING_NEXTARTIFACTBATTLEHDR,Next Artifact Battle:
UI_CHARINFO_HOUSING,Housing
UI_CHARINFO_HOUSING_TEMPLATE,Current Template
UI_CHARINFO_HOUSING_EXPIRATION,Expires in
UI_CHARINFO_HOUSING_BONUSES,Current bonuses
UI_CHARINFO_HOUSING_NOHOUSE,No house yet.
UI_CHARINFO_HOUSING_EXPIRED,Expired.
UI_HOUSINGPRESETSAPPLY_MSGBOX_INFO,This preset contains non-permanent decorations or NPCs. Apply this preset anyway?\n#b#cff78e12fNote: Decorations and NPCs with the shortest remaining duration are prioritized.#nb#nc
UI_GUILDHOUSING_ARTIFACTBATTLE_TIMELEFT,Artifact Battle Ends In
UI_GUILD_LOG_BTN,Log
UI_GUILDLOG_TITLE,Guild Log
UI_GUILDLOG_JOINED,Joined
UI_GUILDLOG_LEFT,Left
UI_GUILDLOG_EJECTED,Ejected
UI_GACHA_OPEN_ALL,Open All
UI_GACHA_OPEN_ONE,Open 1
UI_GACHA_OPEN_ALL_CONFIRM,Open all boxes?
UI_BATTLEPASS_MISSION_USEITEM,Use %s
UI_HOUSINGGUESTBOOK_TOTALLIKES,Total Likes
UI_HOUSINGGUESTBOOK_WELCOMEMSGTITLE,Welcome Message
UI_HOUSINGGUESTBOOK_MSGBOX_TITLE_1,Welcome Message
UI_HOUSINGGUESTBOOK_MSGBOX_TITLE_2,Post Message
UI_HOUSINGGUESTBOOK_MSGBOX_DESC,The message has to be between 4 and %d characters. 
UI_HOUSINGGUESTBOOK_DEL_TITLE,Delete Message
UI_HOUSINGGUESTBOOK_DEL_CONFIRM,Delete this guest's message?
UI_PLAYERHOUSINGBUY_SIZE_EXTRA_LARGE,XL
UI_HOUSINGSETUP_FILTER_FLOOR,Floor
UI_HOUSINGSETUP_FILTER_CEILING,Ceiling
UI_HOUSINGSETUP_FILTER_WALL,Wall
UI_PARTY_CHANGE_NAME,Name
UI_PARTY_CHANGE_NAME_TIP,Change the Party name.
UI_KALGAS_ASSAULT_NOT_SCHEDUL_DESC,There is no Kalgas Assault scheduled.
UI_KALGAS_ASSAULT_CANNOT_ENTER,You cannot enter Kalgas Assault at this time.
UI_KALGAS_ASSAULT_ENTERTIME_DESC,Enter Kalgas Assault now?\n\nEntry time remaining: %s
UI_KALGAS_ASSAULT_REGISTRATIONTIME_DESC,Cannot enter Kalgas Assault yet.\n\nEntry Start: %02d:%02d:%02d
UI_KALGAS_ASSAULT_LATE_DESC,Today's Kalgas Assault has already started.
UI_KALGAS_ASSAULT_REG_DESC,"#cff0000ffRegistration#nc\nTime until registration opens:\n %s \nTime until entry:\n %s \nMinimum level: %d\n\nCurrent number of registered players: %d\n\n※ Only players registered for Kalgas Assault can participate.\n※ You cannot enter after the entry period ends.\n※ Maximum 200 players per instance (100 vs 100).\n※ Ranking rewards require at least 20 players. If fewer than 20 players participate, only the winner reward will be granted.\n※ Teams are assigned randomly."
UI_SUN,Sunday
UI_MON,Monday
UI_TUE,Tuesday
UI_WED,Wednesday
UI_THU,Thursday
UI_FRI,Friday
UI_SAT,Saturday
UI_KALGAS_ASSAULT_INFO_TITLE,Kalgas Assault Information
UI_KALGAS_ASSAULT_REGISTRATION_TITLE,Kalgas Assault Registration
UI_KALGAS_ASSAULT_REGISTER,Registration
UI_KALGAS_ASSAULT_REGISTERED,Registered
UI_KALGAS_ASSAULT_RANK_TITLE,Rank
UI_KALGAS_ASSAULT_RANK_RETURN,Transport to Town
UI_KALGAS_ASSAULT_RANK_WINNER,Winner: %s
UI_KALGAS_ASSAULT_RANK_MYRANK,My Ranking: %s
UI_KALGAS_ASSAULT_RANK_NOT_RECORD,No record
UI_KALGAS_ASSAULT_RANK_KALGAS,Kalgas
UI_KALGAS_ASSAULT_RANK_ARTIFACT,Artifact
UI_KALGAS_ASSAULT_RANK_KILL,Kill
