Key,English,German
PROPSKILL_TXT_150502,"Casts an aura that greatly reduces movement speed but increases allies’ damage reduction, critical resistance, and element resistance. Cannot be used with other auras at the same time.","Wirkt eine Aura, die Bewegungsgeschwindigkeit stark reduziert, aber Schadensreduzierung, kritische Resistenz und Elementarresistenz von Verbündeten erhöht. Kann nicht gleichzeitig mit anderen Auren verwendet werden."
PROPSKILL_TXT_150503,Casts an aura that greatly reduces movement speed but increases allies’ damage reduction and critical resistance. Cannot be used with other auras at the same time.,"Wirkt eine Aura, die Bewegungsgeschwindigkeit stark reduziert, aber Schadensreduzierung und kritische Resistenz von Verbündeten erhöht. Kann nicht gleichzeitig mit anderen Auren verwendet werden."
PROPSKILL_TXT_150504,Sacrifice,Sacrifice
PROPSKILL_TXT_150505,"Consume HP to grant a shield to party members proportional to your HP. If used while a hymn is active, the shield amount is increased by up to 15%.","Verbrauche HP, um Gruppenmitgliedern einen Schild proportional zu deinen HP zu gewähren. Wenn während eines aktiven Hymnus verwendet, wird die Schildmenge um bis zu 15% erhöht."
PROPSKILL_TXT_150506,Meaning of Sacrifice,Meaning of Sacrifice
PROPSKILL_TXT_150507,Greater sacrifice for greater shields.,Größeres Opfer für größere Schilde.
PROPSKILL_TXT_150508,Sacrifice of Sharing,Sacrifice of Sharing
PROPSKILL_TXT_150509,Gain shields yourself as well.,Erhalte selbst auch Schilde.
PROPSKILL_TXT_150510,Increased MP/FP Recovery,Increased MP/FP Recovery
PROPSKILL_TXT_150511,Hammer of Judgement,Hammer of Judgement
PROPSKILL_TXT_150512,"Summon a hammer from the skies, leaving a damaging area behind.","Beschwöre einen Hammer vom Himmel, der einen schadenverursachenden Bereich hinterlässt."
PROPSKILL_TXT_150513,Justice Hammer,Justice Hammer
PROPSKILL_TXT_150514,Sanctuary Area,Sanctuary Area
PROPSKILL_TXT_150515,Entangling Roots,Entangling Roots
PROPSKILL_TXT_150516,Grasping Roots,Grasping Roots
PROPSKILL_TXT_150517,Stranglethorns,Stranglethorns
PROPSKILL_TXT_150518,Nature's Grasp,Nature's Grasp
PROPSKILL_TXT_150519,"Fire a root in front of you, binding the first enemy hit in place. If the enemy bound is affected by Stone Pillar or Swampy Area, they are Petrified, increasing the magic damage they receive and reducing the physical damage they receive, and stunning them.","Feuere eine Wurzel vor dir ab und fessle den ersten getroffenen Gegner. Wenn der gefesselte Gegner von Stone Pillar oder Swampy Area betroffen ist, wird er versteinert, was den magischen Schaden, den er erleidet, erhöht und den physischen Schaden, den er erleidet, reduziert und ihn betäubt."
PROPSKILL_TXT_150520,Stigma I,Stigma I
PROPSKILL_TXT_150521,Increased Stigma,Increased Stigma
PROPSKILL_TXT_150522,"Swift piercing attack on a single target in a straight line. Applies a stack of Stigma. If used on a target with 5 Stigma stacks, the attack will piercing all enemies.","Schneller durchdringender Angriff auf ein einzelnes Ziel in einer geraden Linie. Wendet einen Stigma-Stapel an. Wenn auf ein Ziel mit 5 Stigma-Stapeln verwendet, durchdringt der Angriff alle Gegner."
PROPSKILL_TXT_150523,Stigma II,Stigma II
PROPSKILL_TXT_150524,Increased Targets,Increased Targets
PROPSKILL_TXT_150525,"Launch a chain of blades towards your target which binds onto them, spinning and attacking enemies around them, then chaining to another nearby target. Has a chance to apply a stack of Stigma. If used on a target with 5 stacks, will steal HP through hits.","Schleudere eine Klingenkette auf dein Ziel, die sich an ihm festbindet, sich dreht und Gegner um es herum angreift, dann zu einem anderen nahen Ziel übergeht. Hat eine Chance, einen Stigma-Stapel anzuwenden. Wenn auf ein Ziel mit 5 Stapeln verwendet, wird HP durch Treffer gestohlen."
PROPSKILL_TXT_150526,Stigma III,Stigma III
PROPSKILL_TXT_150527,"Slam down on the target with both of your weapons, dealing damage around them. Applies a stack of Stigma. If used on a target with 5 stacks of Stigma, they will be silenced.","Schlage mit beiden Waffen auf das Ziel ein und verursache Schaden um es herum. Wendet einen Stigma-Stapel an. Wenn auf ein Ziel mit 5 Stigma-Stapeln verwendet, wird es zum Schweigen gebracht."
PROPSKILL_TXT_150528,Petrify,Petrify
PROPSKILL_TXT_150529,"You are immobilized, physical damage taken is reduced, while magical damage taken is increased.","Du bist bewegungsunfähig, erlittener physischer Schaden wird reduziert, während erlittener magischer Schaden erhöht wird."
PROPSKILL_TXT_150530,Earthen Fortitude,Earthen Fortitude
PROPSKILL_TXT_150531,Petrifying an enemy using Entangling Roots will grant you with bonuses.,Das Versteinern eines Gegners mit Entangling Roots gewährt dir Boni.
PROPSKILL_TXT_150532,Stigma,Stigma
PROPSKILL_TXT_150533,Reduced Penalty,Reduced Penalty
PROPSKILL_TXT_150534,Critical Chance penalty is reduced.,Kritische Trefferchance-Strafe wird reduziert.
PROPSKILL_TXT_150535,Full Charge Time Decrease,Full Charge Time Decrease
PROPSKILL_TXT_150536,Your movement speed is also increased.,Deine Bewegungsgeschwindigkeit wird ebenfalls erhöht.
PROPSKILL_TXT_150537,Enemies hit by the aura have a chance to bleed.,Von der Aura getroffene Gegner haben eine Chance zu bluten.
PROPSKILL_TXT_150538,Extra damage when used on a burning target is increased.,Zusatzschaden bei Verwendung auf ein brennendes Ziel wird erhöht.
PROPSKILL_TXT_150539,"Ignite your target, dealing damage and burning them. If used on a burning target, the damage is reduced but the target is stunned. Burned enemies also hurt nearby enemies, but do not burn them.","Entzünde dein Ziel, verursache Schaden und lasse es brennen. Wenn auf ein brennendes Ziel verwendet, wird der Schaden reduziert, aber das Ziel wird betäubt. Brennende Gegner verletzen auch nahe Gegner, lassen sie aber nicht brennen."
PROPSKILL_TXT_150540,Damage reduction when used on a burning target is reduced.,Schadensreduzierung bei Verwendung auf ein brennendes Ziel wird verringert.
PROPSKILL_TXT_150541,"Lock yourself in ice, becoming invulnerable and deal damage to surrounding enemies. You cannot use items or skills while frozen.","Schließe dich in Eis ein, werde unverwundbar und verursache Schaden an umgebenden Gegnern. Du kannst keine Gegenstände oder Fähigkeiten verwenden, während du eingefroren bist."
PROPSKILL_TXT_150542,"Freeze your target in a water bubble, stealing health from them.",Friere dein Ziel in einer Wasserblase ein und stehle ihm Gesundheit.
PROPSKILL_TXT_150543,Stolen health is increased.,Gestohlene Gesundheit wird erhöht.
PROPSKILL_TXT_150544,"Conjure a gale of wind around yourself, increasing your movement speed and hurting nearby enemies. While in gale, hits have a chance to apply Suffocate stacks. If a target reaches 5 Suffocate stacks, they are stunned, slept, or paralyzed, at random.","Beschwöre einen Windstoß um dich herum, erhöhe deine Bewegungsgeschwindigkeit und verletze nahe Gegner. Während Gale haben Treffer eine Chance, Suffocate-Stapel anzuwenden. Wenn ein Ziel 5 Suffocate-Stapel erreicht, wird es zufällig betäubt, eingeschläfert oder gelähmt."
PROPSKILL_TXT_150545,Suffocate stack chance is increased.,Suffocate-Stapel-Chance wird erhöht.
PROPSKILL_TXT_150546,"You are suffocating. Once you reach 5 stacks, you will be slept, stunned, or paralyzed at random.","Du erstickst. Sobald du 5 Stapel erreichst, wirst du zufällig eingeschläfert, betäubt oder gelähmt."
PROPSKILL_TXT_150547,"Call upon a ball of lightning towards your target, which will chain to nearby enemies. Has a chance to Shock enemies hit. If the ball hits a shocked target, it will always do maximum damage.","Rufe eine Blitzkugel auf dein Ziel, die sich zu nahen Gegnern verkettet. Hat eine Chance, getroffene Gegner zu schocken. Wenn die Kugel ein geschocktes Ziel trifft, verursacht sie immer maximalen Schaden."
PROPSKILL_TXT_150548,Shock chance is increased.,Schock-Chance wird erhöht.
PROPSKILL_TXT_150549,"Casts storm clouds over a targeted area, periodically striking nearby enemies with lightning. Lightning strikes always inflict Shock. Strikes against Shocked targets deal maximum damage.","Werde von Gewitterwolken umgeben, die periodisch einen nahen Gegner mit Blitz treffen. Blitzschläge schocken Ziele immer. Schläge, die geschockte Ziele treffen, verursachen immer maximalen Schaden."
PROPSKILL_TXT_150550,Strike interval is shorter.,Schlagintervall ist kürzer.
PROPSKILL_TXT_150551,"Disrupt the ground, summoning a stone pillar which hurts enemies and lowers their movement speed. After the duration of the pillar, it explodes, dealing extra damage to nearby enemies.","Störe den Boden und beschwöre eine Steinsäule, die Gegner verletzt und ihre Bewegungsgeschwindigkeit senkt. Nach der Dauer der Säule explodiert sie und verursacht zusätzlichen Schaden an nahen Gegnern."
PROPSKILL_TXT_150552,"Create a swamp at the selected area, slowing movement speed and dealing damage. Enemies in the swamp cannot use movement skills.","Erschaffe einen Sumpf im ausgewählten Bereich, der Bewegungsgeschwindigkeit verlangsamt und Schaden verursacht. Gegner im Sumpf können keine Bewegungsfähigkeiten verwenden."
PROPSKILL_TXT_150553,"Spawn a gust of wind that pushes back nearby enemies, reflects incoming damage, and ranged block chance.","Erschaffe eine Windbö, die nahe Gegner zurückstößt, magische Resistenz und Fernkampf-Blockchance erhöht."
PROPSKILL_TXT_150554,Roots will go through more enemies.,Wurzeln gehen durch mehr Gegner.
PROPSKILL_TXT_150555,"Roots will explode once they hit an enemy, dealing damage to them. Explosions have a chance to knock enemies down.","Wurzeln explodieren, sobald sie einen Gegner treffen, und verursachen Schaden an ihnen. Explosionen haben eine Chance, Gegner niederzuschlagen."
PROPSKILL_TXT_150556,Fire additional roots in a cone in front of you.,Feuere zusätzliche Wurzeln in einem Kegel vor dir ab.
PROPSKILL_TXT_150557,Increases your fire mastery.,Erhöht deine Feuerbeherrschung.
PROPSKILL_TXT_150558,Increases your water mastery.,Erhöht deine Wasserbeherrschung.
PROPSKILL_TXT_150559,Increases your earth mastery.,Erhöht deine Erdbeherrschung.
PROPSKILL_TXT_150560,Increases your electric mastery.,Erhöht deine Elektrobeherrschung.
PROPSKILL_TXT_150561,Increases your wind mastery.,Erhöht deine Windbeherrschung.
PROPSKILL_TXT_150562,The damage you take from burning enemies is decreased.,"Der Schaden, den du von brennenden Gegnern erleidest, wird verringert."
PROPSKILL_TXT_150563,The damage you take from enemies affected by water skills is decreased.,"Der Schaden, den du von durch Wasserfähigkeiten betroffenen Gegnern erleidest, wird verringert."
PROPSKILL_TXT_150564,The damage you take from enemies with Suffocate stacks is decreased.,"Der Schaden, den du von Gegnern mit Suffocate-Stapeln erleidest, wird verringert."
PROPSKILL_TXT_150565,The damage you take from Shocked enemies is decreased.,"Der Schaden, den du von geschockten Gegnern erleidest, wird verringert."
PROPSKILL_TXT_150566,"When enemies are petrified by Entangling Roots, your incoming damage is reduced and your melee block rate is increased.","Wenn Gegner durch Entangling Roots versteinert werden, werden deine Verteidigung und Nahkampf-Blockrate erhöht."
PROPSKILL_TXT_150567,Probability is increased.,Wahrscheinlichkeit wird erhöht.
PROPSKILL_TXT_150568,Slowing effect is increased.,Verlangsamungseffekt wird erhöht.
PROPSKILL_TXT_150569,Silence chance is increased.,Verstummungs-Chance wird erhöht.
PROPSKILL_TXT_150570,Skill duration when fully charged is increased.,Fähigkeitsdauer bei vollständiger Aufladung wird erhöht.
PROPSKILL_TXT_150571,Mutation chance when fully charged is 100%.,Mutationschance bei vollständiger Aufladung beträgt 100%.
PROPSKILL_TXT_150572,Charging time is decreased.,Ladezeit wird verringert.
PROPSKILL_TXT_150573,Damage against enemies with Disable type debuffs is increased.,Schaden gegen Gegner mit Disable-Debuffs wird erhöht.
PROPSKILL_TXT_150574,Damage against enemies with Weaken type debuffs is increased.,Schaden gegen Gegner mit Schwächungs-Debuffs wird erhöht.
PROPSKILL_TXT_150575,Damage taken from enemies with debuffs is decreased.,Erlittener Schaden von Gegnern mit Debuffs wird verringert.
PROPSKILL_TXT_150576,"When fully charged, target will be slept.",Bei vollständiger Aufladung wird das Ziel eingeschläfert.
PROPSKILL_TXT_150577,"A blast of hellfire shoots in front of you, dealing tick damage while burning enemies in the line of fire.","Ein Höllenfeuerstrahl schießt vor dir hervor und verursacht Tick-Schaden, während Gegner in der Feuerlinie brennen."
PROPSKILL_TXT_150578,The hymn's effects are increased.,Die Effekte der Hymne werden erhöht.
PROPSKILL_TXT_150579,Healing is increased.,Heilung wird erhöht.
PROPSKILL_TXT_150580,The skill also heals MP and FP on allies.,Die Fähigkeit heilt auch MP und FP bei Verbündeten.
PROPSKILL_TXT_150581,Grants stun immunity for the duration of the buff.,Gewährt Betäubungsimmunität für die Dauer des Buffs.
PROPSKILL_TXT_150582,Grants resistance to damage over time effects during the duration of the buff.,Gewährt Resistenz gegen Schaden-über-Zeit-Effekte während der Dauer des Buffs.
PROPSKILL_TXT_150583,Leaves a healing area behind.,Hinterlässt einen Heilbereich.
PROPSKILL_TXT_150584,Consume more of your health to grant more shields to allies.,"Verbrauche mehr deiner Gesundheit, um Verbündeten mehr Schilde zu gewähren."
PROPSKILL_TXT_150585,Hurricane,Hurricane
PROPSKILL_TXT_150586,The skill's maximum targets is increased.,Die maximale Anzahl an Zielen der Fähigkeit wird erhöht.
PROPSKILL_TXT_150587,Critical Resistance,Critical Resistance
PROPSKILL_TXT_150588,Increases critical resistance.,Erhöht kritische Resistenz.
PROPSKILL_TXT_150589,Speed Reduction,Speed Reduction
PROPSKILL_TXT_150590,Target's movement speed is reduced.,Bewegungsgeschwindigkeit des Ziels wird reduziert.
PROPSKILL_TXT_150591,Skill scaling is improved.,Fähigkeitsskalierung wird verbessert.
PROPSKILL_TXT_150592,Maximum number of stacks is increased to 8 at maximum level.,Maximale Anzahl an Stapeln wird auf maximaler Stufe auf 8 erhöht.
PROPSKILL_TXT_150593,Death's Rush,Death's Rush
PROPSKILL_TXT_150594,The God of Death gazes upon you.,Der Gott des Todes blickt auf dich.
PROPSKILL_TXT_150595,Infusion,Infusion
PROPSKILL_TXT_150596,"Infuse any elemental skills you use with your weapon's applied element, overriding the skill's element.",Durchdringe alle von dir verwendeten Elementarfähigkeiten mit dem angewendeten Element deiner Waffe und überschreibe das Element der Fähigkeit.
PROPSKILL_TXT_150597,Intelligent Scaling,Intelligent Scaling
PROPSKILL_TXT_150598,"Skill duration scales with INT instead of STA, with increased duration, reduced penalty, and improved casting efficiency as it levels.",Fähigkeit skaliert mit INT statt mit STA.
PROPSKILL_TXT_150599,Reduced Penalty,Reduced Penalty
PROPSKILL_TXT_150600,Attack penalty is reduced.,Angriffsstrafe wird reduziert.
PROPSKILL_TXT_150601,Reduced Duration,Reduced Duration
PROPSKILL_TXT_150602,Skill duration is reduced.,Fähigkeitsdauer wird reduziert.
PROPSKILL_TXT_150603,Improved Scaling,Improved Scaling
PROPSKILL_TXT_150604,"Skill damage scaling is improved, but cooldown is increased.","Fähigkeitsschadens-Skalierung wird verbessert, aber Abklingzeit wird erhöht."
PROPSKILL_TXT_150605,"Base damage is increased, but scaling is reduced.","Basisschaden wird erhöht, aber Skalierung wird reduziert."
PROPSKILL_TXT_150606,Increased Lifesteal,Increased Lifesteal
PROPSKILL_TXT_150607,Health stolen in enhanced effect is increased by 10%.,Bei verstärktem Effekt gestohlene Gesundheit wird um 10% erhöht.
PROPSKILL_TXT_150608,Chance to gain an extra Stigma stack.,"Chance, einen zusätzlichen Stigma-Stapel zu erhalten."
PROPSKILL_TXT_150609,Nen Release,Nen Release
PROPSKILL_TXT_150610,Remove all your Nen stacks at a cost of power.,Entferne alle deine Nen-Stapel auf Kosten von Kraft.
PROPSKILL_TXT_150611,Divinecross,Divinecross
PROPSKILL_TXT_150612,"Curse your target with divine power, recording the highest hit taken and replicating up to 75% of it upon expiry. This debuff can be expired early if pressed again.","Verfluche dein Ziel mit göttlicher Macht, zeichne den höchsten erlittenen Treffer auf und repliziere bis zu 75% davon beim Ablauf. Dieser Debuff kann durch erneutes Drücken vorzeitig beendet werden."
PROPSKILL_TXT_150613,Increased Multiplier,Increased Multiplier
PROPSKILL_TXT_150614,Reduced PvP Cooldown,Reduced PvP Cooldown
PROPSKILL_TXT_150615,Cooldown is reduced in PvP.,Abklingzeit wird im PvP reduziert.
PROPSKILL_TXT_150616,Up to 100% of the recorded hit is replicated.,Bis zu 100% des aufgezeichneten Treffers werden repliziert.
PROPSKILL_TXT_150617,First Player Level 190 Buff,First Player Level 190 Buff
PROPSKILL_TXT_150618,Enjoy Exp+15% until level 164!,Genieße Exp+15% bis Level 164!
PROPSKILL_TXT_150619,Stun duration is increased.,Betäubungsdauer wird erhöht.
PROPSKILL_TXT_150620,Increases the target's damage.,Increases the target's damage.
PROPSKILL_TXT_150621,Strikes the enemy and drains HP based on the damage dealt.,Strikes the enemy and drains HP based on the damage dealt.
PROPSKILL_TXT_150622,A ranged wind attack that may reduce the enemy's Attack Speed and Casting Speed.,A ranged wind attack that may reduce the enemy's Attack Speed and Casting Speed.
PROPSKILL_TXT_150623,"Curses the enemy, immobilizing them with dark magic.","Curses the enemy, immobilizing them with dark magic."
PROPSKILL_TXT_150624,Deals damage over time to enemies within the area.,Deals damage over time to enemies within the area.
PROPSKILL_TXT_150625,Burn Damage,Burn Damage
PROPSKILL_TXT_150626,Lord's Cheer,Lord's Cheer
PROPSKILL_TXT_150627,Increases the experience and drop rate for yourself or one target.,Increases the experience and drop rate for yourself or one target.
PROPSKILL_TXT_150628,Lord's Blessing,Lord's Blessing
PROPSKILL_TXT_150629,Increases attack and defense for yourself or one target.,Increases attack and defense for yourself or one target.
PROPSKILL_TXT_150630,Lord's Love,Lord's Love
PROPSKILL_TXT_150631,Increases stats for yourself or one target.,Increases stats for yourself or one target.
PROPSKILL_TXT_150632,Lord's Shout,Lord's Shout
PROPSKILL_TXT_150633,Your shout text is colored in green.,Your shout text is colored in green.
PROPSKILL_TXT_150634,Lord's Anger,Lord's Anger
PROPSKILL_TXT_150635,,
PROPSKILL_TXT_150636,Lord's Call,Lord's Call
PROPSKILL_TXT_150637,Summon the specified player to yourself.,Summon the specified player to yourself.
PROPSKILL_TXT_150638,Lord's Teleport,Lord's Teleport
PROPSKILL_TXT_150639,Teleport to the specified player.,Teleport to the specified player.
PROPSKILL_TXT_150640,Lord's Party,Lord's Party
PROPSKILL_TXT_150641,Any party skills used by you have increased duration. This skill is permanently enabled.,Any party skills used by you have increased duration. This skill is permanently enabled.
PROPSKILL_TXT_100157,Overlap Damage,Overlap Damage
PROPSKILL_TXT_100158,Overlap burning effect increases with each hit and deals extra damage at full stacks.,Overlap burning effect increases with each hit and deals extra damage at full stacks.
PROPSKILL_TXT_100159,Pull Target,Pull Target
PROPSKILL_TXT_100160,"Pulled toward the caster, unable to move.","Pulled toward the caster, unable to move."
PROPSKILL_TXT_100161,Knock Back,Knock Back
PROPSKILL_TXT_100162,Struck by a powerful blow and knocked back.,Struck by a powerful blow and knocked back.
PROPSKILL_TXT_100163,Burning Impact,Burning Impact
PROPSKILL_TXT_100164,"Ignited by the fiery impact, taking burn damage.","Ignited by the fiery impact, taking burn damage."
PROPSKILL_TXT_100165,Toxic Impact,Toxic Impact
PROPSKILL_TXT_100166,"Poisoned by the toxic impact, taking periodic damage.","Poisoned by the toxic impact, taking periodic damage."
PROPSKILL_TXT_100167,Frost Impact,Frost Impact
PROPSKILL_TXT_100168,"Slowed by the chilling impact, reducing movement and attack speed.","Slowed by the chilling impact, reducing movement and attack speed."
PROPSKILL_TXT_100169,Shock Impact,Shock Impact
PROPSKILL_TXT_100170,"Struck by a powerful impact, taking additional fixed damage.","Struck by a powerful impact, taking additional fixed damage."
PROPSKILL_TXT_100171,Bleeding,Bleeding
PROPSKILL_TXT_100172,Taking continuous damage from bleeding wounds.,Taking continuous damage from bleeding wounds.
PROPSKILL_TXT_100173,Rampage,Rampage
PROPSKILL_TXT_100174,"Enters a rampage state, increasing speed and attack power.","Enters a rampage state, increasing speed and attack power."
PROPSKILL_TXT_100175,Overlap Defense Break,Overlap Defense Break
PROPSKILL_TXT_100176,Overlap electric effect increases with each hit and lowers defense at full stacks.,Overlap electric effect increases with each hit and lowers defense at full stacks.
PROPSKILL_TXT_100177,Defense Break,Defense Break
PROPSKILL_TXT_100178,Reduces target's defense and magic resistance.,Reduces target's defense and magic resistance.
PROPSKILL_TXT_100179,All Immunity,All Immunity
PROPSKILL_TXT_100180,Protects the monster from all debuffs.,Protects the monster from all debuffs.
PROPSKILL_TXT_100181,Slow,Slow
PROPSKILL_TXT_100182,Reduces the target's movement speed for a short time.,Reduces the target's movement speed for a short time.
PROPSKILL_TXT_100183,Stun,Stun
PROPSKILL_TXT_100184,You are stunned and cannot move.,You are stunned and cannot move.
PROPSKILL_TXT_100185,Groggy Weakness,Groggy Weakness
PROPSKILL_TXT_100186,"While groggy, the target receives increased damage from all attacks.","While groggy, the target receives increased damage from all attacks."
PROPSKILL_TXT_100187,Slow On Water,Slow On Water
PROPSKILL_TXT_100188,Reduces movement speed while standing in water.,Reduces movement speed while standing in water.
PROPSKILL_TXT_100189,Overlap Water Heal,Overlap Water Heal
PROPSKILL_TXT_100190,Restores HP over time while the target is in water. Healing increases with each stack of the effect.,Restores HP over time while the target is in water. Healing increases with each stack of the effect.
PROPSKILL_TXT_100191,Gathering Energy,Gathering Energy
PROPSKILL_TXT_100192,Concentrates energy to greatly increase HP recovery for a short duration.,Concentrates energy to greatly increase HP recovery for a short duration.
PROPSKILL_TXT_100193,Overlap Slow,Overlap Slow
PROPSKILL_TXT_100194,"Reduces movement speed, with the slow effect becoming stronger as stacks increase.","Reduces movement speed, with the slow effect becoming stronger as stacks increase."
PROPSKILL_TXT_100195,Overlap Freeze,Overlap Freeze
PROPSKILL_TXT_100196,Applies a stacking chill effect that eventually freezes the target at full stacks.,Applies a stacking chill effect that eventually freezes the target at full stacks.
PROPSKILL_TXT_100197,Freeze,Freeze
PROPSKILL_TXT_100198,"Freezes the target, preventing movement and actions for a short duration.","Freezes the target, preventing movement and actions for a short duration."
PROPSKILL_TXT_100199,Max HP Reduction,Max HP Reduction
PROPSKILL_TXT_100200,Reduces the target's maximum HP for a short duration.,Reduces the target's maximum HP for a short duration.
PROPSKILL_TXT_100201,Grabbed by Tentacle,Grabbed by Tentacle
PROPSKILL_TXT_100202,"The target is restrained by a tentacle, unable to move and taking continuous damage.","The target is restrained by a tentacle, unable to move and taking continuous damage."
PROPSKILL_TXT_100203,Stun,Stun
PROPSKILL_TXT_100204,You are stunned and cannot move.,You are stunned and cannot move.
PROPSKILL_TXT_100205,Sand Shield,Sand Shield
PROPSKILL_TXT_100206,Incoming damage is reduced to 1 for 5 seconds.,Incoming damage is reduced to 1 for 5 seconds.
