Key,English,Filipino
UI_POSTREAD_FROM,From,Tagapagpadala
UI_POSTREAD_DELETE,Delete,Burahin
UI_POSTREAD_DELETE_ALL,Delete all read mail,Burahin lahat ng nabasang mail
UI_POSTREAD_DELETEALL_CONFIRM,Delete all read mail? Any attached items and Penya will also be deleted.,Tanggalin ang napiling mail? Ang mga item at penya ay tatanggalin din.
UI_POSTREAD_REPLY,Reply,Sagot
UI_POSTREAD_DELETETITLE,Delete Mail,Tanggalin ang Mail
UI_POSTREAD_DELETECONFIRM,Delete this mail? Any attached items and Penya will also be deleted.,Tanggalin ang mail na ito? Ang mga item at penya ay tatanggalin din.
UI_POSTREAD_MAILEXPIRED,Mail Expired,Mail Expired
UI_POSTREAD_KEEP_PAY,This mail expired %d days ago. You must pay %s Penya to retrieve it.,Nag-expire ang mail na ito %d araw ang nakalipas. Kailangan mong magbayad ng %s penya upang mabawi ito.
UI_QUEST_CANCEL,Remove quest,Tanggalin ang quest
UI_QUEST_CANCEL_TIP,Cancel Quest in Progress,Ikansela ang Quest na Kasalukuyang Isinasagawa
UI_QUEST_ALLQUESTS,All Quests,Lahat ng Quest
UI_QUEST_INPROGRESS,In Progress,Kasalukuyang Isinasagawa
UI_QUEST_COMPLETED,Completed,Natapos
UI_QUEST_LIST,Quest List,Listahan ng Quest
UI_QUEST_DETAIL,Quest Details,Detalye ng Quest
UI_QUEST_REWARDS,Reward List,Listahan ng Gantimpala
UI_QUEST_CONDITIONS,Quest Condition,Kondisyon ng Quest
UI_QUEST_GOLD1,Penya: %d,Penya: %d
UI_QUEST_GOLD2,Penya: %d~%d,Penya: %d~%d
UI_QUEST_GOLD3,Penya: ????,Penya: ????
UI_QUEST_EXP1,Experience Gained.,Nakamit na Karanasan.
UI_QUEST_EXP2,Experience: %.2f%%,Karanasan: %.2f%%
UI_QUEST_EXP_COUPLE,Couple Experience: %.2f%%,Karanasan ng Magkasintahan: %.2f%%
UI_QUEST_SKILLPOINT,Skill Points,Puntos ng Kasanayan
UI_QUEST_INVENTORYSLOT1,Inventory Space,Espasyo ng Imbentaryo
UI_QUEST_INVENTORYSLOT2,Inventory Space: %d,Espasyo ng Imbentaryo: %d
UI_QUEST_MODIFY_KARMA1,Collected Karma Point: %d,Nakolektang Karma Point: %d
UI_QUEST_MODIFY_KARMA2,Collected Karma Point: ????,Nakolektang Karma Point: ????
UI_QUEST_ADD_KARMA1,Added Karma Point: %d,Dagdag Karma Point: %d
UI_QUEST_ADD_KARMA2,Added Karma Point: ????,Dagdag Karma Point: ????
UI_QUEST_ITEM1,Item: %s(%d),Bagay: %s(%d)
UI_QUEST_ITEM2,Item: ????,Bagay: ????
UI_QUEST_COND_COMPLETED,Quest completed.,Natapos na ang Quest.
UI_QUEST_LIMIT_TIME,Time Left: #b%d minutes#nb,Natitirang Oras: #b%d minuto#nb
UI_QUEST_LIMIT_TIMEOUT,#bYou ran out of time.#nb,#bLumampas ka sa limitasyon sa oras#nb
UI_QUEST_KILL_NPC,Defeat %s #cffc32f07#b%d/%d#nb#nc,Tumalo ng %s #cffc32f07#b%d/%d#nb#nc
UI_QUEST_ITEM,%s #cffc32f07#b%d/%d#nb#nc,%s #cffc32f07#b%d/%d#nb#nc
UI_QUEST_PATROL,Search %s,%s Humanap
UI_QUEST_COMPLETE_TEXT,[Complete],[Kumpleto]
UI_QUEST_NODISGUISE,Transformed into a human,Nagbagong anyo bilang tao
UI_QUEST_DISGUISE,Transformed into %s,Nagbagong anyo bilang %s
UI_QUEST_SKILLLVL,%s Skill Level #b(%d/%d)#nb,%s Antas ng Kasanayan #b(%d/%d)#nb
UI_QUEST_KARMA_POINT,Karma Point #b(%d %s %d)#nb,Karmang Punto #b(%d %s %d)#nb
UI_QUEST_PARTY_SOLO,Going solo,Nag-iisa
UI_QUEST_PARTY,Create party,Gumawa ng partido
UI_QUEST_PARTY_LEADER,Party Leader,Pinuno ng Partido
UI_QUEST_PARTY_MEMBER,Non-Party Leader,Hindi Pinuno ng Partido
UI_QUEST_PARTY_NUM,Number of Party Members #b(%d %s %d)#nb,Bilang ng mga Miyembro ng Partido #b(%d %s %d)#nb
UI_QUEST_PARTY_LEADER_NUM,"Party Leader, Number of Party Members #b(%d %s %d)#nb","Pinuno ng Partido, Bilang ng mga Miyembro ng Partido #b(%d %s %d)#nb"
UI_QUEST_PARTY_MEMBER_NUM,"Non-Party Leader, Number of Party Members #b(%d %s %d)#nb","Hindi Pinuno ng Partido, Bilang ng mga Miyembro ng Partido #b(%d %s %d)#nb"
UI_QUEST_GUILD_SOLO,Non-Guild Mode,Hindi Kasapi ng Guild
UI_QUEST_GUILD,Create Guild,Lumikha ng Guild
UI_QUEST_GUILD_LEADER,Guild Leader,Pinuno ng Guild
UI_QUEST_GUILD_MEMBER,Non-Guild Leader,Hindi Pinuno ng Guild
UI_QUEST_GUILD_NUM,Number of Guild Members #b(%d %s %d)#nb,Bilang ng mga Miyembro ng Guild #b(%d %s %d)#nb
UI_QUEST_GUILD_LEADER_NUM,"Guild Leader, Number of Guild Members #b(%d %s %d)#nb","Pinuno ng Guild, Bilang ng mga Miyembro ng Guild #b(%d %s %d)#nb"
UI_QUEST_GUILD_MEMBER_NUM,"Non-Guild Leader, Number of Guild Members #b(%d %s %d)#nb","Hindi Pinuno ng Guild, Bilang ng mga Miyembro ng Guild #b(%d %s %d)#nb"
UI_QUEST_CHAOTIC1,You became a criminal.,Ikaw ay naging kriminal.
UI_QUEST_CHAOTIC2,You have been acquitted of your crimes.,Ikaw ay napawalang-sala sa iyong mga krimen.
UI_QUEST_DIALOG,Chat with #cff78e12f%s#nc,Makipag-usap kay #cff78e12f%s#nc
UI_QUEST_DESTINATION,#bMeet #cff78e12f%s#nc#nb,#bMeet #cff78e12f%s#nc#nb
UI_QUEST_CANCEL_CONFIRM,Cancel this quest?,Kakanselahin mo ba ang quest?
UI_CONFIRMATION,Confirmation,Kumpirmasyon
UI_QUEST_DESTINATION_TITLE,Destination,Destinasyon
UI_MSGBOX_INFO,Information,Impormasyon
UI_OPTION_UIALPHA,Opacity,Kalabuan
UI_QUESTGOAL,Quest Goal,Layunin ng Misyon
UI_GUILD_TAB_INFO,Info,Impormasyon
UI_GUILD_TAB_MEMBER,Members,Mga Miyembro
UI_GUILD_TAB_GRADE,Titles,Mga Titulo
UI_GUILD_TAB_WAR,Guild Duel,Duel ng Guild
UI_GUILD_NAME,Name:,Pangalan:
UI_GUILD_NAME_BUTTON,Change Name,Pangalan
UI_GUILD_MASTER,Guild Master:,Puno:
UI_GUILD_EXP,EXP:,EXP:
UI_GUILD_PENYA,Penya:,Penya:
UI_GUILD_LEVEL,Level:,Antas:
UI_GUILD_MEMBER,Members:,Mga Miyembro
UI_GUILD_DISCORD_TIP,Join the guild Discord server,Sumali sa Guild Discord.
UI_GUILD_LOGO,Logo:,Logo:
UI_GUILD_LOGO_BUTTON,Change Logo,Change Logo
UI_GUILD_NOTICE,Notice,Paunawa
UI_GUILD_DISMISS,Disband,Itakwil
UI_GUILD_NOTICE_TIP,Set your guild notice,Itakda ang paunawa ng iyong guild.
UI_GUILD_LOGO_TIP,Change your guild logo,Baguhin ang logo ng iyong guild.
UI_GUILD_NAME_TIP,Set your guild name. You can only do this once.,Itinatakda nito ang pangalan ng iyong guild. Maaari lamang itong gawin nang isang beses.
UI_GUILD_DISMISS_TIP,"Disband your guild. Be careful, there's no going back!","I-dissband ang iyong guild. Mag-ingat, walang balik!"
UI_GUILDNAME_ENTER,Enter a new guild name:,Ipasok ng Pangalan ng Guild
UI_GUILDNAME_TITLE,Set Guild Name,Pagsasaayos ng Pangalan ng Guild
UI_GUILDNOTICE_TITLE,Set Guild Notice,Pagsasaayos ng Paunawa ng Guild
UI_GUILDNOTICESEARCH_TITLE,Set Guild Search Notice,Pagsasaayos ng Paghahanap ng Paunawa ng Guild
UI_GUILDNOTICE_NEW,Clear,Bago
UI_GUILDNOTICE_SAVE,Save,I-save
UI_GUILDNOTICE_NEW_TIP,Clear notice text,Sumulat ng bagong Paunawa ng Guild.
UI_GUILDNOTICE_SAVE_TIP,Save notice,"Buksan ang Paunawa, at ipadala ito sa ibang mga karakter."
UI_GUILDLOGO_TITLE,Set Guild Logo,Pagsasaayos ng Logo ng Guild
UI_GUILDDISMISS_TITLE,Disband Guild Confirmation,Kumpirmasyon ng Pagkakawatak-watak ng Guild
UI_GUILDDISMISS_CONFIRM,"Disband the guild? If your guild owns a Guild Ship, it will be lost.","Gusto mo bang i-dissband ang guild? Tandaan na kung ang iyong guild ay nagmamay-ari ng isang bahay, mawawala rin sa iyo ang pagmamay-ari ng guild house."
UI_GUILD_PAY,Salary,Sweldo
UI_GUILD_PAY_SETUP,Setup,Pagsasaayos
UI_GUILD_GRADE_MEMBER,Members,Mga Miyembro
UI_GUILD_POWERS,Privileges,Mga Kapangyarihan
UI_GUILD_POWER_TITLE,Promote/Demote,Titulo
UI_GUILD_POWER_RANK,Adjust Rank,Ranggo
UI_GUILD_POWER_JOIN,Invite,Sumali
UI_GUILD_POWER_ITEM,Take Items,Bagay
UI_GUILD_POWER_PENYA,Take Penya,Take Penya
UI_GUILD_POWER_SPECTATE,Spectate,Panoorin
UI_GUILD_POWER_TIP,Save changes,Ilapat ang Mga Setting
UI_GUILD_POWER_SAVE,Save,I-save
UI_GUILD_PAY_TIP,Set %s salary. (Paid automatically at 00:00),Itakda ang %s na sweldo.(Awtomatikong babayaran sa 00:00)
UI_GUILDPAY_TITLE,Set Pay by Title,Pagsasaayos ng Sweldo bawat Titulo
UI_GUILDPAY_MESSAGE,How much would you like to set as the payment?,Anong halaga ang itatakda mo para sa bayad?
UI_GUILDPAY_AMOUNT,Amount,Halaga
UI_GUILD_GRADE,Title,Titulo
UI_GUILD_ALIAS,Nickname,Palayaw
UI_GUILD_APPELATION_UP,Promote,Itaguyod ang Miyembro
UI_GUILD_APPELATION_DOWN,Demote,Ibaba ang Miyembro
UI_GUILD_CLASS_UP,Rank Up,Itaguyod ang Klase
UI_GUILD_CLASS_DOWN,Rank Down,Ibaba ang Klase
UI_GUILD_CREATE_ALIAS,Update Nickname,Lumikha ng Palayaw
UI_GUILD_LEAVE,Leave Guild,Umalis sa Guild
UI_GUILD_TRANSFER_LEADER,Promote to Guild Master,Itaguyod sa Guild Master
UI_GUILDALIAS_TITLE,Set Member's Nickname,Pagsasaayos ng Titulo ng Guild
UI_GUILDALIAS_ENTER,Enter this member's nickname:,Ipasok ang Titulo
UI_GUILDINVITE_TITLE,Invite to Guild,Mag-imbita sa Guild
UI_GUILDINVITE_QUESTION,%s invites you to join the guild %s. Accept the invitation?,%s ay nag-imbita sa iyo na sumali sa guild %s. Tinatanggap mo ba?
UI_GUILD_JOINQUESTION,%s wants to join your guild. Accept the request?,%s ay nais sumali sa iyong guild. Tinatanggap mo ba?
UI_GUILDBANK_TITLE,Guild Bank,Kaban ng Guild
UI_GUILDBANK_SUPPORT,Donate,Suporta
UI_GUILDBANK_CLOAK,Cloak,Balabal
UI_GUILDBANK_ITEM,Items,Bagay
UI_GUILDMERIT_TITLE,Guild Donation,Pagsusulong ng Guild
UI_GUILDMERIT_QUESTITEMS,Quest Items,Mga Item ng Quest
UI_GUILDMERIT_PENYA,Penya,Penya
UI_GUILDCOMBATBOARD_TITLE,Guild Siege Information,Impormasyon ng Pagsalakay ng Guild
UI_GUILDBANKLOG_TITLE,Guild Bank Log,Talaan ng Kaban ng Guild
UI_GUILDBANKLOG_ADDITEM,Item Deposits,Magdagdag ng Bagay
UI_GUILDBANKLOG_REMOVEITEM,Item Withdrawals,Alisin ang Bagay
UI_GUILDBANKLOG_ADDGOLD,Penya Deposits,Magdeposito ng Penya
UI_GUILDBANKLOG_REMOVEGOLD,Penya Withdrawals,Mag-withdraw ng Penya
UI_GUILDBANKLOG_ADDITEM_FORMAT,Add,Magdagdag
UI_GUILDBANKLOG_REMOVEITEM_FORMAT,Remove,Alisin
UI_GUILDBANKLOG_ADDGOLD_FORMAT,Deposit Penya,Magdeposito ng Penya
UI_GUILDBANKLOG_REMOVEGOLD_FORMAT,Withdraw Penya,Mag-withdraw ng Penya
UI_MOVEPENYA_TITLE,Transfer Penya,Maglipat ng Penya
UI_MOVEPENYA_QUESTION,How much would you like to transfer?,Ilan ang nais mong ilipat?
UI_MOVEPENYA_INPUT,Penya:,Penya:
UI_GUILDRANK_TITLE_GUILD,Guild Ranking,Ranggo ng Guild
UI_GUILDRANK_TITLE_INFO,Other Ranking,Iba pang Ranggo
UI_GUILDRANK_TITLE_WAR,Guild Duel Ranking,Ranggo ng Duel ng Guild
UI_GUILDRANK_TAB_WAR_WIN,Most Wins,Pinakamaraming Panalo
UI_GUILDRANK_TAB_WAR_LOSE,Most Losses,Pinakamaraming Pagkatalo
UI_GUILDRANK_TAB_WAR_GIVEUP,Most Surrenders,Pinakamaraming Pagsuko
UI_GUILDRANK_TAB_INFO_LEVEL,Highest Avg. Member Level,Pinakamataas na Antas ng Guild
UI_GUILDRANK_TAB_INFO_PLAYTIME,Longest Playtime,Pinakamahabang Oras ng Paglalaro
UI_GUILDRANK_TAB_GUILD_BEST,Best Guild,Pinakamahusay na Guild
UI_GUILDRANK_TAB_GUILD_UNITED,Best Guild of Unity,Pinakamahusay na Guild ng Pagkakaisa
UI_GUILDRANK_TAB_GUILD_PENYA,Richest Guild,Pinakamayamang Guild
UI_GUILDRANK_RANKING,Rank,Ranggo
UI_GUILDRANK_GUILDNAME,Guild Name,Pangalan ng Guild
UI_GUILDRANK_LEADERNAME,Guild Master,Pangalan ng Pinuno
UI_GUILDRANK_WINLOSE,Win / Lose,Panalo / Talo
UI_GUILDRANK_AVGLEVEL,Average Level,Karaniwang Antas
UI_GUILD_WAR_DECLARE,Duel,Duelyo
UI_GUILD_WAR_PEACE,Truce,Kapayapaan
UI_GUILD_WAR_GIVEUP,Surrender,Susuko
UI_GUILD_WAR_NAME,Enemy Guild Name:,Pangalan ng Guild:
UI_GUILD_WAR_LOGO,Enemy Guild Logo:,Logo ng Guild:
UI_GUILD_WAR_WON,Wins:,Panalo:
UI_GUILD_WAR_LOST,Losses:,Talo:
UI_GUILD_WAR_GAVEUP,Surrenders:,Sumuko:
UI_GUILD_WAR_TIMELEFT,Time Left:,Natitirang Oras:
UI_OPTION_THEME,Theme,Tema
UI_HOME_PROLOGUE,Prologue,Panimula
UI_SKILL_PLUS_TIP,Increase Skill Level,Pag-upgrade ng Antas ng Kasanayan
UI_SKILL_MAX_TIP,Maximize Skill Level,Pag-maximize ng Antas ng Kasanayan
UI_SKILL_MINUS_TIP,Decrease Skill Level,Pag-downgrade ng Antas ng Kasanayan
UI_SKILL_RESET,Reset,I-reset
UI_SKILL_RESET_TIP,Discard all unconfirmed changes,I-redistribute ang puntos ng kasanayan (Hindi magagamit ang ginamit na puntos ng kasanayan)
UI_SKILL_SAVE,Apply,Tapos na
UI_SKILL_SAVE_TIP,Apply new skill point allocations,I-distribute ang puntos ng kasanayan sa pamamagitan ng pagpindot sa + o – na button.
UI_SKILL_POINTS,Skill Points,Puntos ng Kasanayan
UI_WARNING,Warning,Babala
UI_SKILL_CONFIRM_QUESTION,Confirm skill point allocation?,Kumpirmahin ang mga pagbabago sa puntos ng kasanayan?
UI_OPTION_VIBRATIONS,Vibrations,Panginginig
UI_INVENTORY_SORT,Sort inventory,Ayusin ang Bagay
UI_ITEM_DURATION_TITLE,Item Duration,Tagal ng Bagay
UI_ITEM_DURATION_TIME_LEFT,Time Left,Natitirang Oras
UI_QUERY_EQUIP_TITLE,Equipment View,Tingnan
UI_OPTION_EQUIP_VIEW,Equipment View,Tingnan ang Kagamitan
UI_OPTION_DUEL_REQUESTS,Duel Requests,Hiling sa Duel
UI_OPTION_DUEL_BETS,Duel Bets,Pusta sa Duel
UI_TRADE_TITLE,Trade,Kalakal
UI_TRADE_PENYA,Penya,Penya
UI_DROP_FILTER_TITLE,Pickup Pet,Kumuha ng Alagang Hayop
UI_DROP_FILTER_SETTINGS,Loot Filter Settings,Mga Setting sa Pagkuha ng Bagay
UI_DROP_FILTER_CAT_EQUIPMENT,Equipment,Equipment
UI_DROP_FILTER_0,Weapons,Armas
UI_DROP_FILTER_1,Armor,Armadura
UI_DROP_FILTER_2,Accessories,Alahas
UI_DROP_FILTER_3,Power Dice,Power Dice
UI_DROP_FILTER_4,Minerals,Minerals
UI_DROP_FILTER_5,Element Cards,Elemento ng Kard
UI_DROP_FILTER_6,Socket Cards,Socket Kard
UI_DROP_FILTER_7,Quest,Quest
UI_DROP_FILTER_8,Booty,Booty
UI_DROP_FILTER_CAT_MATERIAL,Materials,Materyal 
UI_DROP_FILTER_9,Food,Pagkain
UI_DROP_FILTER_10,Vital Drinks,Vital Drinks
UI_DROP_FILTER_11,Buffs,Buffs
UI_DROP_FILTER_12,Pets,Alagang Hayop
UI_DROP_FILTER_13,Misc.,Atbp...
UI_DROP_FILTER_CAT_ETC,Others,Atbp
UI_DROP_FILTER_14,Common,Karaniwan
UI_DROP_FILTER_15,Uncommon,Hindi Karaniwan
UI_DROP_FILTER_16,Rare & Higher,Bihira at Mas Mataas
UI_DROP_FILTER_17,Uncommon & Higher,Hindi Karaniwan at Mas Mataas
UI_DROP_FILTER_19,Refreshers,Refreshers
UI_DROP_FILTER_APPLY,Apply,I-apply
UI_TOOLTIP_ITEMTIME,Time Left:,Natitirang Oras:
UI_TOOLTIP_USE,Use: %s,Gamitin: %s
UI_TOOLTIP_PERMANENTTIME,No Time Limit,Walang Limitasyon sa Oras
UI_TOOLTIP_COOLTIME,Cooldown: %.2d:%.2d,Oras ng Paghihintay para sa muling paggamit: %.2d:%.2d
UI_RESURRECTION_TITLE,Confirm Resurrection,Kumpirmasyon ng Pagkabuhay
UI_RESURRECTION_MESSAGE,Another player is trying to resurrect you (skill level %d). Accept the resurrection?,May isa pang manlalaro na sinusubukang buhayin ka (skill level %d). Gusto mo bang mabuhay muli?
UI_TOOLTIP_EQUIPSET,Set Effect,Epekto ng Set
UI_TOOLTIP_BLOCKRATE,Block,Harangan
UI_OPTION_FIELDVIEW_AUTO,Auto,Awtomatik
UI_OPTION_FIELDVIEW_HIGH,High,Mataas
UI_OPTION_FIELDVIEW_VERYHIGH,Very High,Napakataas
UI_OPTION_FIELDVIEW_MEDIUM,Medium,Katamtaman
UI_OPTION_FIELDVIEW_LOW,Low,Mababa
UI_OPTION_FIELDVIEW_VERYLOW,Very Low,Napakababa
UI_OPTION_FIELDVIEW,View,Tingnan
UI_OPTION_FIELDVIEW_EXTREME,Extreme,Extreme
UI_OPTION_COLORBLIND_1,Protanopia,Protanopia
UI_OPTION_COLORBLIND_2,Deuteranopia,Deuteranopia
UI_OPTION_COLORBLIND_3,Tritanopia,Tritanopia
UI_OPTION_RENDERSCALE,Resolution,Resolusyon
UI_OPTION_FOV,FoV,FoV
UI_OPTION_FOV_TIP,Field of View,Saklaw ng Paningin
UI_OPTION_ADVANCEDSFX,Special Effects,Espesyal na Epekto
UI_INFO_PANG_TUTORIAL,Tutorial,Gabay
UI_INFO_PANG_NEXT,Next,Susunod
UI_INFO_PANG_DONE,Done,Tapos na
UI_INFO_PANG_GOTIT,Got it,Nakuha
UI_INFO_PANG_CHECKTHELIST,Check the List,Suriin ang Listahan
UI_TUTORIAL_LIST_TITLE,Tutorial,Gabay
UI_DROP_ITEM_CONFIRM,Drop this item?,Talagang ibabagsak ang bagay na ito?
UI_PRIVATE_SHOP_NAME,Shop Name,Pangalan ng Tindahan
UI_PRIVATE_SHOP_LIST,Sale List,Listahan ng Benta
UI_PRIVATE_SHOP_RESET,Reset,I-reset
UI_PRIVATE_SHOP_CHAT,Chat,Chat
UI_PRIVATE_SHOP_SELL_TITLE,List Item for Sale,Pagpaparehistro ng Pagbebenta ng Bagay
UI_PRIVATE_SHOP_QUANTITY,Quantity,Dami
UI_PRIVATE_SHOP_UNIT_PRICE,Unit Price,Presyo bawat Yunit
UI_PRIVATE_SHOP_OPEN,Open your shop now?,Bubuksan mo ba ang iyong tindahan?
UI_PRIVATE_SHOP_CLOSE,Close your shop?,Isasara mo ba ang iyong tindahan?
UI_PERSONAL_SHOP_TITLE,%s's Private Shop,%s's Private Shop
UI_PRIVATE_SHOP_BUY_TITLE,Purchase Item,Bumili ng Bagay
UI_PRIVATE_SHOP_BUY,Purchase,Bumili
UI_PRIVATE_SHOP_TOTAL_COST,Total Cost,Kabuuang Gastos
UI_PERSONAL_SHOP_CHAT_TITLE,Private Shop Chat,Kwentuhan
UI_PERSONAL_SHOP_CHAT_USER,User,Gumagamit
UI_PERSONAL_SHOP_CHAT_MESSAGE,Message,Mensahe
UI_PERSONAL_SHOP_CHAT_INPUT,Input,Pasok
UI_PERSONAL_SHOP_CHAT_DIALOG,Chat,Dyalogo
UI_PERSONAL_SHOP_CHAT_INFO,Activity,Impormasyon
UI_PERSONAL_SHOP_CHAT_SEND,Send,Ipadala
UI_PERSONAL_SHOP_JOIN,%s has entered the shop.,%s ay nag log in.
UI_PERSONAL_SHOP_LEAVE,%s has left the shop.,%s ay nag disconnect.
UI_PERSONAL_SHOP_SALE,%s has purchased %s (%d) for %lld Penya.,Karakter: %s ay bumili ng %s(%d) para sa halagang %lld penya.
UI_CONFIRM_SELL_PREMIUM_TITLE,Confirm Selling Premium Item,Kumpirmahin ang pagbebenta ng Premium na Item.
UI_CONFIRM_SELL_PREMIUM_MSG,This is a premium item. Are you sure you want to sell it?,"Ito ay isang Premium na Item. Sigurado ka ba?\nKapag nabenta na, hindi na ito maibabalik."
UI_TOOLTIP_ITEM_BINDS,[Soul-Linked],[Kaluluwang-Kaugnay]
UI_TOOLTIP_ACCOUNT_BINDS,[Account-Linked],[Naka-link sa account]
UI_BEAUTY_SHOP_TITLE,Hair Salon,Tindahan ng Buhok
UI_BEAUTY_SHOP_RESET,Reset,I-reset
UI_BEAUTY_SHOP_HAIR_COLOR,Hair Color,Kulay ng Buhok
UI_BEAUTY_SHOP_HAIR_STYLE,Hair Style,Estilo ng Buhok
UI_BEAUTY_SHOP_PREVIEW,Preview,Paunang tingin
UI_BEAUTY_SHOP_STYLE_PRICE,Style Price:,Presyo ng Estilo:
UI_BEAUTY_SHOP_COLOR_PRICE,Color Price:,Presyo ng Kulay:
UI_BEAUTY_SHOP_TOTAL_PRICE,Total:,Kabuuan:
UI_BEAUTY_SHOP_CONFIRM_TITLE,Confirm Purchase,Kumpirmahin ang Pagbili
UI_OPTION_TRADE,Trade Requests,Mga Kahilingan sa Kalakalan
UI_TRADE_REQUEST_TITLE,Trade,Kalakal
UI_TRADE_REQUEST_QUESTION,%s wants to trade. Accept the trade?,%s gustong makipagpalit. Gusto mo bang makipagpalit?
UI_TRADE_PUT_GOLD_QUESTION,How much would you like to trade?,Ilan ang gusto mong ilipat?
UI_TRADE_PUT_GOLD_QTY,Penya:,Penya:
UI_TRADE_ITEM,Item,Bagay
UI_TRADE_PUT_ITEM_QUESTION,How many would you like to trade?,Ilan ang gusto mong ilipat na bagay?
UI_TRADE_PUT_ITEM_QTY,Quantity:,Bilang:
UI_TRADE_CONFIRM_TITLE,Finalize Trade,Kumpirmahin ang Kalakalan
UI_TRADE_CONFIRM_QUESTION,Accept the trade?,Tinatanggap mo ba ang kalakalan?
UI_TRADE_CONFIRM_WAIT,Waiting for the other player to accept the trade...,Kailangan mong maghintay para sa pag-apruba.
UI_OPTION_MOBILE_DIR,Directional Pad,Direksyonal Pad
UI_PIERCING_TITLE,Piercing,Butasan
UI_PIERCING_PIERCE_ITEM,Pierce Item,Butas ng Bagay
UI_PIERCING_ITEM,Item,Bagay
UI_PIERCING_MATERIAL,Power Dice,Power Dice
UI_PIERCING_PROTECTSCROLL,GProtect,GProtect
UI_PIERCING_CONFIRMATION,Do you want to pierce this item?,Gusto mo bang butasin ang bagay na ito?
UI_PIERCING_UNSAFE,"Without a Scroll of GProtect, the item will be destroyed if piercing fails.",Kung wala ang Scroll ng GProtect - mawawala ang bagay sa kaso ng kabiguan.
UI_PIERCING_REMOVE_TITLE,Remove Piercing Card,Alisin ang Piercing Card
UI_PIERCING_REMOVE_MSG,Remove the selected piercing card from this item? #b#cffff0000The removed card will be destroyed.#nc#nb,Alisin ang napiling piercing card mula sa bagay na ito? #b#cffff0000Ang inalis na card ay masisira.#nc#nb
UI_PIERCING_REMOVE_OK,Remove,Alisin
UI_UPGRADE_PROBTOOLTIP,The success rate increases with each failed attempt.,Ang rate ng tagumpay ay tumataas sa bawat nabigong pagtatangka.
UI_UPGRADE_ATTEMPTS,Upgrade attempts: %d,Mga pagtatangka ng pag-upgrade: %d
UI_ELEMENT_ATTEMPTS,Element upgrade attempts: %d,Mga pagtatangka ng pag-upgrade ng elemento: %d
UI_PIERCING_ATTEMPTS,Piercing attempts: %d,Mga pagtatangka ng butas: %d
UI_ACCESSORY_TITLE,Accessory Upgrade,Pag-upgrade ng aksesorya
UI_ACCESSORY_UPGRADE_ITEM,Upgrade Item,Pag-upgrade ng Bagay
UI_ACCESSORY_PROTECTSCROLL,AProtect,AProtect
UI_ACCESSORY_UNSAFE,"Without a Scroll of AProtect, the item will be destroyed if upgrading fails (from +3 onward).",Kung wala ang Scroll ng AProtect - mawawala ang bagay sa kaso ng kabiguan.
UI_UPGRADE_TITLE,Upgrade,Pag-upgrade
UI_UPGRADE_ITEM,Item,Bagay
UI_UPGRADE_MATERIAL,Power Dice/Card,Power Dice/Kard
UI_UPGRADE_PROTECTSCROLL,SProtect,SProtect
UI_ULTIMATE_UPGRADE_PROTECTSCROLL,XProtect,XProtect
UI_PVP_UPGRADE_PROTECTSCROLL,PProtect,PProtect
UI_ULTIMATE_UPGRADE_MATERIAL,Sunstone,Sunstone
UI_UPGRADE_CHANCESCROLL,SFusion,SFusion
UI_UPGRADE_DEGRADE,"If upgrading fails, the item's upgrade level will decrease, but the item will not be destroyed.",Bababa ang antas ng katangian kung magkabigo. Hindi mo mawawala ang bagay.
UI_UPGRADE_UNSAFE,"Without a Scroll of SProtect, the item will be destroyed if upgrading fails (from +3 onward).",Kung wala ang Scroll ng SProtect - mawawala ang bagay sa kaso ng kabiguan.
UI_UPGRADE_CONFIRMATION,Do you want to upgrade this item?,Gusto mo bang i-upgrade ang bagay na ito?
UI_ATTRIBUTE_REMOVE_TITLE,Remove Element Upgrade,Tangalin ang Elemento
UI_ATTRIBUTE_REMOVE_MSG_TITLE,Confirm Removal,Kumpirmahin ang Pag-alis
UI_ATTRIBUTE_REMOVE_MSG,Remove the element upgrade from this item? #b#cffff0000This action cannot be undone.#nc#nb,Tangalin ang pag-upgrade ng elemento mula sa bagay na ito? #b#cffff0000Hindi na ito maibabalik.#nc#nb
UI_REVIVAL_CASH_SHOP_TIP,Open the Flyff Shop to buy a Scroll of Resurrection,Maaari kang gumamit ng Premium na bagay.
UI_REVIVAL_REVIVAL,Current Location,Orihinal na Lugar
UI_REVIVAL_REVIVAL_TIP,Use a Scroll of Resurrection to revive at your current location,Mabubuhay ka muli sa lugar kung saan ka namatay.
UI_COMMITEM_DIALOG_TITLE,Use Item,Gamitin ang Bagay
UI_RESTATE_CONFIRM_TITLE,Confirm Stat Reset,Kumpirmahin ang Pag-reset ng Stats
UI_RESTATE_CONFIRM_ALL,"This will reset all character stats, and the points will be returned to you. Continue?",Lahat ng stats ng karakter ay mare-reset. Magpapatuloy ka ba?
UI_RESTATE_CONFIRM_STR,"Your Strength (STR) stat will be reset, and the points will be returned to you. Continue?",Ang iyong Strength (STR) stat ay mare-reset at ang mga puntos ay ibabalik sa iyo. Magpapatuloy ka ba?
