Key,English,Filipino
TEXTCLIENT_GUILDNOTINCLUDE,You have to wait 2 days before joining another guild.,You have to wait 2 days before joining another guild.
TEXTCLIENT_GUILDFAILINVITATE,%s has refused to join the guild.,%s has refused to join the guild.
TEXTCLIENT_COMNOEXCOM,That guild does not exist.,That guild does not exist.
TEXTCLIENT_GUILDWARNOINVATE,Cannot join a guild during a guild duel.,Cannot join a guild during a guild duel.
TEXTCLIENT_COMHAVECOM,You are already in a guild.,You are already in a guild.
TEXTCLIENT_COMOVERMEMBER,The guild is full.,The guild is full.
TEXTCLIENT_COMACCEPTWELCOME,%s has joined the guild.,%s has joined the guild.
TEXTCLIENT_GUILDNOTHINGNAME,Unable to make a contribution. Ask your Guild Leader to set the guild name first.,Unable to make a contribution. Ask your Guild Leader to set the guild name first.
TEXTCLIENT_GUILDMERITMAXLEVEL,Unable to make a contribution. The guild has reached its maximum level.,Unable to make a contribution. The guild has reached its maximum level.
TEXTCLIENT_GUILDLEVELUP,Guild level has increased.,Guild level has increased.
TEXTCLIENT_GUILDCLOAK,%s Guild Cloak,%s Guild Cloak
TEXTCLIENT_NOTTRADE,You cannot trade a premium item.,You cannot trade a premium item.
TEXTCLIENT_GUILDBANKFULL,The guild warehouse is full.,The guild warehouse is full.
TEXTCLIENT_COUPLEBANKFULL,The couple storage is full.,The couple storage is full.
TEXTCLIENT_SLOTFULL,Your inventory is full.,Your inventory is full.
TEXTCLIENT_CONFIRMMOVEITEM,Really move this item?,Really move this item?
TEXTCLIENT_GUILDCREATECLOAK,Guild cloak has been created.,Guild cloak has been created.
TEXTCLIENT_GUILDNEEDGOLD,Unable to create guild cloak. Insufficient Penya in the guild warehouse.,Unable to create guild cloak. Insufficient Penya in the guild warehouse.
TEXTCLIENT_GUILD_PAYTAKE,Guild salary of %d Penya received.,Guild salary of %d Penya received.
TEXTCLIENT_ERROR_UNKNOWN_TARGET,Unknown setting target,Unknown setting target
TEXTCLIENT_ERROR_UNKNOWN_JOB,Unknown job,Unknown job
TEXTCLIENT_RECURRENCE,Your character’s skill points have been reset. Please redistribute your points in the Skill Tree window.,Your character’s skill points have been reset. Please redistribute your points in the Skill Tree window.
TEXTCLIENT_CHOICEJOB,You have to choose a job at Lv 15.,You have to choose a job at Lv 15.
TEXTCLIENT_ERROR_NOTEXPERTJOB,Not Expert Job,Not Expert Job
TEXTCLIENT_EXPERTJOBS,Expert Job: %s,Expert Job: %s
TEXTCLIENT_EXPERTLEVEL,Expert Level: %d ~ %d,Expert Level: %d ~ %d
TEXTCLIENT_ERROR_NOTPROFESSIONALJOB,Not Professional Job,Not Professional Job
TEXTCLIENT_ERROR_NOTSPECIALISTJOB,Not Specialist Job,Not Specialist Job
TEXTCLIENT_PROFESSIONALJOBS,Professional Job: %s,Professional Job: %s
TEXTCLIENT_PROFESSIONALLEVEL,Professional Level: %d ~~~,Professional Level: %d ~~~
TEXTCLIENT_SPECIALISTJOBS,Specialist Job: %s,Specialist Job: %s
TEXTCLIENT_SPECIALISTLEVEL,Specialist Level: %d ~~~,Specialist Level: %d ~~~
TEXTCLIENT_SKILLPOINT_UP,New Skill Points are now available.,New Skill Points are now available.
TEXTCLIENT_REAPSKILL,You've learned %s. You can now allocate skill points to this ability.,You've learned %s. You can now allocate skill points to this ability.
TEXTCLIENT_FLYLVLUP,Flying level up!,Flying level up!
TEXTCLIENT_NEEDSATTACKITEM,You must equip either Arrows or the appropriate Poster or Vial to use this skill.,You must equip either Arrows or the appropriate Poster or Vial to use this skill.
TEXTCLIENT_BOSS_BIGMUSCLE_MSG1,How dare you come here!,How dare you come here!
TEXTCLIENT_BOSS_BIGMUSCLE_MSG2,You have no fear!,You have no fear!
TEXTCLIENT_BOSS_BIGMUSCLE_MSG3,I will be your executioner!,I will be your executioner!
TEXTCLIENT_BOSS_BIGMUSCLE_MSG4,Don't make me angry!,Don't make me angry!
TEXTCLIENT_BOSS_BIGMUSCLE_MSG5,"%s, you fool! How dare you!","%s, you fool! How dare you!"
TEXTCLIENT_BOSS_MUSHMOOT_MSG1,I will crush your bones!,I will crush your bones!
TEXTCLIENT_BOSS_MUSHMOOT_MSG2,I will destroy you all!,I will destroy you all!
TEXTCLIENT_BOSS_MUSHMOOT_MSG3,I will break you!,I will break you!
TEXTCLIENT_BOSS_KRRR_MSG1,Who woke me?,Who woke me?
TEXTCLIENT_BOSS_KRRR_MSG2,%s! My axe and I will destroy you!,%s! My axe and I will destroy you!
TEXTCLIENT_BOSS_KRRR_MSG3,Go to Hell!,Go to Hell!
TEXTCLIENT_SKILLLEVELLIMIT,Set %s' skill level: 1 ~ %d.,Set %s' skill level: 1 ~ %d.
TEXTCLIENT_REQ_DARK,You are not in Dark Illusion mode.,You are not in Dark Illusion mode.
TEXTCLIENT_NEVERKILLSTOP,You cannot use the skill.,You cannot use the skill.
TEXTCLIENT_NOTELEMWEAPON,Unable to use equipped item. Item needs an elemental upgrade first.,Unable to use equipped item. Item needs an elemental upgrade first.
TEXTCLIENT_DONOTUSEBUFF,Cannot use the skill at this time.,Cannot use the skill at this time.
TEXTCLIENT_NEEDSKILLITEM,You must equip either Arrows or the appropriate Poster or Vial to use this skill.,You must equip either Arrows or the appropriate Poster or Vial to use this skill.
TEXTCLIENT_SKILLWAITTIME,Please wait.,Please wait.
TEXTCLIENT_SKILL_SELF,You use %s.,You use %s.
TEXTCLIENT_SKILL_SELF_INHERITED,You use %s (%s).,You use %s (%s).
TEXTCLIENT_SKILL_MATE,%s casts %s on you.,%s casts %s on you.
TEXTCLIENT_SKILL_MATE_INHERITED,%s casts %s (%s) on you.,%s casts %s (%s) on you.
TEXTCLIENT_EQUIP_DENIAL,Permission to view equipment denied.,Permission to view equipment denied.
TEXTCLIENT_OPTIONREBOOT,You must restart the game for all changes to take effect.,You must restart the game for all changes to take effect.
TEXTCLIENT_LIMITED_USE,You are already using this item. Try again after its effects have worn off.,You are already using this item. Try again after its effects have worn off.
TEXTCLIENT_ITEM_LEVEL,Your level is too low. You can use that at level %s.,Your level is too low. You can use that at level %s.
TEXTCLIENT_NOTOVERLAP_USE,You cannot use these items at the same time.,You cannot use these items at the same time.
TEXTCLIENT_COND_USE,Takes effect when player dies.,Takes effect when player dies.
TEXTCLIENT_PK_LIMIT_DAY,%d Day,%d Day
TEXTCLIENT_PK_LIMIT_HOUR,%d Hr,%d Hr
TEXTCLIENT_PK_LIMIT_MINUTE,%d Min,%d Min
TEXTCLIENT_PK_LIMIT_SECOND,%d Sec,%d Sec
TEXTCLIENT_DONOTUSE_RESTATE,Unable to reset your stats since you already have basic stats.,Unable to reset your stats since you already have basic stats.
TEXTCLIENT_NOTCHOAS,Only criminals can use this item.,Only criminals can use this item.
TEXTCLIENT_GETKARMA,Recovered 1 Karma.,Recovered 1 Karma.
TEXTCLIENT_NTROUPEO10,Either you are not a party member or the party level is higher than 10.,Either you are not a party member or the party level is higher than 10.
TEXTCLIENT_EXP_NOTUSE,"You cannot stack this scroll anymore. At level %d ~ %d, this scroll can only be stacked %d times.","You cannot stack this scroll anymore. At level %d ~ %d, this scroll can only be stacked %d times."
TEXTCLIENT_EXP_NOTUSELEVEL,You cannot use this scroll. This scroll is only available for level %d ~ %d.,You cannot use this scroll. This scroll is only available for level %d ~ %d.
TEXTCLIENT_EXPITEM_TOOLTIP,*** Your Experience rate has been amplified by #cffff5a50%d%%#nc ***,*** Your Experience rate has been amplified by #cffff5a50%d%%#nc ***
TEXTCLIENT_EXP_COUTMSG0,The time left,The time left
TEXTCLIENT_EXP_COUTMSG1,First:,First:
TEXTCLIENT_EXP_COUTMSG2,Second:,Second:
TEXTCLIENT_EXP_COUTMSG3,Third:,Third:
TEXTCLIENT_EXPBOX_INFO_MSG,You can recover some of your Experience If you return to the place where you died.,You can recover some of your Experience If you return to the place where you died.
TEXTCLIENT_NOT_EXPBOX,You can not use it.,You can not use it.
TEXTCLIENT_EXPBOX_EAT,You have recovered 30% of decreased Experience from your death.,You have recovered 30% of decreased Experience from your death.
TEXTCLIENT_ADMIN_INVISIBLE,Invisible,Invisible
TEXTCLIENT_ADMIN_IMMORTAL,Undying1,Undying1
TEXTCLIENT_ADMIN_IMMORTALHALF,Undying2,Undying2
TEXTCLIENT_ADMIN_NOMOVING,Freeze player,Freeze player
TEXTCLIENT_ADMIN_MIGHTY,OneKill,OneKill
TEXTCLIENT_TELESKILL_CLICK,Touch on the ground where you want to use %s.,Touch on the ground where you want to use %s.
TEXTCLIENT_CREATEMON_CLICK,Touch on the ground where you want to invoke the monster.,Touch on the ground where you want to invoke the monster.
TEXTCLIENT_TELESKILL_CANCEL,%s invocation was cancelled.,%s invocation was cancelled.
TEXTCLIENT_CREATEMON_CANCEL,Monster invocation was cancelled.,Monster invocation was cancelled.
TEXTCLIENT_USEAIRCRAFT,"In order to ride a flying vehicle, you must reach level 20.","In order to ride a flying vehicle, you must reach level 20."
TEXTCLIENT_QUEST_DISGUISE_NOTFLY,You cannot fly while transforming.,You cannot fly while transforming.
TEXTCLIENT_UPGRADE_FIRE,Fire,Fire
TEXTCLIENT_UPGRADE_WATER,Water,Water
TEXTCLIENT_UPGRADE_ELECTRICITY,Electric,Electric
TEXTCLIENT_UPGRADE_WIND,Wind,Wind
TEXTCLIENT_UPGRADE_EARTH,Earth,Earth
TEXTCLIENT_RUN,Run,Run
TEXTCLIENT_WALK,Walk,Walk
TEXTCLIENT_CANNOT_DROPMONEY,You cannot drop your Penya on the ground.,You cannot drop your Penya on the ground.
TEXTCLIENT_NOTDROP,You cannot drop a premium item on the ground.,You cannot drop a premium item on the ground.
TEXTCLIENT_QUEITMWARNING,The quest will not progress without this item. Continue discarding item?,The quest will not progress without this item. Continue discarding item?
TEXTCLIENT_FLIGHTDROP,You cannot drop items while flying.,You cannot drop items while flying.
TEXTCLIENT_TRADELIMITITEM,You cannot drop items while trading.,You cannot drop items while trading.
TEXTCLIENT_FALLING_RIDENOTUSE,Only wings can save you when you fall,Only wings can save you when you fall
TEXTCLIENT_INVALIDSHOPNAME,This shop name is not allowed.,This shop name is not allowed.
TEXTCLIENT_GUILDCOMBAT_CANNOT_TRADE,You cannot trade in the Guild Siege arena.,You cannot trade in the Guild Siege arena.
TEXTCLIENT_FAIL_TO_OPEN_SHOP,Private Shops are unavailable in this area.,Private Shops are unavailable in this area.
TEXTCLIENT_NPC_RADIUS,You cannot open a Private Shop near an NPC.,You cannot open a Private Shop near an NPC.
TEXTCLIENT_PRIVATE_SHOP_EMPTY,All items of the private shop were sold.,All items of the private shop were sold.
TEXTCLIENT_CHEER_MESSAGE1,Cheer Message Point(s): %d/3,Cheer Message Point(s): %d/3
TEXTCLIENT_CHEER_MESSAGE2,Time left until the next point,Time left until the next point
TEXTCLIENT_CHEER_MESSAGE3,%s sent you a cheer message of friendship!,%s sent you a cheer message of friendship!
TEXTCLIENT_CHEER_MESSAGE4,%s sent you a cheer message of love!,%s sent you a cheer message of love!
TEXTCLIENT_CHEER_MESSAGE5,Your cheer points have increased by 1.,Your cheer points have increased by 1.
TEXTCLIENT_CHEER_NO1,Unable to send cheer message. Please try again after %s minutes.,Unable to send cheer message. Please try again after %s minutes.
TEXTCLIENT_CHEER_NO2,Please select a player to cheer. You can only send cheer messages to players other than yourself.,Please select a player to cheer. You can only send cheer messages to players other than yourself.
TEXTCLIENT_COLLECT_EQUIP,You need to equip a collector.,You need to equip a collector.
TEXTCLIENT_COLLECT_TARGET,"Cannot collect, no dead catcher monster targeted.","Cannot collect, no dead catcher monster targeted."
TEXTCLIENT_COLLECT_EMPTY,Insufficient supplements.,Insufficient supplements.
TEXTCLIENT_COLLECT_ERROROTHER,Unable to collect resource from a monster killed by another player.,Unable to collect resource from a monster killed by another player.
TEXTCLIENT_HARVEST_EQUIP,You need to equip harvesting gloves.,You need to equip harvesting gloves.
TEXTCLIENT_HARVEST_RECEIVE,You have harvested %s x%d.,You have harvested %s x%d.
TEXTCLIENT_HARVEST_CARRIER,A harvest carrier has been revealed! Kill it to gain its extra berries.,A harvest carrier has been revealed! Kill it to gain its extra berries.
TEXTCLIENT_HARVEST_COOLDOWN,"You cannot currently open it, try again in a few seconds.","You cannot currently open it, try again in a few seconds."
TEXTCLIENT_NOTREADY_USESHOP,Please try again after taking off the head item,Please try again after taking off the head item
TEXTCLIENT_SHOP_CHOICE,Selected,Selected
TEXTCLIENT_CHANGE_HAIR,Change your Hair,Change your Hair
TEXTCLIENT_SHOP_COST,Price is,Price is
TEXTCLIENT_SHOP_PENYA,Penya.,Penya.
TEXTCLIENT_CHANGE_HAIR_QUESTION,Do you want to change your hair?,Do you want to change your hair?
TEXTCLIENT_TRADEREQUEST,You have offered to trade with %s.,You have offered to trade with %s.
TEXTCLIENT_ALREADY_TRADING,The player is already trading.,The player is already trading.
TEXTCLIENT_BATTLE_NOTTRADE,The player cannot trade while fighting.,The player cannot trade while fighting.
TEXTCLIENT_TRADECANCEL,The trade has been cancelled.,The trade has been cancelled.
TEXTCLIENT_CANNOTTRADE_ITEM,This item cannot be traded.,This item cannot be traded.
TEXTCLIENT_CANNOTTRADE_EDIT,You cannot add into or remove items from the trading window anymore after the first confirmation.,You cannot add into or remove items from the trading window anymore after the first confirmation.
TEXTCLIENT_TRADEACCEPT,%s has completed the trade.,%s has completed the trade.
TEXTCLIENT_FINALCONFIRM,%s pushed final confirmation.,%s pushed final confirmation.
TEXTCLIENT_TRADEAGREE,You agreed to trade.,You agreed to trade.
TEXTCLIENT_TRADEREFUSE,You refused to trade.,You refused to trade.
TEXTCLIENT_SBEVE_NOTUSEITEM,You cannot use that item.,You cannot use that item.
TEXTCLIENT_PIERCING_POSSIBLE_ITEM,The item cannot be pierced.,The item cannot be pierced.
TEXTCLIENT_STILL_DEVELOPMENT,This functionality is still in development.,This functionality is still in development.
TEXTCLIENT_ENDUSE,You may no longer use %s . That item has expired.,You may no longer use %s . That item has expired.
TEXTCLIENT_DAYUSE,You can use the %s for %d days.,You can use the %s for %d days.
TEXTCLIENT_TIMEUSE,Time remaining on %s: %d days.,Time remaining on %s: %d days.
TEXTCLIENT_ITEM_EXPIRED,This item has expired.,This item has expired.
TEXTCLIENT_NOTUPGRADE,The item cannot be equipped or moved during refining.,The item cannot be equipped or moved during refining.
TEXTCLIENT_CARDRESHUFFLE_NOTAVAILABLE,Registration is not possible because the grade is not correct.,Registration is not possible because the grade is not correct.
TEXTCLIENT_ERROR_NOPIERCING,There is no space to put a card.,There is no space to put a card.
TEXTCLIENT_PIERCINGFAIL,Piercing failed.,Piercing failed.
TEXTCLIENT_PIERCINGSUCCESS,Piercing Succeeded.,Piercing Succeeded.
TEXTCLIENT_REMOVE_PIERCING_ERROR,Only suits pierced with cards can be used.,Only suits pierced with cards can be used.
TEXTCLIENT_PIERCING_REMOVE_SUCCESS,Your pierced card has been removed succesfully.,Your pierced card has been removed succesfully.
TEXTCLIENT_NOTEQUALITEM,This item cannot be used.,This item cannot be used.
TEXTCLIENT_PREMIUM_NOTUPGRADE,Premium item cannot be refined.,Premium item cannot be refined.
TEXTCLIENT_WRONGSUPITEM,Wrong supplement item.,Wrong supplement item.
TEXTCLIENT_USE_PIERCING_MENU,You can use this item with Piercing menu at Weapon Shop.,You can use this item with Piercing menu at Weapon Shop.
TEXTCLIENT_USE_ACCESSORY_MENU,You can use this item with Accessory Upgrade menu at Weapon Shop.,You can use this item with Accessory Upgrade menu at Weapon Shop.
TEXTCLIENT_USE_UPGRADE_MENU,You can use this item with Upgrade menu at Armor Shop.,You can use this item with Upgrade menu at Armor Shop.
TEXTCLIENT_USE_INVENTORY_WINDOW,Double click on this item in Inventory window to use it.,Double click on this item in Inventory window to use it.
TEXTCLIENT_NOTELEUPGRADE,Item cannot be upgraded using this element.,Item cannot be upgraded using this element.
TEXTCLIENT_UPGRADE_ERROR_TWOELEMENT,You cannot put two different elements on one item.,You cannot put two different elements on one item.
TEXTCLIENT_WRONGUPLEVEL,Using wrong item to upgrade.,Using wrong item to upgrade.
TEXTCLIENT_UPGRADE_MAXOVER,Can only upgrade up to Level 10.,Can only upgrade up to Level 10.
TEXTCLIENT_ACCESSORY_MAXOVER,Jewelry can be upgraded to +20.,Jewelry can be upgraded to +20.
TEXTCLIENT_UPGRADE_ERROR_WRONGUPLEVEL,Using wrong item to upgrade.,Using wrong item to upgrade.
TEXTCLIENT_UPGRADE_ERROR_NOSUPSTONE,Not enough supplement item.,Not enough supplement item.
TEXTCLIENT_UPGRADE_FAIL,The upgrade has failed.,The upgrade has failed.
TEXTCLIENT_UPGRADE_SUCCESSFUL,Upgrade Successful!,Upgrade Successful!
TEXTCLIENT_REMOVE_ERROR,That weapon is not possible to remove the element upgrading. Try again after checking.,That weapon is not possible to remove the element upgrading. Try again after checking.
TEXTCLIENT_REMOVE_ATTRIBUTE_CONFIRM,The element of weapon was removed.,The element of weapon was removed.
TEXTCLIENT_DEPEN_USE,This item takes effect once your character dies. Do you want to use it?,This item takes effect once your character dies. Do you want to use it?
TEXTCLIENT_SKILLINIT,This item resets your skills. Do you want to use this item?,This item resets your skills. Do you want to use this item?
TEXTCLIENT_ERROR_SKILLRECCURENCE,Your skill has already been reset.,Your skill has already been reset.
TEXTCLIENT_NOTUSEVAG,You can use this item after your 1st job change.,You can use this item after your 1st job change.
TEXTCLIENT_CHECKEQUIP,Please unequip the item first.,Please unequip the item first.
TEXTCLIENT_PK_BLINK_NO,You cannot use a blinkwing at Kebaras.,You cannot use a blinkwing at Kebaras.
TEXTCLIENT_BLINK_EVENT_NO,You cannot use a blinkwing during event.,You cannot use a blinkwing during event.
TEXTCLIENT_GUILDCOMBAT_NO_OUTWAR,You cannot use Blinkwings to escape the Guild Siege arena.,You cannot use Blinkwings to escape the Guild Siege arena.
TEXTCLIENT_ARENA_BLINKPOOL,You cannot use Blinkpool in the Arena.,You cannot use Blinkpool in the Arena.
TEXTCLIENT_WARNINGCCLS,Your stats will reset after you change your job. Do you want to change your job?,Your stats will reset after you change your job. Do you want to change your job?
TEXTCLIENT_CHANGECLASS,You successfully changed your Job to %s.,You successfully changed your Job to %s.
TEXTCLIENT_RETURN_USEITEM,The item loses its potency 4 hours after being equipped if not returned to the inventory . Do you want to use the item?,The item loses its potency 4 hours after being equipped if not returned to the inventory . Do you want to use the item?
TEXTCLIENT_LIMITZONE_USE,Unable to use item in the limit zone.,Unable to use item in the limit zone.
TEXTCLIENT_ON_EVENT,The '%s' event is underway! Visit %s for event details!,The '%s' event is underway! Visit %s for event details!
TEXTCLIENT_ON_EVENT_DESC,The '%s' event is underway! %s,The '%s' event is underway! %s
TEXTCLIENT_START_EVENT,The '%s' event has just started. Visit %s for event details!,The '%s' event has just started. Visit %s for event details!
TEXTCLIENT_START_EVENT_DESC,The '%s' event has just started. %s,The '%s' event has just started. %s
TEXTCLIENT_END_EVENT,The '%s' event is over.,The '%s' event is over.
