Key,English,Filipino
NPC_000175,"Hynan watches over us all. Go in peace, my friend.","Bantay-tanaw sa atin si Hynan. Humayo ka nang payapa, kaibigan."
NPC_000176,Aenn's blessing on this world will be remembered forever.,Ang pagpapala ni Aenn sa mundong ito ay mananatili sa alaala magpakailanman.
NPC_000177,"Aenn, the Ringmaster Hero, was one of the most important of all of our brave Heroes. Aenn's rejuvenating magic blessed our brave heroes in battle.","Si Aenn, ang Ringmaster Hero, ay isa sa pinakamahalaga sa ating matatapang na Hero. Ang nagpapanibagong salamangka ni Aenn ang bumasbas sa ating mga bayani sa labanan."
NPC_000178,"Hi! It is very nice to meet you. My name is Ellend Eledyo and I am the Ringmaster Master. Pretty cool title, huh? I love it, and what's more, I love guiding pupils on the path of the Ringmaster Hero, Aenn.","Hi! Ikinagagalak kitang makilala. Ako si Ellend Eledyo at ako ang Ringmaster Master. Astig na titulo, ‘di ba? Gustong-gusto ko ito, at higit pa roon, mahal ko ang paggabay sa mga mag-aaral sa landas ng Ringmaster Hero, si Aenn."
NPC_000179,Pray to Aenn for protection and you will have it.,Manalangin ka kay Aenn para sa proteksyon at makakamtan mo ito.
NPC_000180,A great creature is imprisoned here. Are you ready to challenge him?,Isang napakalakas na nilalang ang nakakulong dito. Handa ka na bang hamunin siya?
NPC_000181,"Why do you wish to challenge Clockworks?\n1 [For Honor!][IDS_NPC_ForHonor] \n2 [For Fun!][IDS_NPC_ForFun] \n3 [Meh, just because?][IDS_NPC_MehJustBecause]","Bakit mo gustong hamunin si Clockworks? \n 1 [Para sa Karangalan!][IDS_NPC_ForHonor] \n 2 [Para sa Saya!][IDS_NPC_ForFun] \n 3 [Meh, wala lang?][IDS_NPC_MehJustBecause]"
NPC_000182,"Are you sure you're ready for this? Alright, successor, would you like to challenge Clockworks again?\n[Yes][IDS_NPC_Yes_Enter] / [No][IDS_NPC_No_Enter]\n\n#cffff0000All the guild members participating must be close to you to enter.#nc","Sigurado ka bang handa ka na rito? Sige, tagapagmana, gusto mo bang hamunin muli si Clockworks?\n[Oo][IDS_NPC_Yes_Enter] / [Hindi][IDS_NPC_No_Enter]\n\n#cffff0000Lahat ng kalahok na miyembro ng guild ay dapat malapit sa iyo para makapasok.#nc"
NPC_000183,"You defeated Clockworks? Excellent work, successor!","Natalo mo si Clockworks? Napakahusay, tagapagmana!"
NPC_000184,"Only the honorable combatant is worthy of facing Clockworks. You are brave, successor. \nAre you ready to challenge Clockworks?\n[Yes][IDS_NPC_Yes_Enter] / [No][IDS_NPC_No_Enter]\n\n#cffff0000All the guild members participating must be close to you to enter.#nc","Tanging kagalang-galang na mandirigma lang ang karapat-dapat harapin si Clockworks. Matapang ka, tagapagmana.\n Handa ka na bang hamunin si Clockworks? \n [Oo][IDS_NPC_Yes_Enter] / [Hindi][IDS_NPC_No_Enter] \n #cffff0000Lahat ng kalahok na miyembro ng guild ay dapat malapit sa iyo para makapasok.#nc"
NPC_000185,This isn't a game you fool! Clockworks will tear you to pieces! Come back when you decide to be serious about this.,"Hindi ito laro, hangal! Gigibain ka ni Clockworks! Bumalik ka kapag seryoso ka na."
NPC_000186,"Just because? JUST BECAU... Ah, forget it. You're obviously not mature enough to handle this.","Wala lang? WALA LANG BA... Ah, kalimutan na. Higit na halatang hindi ka pa hinog para rito."
NPC_000187,There are other brave souls locked in fierce combat with Clockworks at the moment. Their deaths will be swift. You must wait.,May iba pang matatapang na kaluluwa na kasalukuyang nakikipaglaban nang matindi kay Clockworks. Mabilis ang magiging kamatayan nila. Kailangan mong maghintay.
NPC_000188,"Make sure you are adequately prepared to face Clockworks. If you are not yet ready, then now is the time to prepare.","Siguraduhing sapat ang paghahanda mo para harapin si Clockworks. Kung hindi ka pa handa, ngayon ang tamang oras para maghanda."
NPC_000189,"It's alright, young successor. Only the bravest of souls can hope to stand against the great Clockworks. We'll keep him imprisoned here until the right person is ready to face him.","Ayos lang ‘yan, batang tagapagmana. Tanging pinakamalalakas na kaluluwa lang ang may pag-asang tumayo laban sa dakilang Clockworks. Panatilihin namin siyang nakakulong dito hanggang sa dumating ang tamang tao para humarap sa kanya."
NPC_000190,"Roentel, Roentel, where for art thou, Roentel!?","Roentel, Roentel, nasaan ka ba, Roentel!?"
NPC_000191,"Nothing will ever change if we forget the blessings of those who sacrificed themselves to protect all of us. Those who do not learn from the past, are doomed to repeat it.",Walang magbabago kung kalilimutan natin ang pagpapala ng mga nagsakripisyong protektahan tayong lahat. Ang hindi natututo sa nakaraan ay tiyak uulit nito.
NPC_000192,"My name is Fera Jeen Condram Griters, and I am one of the 8 priests of Roentel, the Billlposter Hero. I am teaching the strength of Roentel to his future successors. Are you lost?","Ako si Fera Jeen Condram Griters, at isa ako sa 8 pari ni Roentel, ang Billposter Hero. Itinuturo ko ang lakas ni Roentel sa mga magiging tagapagmana niya. Naliligaw ka ba?"
NPC_000193,"You will find your way, and Roentel will guide you.","Makikita mo ang iyong daan, at gagabayan ka ni Roentel."
NPC_000194,The Misty Season has begun .,Nagsimula na ang Misty Season.
NPC_000195,Have you had Beaujolais? It is the best wine in the world! It tastes just like spring sunshine.,Nakainom ka na ba ng Beaujolais? Ito ang pinakamahusay na alak sa mundo! Lasa nitong parang sikat ng araw sa tagsibol.
NPC_000196,I am Enologist Furan. I am in charge of the Madrigal Wine Society.,Ako si Enologist Furan. Ako ang namumuno sa Madrigal Wine Society.
NPC_000197,"Here, this mysterious wine is call the Blood of the Gods. Remember that!","Dito, tinatawag na Blood of the Gods ang misteryosong alak na ito. Tandaan mo ‘yan!"
NPC_000198,"#b#cff8a004fCome one, come all! Everything you need for the #cfffc0000Guild Siege#nc#nb #b#cff8a004fis right here! Come and get it!#nc#nb",#b#cff8a004fTuloy-tuloy! Lahat ng kailangan mo para sa #cfffc0000Guild Siege#nc#nb #b#cff8a004fnandito na! Kumuha na kayo!#nc#nb
NPC_000199,*AHEM* Please make sure that you have everything you need for the Guild Siege. I'd hate for you to go in unprepared. Short fights are boring!,*AHEM* Siguraduhin mong kumpleto ka sa lahat ng kailangan para sa Guild Siege. Ayoko na pumapasok kang hindi handa. Nakakabagot ang maikling laban!
NPC_000200,"Hello there! I am the Guild Siege Merchant. I'm here to sell any and all goods that our contestants require. If you need anything, just ask!","Kamusta! Ako ang Guild Siege Merchant. Nandito ako para ibenta ang lahat ng gamit na kailangan ng mga kalahok. Kung may kailangan ka, sabihin mo lang!"
NPC_000201,"Good luck out there, champ!","Good luck sa labas, champ!"
NPC_000202,"Hmmm, no. This is no good. I need more information. I wish someone could help me.","Hmmm, hindi. Hindi ito maganda. Kailangan ko ng mas maraming impormasyon. Sana may tumulong sa akin."
NPC_000203,"Madrigal holds much history, and many secrets, some of which should stay hidden. Don't go sticking your nose where it doesn't belong if you know what's good for ya'.","Maraming kasaysayan ang Madrigal, at maraming lihim—may ilan na mas mabuting manatiling nakatago. Huwag mong isawsaw ang ilong mo kung saan hindi dapat, kung gusto mong mapabuti ka."
NPC_000204,I am Hachal Gedvas. I was kicked out of the Madrigal History Society. Now I roam the Plain of Bubble in search of Madrigals many secrets.,"Ako si Hachal Gedvas. Pinalayas ako sa Madrigal History Society. Ngayon, gumagala ako sa Plain of Bubble para hanapin ang maraming lihim ng Madrigal."
NPC_000205,Be careful out there. Watch your step!,Mag-ingat ka roon. Tignan mo ang dinaraanan mo!
NPC_000239,Aenn 's Teardrops have helped to deliver peace to this world.,Ang Teardrops ni Aenn ang tumulong maghatid ng kapayapaan sa mundong ito.
NPC_000240,"They've gone now, but the lives saved by their sacrifice will be forever remembered.","Wala na sila ngayon, pero ang mga buhay na nailigtas ng sakripisyo nila ay habambuhay na aalalahanin."
NPC_000241,"I am known as Heedan Joe, one of the 8 Priests of Aenn, the Ringmaster hero. It is my duty to deliver the blessings of Aenn to future successors.","Ako si Heedan Joe, isa sa 8 Pari ni Aenn, ang Ringmaster Hero. Tungkulin kong ihatid ang mga pagpapala ni Aenn sa mga magiging tagapagmana."
NPC_000242,"Aenn will always be with you, my friend.","Laging nasa tabi mo si Aenn, kaibigan."
NPC_000243,"You there, do you wish to follow in the footsteps of Curenen, the Jester Hero?","Ikaw, nais mo bang sundan ang mga yapak ni Curenen, ang Jester Hero?"
NPC_000244,"What you do from this point forward, is entirely up to you. Whether I help you or not, is also up to you.","Mula ngayon, ikaw ang masusunod sa gagawin mo. Kung tutulungan kita o hindi, nasa iyo rin."
NPC_000245,"Some people admire the Heroes, while some criticize them for their actions. However, regardless of what they did or didn't do, they saved us all and we must be thankful for that.","May mga taong humahanga sa mga Hero, at mayroon ding bumabatikos sa kanila. Pero ano man ang ginawa nila o hindi nila ginawa, iniligtas nila tayong lahat at dapat natin silang pasalamatan."
NPC_000246,"I am the Jester Guardian Heingard, the protector of the will of the Jester Hero, Curenen.","Ako si Heingard, ang Jester Guardian—tagapangalaga ng kalooban ni Curenen, ang Jester Hero."
NPC_000247,May the strength of Curenen be with you always.,Nawa’y laging sumaiyo ang lakas ni Curenen.
NPC_000248,*Ugh* I've got a headache the size of Madrigal!,"*Ugh* Grabe, parang kasinlaki ng Madrigal ang sakit ng ulo ko!"
NPC_000249,"It is your duty, don't forget that.",Tungkulin mo ito—huwag mong kalimutan.
NPC_000250,"I am so glad to be working in Flarine. There is this strange sound coming that cave over there, though. It sounds like a giant creature of some sort. I'd stay away from there if I were you...","Natutuwa akong dito sa Flarine ako nagtatrabaho. Pero may kakaibang tunog na nanggagaling sa kuweba doon. Parang napakalaking nilalang. Kung ako sa iyo, huwag ka munang pumunta doon..."
NPC_000251,"Well, you certainly are curious, aren't you? I'm Hent, the Acrobat Trainer of Flarine. It's a pleasure to meet you! Say, do you have any aspirin? ","Mukhang napaka-usyoso mo, ano? Ako si Hent, ang Acrobat Trainer ng Flarine. Ikinagagalak kitang makilala! Saka nga pala, may aspirin ka ba?"
NPC_000252,Farewell!,Paalam!
NPC_000253,"Curenen, hear me now! I wish to follow your will!","Curenen, pakinggan mo ako ngayon! Nais kong sundin ang iyong kalooban!"
NPC_000254,"There's something you need to do, adventurer.","May kailangan kang gawin, adventurer."
NPC_000255,The sky wept and the earth trembled when the Heroes began the final battle.,Umiiyak ang langit at nanginig ang lupa nang nagsimula ang huling labanan ng mga Hero.
NPC_000256,"As one of the 8 Priests of Altar, I honor the Jester Hero Curenen. My duty is to protect the will of Curenen and to help successors of the Jester Hero realize their dreams.","Bilang isa sa 8 pari ng Altar, pinararangalan ko si Curenen, ang Jester Hero. Tungkulin kong pangalagaan ang kalooban ni Curenen at tulungan ang mga magiging tagapagmana ng Jester Hero na matupad ang kanilang mga pangarap."
NPC_000257,May the blessing of Curenen be with you always.,Nawa'y lagi kang pagpalain ni Curenen.
NPC_000258,"Only the wisdom of Lillip, the Elementor Hero, can save us from certain doom.","Tanging karunungan ni Lillip, ang Elementor Hero, ang makakapagligtas sa atin mula sa tiyak na kapahamakan."
NPC_000259,"Eight stars stood strong against those who would seek our demise. At the very last moment, the eight stars shone as one.","Walong bituin ang tumindig laban sa mga nagnanais magwasak sa atin. Sa huling sandali, nagsanib ang walong bituin at nagningning bilang isa."
NPC_000260,"Hello, my name is Horison Keloan, the Elementor Master. I'm a descendant of the very first Elementor Master and my job is to help guide adventurers on the path of Lillip.","Kumusta, ako si Horison Keloan, ang Elementor Master. Ako ay inapo ng unang Elementor Master at ang trabaho ko ay gabayan ang mga adventurer sa landas ni Lillip."
NPC_000261,"Remember the stars, adventurer. Remember the stars.","Tandaan ang mga bituin, adventurer. Tandaan ang mga bituin."
NPC_000262,"Heren, please spread your heroic presence throughout the world.","Heren, ipalaganap mo sana ang iyong dakilang presensya sa buong mundo."
NPC_000263,I believe the tears of Rhisis will flow from the sky to wake the Heroes in our time of need. ,Naniniwala akong dadaloy mula sa langit ang mga luha ni Rhisis para gisingin ang mga Hero sa panahon ng ating pangangailangan.
NPC_000264,"Jeperdy Soce is the name, my child. I'm one the 8 priests of Heren, the Blade Hero. I am delivering the will of Heren to his potential successors.","Jeperdy Soce ang pangalan ko, anak. Isa ako sa 8 pari ni Heren, ang Blade Hero. Pinapahatid ko ang kalooban ni Heren sa kanyang mga posibleng tagapagmana."
NPC_000265,"May the grace of Heren shine on you, my child.","Nawa'y sumiklab ang biyaya ni Heren sa iyo, anak."
NPC_000266,Welcome to Jinitte's Restaurant! I serve the best food in Madrigal!,Maligayang pagdating sa Restaurant ni Jinitte! Naghahain ako ng pinakamasarap na pagkain sa Madrigal!
NPC_000267,"Greetings, traveler! The Khan Union is quite well known throughout Madrigal for our high quality foods, goods, weapons, and armor. Are you in need of supplies?","Kumusta, manlalakbay! Kilala ang Khan Union sa buong Madrigal dahil sa de-kalidad naming pagkain, mga paninda, sandata, at baluti. Kailangan mo ba ng suplay?"
NPC_000268,"My name is Jinitte Khan. I, and my friends here, are all part of the Khan Union. We are traveling nomads who sell our goods to locals.",Ako si Jinitte Khan. Ako at ang mga kasama ko rito ay bahagi ng Khan Union. Kami ay mga nomadang naglalakbay na nagtitinda ng aming mga paninda sa mga taga-rito.
NPC_000269,Welcome to Kablloc's Weapon Shop! I carry the best weapons in town!,Maligayang pagdating sa Tindahan ng Sandata ni Kablloc! Dito makikita mo ang pinakamahusay na mga sandata sa bayan!
NPC_000270,"You want to know who I am? Really? Wow, not too many people care to ask who I am... Well then! I'm Kablloc Khan and I'm a nomad!","Gusto mong malaman kung sino ako? Talaga? Wow, kakaunti lang ang nagmamalasakit magtanong tungkol sa akin... Sige nga! Ako si Kablloc Khan at isa akong nomad!"
NPC_000271,"Do you wish to follow the Ranger Hero, Hynan? Are you ready to undergo the harsh trials to become a Hero?",Nais mo bang sundan ang Ranger Hero na si Hynan? Handa ka na bang pagdaanan ang mga mabibigat na pagsubok para maging Hero?
NPC_000272,New life springs forth wherever the seeds are cast. The way to new life has been opened by the Heroes.,Sumisibol ang bagong buhay saan man itanim ang mga buto. Binuo ng mga Hero ang daan patungo sa bagong buhay.
