Key,English,Filipino
ACHIEVEMENT_FISHING_POINTS_NAME,Master of Fishing,Dalubhasa sa Pangingisda
ACHIEVEMENT_FISHING_TITLE01,Newbie Fisher,Bagitong Mangingisda
ACHIEVEMENT_FISHING_TITLE02,Fisher,Mangingisda
ACHIEVEMENT_FISHING_TITLE03,Expert Fisher,Ekspertong Mangingisda
ACHIEVEMENT_FISHING_TITLE04,Master Fisher,Master Fisher
ACHIEVEMENT_FISHING_POINTS_DESC,Raise your Fishing mastery.,Pataasin ang Fishing mastery mo.
ACHIEVEMENT_COOKING_POINTS_NAME,Master of Cooking,Dalubhasa sa Pagluluto
ACHIEVEMENT_COOKING_TITLE01,Newbie Cook,Bagitong Kusinero
ACHIEVEMENT_COOKING_TITLE02,Cook,Kusinero
ACHIEVEMENT_COOKING_TITLE03,Expert Cook,Ekspertong Kusinero
ACHIEVEMENT_COOKING_TITLE04,Master Cook,Master Cook
ACHIEVEMENT_COOKING_POINTS_DESC,Raise your Cooking mastery.,Pataasin ang Cooking mastery mo.
ACHIEVEMENT_ALCHEMY_POINTS_NAME,Master of Alchemy,Dalubhasa sa Alchemy
ACHIEVEMENT_ALCHEMY_TITLE01,Newbie Alchemist,Bagitong Alchemist
ACHIEVEMENT_ALCHEMY_TITLE02,Alchemist,Alchemist
ACHIEVEMENT_ALCHEMY_TITLE03,Expert Alchemist,Ekspertong Alchemist
ACHIEVEMENT_ALCHEMY_TITLE04,Master Alchemist,Master Alchemist
ACHIEVEMENT_ALCHEMY_POINTS_DESC,Raise your Alchemy mastery.,Pataasin ang Alchemy mastery mo.
ACHIEVEMENT_CARPENTRY_POINTS_NAME,Master of Carpentry,Dalubhasa sa Karinterya
ACHIEVEMENT_CARPENTRY_TITLE01,Newbie Carpenter,Bagitong Karpintero
ACHIEVEMENT_CARPENTRY_TITLE02,Carpenter,Karpintero
ACHIEVEMENT_CARPENTRY_TITLE03,Expert Carpenter,Ekspertong Karpintero
ACHIEVEMENT_CARPENTRY_TITLE04,Master Carpenter,Master Carpenter
ACHIEVEMENT_CARPENTRY_POINTS_DESC,Raise your Carpentry mastery.,Pataasin ang Carpentry mastery mo.
ACHIEVEMENT_SMITHING_POINTS_NAME,Master of Smithing,Dalubhasa sa Smithing
ACHIEVEMENT_SMITHING_TITLE01,Newbie Smith,Bagitong Panday
ACHIEVEMENT_SMITHING_TITLE02,Smith,Panday
ACHIEVEMENT_SMITHING_TITLE03,Expert Smith,Ekspertong Panday
ACHIEVEMENT_SMITHING_TITLE04,Master Smith,Master Smith
ACHIEVEMENT_SMITHING_POINTS_DESC,Raise your Smithing mastery.,Pataasin ang Smithing mastery mo.
ACHIEVEMENT_FWCPVP2WINNER_NAME,2024 FWC Arena Champion,2024 FWC Arena Kampeon
ACHIEVEMENT_FWCPVP2WINNER_DESC,Win the 2024 Flyff World Championship PvP Competition.,Manalo sa Flyff World Championship 2024 PvP Competition.
ACHIEVEMENT_FWCPVP2SECOND_NAME,2024 FWC Arena 2nd,2024 FWC Arena Ikalawang Pwesto
ACHIEVEMENT_FWCPVP2SECOND_DESC,Get second place in the 2024 Flyff World Championship PvP Competition.,Makamit ang ikalawang pwesto sa Flyff World Championship 2024 PvP Competition.
ACHIEVEMENT_FWCPVP2THIRD_NAME,2024 FWC Arena 3rd,2024 FWC Arena Ikatlong Pwesto
ACHIEVEMENT_FWCPVP2THIRD_DESC,Get third place in the 2024 Flyff World Championship PvP Competition.,Makamit ang ikatlong pwesto sa Flyff World Championship 2024 PvP Competition.
ACHIEVEMENT_FWCPVP2FINALIST_NAME,2024 FWC Arena Finalist,2024 FWC Arena Finalist
ACHIEVEMENT_FWCPVP2FINALIST_DESC,Participate in the 2024 Flyff World Championship PvP Finals.,Lumahok sa Flyff World Championship 2024 PvP Finals.
ACHIEVEMENT_MASTER125_NAME,Hero 125 - 140,Hero 125 – 140
ACHIEVEMENT_MASTER125_DESC,Complete the second Hero Quest.,Kumpletuhin ang ikalawang Hero Quest
ACHIEVEMENT_MASTER140_NAME,Hero 140 - 160,Hero 140 – 160
ACHIEVEMENT_MASTER140_DESC,Complete the third Hero Quest.,Kumpletuhin ang ikatlong Hero Quest
ACHIEVEMENT_CHRISTMAS_ATTENDANCE_NAME,Christmas Gift for all Flyffers,Aguinaldo sa lahat ng Flyffers
ACHIEVEMENT_CHRISTMAS_ATTENDANCE_DESC,Log in each day for 30 minutes to receive rewards!,Mag-login kada araw ng 30 minuto at makakuha ng pabuya!
ACHIEVEMENT_CHRISTMAS_INVASION,Christmas Invasion,Paskong Pagsalakay
ACHIEVEMENT_ATTENDANCE_NAME,Playtime Event,Pagdalong Kaganapan
ACHIEVEMENT_ATTENDANCE_DESC,Log in each day for 40 minutes to receive rewards!,Mag-login kada araw ng 40 minuto at makakuha ng pabuya!
ACHIEVEMENT_ATTENDANCE_LVL1,Day 1,Ika 1 na Araw
ACHIEVEMENT_ATTENDANCE_LVL2,Day 2,Ika 2 na Araw
ACHIEVEMENT_ATTENDANCE_LVL3,Day 3,Ika 3 na Araw
ACHIEVEMENT_ATTENDANCE_LVL4,Day 4,Ika 4 na Araw
ACHIEVEMENT_ATTENDANCE_LVL5,Day 5,Ika 5 na Araw
ACHIEVEMENT_ATTENDANCE_LVL6,Day 6,Ika 6 na Araw
ACHIEVEMENT_ATTENDANCE_LVL7,Day 7,Ika 7 na Araw
ACHIEVEMENT_ATTENDANCE_LVL8,Day 8,Ika 8 na Araw
ACHIEVEMENT_ATTENDANCE_LVL9,Day 9,Ika 9 na Araw
ACHIEVEMENT_ATTENDANCE_LVL10,Day 10,Ika 10 na Araw
ACHIEVEMENT_ATTENDANCE_LVL11,Day 11,Ika 11 na Araw
ACHIEVEMENT_ATTENDANCE_LVL12,Day 12,Ika 12 na Araw
ACHIEVEMENT_ATTENDANCE_LVL13,Day 13,Ika 13 na Araw
ACHIEVEMENT_ATTENDANCE_LVL14,Day 14,Ika 14 na Araw
ACHIEVEMENT_ATTENDANCE_LVL15,Day 15,Ika 15 na Araw
ACHIEVEMENT_ATTENDANCE_LVL16,Day 16,Ika 16 na Araw
ACHIEVEMENT_ATTENDANCE_LVL17,Day 17,Ika 17 na Araw
ACHIEVEMENT_ATTENDANCE_LVL18,Day 18,Ika 18 na Araw
ACHIEVEMENT_ATTENDANCE_LVL19,Day 19,Ika 19 na Araw
ACHIEVEMENT_ATTENDANCE_LVL20,Day 20,Ika 20 na Araw
ACHIEVEMENT_ATTENDANCE_LVL21,Day 21,Ika 21 na Araw
ACHIEVEMENT_ATTENDANCE_LVL22,Day 22,Ika 22 na Araw
ACHIEVEMENT_ATTENDANCE_LVL23,Day 23,Ika 23 na Araw
ACHIEVEMENT_ATTENDANCE_LVL24,Day 24,Ika 24 na Araw
ACHIEVEMENT_ATTENDANCE_LVL25,Day 25,Ika 25 na Araw
ACHIEVEMENT_ATTENDANCE_LVL26,Day 26,Ika 26 na Araw
ACHIEVEMENT_ATTENDANCE_LVL27,Day 27,Ika 27 na Araw
ACHIEVEMENT_ATTENDANCE_LVL28,Day 28,Ika 28 na Araw
ACHIEVEMENT_ATTENDANCE_LVL29,Day 29,Ika 29 na Araw
ACHIEVEMENT_ATTENDANCE_LVL30,Day 30,Ika 30 na Araw
ACHIEVEMENT_ATTENDANCE_LVL31,Day 31,Ika 31 na Araw
ACHIEVEMENT_ATTENDANCE_LVL32,Day 32,Ika 32 na Araw
ACHIEVEMENT_ATTENDANCE_LVL33,Day 33,Ika 33 na Araw
ACHIEVEMENT_ATTENDANCE_LVL34,Day 34,Ika 34 na Araw
ACHIEVEMENT_ATTENDANCE_LVL35,Day 35,Ika 35 na Araw
ACHIEVEMENT_ATTENDANCE_LVL36,Day 36,Ika 36 na Araw
ACHIEVEMENT_ATTENDANCE_LVL37,Day 37,Ika 37 na Araw
ACHIEVEMENT_ATTENDANCE_LVL38,Day 38,Ika 38 na Araw
ACHIEVEMENT_ATTENDANCE_LVL39,Day 39,Ika 39 na Araw
ACHIEVEMENT_ATTENDANCE_LVL40,Day 40,Ika 40 na Araw
ACHIEVEMENT_ATTENDANCE_LVL41,Day 41,Ika 41 na Araw
ACHIEVEMENT_ATTENDANCE_LVL42,Day 42,Ika 42 na Araw
ACHIEVEMENT_NEWYEAR_ATTENDANCE,New Year Event,New Year Event
ACHIEVEMENT_PLAYTIME_30,Play 30m,Maglaro ng 30 minuto
ACHIEVEMENT_PLAYTIME_60,Play 1h,Maglaro ng 1 oras
ACHIEVEMENT_PLAYTIME_90,Play 1h 30m,Maglaro ng 1 oras 30 minuto
ACHIEVEMENT_PLAYTIME_120,Play 2h,Maglaro ng 2 oras
ACHIEVEMENT_PLAYTIME_150,Play 2h 30m,Maglaro ng 2 oras 30 minuto
ACHIEVEMENT_PLAYTIME_180,Play 3h,Maglaro ng 3 oras
ACHIEVEMENT_PLAYTIME_210,Play 3h 30m,Maglaro ng 3 oras 30 minuto
ACHIEVEMENT_PLAYTIME_240,Play 4h,Maglaro ng 4 oras
ACHIEVEMENT_PLAYTIME_270,Play 4h 30m,Maglaro ng 4 oras 30 minuto
ACHIEVEMENT_PLAYTIME_300,Play 5h,Maglaro ng 5 oras
ACHIEVEMENT_PLAYTIME_330,Play 5h 30m,Maglaro ng 5 oras 30 minuto
ACHIEVEMENT_PLAYTIME_360,Play 6h,Maglaro ng 6 oras
ACHIEVEMENT_PLAYTIME_390,Play 6h 30m,Maglaro ng 6 oras 30 minuto
ACHIEVEMENT_PLAYTIME_420,Play 7h,Maglaro ng 7 oras
ACHIEVEMENT_PLAYTIME_450,Play 7h 30m,Maglaro ng 7 oras 30 minuto
ACHIEVEMENT_PLAYTIME_480,Play 8h,Maglaro ng 8 oras
ACHIEVEMENT_PLAYTIME_510,Play 8h 30m,Maglaro ng 8 oras 30 minuto
ACHIEVEMENT_PLAYTIME_540,Play 9h,Maglaro ng 9 oras
ACHIEVEMENT_PLAYTIME_570,Play 9h 30m,Maglaro ng 9 oras 30 minuto
ACHIEVEMENT_PLAYTIME_600,Play 10h,Maglaro ng 10 oras
ACHIEVEMENT_PLAYTIME_630,Play 10h 30m,Maglaro ng 10 oras 30 minuto
ACHIEVEMENT_PLAYTIME_660,Play 11h,Maglaro ng 11 oras
ACHIEVEMENT_PLAYTIME_690,Play 11h 30m,Maglaro ng 11 oras 30 minuto
ACHIEVEMENT_PLAYTIME_720,Play 12h,Maglaro ng 12 oras
ACHIEVEMENT_PLAYTIME_750,Play 12h 30m,Maglaro ng 12 oras 30 minuto
ACHIEVEMENT_PLAYTIME_780,Play 13h,Maglaro ng 13 oras
ACHIEVEMENT_PLAYTIME_810,Play 13h 30m,Maglaro ng 13 oras 30 minuto
ACHIEVEMENT_PLAYTIME_840,Play 14h,Maglaro ng 14 oras
ACHIEVEMENT_PLAYTIME_870,Play 14h 30m,Maglaro ng 14 oras 30 minuto
ACHIEVEMENT_PLAYTIME_900,Play 15h,Maglaro ng 15 oras
ACHIEVEMENT_PLAYTIME_930,Play 15h 30m,Maglaro ng 15 oras 30 minuto
ACHIEVEMENT_PLAYTIME_960,Play 16h,Maglaro ng 16 oras
ACHIEVEMENT_PLAYTIME_990,Play 16h 30m,Maglaro ng 16 oras 30 minuto
ACHIEVEMENT_PLAYTIME_1020,Play 17h,Maglaro ng 17 oras
ACHIEVEMENT_PLAYTIME_1050,Play 17h 30m,Maglaro ng 17 oras 30 minuto
ACHIEVEMENT_PLAYTIME_1080,Play 18h,Maglaro ng 18 oras
ACHIEVEMENT_PLAYTIME_1110,Play 18h 30m,Maglaro ng 18 oras 30 minuto
ACHIEVEMENT_PLAYTIME_1140,Play 19h,Maglaro ng 19 oras
ACHIEVEMENT_PLAYTIME_1170,Play 19h 30m,Maglaro ng 19 oras 30 minuto
ACHIEVEMENT_PLAYTIME_1200,Play 20h,Maglaro ng 20 oras
ACHIEVEMENT_PLAYTIME_1230,Play 20h 30m,Maglaro ng 20 oras 30 minuto
ACHIEVEMENT_PLAYTIME_1260,Play 21h,Maglaro ng 21 oras
ACHIEVEMENT_PLAYTIME_1290,Play 21h 30m,Maglaro ng 21 oras 30 minuto
ACHIEVEMENT_PLAYTIME_1320,Play 22h,Maglaro ng 22 oras
ACHIEVEMENT_PLAYTIME_1350,Play 22h 30m,Maglaro ng 22 oras 30 minuto
ACHIEVEMENT_PLAYTIME_1380,Play 23h,Maglaro ng 23 oras
ACHIEVEMENT_PLAYTIME_1410,Play 23h 30m,Maglaro ng 23 oras 30 minuto
ACHIEVEMENT_PLAYTIME_1439,Play 23h 59m,Maglaro ng 23 oras 59 minuto
ACHIEVEMENT_YEAROFTHESNAKE,Year of the Snake,Taon ng mga Ahas
ACHIEVEMENT_EASTER_EGG_2025,Find Easter Eggs,Maghanap ng Easter Eggs
ACHIEVEMENT_EASTER_EGG_5,Gather 5 Easter Eggs,Mangolekta ng 5 Easter Eggs
ACHIEVEMENT_EASTER_EGG_10,Gather 10 Easter Eggs,Mangolekta ng 10 Easter Eggs
ACHIEVEMENT_EASTER_EGG_15,Gather 15 Easter Eggs,Mangolekta ng 15 Easter Eggs
ACHIEVEMENT_EASTER_EGG_20,Gather 20 Easter Eggs,Mangolekta ng 20 Easter Eggs
ACHIEVEMENT_3RD_ANNIV_ATTENDANCE,3rd Anniversary Daily Login,Ikatlong Anibersaryo Attendance
ACHIEVEMENT_FWC_2025_BEGINNER_NAME,2025 FWC Beginner,2025 FWC Baguhan
ACHIEVEMENT_FWC_2025_BRAWLER_NAME,2025 FWC Brawler,2025 FWC Brawler
ACHIEVEMENT_FWC_2025_WARRIOR_NAME,2025 FWC Warrior,2025 FWC Mandirigma
ACHIEVEMENT_FWC_2025_SAVIOR_NAME,2025 FWC Savior,2025 FWC Tagapagligtas
ACHIEVEMENT_FWC_2025_SAVIOR_DESC,Reach level 140 in the 2025 Flyff World Championship.,Maabot ang level 140 sa Flyff World Championship.
ACHIEVEMENT_FWC_2025_OVERLORD_NAME,2025 FWC Overlord,2025 FWC Overlord
ACHIEVEMENT_FWC_2025_OVERLORD_DESC,Reach level 150 in the 2025 Flyff World Championship.,Maabot ang level 150 sa Flyff World Championship.
ACHIEVEMENT_FWC_2025_MASTER_NAME,2025 FWC Master,2025 FWC Dalubhasa
ACHIEVEMENT_FWC_2025_DAILY_PLAY_DESC,Use an FWC Bonus Playtime Coupon to earn rewards.\nYou can obtain the item from the 2025 FWC Championship Pass free rewards!,Gumamit ng karagdagang FWC attendance coupon upang makakuha ng mga gantimpala.\nMakukuha ang item sa pamamagitan ng 2025 FWC Championship Pass Free reward!
ACHIEVEMENT_FWC_2025_PVE_1ST_NAME,2025 FWC Colosseum Champion,2025 FWC Colosseum Kampeon
ACHIEVEMENT_FWC_2025_PVE_1ST_DESC,Win the 2025 Flyff World Championship PvE Competition.,Manalo sa Flyff World Championship 2025 PvE Competition.
ACHIEVEMENT_FWC_2025_PVE_2ND_NAME,2025 FWC Colosseum 2nd,2025 FWC Colosseum Ikalawang Pwesto
ACHIEVEMENT_FWC_2025_PVE_2ND_DESC,Get second place in the 2025 Flyff World Championship PvE Competition.,Makamit ang ikalawang pwesto sa Flyff World Championship 2025 PvE Competition.
ACHIEVEMENT_FWC_2025_PVE_3RD_NAME,2025 FWC Colosseum 3rd,2025 FWC Colosseum Ikatlong Pwesto
ACHIEVEMENT_FWC_2025_PVE_3RD_DESC,Get third place in the 2025 Flyff World Championship PvE Competition.,Makamit ang ikatlong pwesto sa Flyff World Championship 2025 PvE Competition.
ACHIEVEMENT_FWC_2025_PVE_PARTICIPANT_NAME,2025 FWC Colosseum Participant,2025 FWC Colosseum Kalahok
ACHIEVEMENT_FWC_2025_PVE_PARTICIPANT_DESC,Participate in the 2025 Flyff World Championship PvE Competition.,Lumahok sa Flyff World Championship 2025 PvE Competition.
ACHIEVEMENT_FWC_2025_PVP_1ST_NAME,2025 FWC Arena Champion,2025 FWC Arena Kampeon
ACHIEVEMENT_FWC_2025_PVP_1ST_DESC,Win the 2025 Flyff World Championship PvP Competition.,Manalo sa Flyff World Championship 2025 PvP Competition.
ACHIEVEMENT_FWC_2025_PVP_2ND_NAME,2025 FWC Arena 2nd,2025 FWC Arena Ikalawang Pwesto
ACHIEVEMENT_FWC_2025_PVP_2ND_DESC,Get second place in the 2025 Flyff World Championship PvP Competition.,Makamit ang ikalawang pwesto sa Flyff World Championship 2025 PvP Competition.
ACHIEVEMENT_FWC_2025_PVP_3RD_NAME,2025 FWC Arena 3rd,2025 FWC Arena Ikatlong Pwesto
ACHIEVEMENT_FWC_2025_PVP_3RD_DESC,Get third place in the 2025 Flyff World Championship PvP Competition.,Makamit ang ikatlong pwesto sa Flyff World Championship 2025 PvP Competition.
ACHIEVEMENT_FWC_2025_PVP_FINALIST_NAME,2025 FWC Arena Finalist,2025 FWC Arena Finalist
ACHIEVEMENT_FWC_2025_PVP_FINALIST_DESC,Participate in the 2025 Flyff World Championship PvP Finals.,Lumahok sa Flyff World Championship 2025 PvP Finals.
ACHIEVEMENT_FWC_2025_PVP_PARTICIPANT_NAME,2025 FWC Arena Participant,2025 FWC Arena Kalahok
ACHIEVEMENT_FWC_2025_PVP_PARTICIPANT_DESC,Participate in the 2025 Flyff World Championship PvP Qualifications.,Lumahok sa Flyff World Championship 2025 PvP Qualifications.
ACHIEVEMENT_FWC_2025_HIGHROLLER_NAME,2025 FWC High Roller,2025 FWC High Roller
ACHIEVEMENT_FWC_2025_HIGHROLLER_DESC,An honorable title awarded to the player who earned the most Champion Coins across all servers.,Marangal na titulo na iginagawad sa manlalarong nakakuha ng pinakamaraming Champion Coins sa lahat ng server.
ACHIEVEMENT_FWC_2025_LUCKYSTREAK_NAME,2025 FWC Lucky Streak,2025 FWC Lucky Streak
ACHIEVEMENT_FWC_2025_LUCKYSTREAK_DESC,An honorable title awarded to the player who almost earned the most Champion Coins across all servers.,Marangal na titulo na iginagawad sa manlalarong muntik nang makakuha ng pinakamaraming Champion Coins sa lahat ng server.
ACHIEVEMENT_FWC_2025_WHALE_NAME,2025 FWC Whale,2025 FWC Whale
ACHIEVEMENT_FWC_2025_WHALE_DESC,Awarded to the player who earned the most Champion Coins within their own server.,Titulong iginagawad sa manlalarong nakakuha ng pinakamaraming Champion Coins sa sariling server.
ACHIEVEMENT_FWC_2025_THEUNLUCKY_NAME,2025 FWC The Unlucky,2025 FWC Ang Malas
ACHIEVEMENT_FWC_2025_THEUNLUCKY_DESC,Awarded to the player who spent many FWC Coins but earned the fewest Champion Coins within their own server.,Titulong iginagawad sa manlalarong gumastos ng maraming FWC Coins ngunit nakakuha ng pinakakaunting Champion Coins sa sariling server.
ACHIEVEMENT_FWC_2025_PARTNERSTREAMER_NAME,2025 FWC Partner Streamer,2025 FWC Partner Streamer
ACHIEVEMENT_FWC_2025_PARTNERSTREAMER_ESC,Awarded to partner streamers during the 2025 Flyff World Championship.,Titulong iginagawad sa mga partner streamer sa FWC 2025.
ACHIEVEMENT_UPGRADE_1,Upgrade +1,I-upgrade +1
ACHIEVEMENT_UPGRADE_2,Upgrade +2,I-upgrade +2
ACHIEVEMENT_UPGRADE_3,Upgrade +3,I-upgrade +3
ACHIEVEMENT_UPGRADE_4,Upgrade +4,I-upgrade +4
ACHIEVEMENT_UPGRADE_5,Upgrade +5,I-upgrade +5
ACHIEVEMENT_UPGRADE_6,Upgrade +6,I-upgrade +6
ACHIEVEMENT_UPGRADE_7,Upgrade +7,I-upgrade +7
ACHIEVEMENT_UPGRADE_8,Upgrade +8,I-upgrade +8
ACHIEVEMENT_UPGRADE_9,Upgrade +9,I-upgrade +9
ACHIEVEMENT_UPGRADE_10,Upgrade +10,I-upgrade +10
ACHIEVEMENT_MASTER160_NAME,Hero 160 - 180,Hero 160 – 180
ACHIEVEMENT_MASTER160_DESC,Complete the fourth Hero Quest.,Kumpletuhin ang ikaapat na Hero Quest
ACHIEVEMENT_15UPDATE_ATTENDANCE_NAME,1.5 Update Playtime Event,1.5 Update Playtime Event
ACHIEVEMENT_15UPDATE_ATTENDANCE_DESC,Log in each day for 40 minutes to receive rewards!,Mag-log in araw-araw nang 40 minuto at tumanggap ng mga gantimpala!
ACHIEVEMENT_15UPDATE_INTOTHEEILLUN_NAME,Into the Eillun,Patungo sa Eillun
ACHIEVEMENT_15UPDATE_INTOTHEEILLUN_DESC,Complete the main quests to earn rewards during the event!,Kumpletuhin ang mga pangunahing quest at kumita ng mga gantimpala sa panahon ng event!
ACHIEVEMENT_15UPDATE_WORKERSOFTHEKAILLUN_NAME,Workers of the Kaillun,Mga Manggagawa ng Kaillun
ACHIEVEMENT_15UPDATE_WORKERSOFTHEKAILLUN_DESC,Complete the daily quests in Kaillun to earn rewards during the event!,Kumpletuhin ang mga arawang quest sa Kaillun at kumita ng mga gantimpala sa panahon ng event!
ACHIEVEMENT_15UPDATE_WORKERSOFTHEKAILLUN_LVL1,Complete Kaillun Daily Quests 10 times.,Kumpletuhin ang Kaillun Daily Quests nang 10 beses.
ACHIEVEMENT_15UPDATE_WORKERSOFTHEKAILLUN_LVL2,Complete Kaillun Daily Quests 20 times.,Kumpletuhin ang Kaillun Daily Quests nang 20 beses.
ACHIEVEMENT_15UPDATE_WORKERSOFTHEKAILLUN_LVL3,Complete Kaillun Daily Quests 30 times.,Kumpletuhin ang Kaillun Daily Quests nang 30 beses.
ACHIEVEMENT_15UPDATE_WORKERSOFTHEKAILLUN_LVL4,Complete Kaillun Daily Quests 45 times.,Kumpletuhin ang Kaillun Daily Quests nang 45 beses.
ACHIEVEMENT_15UPDATE_WORKERSOFTHEKAILLUN_LVL5,Complete Kaillun Daily Quests 60 times.,Kumpletuhin ang Kaillun Daily Quests nang 60 beses.
ACHIEVEMENT_TAKETHEANKOUSASYLUM_NAME,Take the Ankou's Asylum,Pasukin ang Ankou's Asylum
ACHIEVEMENT_TAKETHEANKOUSASYLUM_DESC,Challenge yourself with a new dungeon! Defeat Ankou to earn rewards during the event!,Hamunin ang sarili sa isang bagong dungeon at talunin si Ankou upang makakuha ng mga gantimpala sa panahon ng event!
ACHIEVEMENT_KILL_ANKOU,Defeat Ankou,Talunin ang Ankou
ACHIEVEMENT_KILL_BLAZINGANKOU,Defeat Blazing Ankou,Talunin ang Nagliliyab na Ankou
ACHIEVEMENT_KILL_DEMONICANKOU,Defeat Demonic Ankou,Talunin ang Demonyo na Ankou
ACHIEVEMENT_SYNTHESIZE_ULTIMATE_JEWEL_NAME,Ultimate Jewel Synthesis Event,Ultimate Jewel Synthesis Event
ACHIEVEMENT_SYNTHESIZE_ULTIMATE_JEWEL_DESC,Synthesize Ultimate Jewels to earn rewards during the event!,I-synthesize ang Ultimate Jewels at kumita ng mga gantimpala sa panahon ng event!
ACHIEVEMENT_LEVEL_LVL13,Specialist Level 1,Ikaunang Espesyalista
ACHIEVEMENT_LEVEL_LVL14,Specialist Level 2,Ikalawang Espesyalista
ACHIEVEMENT_LEVEL_LVL15,Specialist Level 3,Ikatlong Espesyalista
ACHIEVEMENT_FIRST_190_NAME,The First Vindicator,Ang Unang Tagapagtanggol
ACHIEVEMENT_FIRST_190_DESC,Awarded to the first player to reach level 190.,Titulong iginawad sa unang manlalaro na makahantong sa ika-190 na antas.
ACHIEVEMENT_YEAROFTHEHORSE,Year of the Horse,Taon ng mga Kabayo
ACHIEVEMENT_FWC_2026_BEGINNER_NAME,2026 FWC Beginner,2026 FWC Beginner
ACHIEVEMENT_FWC_2026_BEGINNER_DESC,Reach level 16 in the 2026 Flyff World Championship.,Reach level 16 in the 2026 Flyff World Championship.
ACHIEVEMENT_FWC_2026_BRAWLER_NAME,2026 FWC Brawler,2026 FWC Brawler
ACHIEVEMENT_FWC_2026_BRAWLER_DESC,Reach level 60 in the 2026 Flyff World Championship.,Reach level 60 in the 2026 Flyff World Championship.
ACHIEVEMENT_FWC_2026_WARRIOR_NAME,2026 FWC Warrior,2026 FWC Warrior
ACHIEVEMENT_FWC_2026_WARRIOR_DESC,Reach level 140 in the 2026 Flyff World Championship.,Reach level 140 in the 2026 Flyff World Championship.
ACHIEVEMENT_FWC_2026_SAVIOR_NAME,2026 FWC Savior,2026 FWC Savior
ACHIEVEMENT_FWC_2026_SAVIOR_DESC,Reach level 150 in the 2026 Flyff World Championship.,Reach level 150 in the 2026 Flyff World Championship.
ACHIEVEMENT_FWC_2026_OVERLORD_NAME,2026 FWC Overlord,2026 FWC Overlord
ACHIEVEMENT_FWC_2026_OVERLORD_DESC,Reach level 165 in the 2026 Flyff World Championship.,Reach level 165 in the 2026 Flyff World Championship.
ACHIEVEMENT_FWC_2026_MASTER_NAME,2026 FWC Master,2026 FWC Master
ACHIEVEMENT_FWC_2026_MASTER_DESC,Complete all Gear Exchanges in the 2026 Flyff World ,Complete all Gear Exchanges in the 2026 Flyff World 
ACHIEVEMENT_4TH_ANNIV_ATTENDANCE,4th Anniversary Daily Login,4th Anniversary Daily Login
ACHIEVEMENT_FWC_2026_GUILDPRIDE_NAME,2026 FWC Guild Pride,2026 FWC Guild Pride
ACHIEVEMENT_FWC_2026_GUILDPRIDE_DESC,Special title to commemorate the participation of 2026 FWC Guild Spotlight Video Showcase,Special title to commemorate the participation of 2026 FWC Guild Spotlight Video Showcase
ACHIEVEMENT_KILL_DREAMFLAME01_NAME,Blossom,Blossom
ACHIEVEMENT_KILL_DREAMFLAME01_TITLE,Leafbane,Leafbane
ACHIEVEMENT_KILL_DREAMFLAME01_LVL1,Blossom Slayer 1,Blossom Slayer 1
ACHIEVEMENT_KILL_DREAMFLAME01_LVL2,Blossom Slayer 2,Blossom Slayer 2
ACHIEVEMENT_KILL_DREAMFLAME01_LVL3,Blossom Slayer 3,Blossom Slayer 3
ACHIEVEMENT_KILL_DREAMFLAME01_LVL4,Blossom Slayer 4,Blossom Slayer 4
ACHIEVEMENT_KILL_DREAMFLAME01_LVL5,Blossom Hunter,Blossom Hunter
ACHIEVEMENT_KILL_DREAMOLDRUT01_NAME,Oldroot,Oldroot
ACHIEVEMENT_KILL_DREAMOLDRUT01_TITLE,Rootbreaker,Rootbreaker
ACHIEVEMENT_KILL_DREAMOLDRUT01_LVL1,Oldroot Slayer 1,Oldroot Slayer 1
ACHIEVEMENT_KILL_DREAMOLDRUT01_LVL2,Oldroot Slayer 2,Oldroot Slayer 2
ACHIEVEMENT_KILL_DREAMOLDRUT01_LVL3,Oldroot Slayer 3,Oldroot Slayer 3
ACHIEVEMENT_KILL_DREAMOLDRUT01_LVL4,Oldroot Slayer 4,Oldroot Slayer 4
ACHIEVEMENT_KILL_DREAMOLDRUT01_LVL5,Oldroot Hunter,Oldroot Hunter
ACHIEVEMENT_KILL_DREAMMINIMUSHU01_NAME,Minimusha,Minimusha
ACHIEVEMENT_KILL_DREAMMINIMUSHU01_TITLE,Amberdown,Amberdown
ACHIEVEMENT_KILL_DREAMMINIMUSHU01_LVL1,Minimusha Slayer 1,Minimusha Slayer 1
ACHIEVEMENT_KILL_DREAMMINIMUSHU01_LVL2,Minimusha Slayer 2,Minimusha Slayer 2
ACHIEVEMENT_KILL_DREAMMINIMUSHU01_LVL3,Minimusha Slayer 3,Minimusha Slayer 3
ACHIEVEMENT_KILL_DREAMMINIMUSHU01_LVL4,Minimusha Slayer 4,Minimusha Slayer 4
ACHIEVEMENT_KILL_DREAMMINIMUSHU01_LVL5,Minimusha Hunter,Minimusha Hunter
ACHIEVEMENT_KILL_DREAMLADYBLUM01_NAME,Lady Bloom,Lady Bloom
ACHIEVEMENT_KILL_DREAMLADYBLUM01_TITLE,Bloomfall,Bloomfall
ACHIEVEMENT_KILL_DREAMLADYBLUM01_LVL1,Lady Bloom Slayer 1,Lady Bloom Slayer 1
ACHIEVEMENT_KILL_DREAMLADYBLUM01_LVL2,Lady Bloom Slayer 2,Lady Bloom Slayer 2
