Key,English,Italian
NPC_000200,"Hello there! I am the Guild Siege Merchant. I'm here to sell any and all goods that our contestants require. If you need anything, just ask!","Hello there! I am the Guild Siege Merchant. I'm here to sell any and all goods that our contestants require. If you need anything, just ask!"
NPC_000201,"Good luck out there, champ!","Good luck out there, champ!"
NPC_000202,"Hmmm, no. This is no good. I need more information. I wish someone could help me.","Hmmm, no. This is no good. I need more information. I wish someone could help me."
NPC_000203,"Madrigal holds much history, and many secrets, some of which should stay hidden. Don't go sticking your nose where it doesn't belong if you know what's good for ya'.","Madrigal holds much history, and many secrets, some of which should stay hidden. Don't go sticking your nose where it doesn't belong if you know what's good for ya'."
NPC_000204,I am Hachal Gedvas. I was kicked out of the Madrigal History Society. Now I roam the Plain of Bubble in search of Madrigals many secrets.,I am Hachal Gedvas. I was kicked out of the Madrigal History Society. Now I roam the Plain of Bubble in search of Madrigals many secrets.
NPC_000205,Be careful out there. Watch your step!,Be careful out there. Watch your step!
NPC_000239,Aenn 's Teardrops have helped to deliver peace to this world.,Aenn 's Teardrops have helped to deliver peace to this world.
NPC_000240,"They've gone now, but the lives saved by their sacrifice will be forever remembered.","They've gone now, but the lives saved by their sacrifice will be forever remembered."
NPC_000241,"I am known as Heedan Joe, one of the 8 Priests of Aenn, the Ringmaster hero. It is my duty to deliver the blessings of Aenn to future successors.","I am known as Heedan Joe, one of the 8 Priests of Aenn, the Ringmaster hero. It is my duty to deliver the blessings of Aenn to future successors."
NPC_000242,"Aenn will always be with you, my friend.","Aenn will always be with you, my friend."
NPC_000243,"You there, do you wish to follow in the footsteps of Curenen, the Jester Hero?","You there, do you wish to follow in the footsteps of Curenen, the Jester Hero?"
NPC_000244,"What you do from this point forward, is entirely up to you. Whether I help you or not, is also up to you.","What you do from this point forward, is entirely up to you. Whether I help you or not, is also up to you."
NPC_000245,"Some people admire the Heroes, while some criticize them for their actions. However, regardless of what they did or didn't do, they saved us all and we must be thankful for that.","Some people admire the Heroes, while some criticize them for their actions. However, regardless of what they did or didn't do, they saved us all and we must be thankful for that."
NPC_000246,"I am the Jester Guardian Heingard, the protector of the will of the Jester Hero, Curenen.","I am the Jester Guardian Heingard, the protector of the will of the Jester Hero, Curenen."
NPC_000247,May the strength of Curenen be with you always.,May the strength of Curenen be with you always.
NPC_000248,*Ugh* I've got a headache the size of Madrigal!,*Ugh* I've got a headache the size of Madrigal!
NPC_000249,"It is your duty, don't forget that.","It is your duty, don't forget that."
NPC_000250,"I am so glad to be working in Flarine. There is this strange sound coming that cave over there, though. It sounds like a giant creature of some sort. I'd stay away from there if I were you...","I am so glad to be working in Flarine. There is this strange sound coming that cave over there, though. It sounds like a giant creature of some sort. I'd stay away from there if I were you..."
NPC_000251,"Well, you certainly are curious, aren't you? I'm Hent, the Acrobat Trainer of Flarine. It's a pleasure to meet you! Say, do you have any aspirin? ","Well, you certainly are curious, aren't you? I'm Hent, the Acrobat Trainer of Flarine. It's a pleasure to meet you! Say, do you have any aspirin? "
NPC_000252,Farewell!,Farewell!
NPC_000253,"Curenen, hear me now! I wish to follow your will!","Curenen, hear me now! I wish to follow your will!"
NPC_000254,"There's something you need to do, adventurer.","There's something you need to do, adventurer."
NPC_000255,The sky wept and the earth trembled when the Heroes began the final battle.,The sky wept and the earth trembled when the Heroes began the final battle.
NPC_000256,"As one of the 8 Priests of Altar, I honor the Jester Hero Curenen. My duty is to protect the will of Curenen and to help successors of the Jester Hero realize their dreams.","As one of the 8 Priests of Altar, I honor the Jester Hero Curenen. My duty is to protect the will of Curenen and to help successors of the Jester Hero realize their dreams."
NPC_000257,May the blessing of Curenen be with you always.,May the blessing of Curenen be with you always.
NPC_000258,"Only the wisdom of Lillip, the Elementor Hero, can save us from certain doom.","Only the wisdom of Lillip, the Elementor Hero, can save us from certain doom."
NPC_000259,"Eight stars stood strong against those who would seek our demise. At the very last moment, the eight stars shone as one.","Eight stars stood strong against those who would seek our demise. At the very last moment, the eight stars shone as one."
NPC_000260,"Hello, my name is Horison Keloan, the Elementor Master. I'm a descendant of the very first Elementor Master and my job is to help guide adventurers on the path of Lillip.","Hello, my name is Horison Keloan, the Elementor Master. I'm a descendant of the very first Elementor Master and my job is to help guide adventurers on the path of Lillip."
NPC_000261,"Remember the stars, adventurer. Remember the stars.","Remember the stars, adventurer. Remember the stars."
NPC_000262,"Heren, please spread your heroic presence throughout the world.","Heren, please spread your heroic presence throughout the world."
NPC_000263,I believe the tears of Rhisis will flow from the sky to wake the Heroes in our time of need. ,I believe the tears of Rhisis will flow from the sky to wake the Heroes in our time of need. 
NPC_000264,"Jeperdy Soce is the name, my child. I'm one the 8 priests of Heren, the Blade Hero. I am delivering the will of Heren to his potential successors.","Jeperdy Soce is the name, my child. I'm one the 8 priests of Heren, the Blade Hero. I am delivering the will of Heren to his potential successors."
NPC_000265,"May the grace of Heren shine on you, my child.","May the grace of Heren shine on you, my child."
NPC_000266,Welcome to Jinitte's Restaurant! I serve the best food in Madrigal!,Welcome to Jinitte's Restaurant! I serve the best food in Madrigal!
NPC_000267,"Greetings, traveler! The Khan Union is quite well known throughout Madrigal for our high quality foods, goods, weapons, and armor. Are you in need of supplies?","Greetings, traveler! The Khan Union is quite well known throughout Madrigal for our high quality foods, goods, weapons, and armor. Are you in need of supplies?"
NPC_000268,"My name is Jinitte Khan. I, and my friends here, are all part of the Khan Union. We are traveling nomads who sell our goods to locals.","My name is Jinitte Khan. I, and my friends here, are all part of the Khan Union. We are traveling nomads who sell our goods to locals."
NPC_000269,Welcome to Kablloc's Weapon Shop! I carry the best weapons in town!,Welcome to Kablloc's Weapon Shop! I carry the best weapons in town!
NPC_000270,"You want to know who I am? Really? Wow, not too many people care to ask who I am... Well then! I'm Kablloc Khan and I'm a nomad!","You want to know who I am? Really? Wow, not too many people care to ask who I am... Well then! I'm Kablloc Khan and I'm a nomad!"
NPC_000271,"Do you wish to follow the Ranger Hero, Hynan? Are you ready to undergo the harsh trials to become a Hero?","Do you wish to follow the Ranger Hero, Hynan? Are you ready to undergo the harsh trials to become a Hero?"
NPC_000272,New life springs forth wherever the seeds are cast. The way to new life has been opened by the Heroes.,New life springs forth wherever the seeds are cast. The way to new life has been opened by the Heroes.
NPC_000273,"I am the Ranger Guardian, Kailreard. It is my duty to protect the will of the Ranger Hero, Hynan.","I am the Ranger Guardian, Kailreard. It is my duty to protect the will of the Ranger Hero, Hynan."
NPC_000274,"May the glory of Hynan be with you, always.","May the glory of Hynan be with you, always."
NPC_000275,Only a Knight wielding the strength of Billaon will succeed.,Only a Knight wielding the strength of Billaon will succeed.
NPC_000276,Shade must not be allowed to torment us and our way of life.,Shade must not be allowed to torment us and our way of life.
NPC_000277,My name is Karandur Eope from the Eope family. I am a Knight Master and in charge of leading you to the way of the Hero. ,My name is Karandur Eope from the Eope family. I am a Knight Master and in charge of leading you to the way of the Hero. 
NPC_000278,May the sword of Billaon cut through those who wish to destroy us.,May the sword of Billaon cut through those who wish to destroy us.
NPC_000279,This is a terrible location for my shield shop! Why can't I be closer to the mayor?!,This is a terrible location for my shield shop! Why can't I be closer to the mayor?!
NPC_000280,I don't understand why we have to sell our goods over here. We hardly get any customers. Bolpor and Haven have prime locations! It's just not fair!,I don't understand why we have to sell our goods over here. We hardly get any customers. Bolpor and Haven have prime locations! It's just not fair!
NPC_000281,"Krinton's the name, and shields are my game. I make the toughest shields in town. I am following in the footsteps of Lucky, the original proprietor of this store.","Krinton's the name, and shields are my game. I make the toughest shields in town. I am following in the footsteps of Lucky, the original proprietor of this store."
