Key,English,Italian
TEXTCLIENT_COMACCEPTKINGPIN,You invited %s to your guild.,Hai invitato %s nella tua gilda.
TEXTCLIENT_GUILDCHROFFLINE,The character you invited is offline.,Il personaggio che hai invitato è offline.
TEXTCLIENT_GUILDNOTINCLUDE,You have to wait 2 days before joining another guild.,Devi aspettare 2 giorni prima di entrare in un'altra gilda.
TEXTCLIENT_GUILDFAILINVITATE,%s has refused to join the guild.,%s ha rifiutato di unirsi alla gilda.
TEXTCLIENT_COMNOEXCOM,That guild does not exist.,Quella gilda non esiste.
TEXTCLIENT_GUILDWARNOINVATE,Cannot join a guild during a guild duel.,Non puoi entrare in una gilda durante un duello di gilda.
TEXTCLIENT_COMHAVECOM,You are already in a guild.,Sei già in una gilda.
TEXTCLIENT_COMOVERMEMBER,The guild is full.,La gilda è piena.
TEXTCLIENT_COMACCEPTWELCOME,%s has joined the guild.,%s si è unito alla gilda.
TEXTCLIENT_GUILDNOTHINGNAME,Unable to make a contribution. Ask your Guild Leader to set the guild name first.,Impossibile dare un contributo. Chiedi al tuo Capo della Gilda di impostare prima il nome della gilda.
TEXTCLIENT_GUILDMERITMAXLEVEL,Unable to make a contribution. The guild has reached its maximum level.,Impossibile dare un contributo. La gilda ha raggiunto il suo livello massimo.
TEXTCLIENT_GUILDLEVELUP,Guild level has increased.,Il livello della gilda è aumentato.
TEXTCLIENT_GUILDCLOAK,%s Guild Cloak,%s Mantello della Gilda
TEXTCLIENT_NOTTRADE,You cannot trade a premium item.,Non puoi scambiare un articolo premium.
TEXTCLIENT_GUILDBANKFULL,The guild warehouse is full.,Il magazzino della gilda è pieno.
TEXTCLIENT_COUPLEBANKFULL,The couple storage is full.,The couple storage is full.
TEXTCLIENT_SLOTFULL,Your inventory is full.,Il tuo inventario è pieno.
TEXTCLIENT_CONFIRMMOVEITEM,Really move this item?,Spostare davvero questo oggetto?
TEXTCLIENT_GUILDCREATECLOAK,Guild cloak has been created.,Il mantello della gilda è stato creato.
TEXTCLIENT_GUILDNEEDGOLD,Unable to create guild cloak. Insufficient Penya in the guild warehouse.,Impossibile creare il mantello della gilda. Penya insufficienti nel magazzino della gilda.
TEXTCLIENT_GUILD_PAYTAKE,Guild salary of %d Penya received.,Stipendio della gilda di %d Penya ricevuto.
TEXTCLIENT_ERROR_UNKNOWN_TARGET,Unknown setting target,Destinazione di impostazione sconosciuta
TEXTCLIENT_ERROR_UNKNOWN_JOB,Unknown job,Classe sconosciuta
TEXTCLIENT_RECURRENCE,Your character’s skill points have been reset. Please redistribute your points in the Skill Tree window.,I punti abilità del tuo personaggio sono stati ripristinati. Ridistribuisci i tuoi punti nella finestra delle abilità.
TEXTCLIENT_CHOICEJOB,You have to choose a job at Lv 15.,Devi scegliere una classe a Lv 15.
TEXTCLIENT_ERROR_NOTEXPERTJOB,Not Expert Job,Classe non Esperta
TEXTCLIENT_EXPERTJOBS,Expert Job: %s,Classe Esperta: %s
TEXTCLIENT_EXPERTLEVEL,Expert Level: %d ~ %d,Livello Esperto: %d ~ %d
TEXTCLIENT_ERROR_NOTPROFESSIONALJOB,Not Professional Job,Classe non Professionale
TEXTCLIENT_ERROR_NOTSPECIALISTJOB,Not Specialist Job,Classe non Specialista
TEXTCLIENT_PROFESSIONALJOBS,Professional Job: %s,Classe professionale: %s
TEXTCLIENT_PROFESSIONALLEVEL,Professional Level: %d ~~~,Livello Professionale: %d ~~~
TEXTCLIENT_SPECIALISTJOBS,Specialist Job: %s,Classe Specialista: %s
TEXTCLIENT_SPECIALISTLEVEL,Specialist Level: %d ~~~,Livello Specialisto: %d ~~~
TEXTCLIENT_SKILLPOINT_UP,New Skill Points are now available.,Sono ora disponibili nuovi Punti Abilità.
TEXTCLIENT_REAPSKILL,You've learned %s. You can now allocate skill points to this ability.,Hai imparato %s. Ora puoi assegnarli Punti Abilità.
TEXTCLIENT_FLYLVLUP,Flying level up!,Livello di volo aumentato!
TEXTCLIENT_NEEDSATTACKITEM,You must equip either Arrows or the appropriate Poster or Vial to use this skill.,Per usare questa abilità devi equipaggiare delle Frecce oppure il Poster o la Fiala corrispondenti.
TEXTCLIENT_BOSS_BIGMUSCLE_MSG1,How dare you come here!,Come osi venire qui!
TEXTCLIENT_BOSS_BIGMUSCLE_MSG2,You have no fear!,Non hai paura!
TEXTCLIENT_BOSS_BIGMUSCLE_MSG3,I will be your executioner!,Sarò il tuo carnefice!
TEXTCLIENT_BOSS_BIGMUSCLE_MSG4,Don't make me angry!,Non farmi arrabbiare!
TEXTCLIENT_BOSS_BIGMUSCLE_MSG5,"%s, you fool! How dare you!","%s, folle! Come osi!"
TEXTCLIENT_BOSS_MUSHMOOT_MSG1,I will crush your bones!,Ti schiaccerò!
TEXTCLIENT_BOSS_MUSHMOOT_MSG2,I will destroy you all!,Vi distruggerò tutti!
TEXTCLIENT_BOSS_MUSHMOOT_MSG3,I will break you!,Ti spezzerò!
TEXTCLIENT_BOSS_KRRR_MSG1,Who woke me?,Chi mi ha svegliato?
TEXTCLIENT_BOSS_KRRR_MSG2,%s! My axe and I will destroy you!,%s! Io e la mia ascia ti distruggeremo!
TEXTCLIENT_BOSS_KRRR_MSG3,Go to Hell!,Vai all'inferno!
TEXTCLIENT_SKILLLEVELLIMIT,Set %s' skill level: 1 ~ %d.,Imposta il livello dell'abilità %s: 1 ~ %d.
TEXTCLIENT_REQ_DARK,You are not in Dark Illusion mode.,Non sei in modalità Illusione Oscura.
TEXTCLIENT_NEVERKILLSTOP,You cannot use the skill.,Non puoi utilizzare l'abilità.
TEXTCLIENT_NOTELEMWEAPON,Unable to use equipped item. Item needs an elemental upgrade first.,Impossibile utilizzare l'oggetto equipaggiato. L'oggetto necessita prima di un potenziamento elementale.
TEXTCLIENT_DONOTUSEBUFF,Cannot use the skill at this time.,Impossibile utilizzare l'abilità in questo momento.
TEXTCLIENT_NEEDSKILLITEM,You must equip either Arrows or the appropriate Poster or Vial to use this skill.,Per usare questa abilità devi equipaggiare delle Frecce oppure il Poster o la Fiala corrispondenti.
TEXTCLIENT_SKILLWAITTIME,Please wait.,Attendere prego.
TEXTCLIENT_SKILL_SELF,You use %s.,Tu usi %s.
TEXTCLIENT_SKILL_SELF_INHERITED,You use %s (%s).,Tu usi %s (%s).
TEXTCLIENT_SKILL_MATE,%s casts %s on you.,%s lancia %s su di te.
TEXTCLIENT_SKILL_MATE_INHERITED,%s casts %s (%s) on you.,%s lancia %s (%s) su di te.
TEXTCLIENT_EQUIP_DENIAL,Permission to view equipment denied.,Autorizzazione per visualizzare l'equipaggiamento negata.
TEXTCLIENT_OPTIONREBOOT,You must restart the game for all changes to take effect.,Devi riavviare il gioco per rendere effettive tutte le modifiche.
TEXTCLIENT_LIMITED_USE,You are already using this item. Try again after its effects have worn off.,Stai già utilizzando questo oggetto. Riprova dopo che i suoi effetti sono svaniti.
TEXTCLIENT_ITEM_LEVEL,Your level is too low. You can use that at level %s.,Il tuo livello è troppo basso. Puoi usarlo al livello %s.
TEXTCLIENT_NOTOVERLAP_USE,You cannot use these items at the same time.,Non puoi utilizzare questi oggetti contemporaneamente.
TEXTCLIENT_COND_USE,Takes effect when player dies.,Ha effetto quando il giocatore muore.
TEXTCLIENT_PK_LIMIT_DAY,%d Day,%d Giorno
TEXTCLIENT_PK_LIMIT_HOUR,%d Hr,%d Ora
TEXTCLIENT_PK_LIMIT_MINUTE,%d Min,%d Min
TEXTCLIENT_PK_LIMIT_SECOND,%d Sec,%d Sec
TEXTCLIENT_DONOTUSE_RESTATE,Unable to reset your stats since you already have basic stats.,Impossibile ripristinare le tue statistiche poiché hai già le statistiche di base.
TEXTCLIENT_NOTCHOAS,Only criminals can use this item.,Solo i criminali possono utilizzare questo oggetto.
TEXTCLIENT_GETKARMA,Recovered 1 Karma.,Hai recuperato 1 Karma.
TEXTCLIENT_NTROUPEO10,Either you are not a party member or the party level is higher than 10.,O non sei un membro del gruppo o il livello del gruppo è superiore a 10.
TEXTCLIENT_EXP_NOTUSE,"You cannot stack this scroll anymore. At level %d ~ %d, this scroll can only be stacked %d times.","Non puoi più addizionare questa pergamena. Al livello %d ~ %d, questa pergamena può essere addizionata solo %d volte."
TEXTCLIENT_EXP_NOTUSELEVEL,You cannot use this scroll. This scroll is only available for level %d ~ %d.,Non puoi utilizzare questa pergamena. Questa pergamena è disponibile solo per il livello %d ~ %d.
TEXTCLIENT_EXPITEM_TOOLTIP,*** Your Experience rate has been amplified by #cffff5a50%d%%#nc ***,*** Il tasso di esperienza è stato amplificato di #cffff5a50%d%%#nc ***
TEXTCLIENT_EXP_COUTMSG0,The time left,Il tempo rimasto
TEXTCLIENT_EXP_COUTMSG1,First:,Primo:
TEXTCLIENT_EXP_COUTMSG2,Second:,Secondo:
TEXTCLIENT_EXP_COUTMSG3,Third:,Terzo:
TEXTCLIENT_EXPBOX_INFO_MSG,You can recover some of your Experience If you return to the place where you died.,Puoi recuperare parte della tua Esperienza se torni nel luogo in cui sei morto.
TEXTCLIENT_NOT_EXPBOX,You can not use it.,Non puoi usarlo.
TEXTCLIENT_EXPBOX_EAT,You have recovered 30% of decreased Experience from your death.,Hai recuperato il 30% dell'Esperienza persa dalla tua morte.
TEXTCLIENT_ADMIN_INVISIBLE,Invisible,Invisibile
TEXTCLIENT_ADMIN_IMMORTAL,Undying1,Immortale1
TEXTCLIENT_ADMIN_IMMORTALHALF,Undying2,Immortale2
TEXTCLIENT_ADMIN_NOMOVING,Freeze player,Congela il giocatore
TEXTCLIENT_ADMIN_MIGHTY,OneKill,OneKill
TEXTCLIENT_TELESKILL_CLICK,Touch on the ground where you want to use %s.,Tocca il terreno dove vuoi usare %s.
TEXTCLIENT_CREATEMON_CLICK,Touch on the ground where you want to invoke the monster.,Tocca il terreno dove vuoi invocare il mostro.
TEXTCLIENT_TELESKILL_CANCEL,%s invocation was cancelled.,L'invocazione di %s è stata annullata.
TEXTCLIENT_CREATEMON_CANCEL,Monster invocation was cancelled.,L'invocazione del mostro è stata annullata.
TEXTCLIENT_USEAIRCRAFT,"In order to ride a flying vehicle, you must reach level 20.","Per guidare un veicolo volante, devi raggiungere il livello 20."
TEXTCLIENT_QUEST_DISGUISE_NOTFLY,You cannot fly while transforming.,Non puoi volare mentre ti trasformi.
TEXTCLIENT_UPGRADE_FIRE,Fire,Fuoco
TEXTCLIENT_UPGRADE_WATER,Water,Acqua
TEXTCLIENT_UPGRADE_ELECTRICITY,Electric,Elettro
TEXTCLIENT_UPGRADE_WIND,Wind,Vento
TEXTCLIENT_UPGRADE_EARTH,Earth,Terra
TEXTCLIENT_RUN,Run,Correre
TEXTCLIENT_WALK,Walk,Camminare
TEXTCLIENT_CANNOT_DROPMONEY,You cannot drop your Penya on the ground.,Non puoi rilasciare i tuoi Penya a terra.
TEXTCLIENT_NOTDROP,You cannot drop a premium item on the ground.,Non puoi rilasciare un oggetto premium a terra.
TEXTCLIENT_QUEITMWARNING,The quest will not progress without this item. Continue discarding item?,La missione non andrà avanti senza questo oggetto. Continuare a scartare l'oggetto?
TEXTCLIENT_FLIGHTDROP,You cannot drop items while flying.,Non puoi rilasciare oggetti durante il volo.
TEXTCLIENT_TRADELIMITITEM,You cannot drop items while trading.,Non puoi rilasciare oggetti durante lo scambio.
TEXTCLIENT_FALLING_RIDENOTUSE,Only wings can save you when you fall,Solo le ali possono salvarti quando cadi
TEXTCLIENT_INVALIDSHOPNAME,This shop name is not allowed.,Questo nome per il negozio non è consentito.
TEXTCLIENT_GUILDCOMBAT_CANNOT_TRADE,You cannot trade in the Guild Siege arena.,Non puoi fare scambi durante l'evento.
TEXTCLIENT_FAIL_TO_OPEN_SHOP,Private Shops are unavailable in this area.,I Negozi Privati non sono disponibili in quest'area.
TEXTCLIENT_NPC_RADIUS,You cannot open a Private Shop near an NPC.,Non puoi aprire un Negozio Privato vicino a un NPC.
TEXTCLIENT_PRIVATE_SHOP_EMPTY,All items of the private shop were sold.,Tutti gli oggetti del negozio privato sono stati venduti.
TEXTCLIENT_CHEER_MESSAGE1,Cheer Message Point(s): %d/3,Punti Messaggio d'Incoraggiamento: %d/3
TEXTCLIENT_CHEER_MESSAGE2,Time left until the next point,Tempo rimasto al punto successivo
TEXTCLIENT_CHEER_MESSAGE3,%s sent you a cheer message of friendship!,%s ti ha inviato un messaggio d'incoraggiamento di amicizia!
TEXTCLIENT_CHEER_MESSAGE4,%s sent you a cheer message of love!,%s ti ha inviato un messaggio d'incoraggiamento d'amore!
TEXTCLIENT_CHEER_MESSAGE5,Your cheer points have increased by 1.,I tuoi punti incoraggiamento sono aumentati di 1.
TEXTCLIENT_CHEER_NO1,Unable to send cheer message. Please try again after %s minutes.,Impossibile inviare un messaggio d'incoraggiamento. Riprova dopo %s minuti.
TEXTCLIENT_CHEER_NO2,Please select a player to cheer. You can only send cheer messages to players other than yourself.,Seleziona un giocatore da incoraggiare. Puoi inviare messaggi d'incoraggiamento solo a giocatori al di fuori di te.
TEXTCLIENT_COLLECT_EQUIP,You need to equip a collector.,Devi equipaggiare un raccoglitore.
TEXTCLIENT_COLLECT_TARGET,"Cannot collect, no dead catcher monster targeted.","Non puoi raccogliere, nessun mostro catcher selezionato."
TEXTCLIENT_COLLECT_EMPTY,Insufficient supplements.,Supplementi insufficienti.
TEXTCLIENT_COLLECT_ERROROTHER,Unable to collect resource from a monster killed by another player.,Impossibile raccogliere risorse da un mostro ucciso da un altro giocatore.
TEXTCLIENT_HARVEST_EQUIP,You need to equip harvesting gloves.,Devi equipaggiare i guanti da raccolta.
TEXTCLIENT_HARVEST_RECEIVE,You have harvested %s x%d.,Hai raccolto %s x%d.
TEXTCLIENT_HARVEST_CARRIER,A harvest carrier has been revealed! Kill it to gain its extra berries.,È stato rivelato un portatore di raccolto! Uccidilo per ottenere delle bacche extra.
TEXTCLIENT_HARVEST_COOLDOWN,"You cannot currently open it, try again in a few seconds.","Al momento non puoi aprirlo, riprova tra qualche secondo."
TEXTCLIENT_NOTREADY_USESHOP,Please try again after taking off the head item,Riprova dopo aver tolto l'oggetto per la testa
TEXTCLIENT_SHOP_CHOICE,Selected,Selezionato
TEXTCLIENT_CHANGE_HAIR,Change your Hair,Cambia i tuoi Capelli
TEXTCLIENT_SHOP_COST,Price is,Il prezzo è
TEXTCLIENT_SHOP_PENYA,Penya.,Penya.
TEXTCLIENT_CHANGE_HAIR_QUESTION,Do you want to change your hair?,Vuoi cambiare i tuoi capelli?
TEXTCLIENT_TRADEREQUEST,You have offered to trade with %s.,Ti sei offerto di fare scambio con %s.
TEXTCLIENT_ALREADY_TRADING,The player is already trading.,Il giocatore sta già scambiando.
TEXTCLIENT_BATTLE_NOTTRADE,The player cannot trade while fighting.,Il giocatore non può scambiare mentre combatte.
TEXTCLIENT_TRADECANCEL,The trade has been cancelled.,Lo scambio è stato annullato.
TEXTCLIENT_CANNOTTRADE_ITEM,This item cannot be traded.,Questo oggetto non può essere scambiato.
TEXTCLIENT_CANNOTTRADE_EDIT,You cannot add into or remove items from the trading window anymore after the first confirmation.,Non è più possibile aggiungere o rimuovere oggetti dalla finestra di scambio dopo la prima conferma.
TEXTCLIENT_TRADEACCEPT,%s has completed the trade.,%s ha completato lo scambio.
TEXTCLIENT_FINALCONFIRM,%s pushed final confirmation.,%s ha dato la conferma finale.
TEXTCLIENT_TRADEAGREE,You agreed to trade.,Avete accettato di scambiare.
TEXTCLIENT_TRADEREFUSE,You refused to trade.,Avete rifiutato lo scambio.
TEXTCLIENT_SBEVE_NOTUSEITEM,You cannot use that item.,Non puoi utilizzare quell'oggetto.
TEXTCLIENT_PIERCING_POSSIBLE_ITEM,The item cannot be pierced.,L'oggetto non può ricevere un piercing.
TEXTCLIENT_STILL_DEVELOPMENT,This functionality is still in development.,Questa funzionalità è ancora in fase di sviluppo.
TEXTCLIENT_ENDUSE,You may no longer use %s . That item has expired.,Non è più possibile utilizzare %s . L'oggetto è scaduto.
TEXTCLIENT_DAYUSE,You can use the %s for %d days.,Puoi usare %s per %d giorni.
TEXTCLIENT_TIMEUSE,Time remaining on %s: %d days.,Tempo rimanente sul %s: %d giorni.
TEXTCLIENT_ITEM_EXPIRED,This item has expired.,Questo oggetto è scaduto.
TEXTCLIENT_NOTUPGRADE,The item cannot be equipped or moved during refining.,L'oggetto non può essere equipaggiato o spostato durante la rifinitura.
TEXTCLIENT_CARDRESHUFFLE_NOTAVAILABLE,Registration is not possible because the grade is not correct.,Registration is not possible because the grade is not correct.
TEXTCLIENT_ERROR_NOPIERCING,There is no space to put a card.,Non c'è spazio per inserire una carta.
TEXTCLIENT_PIERCINGFAIL,Piercing failed.,Piercing Fallito.
TEXTCLIENT_PIERCINGSUCCESS,Piercing Succeeded.,Piercing Riuscito.
TEXTCLIENT_REMOVE_PIERCING_ERROR,Only suits pierced with cards can be used.,Solo i vestiti con il piercing con carte può essere usato.
TEXTCLIENT_PIERCING_REMOVE_SUCCESS,Your pierced card has been removed succesfully.,La tua carta percia è stata rimossa con successo.
TEXTCLIENT_NOTEQUALITEM,This item cannot be used.,Questo oggetto non può essere utilizzato.
TEXTCLIENT_PREMIUM_NOTUPGRADE,Premium item cannot be refined.,L'oggetto premium non può essere raffinato.
TEXTCLIENT_WRONGSUPITEM,Wrong supplement item.,Oggetto supplemento sbagliato.
TEXTCLIENT_USE_PIERCING_MENU,You can use this item with Piercing menu at Weapon Shop.,È possibile utilizzare questo oggetto con il menu Piercing presso il negozio di armi.
TEXTCLIENT_USE_ACCESSORY_MENU,You can use this item with Accessory Upgrade menu at Weapon Shop.,È possibile utilizzare questo oggetto con il menu Potenziamento Accessori del Negozio di Armi.
TEXTCLIENT_USE_UPGRADE_MENU,You can use this item with Upgrade menu at Armor Shop.,È possibile utilizzare questo oggetto con il menu Potenziamento del Negozio di Armature.
TEXTCLIENT_USE_INVENTORY_WINDOW,Double click on this item in Inventory window to use it.,Fare doppio click su questo oggetto nella finestra dell'Inventario per utilizzarlo.
TEXTCLIENT_NOTELEUPGRADE,Item cannot be upgraded using this element.,L'oggetto non può essere potenziato con questo elemento.
TEXTCLIENT_UPGRADE_ERROR_TWOELEMENT,You cannot put two different elements on one item.,Non puoi mettere due elementi diversi nello stesso oggetto.
TEXTCLIENT_WRONGUPLEVEL,Using wrong item to upgrade.,Stai usando l'oggetto sbagliato per il potenziamento.
TEXTCLIENT_UPGRADE_MAXOVER,Can only upgrade up to Level 10.,Può essere potenziato solo fino al livello 10.
TEXTCLIENT_ACCESSORY_MAXOVER,Jewelry can be upgraded to +20.,I gioielli possono essere potenziati fino a +20.
TEXTCLIENT_UPGRADE_ERROR_WRONGUPLEVEL,Using wrong item to upgrade.,Stai usando l'oggetto sbagliato per il potenziamento.
TEXTCLIENT_UPGRADE_ERROR_NOSUPSTONE,Not enough supplement item.,Non c'è un numero sufficiente di supplementi.
TEXTCLIENT_UPGRADE_FAIL,The upgrade has failed.,Il potenziamento non è riuscito.
TEXTCLIENT_UPGRADE_SUCCESSFUL,Upgrade Successful!,Potenziamento riuscito!
TEXTCLIENT_REMOVE_ERROR,That weapon is not possible to remove the element upgrading. Try again after checking.,Non è possibile rimuovere il potenziamento elementale di quell'arma. Riprova dopo aver controllato.
TEXTCLIENT_REMOVE_ATTRIBUTE_CONFIRM,The element of weapon was removed.,L'elemento dell'arma è stato rimosso.
TEXTCLIENT_DEPEN_USE,This item takes effect once your character dies. Do you want to use it?,Questo oggetto ha effetto quando il tuo personaggio muore. Vuoi usarlo?
TEXTCLIENT_SKILLINIT,This item resets your skills. Do you want to use this item?,Questo oggetto ripristina le tue abilità. Vuoi usare questo oggetto?
TEXTCLIENT_ERROR_SKILLRECCURENCE,Your skill has already been reset.,La tua abilità è già stata resettata.
TEXTCLIENT_NOTUSEVAG,You can use this item after your 1st job change.,È possibile utilizzare questo oggetto dopo il primo cambio di classe.
TEXTCLIENT_CHECKEQUIP,Please unequip the item first.,Si prega di disequipaggiare prima l'oggetto.
TEXTCLIENT_PK_BLINK_NO,You cannot use a blinkwing at Kebaras.,Non puoi utilizzare un alabalzo a Kebaras.
TEXTCLIENT_BLINK_EVENT_NO,You cannot use a blinkwing during event.,Non puoi utilizzare un alabalzo durante l'evento.
