Key,English,Indonesian
NPC_000176,Aenn's blessing on this world will be remembered forever.,Berkat Aenn di dunia ini akan dikenang selamanya.
NPC_000177,"Aenn, the Ringmaster Hero, was one of the most important of all of our brave Heroes. Aenn's rejuvenating magic blessed our brave heroes in battle.","Aenn, Ringmaster Hero, adalah salah satu yang terpenting dari semua Pahlawan pemberani kita. Sihir peremajaan Aenn memberkati para pahlawan pemberani kita dalam pertempuran."
NPC_000178,"Hi! It is very nice to meet you. My name is Ellend Eledyo and I am the Ringmaster Master. Pretty cool title, huh? I love it, and what's more, I love guiding pupils on the path of the Ringmaster Hero, Aenn.","Hai! Senang bertemu denganmu. Nama saya Ellend Eledyo dan saya adalah Ringmaster Master. Gelarnya keren banget ya? Saya menyukainya, dan terlebih lagi, saya suka membimbing murid-murid di jalan Ringmaster Hero, Aenn."
NPC_000179,Pray to Aenn for protection and you will have it.,Berdoalah kepada Aenn untuk perlindungan dan kamu akan memilikinya.
NPC_000180,A great creature is imprisoned here. Are you ready to challenge him?,Makhluk besar dipenjara di sini. Apakah kamu siap untuk menantangnya?
NPC_000181,"Why do you wish to challenge Clockworks?\n1 [For Honor!][IDS_NPC_ForHonor] \n2 [For Fun!][IDS_NPC_ForFun] \n3 [Meh, just because?][IDS_NPC_MehJustBecause]","Mengapa Anda ingin menantang Clockworks?\n1 [For Honor!][IDS_NPC_ForHonor] \n2 [For Fun!][IDS_NPC_ForFun] \n3 [Meh, just because?][IDS_NPC_MehJustBecause]"
NPC_000182,"Are you sure you're ready for this? Alright, successor, would you like to challenge Clockworks again?\n[Yes][IDS_NPC_Yes_Enter] / [No][IDS_NPC_No_Enter]\n\n#cffff0000All the guild members participating must be close to you to enter.#nc","Apakah kamu yakin siap untuk ini? Baiklah, penerus, apakah kamu ingin menantang Clockworks lagi?\n[Ya][IDS_NPC_Yes_Enter] / [Tidak][IDS_NPC_No_Enter]\n\n#cffff0000Semua anggota guild yang berpartisipasi harus dekat dengan mu untuk masuk.#nc"
NPC_000183,"You defeated Clockworks? Excellent work, successor!","Kamu mengalahkan Clockworks? Kerja bagus, penerus!"
NPC_000184,"Only the honorable combatant is worthy of facing Clockworks. You are brave, successor. \nAre you ready to challenge Clockworks?\n[Yes][IDS_NPC_Yes_Enter] / [No][IDS_NPC_No_Enter]\n\n#cffff0000All the guild members participating must be close to you to enter.#nc","Hanya kombatan terhormat yang layak menghadapi Clockworks. kamu berani, penerus.\nApakah Anda siap untuk menantang Clockworks?\n[Yes][IDS_NPC_Yes_Enter] / [No][IDS_NPC_No_Enter]\n\n#cffff0000Semua anggota guild yang berpartisipasi harus dekat dengan kamu untuk masuk.#nc"
NPC_000185,This isn't a game you fool! Clockworks will tear you to pieces! Come back when you decide to be serious about this.,Ini bukan permainan bodoh! Jarum jam akan merobek kamu berkeping-keping! Kembalilah ketika kamu memutuskan untuk serius tentang hal ini.
NPC_000186,"Just because? JUST BECAU... Ah, forget it. You're obviously not mature enough to handle this.","Hanya karena? HANYA KARENA... Ah, lupakan saja. Kamu jelas tidak cukup dewasa untuk menangani ini."
NPC_000187,There are other brave souls locked in fierce combat with Clockworks at the moment. Their deaths will be swift. You must wait.,Ada jiwa pemberani lainnya yang terkunci dalam pertempuran sengit dengan Clockworks saat ini. Kematian mereka akan cepat. Kamu harus menunggu.
NPC_000188,"Make sure you are adequately prepared to face Clockworks. If you are not yet ready, then now is the time to prepare.","Pastikan kamu cukup siap untuk menghadapi Clockworks. Jika kamu belum siap, maka sekaranglah saatnya untuk bersiap."
NPC_000189,"It's alright, young successor. Only the bravest of souls can hope to stand against the great Clockworks. We'll keep him imprisoned here until the right person is ready to face him.","Tidak apa-apa, penerus muda. Hanya jiwa yang paling berani yang bisa berharap untuk melawan Clockworks yang hebat. Kami akan menahannya di sini sampai orang yang tepat siap menghadapinya."
NPC_000190,"Roentel, Roentel, where for art thou, Roentel!?","Roentel, Roentel, di mana kamu, Roentel!?"
NPC_000191,"Nothing will ever change if we forget the blessings of those who sacrificed themselves to protect all of us. Those who do not learn from the past, are doomed to repeat it.","Tidak ada yang akan berubah jika kita melupakan berkah dari mereka yang mengorbankan diri untuk melindungi kita semua. Mereka yang tidak belajar dari masa lalu, ditakdirkan untuk mengulanginya."
NPC_000192,"My name is Fera Jeen Condram Griters, and I am one of the 8 priests of Roentel, the Billlposter Hero. I am teaching the strength of Roentel to his future successors. Are you lost?","Nama saya Fera Jeen Condram Griters, dan saya adalah salah satu dari 8 pendeta Roentel, Billlposter Hero. Saya mengajarkan kekuatan Roentel kepada penerusnya di masa depan. Apakah kamu tersesat?"
NPC_000193,"You will find your way, and Roentel will guide you.","Kamu akan menemukan jalanmu, dan Roentel akan memandumu."
NPC_000194,The Misty Season has begun .,The Misty Season telah dimulai.
NPC_000195,Have you had Beaujolais? It is the best wine in the world! It tastes just like spring sunshine.,Apakah kamu memiliki Beaujolais? Ini adalah anggur terbaik di dunia! Rasanya seperti sinar matahari musim semi.
NPC_000196,I am Enologist Furan. I am in charge of the Madrigal Wine Society.,Saya Enolog Furan. Saya bertanggung jawab atas Madrigal Wine Society.
NPC_000197,"Here, this mysterious wine is call the Blood of the Gods. Remember that!","Di sini, anggur misterius ini disebut Blood of the Gods. Ingat bahwa!"
NPC_000198,"#b#cff8a004fCome one, come all! Everything you need for the #cfffc0000Guild Siege#nc#nb #b#cff8a004fis right here! Come and get it!#nc#nb","#b#cff8a004fAyo satu, ayo semua! Semua yang kamu butuhkan untuk #cfffc0000Guild Siege#nc#nb #b#cff8a004 ada di sini! Datang dan dapatkan!#nc#nb"
NPC_000199,*AHEM* Please make sure that you have everything you need for the Guild Siege. I'd hate for you to go in unprepared. Short fights are boring!,*AHEM* Harap pastikan bahwa kamu memiliki semua yang kamu butuhkan untuk Guild Siege. Saya tidak suka kamu masuk tanpa persiapan. Perkelahian singkat itu membosankan!
NPC_000200,"Hello there! I am the Guild Siege Merchant. I'm here to sell any and all goods that our contestants require. If you need anything, just ask!","Halo! Saya adalah Guild Siege Merchant. Saya di sini untuk menjual setiap dan semua barang yang dibutuhkan kontestan kami. Jika kamu butuh sesuatu, tanyakan saja!"
NPC_000201,"Good luck out there, champ!","Semoga sukses di luar sana, juara!"
NPC_000202,"Hmmm, no. This is no good. I need more information. I wish someone could help me.","Hmm, tidak. Ini tidak baik. Saya membutuhkan lebih banyak informasi. Saya berharap seseorang dapat membantu saya."
NPC_000203,"Madrigal holds much history, and many secrets, some of which should stay hidden. Don't go sticking your nose where it doesn't belong if you know what's good for ya'.","Madrigal menyimpan banyak sejarah, dan banyak rahasia, beberapa di antaranya harus tetap disembunyikan. Jangan menempelkan hidungmu di tempat yang bukan tempatnya jika kamu tahu apa yang baik untukmu'."
NPC_000204,I am Hachal Gedvas. I was kicked out of the Madrigal History Society. Now I roam the Plain of Bubble in search of Madrigals many secrets.,Saya Hachal Gedvas. Aku dikeluarkan dari Madrigal History Society. Sekarang saya menjelajahi Plain of Bubble untuk mencari banyak rahasia Madrigal.
NPC_000205,Be careful out there. Watch your step!,Hati-hati di luar sana. Perhatikan langkahmu!
NPC_000239,Aenn 's Teardrops have helped to deliver peace to this world.,Teardrops Aenn telah membantu memberikan perdamaian ke dunia ini.
NPC_000240,"They've gone now, but the lives saved by their sacrifice will be forever remembered.","Mereka telah pergi sekarang, tetapi nyawa yang diselamatkan oleh pengorbanan mereka akan dikenang selamanya."
NPC_000241,"I am known as Heedan Joe, one of the 8 Priests of Aenn, the Ringmaster hero. It is my duty to deliver the blessings of Aenn to future successors.","Saya dikenal sebagai Heedan Joe, salah satu dari 8 Priests of Aenn, Ringmaster hero. Adalah tugas saya untuk menyampaikan berkah Aenn kepada penerus masa depan."
NPC_000242,"Aenn will always be with you, my friend.","Aenn akan selalu bersamamu, temanku."
NPC_000243,"You there, do you wish to follow in the footsteps of Curenen, the Jester Hero?","Kamu di sana, apakah kamu ingin mengikuti jejak Curenen, Pahlawan Jester?"
NPC_000244,"What you do from this point forward, is entirely up to you. Whether I help you or not, is also up to you.","Apa yang kamu lakukan mulai saat ini, sepenuhnya terserah kamu. Apakah saya membantumu atau tidak, itu juga terserah kamu."
NPC_000245,"Some people admire the Heroes, while some criticize them for their actions. However, regardless of what they did or didn't do, they saved us all and we must be thankful for that.","Beberapa orang mengagumi para Pahlawan, sementara beberapa mengkritik mereka atas tindakan mereka. Namun, terlepas dari apa yang mereka lakukan atau tidak lakukan, mereka menyelamatkan kita semua dan kita harus bersyukur untuk itu."
NPC_000246,"I am the Jester Guardian Heingard, the protector of the will of the Jester Hero, Curenen.","Saya adalah Jester Guardian Heingard, pelindung kehendak Jester Hero, Curenen."
NPC_000247,May the strength of Curenen be with you always.,Semoga kekuatan Curenen selalu bersamamu.
NPC_000248,*Ugh* I've got a headache the size of Madrigal!,*Ugh* Aku pusing sebesar Madrigal!
NPC_000249,"It is your duty, don't forget that.","Itu adalah tugasmu, jangan lupakan itu."
NPC_000250,"I am so glad to be working in Flarine. There is this strange sound coming that cave over there, though. It sounds like a giant creature of some sort. I'd stay away from there if I were you...","Saya sangat senang bekerja di Flarine. Namun, ada suara aneh yang datang dari gua itu. Kedengarannya seperti makhluk raksasa dari beberapa macam. Aku akan menjauh dari sana jika aku jadi kamu..."
NPC_000251,"Well, you certainly are curious, aren't you? I'm Hent, the Acrobat Trainer of Flarine. It's a pleasure to meet you! Say, do you have any aspirin? ","Nah, kamu pasti penasaran kan? Saya Hent, Acrobat Trainer dari Flarine. Senang berkenalan dengan kamu! Katakan, apakah kamu punya aspirin?"
NPC_000252,Farewell!,Selamat tinggal!
NPC_000253,"Curenen, hear me now! I wish to follow your will!","Curenen, dengarkan aku sekarang! Saya ingin mengikuti keinginanmu!"
NPC_000254,"There's something you need to do, adventurer.","Ada sesuatu yang perlu kamu lakukan, petualang."
NPC_000255,The sky wept and the earth trembled when the Heroes began the final battle.,Langit menangis dan bumi bergetar ketika para Pahlawan memulai pertempuran terakhir.
NPC_000256,"As one of the 8 Priests of Altar, I honor the Jester Hero Curenen. My duty is to protect the will of Curenen and to help successors of the Jester Hero realize their dreams.","Sebagai salah satu dari 8 Priests of Altar, saya menghormati Jester Hero Curenen. Tugasku adalah melindungi wasiat Curenen dan membantu penerus Jester Hero mewujudkan impian mereka."
NPC_000257,May the blessing of Curenen be with you always.,Semoga berkah Curenen selalu menyertaimu.
NPC_000258,"Only the wisdom of Lillip, the Elementor Hero, can save us from certain doom.","Hanya kebijaksanaan Lilip, Elementor Hero, yang bisa menyelamatkan kita dari malapetaka tertentu."
NPC_000259,"Eight stars stood strong against those who would seek our demise. At the very last moment, the eight stars shone as one.","Delapan bintang berdiri kokoh melawan mereka yang akan mencari kematian kita. Pada saat terakhir, delapan bintang bersinar sebagai satu."
NPC_000260,"Hello, my name is Horison Keloan, the Elementor Master. I'm a descendant of the very first Elementor Master and my job is to help guide adventurers on the path of Lillip.","Halo, nama saya Horison Keloan, Elementor Master. Saya adalah keturunan dari Elementor Master pertama dan tugas saya adalah membantu membimbing para petualang di jalan Lillip."
NPC_000261,"Remember the stars, adventurer. Remember the stars.","Ingat bintang-bintang, petualang. Ingat bintang-bintang."
NPC_000262,"Heren, please spread your heroic presence throughout the world.","Di sini, tolong sebarkan kehadiran heroik kamu ke seluruh dunia."
NPC_000263,I believe the tears of Rhisis will flow from the sky to wake the Heroes in our time of need. ,Saya percaya air mata Rhisis akan mengalir dari langit untuk membangunkan para Pahlawan di saat kita membutuhkan. 
NPC_000264,"Jeperdy Soce is the name, my child. I'm one the 8 priests of Heren, the Blade Hero. I am delivering the will of Heren to his potential successors.","Jeopardy Space adalah namanya, anakku. Aku salah satu dari 8 pendeta Heren, Blade Hero. Saya menyampaikan wasiat Heren kepada calon penerusnya."
NPC_000265,"May the grace of Heren shine on you, my child.","Semoga rahmat Heren menyinarimu, anakku."
NPC_000266,Welcome to Jinitte's Restaurant! I serve the best food in Madrigal!,Selamat datang di Restoran Jinitte! Saya menyajikan makanan terbaik di Madrigal!
NPC_000267,"Greetings, traveler! The Khan Union is quite well known throughout Madrigal for our high quality foods, goods, weapons, and armor. Are you in need of supplies?","Salam, traveler! The Khan Union cukup terkenal di seluruh Madrigal untuk makanan, barang, senjata, dan baju besi kami yang berkualitas tinggi. Apakah kamu membutuhkan perbekalan?"
NPC_000268,"My name is Jinitte Khan. I, and my friends here, are all part of the Khan Union. We are traveling nomads who sell our goods to locals.","Nama saya Jinitte Khan. Saya, dan teman-teman saya di sini, semuanya adalah bagian dari Khan Union. Kami adalah pengembara keliling yang menjual barang-barang kami kepada penduduk setempat."
NPC_000269,Welcome to Kablloc's Weapon Shop! I carry the best weapons in town!,Selamat datang di Kablloc's Weapon Shop! Saya membawa senjata terbaik di kota!
NPC_000270,"You want to know who I am? Really? Wow, not too many people care to ask who I am... Well then! I'm Kablloc Khan and I'm a nomad!","Kamu ingin tahu siapa saya? Betulkah? Wow, tidak terlalu banyak orang yang peduli untuk bertanya siapa saya... Kalau begitu! Saya Kallloc Khan dan saya seorang pengembara!"
NPC_000271,"Do you wish to follow the Ranger Hero, Hynan? Are you ready to undergo the harsh trials to become a Hero?","Apakah kamu ingin mengikuti Ranger Hero, Hynan? Apakah kamu siap untuk menjalani cobaan berat untuk menjadi Pahlawan?"
