Key,English,Indonesian
PROPITEM_TXT_000938,Sayram Helmet,Sayram Helmet
PROPITEM_TXT_000940,Sayram Suit,Sayram Suit
PROPITEM_TXT_000942,Sayram Gauntlets,Sayram Gauntlets
PROPITEM_TXT_000944,Sayram Boots,Sayram Boots
PROPITEM_TXT_000946,Talin Helmet,Talin Helmet
PROPITEM_TXT_000948,Talin Suit,Talin Suit
PROPITEM_TXT_000950,Talin Gauntlets,Talin Gauntlets
PROPITEM_TXT_000952,Talin Boots,Talin Boots
PROPITEM_TXT_000954,Merr Helmet,Merr Helmet
PROPITEM_TXT_000956,Merr Suit,Merr Suit
PROPITEM_TXT_000958,Merr Gauntlets,Merr Gauntlets
PROPITEM_TXT_000960,Merr Boots,Merr Boots
PROPITEM_TXT_000962,Sorain Helmet,Sorain Helmet
PROPITEM_TXT_000964,Sorain Suit,Sorain Suit
PROPITEM_TXT_000966,Sorain Gauntlets,Sorain Gauntlets
PROPITEM_TXT_000968,Sorain Boots,Sorain Boots
PROPITEM_TXT_000970,Stitch Helmet,Stitch Helmet
PROPITEM_TXT_000972,Stitch Suit,Stitch Suit
PROPITEM_TXT_000974,Stitch Gauntlets,Stitch Gauntlets
PROPITEM_TXT_000976,Stitch Boots,Stitch Boots
PROPITEM_TXT_000978,Panggril Helmet,Panggril Helmet
PROPITEM_TXT_000980,Panggril Suit,Panggril Suit
PROPITEM_TXT_000982,Panggril Gauntlets,Panggril Gauntlets
PROPITEM_TXT_000984,Panggril Boots,Panggril Boots
PROPITEM_TXT_000986,Hyper Helmet,Hyper Helmet
PROPITEM_TXT_000988,Hyper Suit,Hyper Suit
PROPITEM_TXT_000990,Hyper Gauntlets,Hyper Gauntlets
PROPITEM_TXT_000992,Hyper Boots,Hyper Boots
PROPITEM_TXT_000994,Cruiser Helmet,Cruiser Helmet
PROPITEM_TXT_000996,Cruiser Suit,Cruiser Suit
PROPITEM_TXT_000998,Cruiser Gauntlets,Cruiser Gauntlets
PROPITEM_TXT_001000,Cruiser Boots,Cruiser Boots
PROPITEM_TXT_001002,Flury Helmet,Flury Helmet
PROPITEM_TXT_001004,Flury Suit,Flury Suit
PROPITEM_TXT_001006,Flury Gauntlets,Flury Gauntlets
PROPITEM_TXT_001008,Flury Boots,Flury Boots
PROPITEM_TXT_001010,Wedge Helmet,Wedge Helmet
PROPITEM_TXT_001012,Wedge Suit,Wedge Suit
PROPITEM_TXT_001014,Wedge Gauntlets,Wedge Gauntlets
PROPITEM_TXT_001016,Wedge Boots,Wedge Boots
PROPITEM_TXT_001018,Misty Helmet,Misty Helmet
PROPITEM_TXT_001020,Misty Suit,Misty Suit
PROPITEM_TXT_001022,Misty Gauntlets,Misty Gauntlets
PROPITEM_TXT_001024,Misty Boots,Misty Boots
PROPITEM_TXT_001026,Teba Helmet,Teba Helmet
PROPITEM_TXT_001028,Teba Suit,Teba Suit
PROPITEM_TXT_001030,Teba Gauntlets,Teba Gauntlets
PROPITEM_TXT_001032,Teba Boots,Teba Boots
PROPITEM_TXT_001034,Recorn Helmet,Recorn Helmet
PROPITEM_TXT_001036,Recorn Suit,Recorn Suit
PROPITEM_TXT_001038,Recorn Gauntlets,Recorn Gauntlets
PROPITEM_TXT_001040,Recorn Boots,Recorn Boots
PROPITEM_TXT_001042,Rescorn Helmet,Rescorn Helmet
PROPITEM_TXT_001044,Rescorn Suit,Rescorn Suit
PROPITEM_TXT_001046,Rescorn Gauntlets,Rescorn Gauntlets
PROPITEM_TXT_001048,Rescorn Boots,Rescorn Boots
PROPITEM_TXT_001050,Rebron Helmet,Rebron Helmet
PROPITEM_TXT_001052,Rebron Suit,Rebron Suit
PROPITEM_TXT_001054,Rebron Gauntlets,Rebron Gauntlets
PROPITEM_TXT_001056,Rebron Boots,Rebron Boots
PROPITEM_TXT_001058,Restron Helmet,Restron Helmet
PROPITEM_TXT_001060,Restron Suit,Restron Suit
PROPITEM_TXT_001062,Restron Gauntlets,Restron Gauntlets
PROPITEM_TXT_001064,Restron Boots,Restron Boots
PROPITEM_TXT_001066,Shurand Helmet,Shurand Helmet
PROPITEM_TXT_001068,Shurand Suit,Shurand Suit
PROPITEM_TXT_001070,Shurand Gauntlets,Shurand Gauntlets
PROPITEM_TXT_001072,Shurand Boots,Shurand Boots
PROPITEM_TXT_001074,Shuran Helmet,Shuran Helmet
PROPITEM_TXT_001076,Shuran Suit,Shuran Suit
PROPITEM_TXT_001078,Shuran Gauntlets,Shuran Gauntlets
PROPITEM_TXT_001080,Shuran Boots,Shuran Boots
PROPITEM_TXT_001082,Ahes Helmet,Ahes Helmet
PROPITEM_TXT_001084,Ahes Suit,Ahes Suit
PROPITEM_TXT_001086,Ahes Gauntlets,Ahes Gauntlet
PROPITEM_TXT_001088,Ahes Boots,Ahes Boots
PROPITEM_TXT_001090,Anoos Helmet,Anoos Helmet
PROPITEM_TXT_001092,Anoos Suit,Anoos Suit
PROPITEM_TXT_001094,Anoos Gauntlets,Anoos Gauntlets
PROPITEM_TXT_001096,Anoos Boots,Anoos Boots
PROPITEM_TXT_001098,Warpon Helmet,Warpon Helmet
PROPITEM_TXT_001100,Warpon Suit,Warpon Helmet
PROPITEM_TXT_001102,Warpon Gauntlets,Warpon Gauntlets
PROPITEM_TXT_001104,Warpon Boots,Warpon Boots
PROPITEM_TXT_001106,Warspon Helmet,Warspon Helmet
PROPITEM_TXT_001108,Warspon Suit,Warspon Suit
PROPITEM_TXT_001110,Warspon Gauntlets,Warspon Gauntlets
PROPITEM_TXT_001112,Warspon Boots,Warspon Boots
PROPITEM_TXT_001114,Wees Helmet,Wees Helmet
PROPITEM_TXT_001116,Wees Suit,Wees Helmet
PROPITEM_TXT_001118,Wees Gauntlets,Wees Gauntlets
PROPITEM_TXT_001120,Wees Boots,Wees Boots
PROPITEM_TXT_001122,Weeshian Helmet,Weeshian Helmet
PROPITEM_TXT_001124,Weeshian Suit,Weeshian Suit
PROPITEM_TXT_001126,Weeshian Gauntlets,Weeshian Gauntlets
PROPITEM_TXT_001128,Weeshian Boots,Weeshian Boots
PROPITEM_TXT_001130,Ectro Helmet,Ectro Helmet
PROPITEM_TXT_001132,Ectro Suit,Ectro Suit
PROPITEM_TXT_001134,Ectro Gauntlets,Ectro Gauntlets
PROPITEM_TXT_001136,Ectro Boots,Ectro Boots
PROPITEM_TXT_001138,Extro Helmet,Extro Helmet
PROPITEM_TXT_001140,Extro Suit,Extro Suit
PROPITEM_TXT_001142,Extro Gauntlets,Extro Gauntlets
PROPITEM_TXT_001144,Extro Boots,Extro Boots
PROPITEM_TXT_001146,Einy Helmet,Einy Helmet
PROPITEM_TXT_001148,Einy Suit,Einy Suit
PROPITEM_TXT_001150,Einy Gauntlets,Einy Gauntlets
PROPITEM_TXT_001152,Einy Boots,Einy Boots
PROPITEM_TXT_001154,Akan Helmet,Akan Helmet
PROPITEM_TXT_001156,Akan Suit,Akan Suit
PROPITEM_TXT_001158,Akan Gauntlets,Akan Gauntlets
PROPITEM_TXT_001160,Akan Boots,Akan Boots
PROPITEM_TXT_001162,Dayst Helmet,Dayst Helmet
PROPITEM_TXT_001164,Dayst Suit,Dayst Suit
PROPITEM_TXT_001166,Dayst Gauntlets,Dayst Gauntlets
PROPITEM_TXT_001168,Dayst Boots,Dayst Boots
PROPITEM_TXT_001170,Dest Helmet,Dest Helmet
PROPITEM_TXT_001172,Dest Suit,Dest Suit
PROPITEM_TXT_001174,Dest Gauntlets,Dest Gauntlets
PROPITEM_TXT_001176,Dest Boots,Dest Boots
PROPITEM_TXT_001178,Hanes Helmet,Hanes Helmet
PROPITEM_TXT_001180,Hanes Suit,Hanes Suit
PROPITEM_TXT_001182,Hanes Gauntlets,Hanes Gauntlets
PROPITEM_TXT_001184,Hanes Boots,Hanes Boots
PROPITEM_TXT_001186,Haganes Helmet,Haganes Helmet
PROPITEM_TXT_001188,Haganes Suit,Haganes Suit
PROPITEM_TXT_001190,Haganes Gauntlets,Haganes Gauntlets
PROPITEM_TXT_001192,Haganes Boots,Haganes Boots
PROPITEM_TXT_001194,Katria Helmet,Katria Helmet
PROPITEM_TXT_001196,Katria Suit,Katria Suit
PROPITEM_TXT_001198,Katria Gauntlets,Katria Gauntlets
PROPITEM_TXT_001200,Katria Boots,Katria Boots
PROPITEM_TXT_001202,Kanarin Helmet,Kanarin Helmet
PROPITEM_TXT_001204,Kanarin Suit,Kanarin Suit
PROPITEM_TXT_001206,Kanarin Gauntlets,Kanarin Gauntlets
PROPITEM_TXT_001208,Kanarin Boots,Kanarin Boots
PROPITEM_TXT_001210,Restra Helmet,Restra Helmet
PROPITEM_TXT_001212,Restra Suit,Restra Suit
PROPITEM_TXT_001214,Restra Gauntlets,Restra Gauntlets
PROPITEM_TXT_001216,Restra Boots,Restra Boots
PROPITEM_TXT_001218,Rasra Helmet,Rasra Helmet
PROPITEM_TXT_001220,Rasra Suit,Rasra Suit
PROPITEM_TXT_001222,Rasra Gauntlets,Rasra Gauntlets
PROPITEM_TXT_001224,Rasra Boots,Rasra Boots
PROPITEM_TXT_001226,Neis Helmet,Neis Helmet
PROPITEM_TXT_001228,Neis Suit,Neis Suit
PROPITEM_TXT_001230,Neis Gauntlets,Neis Gauntlets
PROPITEM_TXT_001232,Neis Boots,Neis Boots
PROPITEM_TXT_001234,Nation Helmet,Nation Helmet
PROPITEM_TXT_001236,Nation Suit,Nation Suit
PROPITEM_TXT_001238,Nation Gauntlets,Nation Gauntlets
PROPITEM_TXT_001240,Nation Boots,Nation Boots
PROPITEM_TXT_001242,Oska Helmet,Oska Helmet
PROPITEM_TXT_001244,Oska Suit,Oska Suit
PROPITEM_TXT_001246,Oska Gauntlets,Oska Gauntlets
PROPITEM_TXT_001248,Oska Boots,Oska Boots
PROPITEM_TXT_001250,Okas Helmet,Okas Helmet
PROPITEM_TXT_001252,Okas Suit,Okas Suit
PROPITEM_TXT_001254,Okas Gauntlets,Okas Gauntlets
PROPITEM_TXT_001256,Okas Boots,Okas Boots
PROPITEM_TXT_001258,Asren Helmet,Asren Helmet
PROPITEM_TXT_001260,Asren Suit,Asren Suit
PROPITEM_TXT_001262,Asren Gauntlets,Asren Gauntlets
PROPITEM_TXT_001264,Asren Boots,Asren Boots
PROPITEM_TXT_001266,Aren Helmet,Aren Helmet
PROPITEM_TXT_001268,Aren Suit,Aren Suit
PROPITEM_TXT_001270,Aren Gauntlets,Aren Gauntlets
PROPITEM_TXT_001272,Aren Boots,Aren Boots
PROPITEM_TXT_001274,Tyrent Helmet,Tyrent Helmet
PROPITEM_TXT_001276,Tyrent Suit,Tyrent Suit
PROPITEM_TXT_001278,Tyrent Gauntlets,Tyrent Gauntlets
PROPITEM_TXT_001280,Tyrent Boots,Tyrent Boots
PROPITEM_TXT_001282,Tight Helmet,Tight Helmet
PROPITEM_TXT_001284,Tight Suit,Tight Suit
PROPITEM_TXT_001286,Tight Gauntlets,Tight Gauntlets
PROPITEM_TXT_001288,Tight Boots,Tight Boots
PROPITEM_TXT_001290,Pact Helmet,Pact Helmet
PROPITEM_TXT_001292,Pact Suit,Pact Suit
PROPITEM_TXT_001294,Pact Gauntlets,Pact Gauntlets
PROPITEM_TXT_001296,Pact Boots,Pact Boots
PROPITEM_TXT_001298,Paxt Helmet,Paxt Helmet
PROPITEM_TXT_001300,Paxt Suit,Paxt Suit
PROPITEM_TXT_001302,Paxt Gauntlets,Paxt Gauntlets
PROPITEM_TXT_001304,Paxt Boots,Paxt Boots
PROPITEM_TXT_001306,Shupon Helmet,Shupon Helmet
PROPITEM_TXT_001308,Shupon Suit,Shupon Suit
PROPITEM_TXT_001310,Shupon Gauntlets,Shupon Gauntlets
PROPITEM_TXT_001312,Shupon Boots,Shupon Boots
PROPITEM_TXT_001314,Shrian Helmet,Shrian Helmet
PROPITEM_TXT_001316,Shrian Suit,Shrian Suit
PROPITEM_TXT_001318,Shrian Gauntlets,Shrian Gauntlets
PROPITEM_TXT_001320,Shrian Boots,Shrian Boots
PROPITEM_TXT_001322,Navil Helmet,Navil Helmet
PROPITEM_TXT_001324,Navil Suit,Navil Suit
PROPITEM_TXT_001326,Navil Gauntlets,Navil Gauntlets
PROPITEM_TXT_001328,Navil Boots,Navil Boots
PROPITEM_TXT_001330,Neclus Helmet,Neclus Helmet
PROPITEM_TXT_001332,Neclus Suit,Neclus Suit
PROPITEM_TXT_001334,Neclus Gauntlets,Neclus Gauntlets
PROPITEM_TXT_001336,Neclus Boots,Neclus Boots
PROPITEM_TXT_001338,Alext Helmet,Alext Helmet
PROPITEM_TXT_001340,Alext Suit,Alext Suit
PROPITEM_TXT_001342,Alext Gauntlets,Alext Gauntlets
PROPITEM_TXT_001344,Alext Boots,Alext Boots
PROPITEM_TXT_001346,Ales Helmet,Ales Helmet
PROPITEM_TXT_001348,Ales Suit,Ales Suit
PROPITEM_TXT_001350,Ales Gauntlets,Ales Gauntlets
PROPITEM_TXT_001352,Ales Boots,Ales Boots
PROPITEM_TXT_001354,Akent Helmet,Akent Helmet
PROPITEM_TXT_001356,Akent Suit,Akent Suit
PROPITEM_TXT_001358,Akent Gauntlets,Akent Gauntlets
PROPITEM_TXT_001360,Akent Boots,Akent Boots
PROPITEM_TXT_001362,Aken Helmet,Aken Helmet
PROPITEM_TXT_001364,Aken Suit,Aken Suit
PROPITEM_TXT_001366,Aken Gauntlets,Aken Gauntlets
PROPITEM_TXT_001368,Aken Boots,Aken Boots
PROPITEM_TXT_001370,Rody Helmet,Rody Helmet
PROPITEM_TXT_001372,Rody Suit,Rody Suit
PROPITEM_TXT_001374,Rody Gauntlets,Rody Gauntlets
PROPITEM_TXT_001376,Rody Boots,Rody Boots
PROPITEM_TXT_001378,Rodey Helmet,Rodey Helmet
PROPITEM_TXT_001380,Rodey Suit,Rodey Suit
PROPITEM_TXT_001382,Rodey Gauntlets,Rodey Gauntlets
PROPITEM_TXT_001384,Rodey Boots,Rodey Boots
PROPITEM_TXT_001386,Ropang Helmet,Ropang Helmet
PROPITEM_TXT_001388,Ropang Suit,Ropang Suit
PROPITEM_TXT_001390,Ropang Gauntlets,Ropang Gauntlets
PROPITEM_TXT_001392,Ropang Boots,Ropang Boots
PROPITEM_TXT_001394,Roshel Helmet,Roshel Helmet
PROPITEM_TXT_001396,Roshel Suit,Roshel Suit
PROPITEM_TXT_001398,Roshel Gauntlets,Roshel Gauntlets
PROPITEM_TXT_001400,Roshel Boots,Roshel Boots
PROPITEM_TXT_001402,Geniun Helmet,Geniun Helmet
PROPITEM_TXT_001404,Geniun Suit,Geniun Suit
PROPITEM_TXT_001406,Geniun Gauntlets,Geniun Gauntlets
PROPITEM_TXT_001408,Geniun Boots,Geniun Boots
PROPITEM_TXT_001410,Gynas Helmet,Gynas Helmet
PROPITEM_TXT_001412,Gynas Suit,Gynas Suit
PROPITEM_TXT_001414,Gynas Gauntlets,Gynas Gauntlets
PROPITEM_TXT_001416,Gynas Boots,Gynas Boots
PROPITEM_TXT_001418,Mekatro Helmet,Mekatro Helmet
PROPITEM_TXT_001420,Mekatro Suit,Mekatro Suit
PROPITEM_TXT_001422,Mekatro Gauntlets,Mekatro Gauntlets
PROPITEM_TXT_001424,Mekatro Boots,Mekatro Boots
PROPITEM_TXT_001426,Mekaron Helmet,Mekaron Helmet
PROPITEM_TXT_001428,Mekaron Suit,Mekaron Suit
PROPITEM_TXT_001430,Mekaron Gauntlets,Mekaron Gauntlets
PROPITEM_TXT_001432,Mekaron Boots,Mekaron Boots
PROPITEM_TXT_001434,Myuran Helmet,Myuran Helmet
PROPITEM_TXT_001436,Myuran Suit,Myuran Suit
PROPITEM_TXT_001438,Myuran Gauntlets,Myuran Gauntlets
PROPITEM_TXT_001440,Myuran Boots,Myuran Boots
PROPITEM_TXT_001442,Myurian Helmet,Myurian Helmet
PROPITEM_TXT_001444,Myurian Suit,Myurian Suit
PROPITEM_TXT_001446,Myurian Gauntlets,Myurian Gauntlets
PROPITEM_TXT_001448,Myurian Boots,Myurian Boots
PROPITEM_TXT_001450,Elder Helmet,Elder Helmet
PROPITEM_TXT_001452,Elder Suit,Elder Suit
PROPITEM_TXT_001454,Elder Gauntlets,Elder Gauntlets
PROPITEM_TXT_001456,Elder Boots,Elder Boots
PROPITEM_TXT_001458,Ellean Helmet,Ellean Helmet
PROPITEM_TXT_001460,Ellean Suit,Ellean Suit
PROPITEM_TXT_001462,Ellean Gauntlets,Ellean Gauntlets
PROPITEM_TXT_001464,Ellean Boots,Ellean Boots
PROPITEM_TXT_001466,Shabel Helmet,Shabel Helmet
PROPITEM_TXT_001468,Shabel Suit,Shabel Suit
PROPITEM_TXT_001470,Shabel Gauntlets,Shabel Gauntlets
PROPITEM_TXT_001472,Shabel Boots,Shabel Boots
PROPITEM_TXT_001474,Shurian Helmet,Shurian Helmet
PROPITEM_TXT_001476,Shurian Suit,Shurian Suit
PROPITEM_TXT_001478,Shurian Gauntlets,Shurian Gauntlets
PROPITEM_TXT_001480,Shurian Boots,Shurian Boots
PROPITEM_TXT_001482,Coron Helmet,Coron Helmet
PROPITEM_TXT_001484,Mythic Helmet,Mythic Helmet
PROPITEM_TXT_001486,Rale Helmet,Rale Helmet
PROPITEM_TXT_001488,Fortune Helmet,Fortune Helmet
PROPITEM_TXT_001490,Mars Helmet,Mars Helmet
PROPITEM_TXT_001492,Valor Helmet,Valor Helmet
PROPITEM_TXT_001494,Crescent Helmet,Crescent Helmet
PROPITEM_TXT_001496,Vigor Helmet,Vigor Helmet
PROPITEM_TXT_001498,Neptune Helmet,Neptune Helmet
PROPITEM_TXT_001500,Beast Helmet,Beast Helmet
PROPITEM_TXT_001502,Leo Helmet,Leo Helmet
PROPITEM_TXT_001504,Koon Helmet,Koon Helmet
PROPITEM_TXT_001506,Hail Helmet,Hail Helmet
PROPITEM_TXT_001508,Hodr Helmet,Hodr Helmet
PROPITEM_TXT_001510,Silyn Helmet,Silyn Helmet
PROPITEM_TXT_001512,Keimay Helmet,Keimay Helmet
PROPITEM_TXT_001514,Eldine Helmet,Eldine Helmet
PROPITEM_TXT_001516,Rukips Helmet,Rukips Helmet
PROPITEM_TXT_001518,Goldygun Helmet,Goldygun Helmet
PROPITEM_TXT_001520,Godchent Helmet,Godchent Helmet
PROPITEM_TXT_001522,Inferm Helmet,Inferm Helmet
PROPITEM_TXT_001524,Revantu Helmet,Revantu Helmet
PROPITEM_TXT_001526,Drac Helmet,Drac Helmet
PROPITEM_TXT_001528,Gricky Helmet,Gricky Helmet
PROPITEM_TXT_001530,Blackine Helmet,Blackine Helmet
PROPITEM_TXT_001532,Darkbin Helmet,Darkbin Helmet
PROPITEM_TXT_001534,Seplint Helmet,Seplint Helmet
PROPITEM_TXT_001536,Nipedot Helmet,Nipedot Helmet
PROPITEM_TXT_001538,Redikyon Helmet,Redikyon Helmet
PROPITEM_TXT_001540,Saremender Helmet,Saremender Helmet
PROPITEM_TXT_001542,Linc Helmet,Linc Helmet
PROPITEM_TXT_001544,Huedom Helmet,Huedom Helmet
PROPITEM_TXT_001546,Ankpy Helmet,Ankpy Helmet
PROPITEM_TXT_001548,Labon Helmet,Labon Helmet
PROPITEM_TXT_001550,Blue Helmet,Blue Helmet
PROPITEM_TXT_001552,Swift Helmet,Swift Helmet
PROPITEM_TXT_001554,Porin Helmet,Porin Helmet
PROPITEM_TXT_001556,Force Helmet,Force Helmet
PROPITEM_TXT_001558,Suna Helmet,Suna Helmet
PROPITEM_TXT_001560,Grace Helmet,Grace Helmet
PROPITEM_TXT_001562,Kimbel Helmet,Kimbel Helmet
PROPITEM_TXT_001564,Gorgeous Helmet,Gorgeous Helmet
PROPITEM_TXT_001566,Hera Helmet,Hera Helmet
PROPITEM_TXT_001568,Daisy Helmet,Daisy Helmet
PROPITEM_TXT_001570,Masha Helmet,Masha Helmet
PROPITEM_TXT_001572,Prato Helmet,Prato Helmet
PROPITEM_TXT_001574,Nisrock Helmet,Nisrock Helmet
PROPITEM_TXT_001576,Shuema Helmet,Shuema Helmet
PROPITEM_TXT_001578,Silvein Helmet,Silvein Helmet
PROPITEM_TXT_001580,Keriphis Helmet,Keriphis Helmet
PROPITEM_TXT_001582,Egofin Helmet,Egofin Helmet
PROPITEM_TXT_001584,Rufoen Helmet,Rufoen Helmet
PROPITEM_TXT_001586,Goldynine Helmet,Goldynine Helmet
PROPITEM_TXT_001588,Godvean Helmet,Godvean Helmet
PROPITEM_TXT_001590,Infereino Helmet,Infereino Helmet
PROPITEM_TXT_001592,Redios Helmet,Redios Helmet
PROPITEM_TXT_001594,Dranjem Helmet,Dranjem Helmet
PROPITEM_TXT_001596,Greynis Helmet,Greynis Helmet
PROPITEM_TXT_001598,Blcore Helmet,Blcore Helmet
PROPITEM_TXT_001600,Darkomet Helmet,Darkomet Helmet
PROPITEM_TXT_001602,Seyer Helmet,Seyer Helmet
PROPITEM_TXT_001604,Nirufy Helmet,Nirufy Helmet
PROPITEM_TXT_001606,Redil Helmet,Redil Helmet
PROPITEM_TXT_001608,Saryeve Helmet,Saryeve Helmet
PROPITEM_TXT_001610,Linueto Helmet,Linueto Helmet
PROPITEM_TXT_001612,Huaris Helmet,Huaris Helmet
PROPITEM_TXT_001614,Ankyoness Helmet,Ankyoness Helmet
PROPITEM_TXT_001616,Lavkeon Helmet,Lavkeon Helmet
PROPITEM_TXT_001618,Skenic Helmet,Skenic Helmet
PROPITEM_TXT_001620,Syner Helmet,Syner Helmet
PROPITEM_TXT_001622,Porein Helmet,Porein Helmet
PROPITEM_TXT_001624,Vilet Helmet,Vilet Helmet
PROPITEM_TXT_001626,Xia Helmet,Xia Helmet
PROPITEM_TXT_001628,Phrinde Helmet,Phrinde Helmet
PROPITEM_TXT_001630,Netro Helmet,Netro Helmet
PROPITEM_TXT_001632,Fethertin Helmet,Fethertin Helmet
PROPITEM_TXT_001634,Incein Helmet,Incein Helmet
PROPITEM_TXT_001636,Redble Helmet,Redble Helmet
PROPITEM_TXT_001638,Muskit Helmet,Muskit Helmet
PROPITEM_TXT_001640,Touflak Helmet,Touflak Helmet
PROPITEM_TXT_001642,Tornedo Helmet,Tornedo Helmet
PROPITEM_TXT_001644,Silven Helmet,Silven Helmet
PROPITEM_TXT_001646,Vaen Helmet,Vaen Helmet
PROPITEM_TXT_001648,Henen Helmet,Henen Helmet
PROPITEM_TXT_001650,Loonde Helmet,Loonde Helmet
PROPITEM_TXT_001652,Rokai Helmet,Rokai Helmet
PROPITEM_TXT_001654,Arolen Helmet,Arolen Helmet
PROPITEM_TXT_001656,Spacon Helmet,Spacon Helmet
PROPITEM_TXT_001658,Derian Helmet,Derian Helmet
PROPITEM_TXT_001660,Decasron Helmet,Decasron Helmet
PROPITEM_TXT_001662,Cryan Helmet,Cryan Helmet
PROPITEM_TXT_001664,Claien Helmet,Claien Helmet
PROPITEM_TXT_001666,Frin Helmet,Frin Helmet
PROPITEM_TXT_001668,Grantus Helmet,Grantus Helmet
PROPITEM_TXT_001670,Paker Helmet,Paker Helmet
PROPITEM_TXT_001672,Geiler Helmet,Geiler Helmet
PROPITEM_TXT_001674,Pavinu Helmet,Pavinu Helmet
PROPITEM_TXT_001676,Ruisil Helmet,Ruisil Helmet
PROPITEM_TXT_001678,Momorati Helmet,Momorati Helmet
PROPITEM_TXT_001680,Mithril Helmet,Mithril Helmet
PROPITEM_TXT_001682,Puridin Helmet,Puridin Helmet
PROPITEM_TXT_001684,Branto Helmet,Branto Helmet
PROPITEM_TXT_001686,Skient Helmet,Skient Helmet
PROPITEM_TXT_001688,Syanto Helmet,Syanto Helmet
PROPITEM_TXT_001690,Poineotic Helmet,Poineotic Helmet
PROPITEM_TXT_001692,Vaindiec Helmet,Vaindiec Helmet
PROPITEM_TXT_001694,Xiponic Helmet,Xiponic Helmet
PROPITEM_TXT_001696,Phiatoic Helmet,Phiatoic Helmet
PROPITEM_TXT_001698,Nerdian Helmet,Nerdian Helmet
PROPITEM_TXT_001700,Ferbain Helmet,Ferbain Helmet
PROPITEM_TXT_001702,Indics Helmet,Indics Helmet
PROPITEM_TXT_001704,Reandetal Helmet,Reandetal Helmet
PROPITEM_TXT_001706,Muruen Helmet,Muruen Helmet
PROPITEM_TXT_001708,Touthyeto Helmet,Touthyeto Helmet
PROPITEM_TXT_001710,Tohen Helmet,Tohen Helmet
PROPITEM_TXT_001712,Silusia Helmet,Silusia Helmet
PROPITEM_TXT_001714,Vilyet Helmet,Vilyet Helmet
PROPITEM_TXT_001716,Heintis Helmet,Heintis Helmet
PROPITEM_TXT_001718,Luanys Helmet,Luanys Helmet
PROPITEM_TXT_001720,Rokhantia Helmet,Rokhantia Helmet
PROPITEM_TXT_001722,Aros Helmet,Aros Helmet
PROPITEM_TXT_001724,Spimel Helmet,Spimel Helmet
PROPITEM_TXT_001726,Jillian Helmet,Jillian Helmet
PROPITEM_TXT_001728,Merian Helmet,Merian Helmet
PROPITEM_TXT_001730,Cryon Helmet,Cryon Helmet
PROPITEM_TXT_001732,Violin Helmet,Violin Helmet
PROPITEM_TXT_001734,Fropnear Helmet,Fropnear Helmet
PROPITEM_TXT_001736,Grentio Helmet,Grentio Helmet
PROPITEM_TXT_001738,Paykinic Helmet,Paykinic Helmet
PROPITEM_TXT_001740,Gesanan Helmet,Gesanan Helmet
PROPITEM_TXT_001742,Pabalti Helmet,Pabalti Helmet
PROPITEM_TXT_001744,Luses Helmet,Luses Helmet
PROPITEM_TXT_001746,Lassithi Helmet,Lassithi Helmet
PROPITEM_TXT_001748,Rhenia Helmet,Rhenia Helmet
PROPITEM_TXT_001750,Suridin Helmet,Suridin Helmet
PROPITEM_TXT_001752,Hania Helmet,Hania Helmet
PROPITEM_TXT_001754,Cude Helmet,Cude Helmet
PROPITEM_TXT_001756,Breeze Helmet,Breeze Helmet
PROPITEM_TXT_001758,Tiz Helmet,Tiz Helmet
PROPITEM_TXT_001760,Gale Helmet,Gale Helmet
PROPITEM_TXT_001762,Nark Helmet,Nark Helmet
PROPITEM_TXT_001764,Storm Helmet,Storm Helmet
PROPITEM_TXT_001766,Phantom Helmet,Phantom Helmet
PROPITEM_TXT_001768,Cloud Helmet,Cloud Helmet
PROPITEM_TXT_001770,Ocean Helmet,Ocean Helmet
PROPITEM_TXT_001772,Saturn Helmet,Saturn Helmet
PROPITEM_TXT_001774,Hugo Helmet,Hugo Helmet
PROPITEM_TXT_001776,Beok Helmet,Beok Helmet
PROPITEM_TXT_001778,Bragi Helmet,Bragi Helmet
PROPITEM_TXT_001780,Dian Helmet,Dian Helmet
PROPITEM_TXT_001782,Dukye Helmet,Dukye Helmet
PROPITEM_TXT_001784,Mectic Helmet,Mectic Helmet
PROPITEM_TXT_001786,Mysting Helmet,Mysting Helmet
PROPITEM_TXT_001788,Havey Helmet,Havey Helmet
PROPITEM_TXT_001790,Chaneil Helmet,Chaneil Helmet
PROPITEM_TXT_001792,Ferraol Helmet,Ferraol Helmet
PROPITEM_TXT_001794,Batlord Helmet,Batlord Helmet
PROPITEM_TXT_001796,Lordyin Helmet,Lordyin Helmet
PROPITEM_TXT_001798,Cluwoo Helmet,Cluwoo Helmet
PROPITEM_TXT_001800,Venopy Helmet,Venopy Helmet
PROPITEM_TXT_001802,Eerlsync Helmet,Eerlsync Helmet
PROPITEM_TXT_001804,Oriene Helmet,Oriene Helmet
PROPITEM_TXT_001806,Theomacuse Helmet,Theomacuse Helmet
PROPITEM_TXT_001808,Phasleb Helmet,Phasleb Helmet
PROPITEM_TXT_001810,BatKine Helmet,BatKine Helmet
PROPITEM_TXT_001812,Cupo Helmet,Cupo Helmet
PROPITEM_TXT_001814,Neakfike Helmet,Neakfike Helmet
PROPITEM_TXT_001816,Snaic Helmet,Snaic Helmet
PROPITEM_TXT_001818,Skunic Helmet,Skunic Helmet
