Key,English,Indonesian
TEXTCLIENT_BATTLE_NOTGUILD,You cannot invite others to join your guild during a battle.,Kamu tidak dapat mengundang orang lain untuk bergabung dengan guildmu selama pertempuran.
TEXTCLIENT_COMACCEPTKINGPIN,You invited %s to your guild.,Kamu mengundang %s ke guildmu.
TEXTCLIENT_GUILDCHROFFLINE,The character you invited is offline.,Karakter yang kamu undang sedang offline.
TEXTCLIENT_GUILDNOTINCLUDE,You have to wait 2 days before joining another guild.,Kamu harus menunggu 2 hari sebelum bergabung dengan guild lain.
TEXTCLIENT_GUILDFAILINVITATE,%s has refused to join the guild.,%s telah menolak untuk bergabung dengan guild.
TEXTCLIENT_COMNOEXCOM,That guild does not exist.,Guild tidak ada.
TEXTCLIENT_GUILDWARNOINVATE,Cannot join a guild during a guild duel.,Tidak dapat bergabung dengan guild selama duel guild.
TEXTCLIENT_COMHAVECOM,You are already in a guild.,Kamu sudah berada di guild.
TEXTCLIENT_COMOVERMEMBER,The guild is full.,Guild penuh.
TEXTCLIENT_COMACCEPTWELCOME,%s has joined the guild.,%s telah bergabung dengan guild.
TEXTCLIENT_GUILDNOTHINGNAME,Unable to make a contribution. Ask your Guild Leader to set the guild name first.,Tidak dapat memberikan kontribusi. Minta Ketua guildmu untuk menetapkan nama guild terlebih dahulu.
TEXTCLIENT_GUILDMERITMAXLEVEL,Unable to make a contribution. The guild has reached its maximum level.,Tidak dapat memberikan kontribusi. Guild telah mencapai level maksimumnya.
TEXTCLIENT_GUILDLEVELUP,Guild level has increased.,Peringat guild telah meningkat.
TEXTCLIENT_GUILDCLOAK,%s Guild Cloak,%s Jubah guild
TEXTCLIENT_NOTTRADE,You cannot trade a premium item.,Kamu tidak dapat memperdagangkan item premium.
TEXTCLIENT_GUILDBANKFULL,The guild warehouse is full.,Gudang guild penuh.
TEXTCLIENT_COUPLEBANKFULL,The couple storage is full.,The couple storage is full.
TEXTCLIENT_SLOTFULL,Your inventory is full.,Inventarismu penuh.
TEXTCLIENT_CONFIRMMOVEITEM,Really move this item?,Benar-benar memindahkan barang ini?
TEXTCLIENT_GUILDCREATECLOAK,Guild cloak has been created.,Jubah guild telah dibuat.
TEXTCLIENT_GUILDNEEDGOLD,Unable to create guild cloak. Insufficient Penya in the guild warehouse.,Tidak dapat membuat jubah serikat. Penya tidak mencukupi di gudang guild.
TEXTCLIENT_GUILD_PAYTAKE,Guild salary of %d Penya received.,Gaji guild sebesar %d Penya diterima.
TEXTCLIENT_ERROR_UNKNOWN_TARGET,Unknown setting target,Target pengaturan tidak diketahui
TEXTCLIENT_ERROR_UNKNOWN_JOB,Unknown job,Unknown job
TEXTCLIENT_RECURRENCE,Your character’s skill points have been reset. Please redistribute your points in the Skill Tree window.,Poin keterampilan karakter kamu telah diatur ulang. Harap distribusikan kembali poinmu di jendela Skill Tree.
TEXTCLIENT_CHOICEJOB,You have to choose a job at Lv 15.,Kamu harus memilih pekerjaan di Lv 15.
TEXTCLIENT_ERROR_NOTEXPERTJOB,Not Expert Job,Not Expert Job
TEXTCLIENT_EXPERTJOBS,Expert Job: %s,Expert Job: %s
TEXTCLIENT_EXPERTLEVEL,Expert Level: %d ~ %d,Expert Level: %d ~ %d
TEXTCLIENT_ERROR_NOTPROFESSIONALJOB,Not Professional Job,Not Professional Job
TEXTCLIENT_ERROR_NOTSPECIALISTJOB,Not Specialist Job,Not Specialist Job
TEXTCLIENT_PROFESSIONALJOBS,Professional Job: %s,Professional Job: %s
TEXTCLIENT_PROFESSIONALLEVEL,Professional Level: %d ~~~,Professional Level: %d ~~~
TEXTCLIENT_SPECIALISTJOBS,Specialist Job: %s,Specialist Job: %s
TEXTCLIENT_SPECIALISTLEVEL,Specialist Level: %d ~~~,Specialist Level: %d ~~~
TEXTCLIENT_SKILLPOINT_UP,New Skill Points are now available.,Skill Points Baru sekarang tersedia.
TEXTCLIENT_REAPSKILL,You've learned %s. You can now allocate skill points to this ability.,Kamu telah mempelajari %s. Kamu sekarang dapat mengalokasikan poin keterampilan untuk kemampuan ini.
TEXTCLIENT_FLYLVLUP,Flying level up!,Flying naik level!
TEXTCLIENT_NEEDSATTACKITEM,You must equip either Arrows or the appropriate Poster or Vial to use this skill.,You must equip either Arrows or the appropriate Poster or Vial to use this skill.
TEXTCLIENT_BOSS_BIGMUSCLE_MSG1,How dare you come here!,Beraninya kau datang ke sini!
TEXTCLIENT_BOSS_BIGMUSCLE_MSG2,You have no fear!,Kamu tidak takut!
TEXTCLIENT_BOSS_BIGMUSCLE_MSG3,I will be your executioner!,Aku akan menjadi algojomu!
TEXTCLIENT_BOSS_BIGMUSCLE_MSG4,Don't make me angry!,Jangan membuatku marah!
TEXTCLIENT_BOSS_BIGMUSCLE_MSG5,"%s, you fool! How dare you!","%s, bodoh! Beraninya kamu!"
TEXTCLIENT_BOSS_MUSHMOOT_MSG1,I will crush your bones!,Aku akan menghancurkan tulangmu!
TEXTCLIENT_BOSS_MUSHMOOT_MSG2,I will destroy you all!,Aku akan menghancurkan kalian semua!
TEXTCLIENT_BOSS_MUSHMOOT_MSG3,I will break you!,Aku akan menghancurkanmu!
TEXTCLIENT_BOSS_KRRR_MSG1,Who woke me?,Siapa yang membangunkanku?
TEXTCLIENT_BOSS_KRRR_MSG2,%s! My axe and I will destroy you!,%s! Kapakku dan aku akan menghancurkanmu!
TEXTCLIENT_BOSS_KRRR_MSG3,Go to Hell!,Pergi keNeraka!
TEXTCLIENT_SKILLLEVELLIMIT,Set %s' skill level: 1 ~ %d.,Setel%s' skill level: 1 ~ %d.
TEXTCLIENT_REQ_DARK,You are not in Dark Illusion mode.,Kamu tidak dalam mode Ilusi Gelap.
TEXTCLIENT_NEVERKILLSTOP,You cannot use the skill.,Kamu tidak dapat menggunakan keterampilan.
TEXTCLIENT_NOTELEMWEAPON,Unable to use equipped item. Item needs an elemental upgrade first.,Tidak dapat menggunakan item yang dilengkapi. Item membutuhkan peningkatan elemen terlebih dahulu.
TEXTCLIENT_DONOTUSEBUFF,Cannot use the skill at this time.,Tidak dapat menggunakan keterampilan saat ini.
TEXTCLIENT_NEEDSKILLITEM,You must equip either Arrows or the appropriate Poster or Vial to use this skill.,You must equip either Arrows or the appropriate Poster or Vial to use this skill.
TEXTCLIENT_SKILLWAITTIME,Please wait.,Mohon tunggu.
TEXTCLIENT_SKILL_SELF,You use %s.,Kamu menggunakan %s.
TEXTCLIENT_SKILL_SELF_INHERITED,You use %s (%s).,You use %s (%s).
TEXTCLIENT_SKILL_MATE,%s casts %s on you.,%s casts %s padamu.
TEXTCLIENT_SKILL_MATE_INHERITED,%s casts %s (%s) on you.,%s casts %s (%s) on you.
TEXTCLIENT_EQUIP_DENIAL,Permission to view equipment denied.,Izin untuk melihat peralatan ditolak.
TEXTCLIENT_OPTIONREBOOT,You must restart the game for all changes to take effect.,Kamu harus memulai ulang game agar semua perubahan diterapkan.
TEXTCLIENT_LIMITED_USE,You are already using this item. Try again after its effects have worn off.,Kamu sudah menggunakan item ini. Coba lagi setelah efeknya hilang.
TEXTCLIENT_ITEM_LEVEL,Your level is too low. You can use that at level %s.,Levelmu terlalu rendah. Kamu dapat menggunakannya di level %s.
TEXTCLIENT_NOTOVERLAP_USE,You cannot use these items at the same time.,Kamu tidak dapat menggunakan item ini secara bersamaan.
TEXTCLIENT_COND_USE,Takes effect when player dies.,Berlaku saat player mati.
TEXTCLIENT_PK_LIMIT_DAY,%d Day,%d Hari
TEXTCLIENT_PK_LIMIT_HOUR,%d Hr,%d Jam
TEXTCLIENT_PK_LIMIT_MINUTE,%d Min,%d Menit
TEXTCLIENT_PK_LIMIT_SECOND,%d Sec,%d Sec
TEXTCLIENT_DONOTUSE_RESTATE,Unable to reset your stats since you already have basic stats.,Tidak dapat mengatur ulang statistikmu karena kamu sudah memiliki statistik dasar.
TEXTCLIENT_NOTCHOAS,Only criminals can use this item.,Hanya penjahat yang dapat menggunakan item ini.
TEXTCLIENT_GETKARMA,Recovered 1 Karma.,Recovered 1 Karma.
TEXTCLIENT_NTROUPEO10,Either you are not a party member or the party level is higher than 10.,Entah kamu bukan anggota guild atau level guild lebih tinggi dari 10.
TEXTCLIENT_EXP_NOTUSE,"You cannot stack this scroll anymore. At level %d ~ %d, this scroll can only be stacked %d times.","Kamu tidak dapat menumpuk gulungan ini lagi. Pada level %d ~ %d, gulungan ini hanya dapat ditumpuk %d kali."
TEXTCLIENT_EXP_NOTUSELEVEL,You cannot use this scroll. This scroll is only available for level %d ~ %d.,Kamu tidak dapat menggunakan gulungan ini. Gulungan ini hanya tersedia untuk level %d ~ %d.
TEXTCLIENT_EXPITEM_TOOLTIP,*** Your Experience rate has been amplified by #cffff5a50%d%%#nc ***,*** Tingkat Pengalamanmu telah diperkuat oleh #cffff5a50%d%%#nc ***
TEXTCLIENT_EXP_COUTMSG0,The time left,Waktu yang tersisa
TEXTCLIENT_EXP_COUTMSG1,First:,Pertama:
TEXTCLIENT_EXP_COUTMSG2,Second:,Kedua
TEXTCLIENT_EXP_COUTMSG3,Third:,Ketiga:
TEXTCLIENT_EXPBOX_INFO_MSG,You can recover some of your Experience If you return to the place where you died.,Kamu dapat memulihkan sebagian Pengalamanmu Jika kamu kembali ke tempat kamu mati.
TEXTCLIENT_NOT_EXPBOX,You can not use it.,Kamu tidak dapat menggunakannya.
TEXTCLIENT_EXPBOX_EAT,You have recovered 30% of decreased Experience from your death.,Kamu telah memulihkan 30% dari Pengalaman yang berkurang dari kematianmu.
TEXTCLIENT_ADMIN_INVISIBLE,Invisible,Invisible
TEXTCLIENT_ADMIN_IMMORTAL,Undying1,Undying1
TEXTCLIENT_ADMIN_IMMORTALHALF,Undying2,Undying2
TEXTCLIENT_ADMIN_NOMOVING,Freeze player,Freeze player
TEXTCLIENT_ADMIN_MIGHTY,OneKill,OneKill
TEXTCLIENT_TELESKILL_CLICK,Touch on the ground where you want to use %s.,Sentuh tanah ditempat yang kamu ingin gunakan %s.
TEXTCLIENT_CREATEMON_CLICK,Touch on the ground where you want to invoke the monster.,Sentuh di tanah ditempat kamu ingin memanggil monster itu.
TEXTCLIENT_TELESKILL_CANCEL,%s invocation was cancelled.,%s permintaan dibatalkan.
TEXTCLIENT_CREATEMON_CANCEL,Monster invocation was cancelled.,Doa monster dibatalkan.
TEXTCLIENT_USEAIRCRAFT,"In order to ride a flying vehicle, you must reach level 20.","Untuk mengendarai kendaraan terbang, kamu harus mencapai level 20."
TEXTCLIENT_QUEST_DISGUISE_NOTFLY,You cannot fly while transforming.,Kamu tidak bisa terbang saat bertransformasi.
TEXTCLIENT_UPGRADE_FIRE,Fire,Api
TEXTCLIENT_UPGRADE_WATER,Water,Air
TEXTCLIENT_UPGRADE_ELECTRICITY,Electric,Listrik
TEXTCLIENT_UPGRADE_WIND,Wind,Angin
TEXTCLIENT_UPGRADE_EARTH,Earth,Bumi
TEXTCLIENT_RUN,Run,Run
TEXTCLIENT_WALK,Walk,Walk
TEXTCLIENT_CANNOT_DROPMONEY,You cannot drop your Penya on the ground.,Kamu tidak dapat menjatukan Penya di tanah.
TEXTCLIENT_NOTDROP,You cannot drop a premium item on the ground.,Kamu tidak dapat menjatuhkan premium item di tanah.
TEXTCLIENT_QUEITMWARNING,The quest will not progress without this item. Continue discarding item?,Quest tidak akan berkembang tanpa item ini. Lanjutkan membuang item?
TEXTCLIENT_FLIGHTDROP,You cannot drop items while flying.,Kamu tidak dapat menjatuhkan item saat terbang.
TEXTCLIENT_TRADELIMITITEM,You cannot drop items while trading.,Kamu tidak dapat menjatuhkan item saat bertransaksi.
TEXTCLIENT_FALLING_RIDENOTUSE,Only wings can save you when you fall,Hanya sayapp yang dapat menyelamatkanmu saat jatuh
TEXTCLIENT_INVALIDSHOPNAME,This shop name is not allowed.,Nama toko ini tidak diperbolehkan.
TEXTCLIENT_GUILDCOMBAT_CANNOT_TRADE,You cannot trade in the Guild Siege arena.,Kamu tidak dapat berdagang selama acara.
TEXTCLIENT_FAIL_TO_OPEN_SHOP,Private Shops are unavailable in this area.,Toko Pribadi tidak tersedia di area ini.
TEXTCLIENT_NPC_RADIUS,You cannot open a Private Shop near an NPC.,Kamu tidak dapat membuka Toko Pribadi di dekat NPC.
TEXTCLIENT_PRIVATE_SHOP_EMPTY,All items of the private shop were sold.,Semua barang dari toko pribadi terjual.
TEXTCLIENT_CHEER_MESSAGE1,Cheer Message Point(s): %d/3,Cheer Message Point(s): %d/3
TEXTCLIENT_CHEER_MESSAGE2,Time left until the next point,Waktu tersisa sampai poin berikutnya
TEXTCLIENT_CHEER_MESSAGE3,%s sent you a cheer message of friendship!,%s mengirimimu pesan ceria tentang persahabatan!
TEXTCLIENT_CHEER_MESSAGE4,%s sent you a cheer message of love!,%s mengirimimu pesan semangat dengan cinta!
TEXTCLIENT_CHEER_MESSAGE5,Your cheer points have increased by 1.,cheer pointmu telah meningkat 1.
TEXTCLIENT_CHEER_NO1,Unable to send cheer message. Please try again after %s minutes.,Tidak dapat mengirim pesan sorakan. Harap coba lagi setelah %s menit.
TEXTCLIENT_CHEER_NO2,Please select a player to cheer. You can only send cheer messages to players other than yourself.,Silakan pilih pemain untuk dihibur. Kamu hanya dapat mengirim pesan semangat ke pemain selain dirimu sendiri.
TEXTCLIENT_COLLECT_EQUIP,You need to equip a collector.,Kamu perlu melengkapi kolektor.
TEXTCLIENT_COLLECT_TARGET,"Cannot collect, no dead catcher monster targeted.","Tidak dapat mengumpulkan, tidak ada monster penangkap mati yang ditargetkan."
TEXTCLIENT_COLLECT_EMPTY,Insufficient supplements.,Suplemen tidak mencukupi.
TEXTCLIENT_COLLECT_ERROROTHER,Unable to collect resource from a monster killed by another player.,Tidak dapat mengumpulkan sumber daya dari monster yang dibunuh oleh pemain lain.
TEXTCLIENT_HARVEST_EQUIP,You need to equip harvesting gloves.,Kamu perlu memakai harvesting gloves.
TEXTCLIENT_HARVEST_RECEIVE,You have harvested %s x%d.,Kamu telah memanen %s x%d.
TEXTCLIENT_HARVEST_CARRIER,A harvest carrier has been revealed! Kill it to gain its extra berries.,Harvest carrier telah ditemukan! Habisi untuk mendapatkan ekstra berries.
TEXTCLIENT_HARVEST_COOLDOWN,"You cannot currently open it, try again in a few seconds.","You cannot currently open it, try again in a few seconds."
TEXTCLIENT_NOTREADY_USESHOP,Please try again after taking off the head item,Silakan coba lagi setelah melepas item kepala
TEXTCLIENT_SHOP_CHOICE,Selected,Selected
TEXTCLIENT_CHANGE_HAIR,Change your Hair,Change your Hair
TEXTCLIENT_SHOP_COST,Price is,Price is
TEXTCLIENT_SHOP_PENYA,Penya.,Penya.
TEXTCLIENT_CHANGE_HAIR_QUESTION,Do you want to change your hair?,Apakah kamu ingin mengubah rambut kamu?
TEXTCLIENT_TRADEREQUEST,You have offered to trade with %s.,Kamu menawarkan kepada berdagang dengan %s.
TEXTCLIENT_ALREADY_TRADING,The player is already trading.,Player sudah berdagang.
TEXTCLIENT_BATTLE_NOTTRADE,The player cannot trade while fighting.,Player tidak bisa berdagang saat bertarung.
TEXTCLIENT_TRADECANCEL,The trade has been cancelled.,Transaksi telah dibatalkan.
TEXTCLIENT_CANNOTTRADE_ITEM,This item cannot be traded.,Item ini tidak dapat diperdagangkan.
TEXTCLIENT_CANNOTTRADE_EDIT,You cannot add into or remove items from the trading window anymore after the first confirmation.,Kamu tidak dapat menambah atau menghapus item dari jendela perdagangan lagi setelah konfirmasi pertama.
TEXTCLIENT_TRADEACCEPT,%s has completed the trade.,%s telah menyelesaikan trade.
TEXTCLIENT_FINALCONFIRM,%s pushed final confirmation.,%s menekan konfirmasi akhir.
TEXTCLIENT_TRADEAGREE,You agreed to trade.,Kamu setuju untuk trade.
TEXTCLIENT_TRADEREFUSE,You refused to trade.,Kamu menolak untuk trade.
TEXTCLIENT_SBEVE_NOTUSEITEM,You cannot use that item.,Kamu tidak dapat menggunakan item tersebut.
TEXTCLIENT_PIERCING_POSSIBLE_ITEM,The item cannot be pierced.,Item tidak dapat di Pierce.
TEXTCLIENT_STILL_DEVELOPMENT,This functionality is still in development.,Fungsi ini masih dalam pengembangan.
TEXTCLIENT_ENDUSE,You may no longer use %s . That item has expired.,Kamu tidak dapat menggunakan %s . Item tersebut telah Expired.
TEXTCLIENT_DAYUSE,You can use the %s for %d days.,Kamu dapat menggunakan %s untuk %d hari.
TEXTCLIENT_TIMEUSE,Time remaining on %s: %d days.,Waktu tersisa untuk %s: %d hari.
TEXTCLIENT_ITEM_EXPIRED,This item has expired.,Item ini telah Expired.
TEXTCLIENT_NOTUPGRADE,The item cannot be equipped or moved during refining.,Item ini tidak dapat digunakan atapun dipindah saat Refine berlangsung.
TEXTCLIENT_CARDRESHUFFLE_NOTAVAILABLE,Registration is not possible because the grade is not correct.,Registrasi tidak memungkinkan karena grade salah.
TEXTCLIENT_ERROR_NOPIERCING,There is no space to put a card.,Tidak ada ruang tersisa untuk menambahkan Card.
TEXTCLIENT_PIERCINGFAIL,Piercing failed.,Piercing gagal.
TEXTCLIENT_PIERCINGSUCCESS,Piercing Succeeded.,Piercing Sukses.
TEXTCLIENT_REMOVE_PIERCING_ERROR,Only suits pierced with cards can be used.,Hanya Suit yang telah di Pierce dengan Card yang dapat digunakan.
TEXTCLIENT_PIERCING_REMOVE_SUCCESS,Your pierced card has been removed succesfully.,Card Pierce telah sukses dilepaskan.
TEXTCLIENT_NOTEQUALITEM,This item cannot be used.,Item ini tidak dapat digunakan.
TEXTCLIENT_PREMIUM_NOTUPGRADE,Premium item cannot be refined.,Item Premium tidak dapat di Refine.
TEXTCLIENT_WRONGSUPITEM,Wrong supplement item.,Salah Supplement Item.
TEXTCLIENT_USE_PIERCING_MENU,You can use this item with Piercing menu at Weapon Shop.,Kamu dapat menggunakan item ini pada Piercing menu di Weapon Shop.
TEXTCLIENT_USE_ACCESSORY_MENU,You can use this item with Accessory Upgrade menu at Weapon Shop.,Kamu dapat menggunakan item ini pada Accessory Upgrade menu di Weapon Shop.
TEXTCLIENT_USE_UPGRADE_MENU,You can use this item with Upgrade menu at Armor Shop.,Kamu dapat menggunakan item ini pada Upgrade menu di Weapon Shop.
TEXTCLIENT_USE_INVENTORY_WINDOW,Double click on this item in Inventory window to use it.,Klik dua kali pada item ini di jendela Inventory untuk menggunakannya.
TEXTCLIENT_NOTELEUPGRADE,Item cannot be upgraded using this element.,Item tidak dapat di Upgrade menggunakan Element ini.
TEXTCLIENT_UPGRADE_ERROR_TWOELEMENT,You cannot put two different elements on one item.,Kamu tidak dapat memasukkan 2 Element yang berbeda pada item yang sama.
TEXTCLIENT_WRONGUPLEVEL,Using wrong item to upgrade.,Item yang salah untuk Upgrade.
TEXTCLIENT_UPGRADE_MAXOVER,Can only upgrade up to Level 10.,Hanya dapat di Upgrade sampai Level 10.
TEXTCLIENT_ACCESSORY_MAXOVER,Jewelry can be upgraded to +20.,Jewelry dapat di Upgrade sampai +20.
TEXTCLIENT_UPGRADE_ERROR_WRONGUPLEVEL,Using wrong item to upgrade.,Item yang salah untuk Upgrade.
TEXTCLIENT_UPGRADE_ERROR_NOSUPSTONE,Not enough supplement item.,Tidak cukup supplement item.
TEXTCLIENT_UPGRADE_FAIL,The upgrade has failed.,Upgrade telah gagal.
TEXTCLIENT_UPGRADE_SUCCESSFUL,Upgrade Successful!,Upgrade Sukses!
TEXTCLIENT_REMOVE_ERROR,That weapon is not possible to remove the element upgrading. Try again after checking.,Tidak dapat melepaskan Element yang telah di Upgrade pada senjata ini. Silakan periksa dan coba lagi.
TEXTCLIENT_REMOVE_ATTRIBUTE_CONFIRM,The element of weapon was removed.,Element dari Weapon telah dihapus.
TEXTCLIENT_DEPEN_USE,This item takes effect once your character dies. Do you want to use it?,Item ini memiliki efek sekali saat karaktermu mati. Apakah kamu ingin menggunakannya?
TEXTCLIENT_SKILLINIT,This item resets your skills. Do you want to use this item?,Item ini akan mereset Skill karakter. Apakah kamu ingin menggunakannya?
TEXTCLIENT_ERROR_SKILLRECCURENCE,Your skill has already been reset.,Skillmu telah direset.
TEXTCLIENT_NOTUSEVAG,You can use this item after your 1st job change.,Kamu dapat menggunakan item ini setelah 1st Job Change.
TEXTCLIENT_CHECKEQUIP,Please unequip the item first.,Tolong lepaskan item terlebih dahulu.
TEXTCLIENT_PK_BLINK_NO,You cannot use a blinkwing at Kebaras.,Kamu tidak dapat menggunakan blinkwing di Kebaras.
TEXTCLIENT_BLINK_EVENT_NO,You cannot use a blinkwing during event.,Kamu tidak dapat menggunakan Blinkwing selama Event.
TEXTCLIENT_GUILDCOMBAT_NO_OUTWAR,You cannot use Blinkwings to escape the Guild Siege arena.,Kamu tidak dapat menggunakan Blinkwing untuk espace dari arena Guild Siege.
TEXTCLIENT_ARENA_BLINKPOOL,You cannot use Blinkpool in the Arena.,Kamu tidak dapat menggunakan Blinkpool di Arena.
TEXTCLIENT_WARNINGCCLS,Your stats will reset after you change your job. Do you want to change your job?,Stat karakter akan reset setelah berganti Job. Apakah kamu ingin mengganti Job karakter?
TEXTCLIENT_CHANGECLASS,You successfully changed your Job to %s.,Karakter sukses berganti Job menjadi %s.
TEXTCLIENT_RETURN_USEITEM,The item loses its potency 4 hours after being equipped if not returned to the inventory . Do you want to use the item?,Item akan kehilangan potensinya 4 jam setelah digunakan jika tidak dikembalikan kedalam Inventory. Apakah kamu ingin menggunakannya?
TEXTCLIENT_LIMITZONE_USE,Unable to use item in the limit zone.,Tidak dapat menggunakan item didalam Limit Zone.
TEXTCLIENT_ON_EVENT,The '%s' event is underway! Visit %s for event details!,'%s' event sedang berlangsung! Kunjungi %s untuk detail event!
