Key,English,Polish
TEXTCLIENT_GUILDPOWERCHANGED,Authority for each title has been changed.,Kompetencje Ról w Gildii zostały zmienione.
TEXTCLIENT_GUILDWARNOMEMBER,Unable to use the member management function during a guild duel.,Nie można zarządzać członkostwem w trakcie Pojedynku Gildii.
TEXTCLIENT_GUILDMEMBER_PROMOTED,%s has been promoted.,%s awansował/a.
TEXTCLIENT_GUILDMEMBER_DEMOTED,%s has been demoted.,%s zdegradowany/a.
TEXTCLIENT_GUILD_TRANSFERLEADER,%s has become the guild master.,%s stał/a się Mistrzem Gildii.
TEXTCLIENT_GUILD_MEMBERLEAVE,%s has left the guild.,%s opuścił/a Gildię.
TEXTCLIENT_COMACCEPTHAVECOM,%s is already in a guild.,%s już należy do innej Gildii.
TEXTCLIENT_BATTLE_NOTGUILD,You cannot invite others to join your guild during a battle.,Nie możesz zapraszać graczy do Gildii w trakcie walki.
TEXTCLIENT_COMACCEPTKINGPIN,You invited %s to your guild.,Zaprosiłeś/aś %s do Gildii.
TEXTCLIENT_GUILDCHROFFLINE,The character you invited is offline.,Zaproszony gracz nie jest zalogowany.
TEXTCLIENT_GUILDNOTINCLUDE,You have to wait 2 days before joining another guild.,Musisz poczekać 2 dni zanim dołączysz do nowej Gildii.
TEXTCLIENT_GUILDFAILINVITATE,%s has refused to join the guild.,%s odmówił/a dołączenia do Gildii.
TEXTCLIENT_COMNOEXCOM,That guild does not exist.,Ta Gildia nie istnieje.
TEXTCLIENT_GUILDWARNOINVATE,Cannot join a guild during a guild duel.,Nie można dołączyć do Gildii w trakcie Pojedynku Gildii.
TEXTCLIENT_COMHAVECOM,You are already in a guild.,Już należysz do innej Gildii.
TEXTCLIENT_COMOVERMEMBER,The guild is full.,Gildia jest pełna.
TEXTCLIENT_COMACCEPTWELCOME,%s has joined the guild.,%s dołączył/a do Gildii.
TEXTCLIENT_GUILDNOTHINGNAME,Unable to make a contribution. Ask your Guild Leader to set the guild name first.,Nie można wykonać Dotacji. Zapytaj Mistrza Gildii o ustawienie Imienia Gildii.
TEXTCLIENT_GUILDMERITMAXLEVEL,Unable to make a contribution. The guild has reached its maximum level.,Nie można wykonać Dotacji. Gildia ma już Maksymalny Poziom.
TEXTCLIENT_GUILDLEVELUP,Guild level has increased.,Poziom Gildii wzrósł.
TEXTCLIENT_GUILDCLOAK,%s Guild Cloak,Peleryna Gildii %s.
TEXTCLIENT_NOTTRADE,You cannot trade a premium item.,Nie możesz oddać przedmiotu Premium.
TEXTCLIENT_GUILDBANKFULL,The guild warehouse is full.,Magazyn Gildii jest pełny.
TEXTCLIENT_COUPLEBANKFULL,The couple storage is full.,The couple storage is full.
TEXTCLIENT_SLOTFULL,Your inventory is full.,Twój Ekwipunek jest pełny.
TEXTCLIENT_CONFIRMMOVEITEM,Really move this item?,Na pewno ruszyć ten przedmiot?
TEXTCLIENT_GUILDCREATECLOAK,Guild cloak has been created.,Peleryna Gildii została utworzona.
TEXTCLIENT_GUILDNEEDGOLD,Unable to create guild cloak. Insufficient Penya in the guild warehouse.,Nie można utworzyć Peleryny Gildii. Nie dość Penya w Magazynie Gildii.
TEXTCLIENT_GUILD_PAYTAKE,Guild salary of %d Penya received.,Otrzymano Pensję od Gildii w wysokości %d.
TEXTCLIENT_ERROR_UNKNOWN_TARGET,Unknown setting target,Nieznany cel
TEXTCLIENT_ERROR_UNKNOWN_JOB,Unknown job,Nieznana Klasa Postaci
TEXTCLIENT_RECURRENCE,Your character’s skill points have been reset. Please redistribute your points in the Skill Tree window.,Umiejętności zostały zresetowane. Rozdaj odzyskane Punkty w Oknie Umiejętności.
TEXTCLIENT_CHOICEJOB,You have to choose a job at Lv 15.,Musisz wybrać Klasę Postaci na Poziomie 15-tym.
TEXTCLIENT_ERROR_NOTEXPERTJOB,Not Expert Job,Nieznana Zaawansowana Klasa Postaci
TEXTCLIENT_EXPERTJOBS,Expert Job: %s,Klasa Ekspercka: %s
TEXTCLIENT_EXPERTLEVEL,Expert Level: %d ~ %d,Ekspert Poziomu: %d ~ %d
TEXTCLIENT_ERROR_NOTPROFESSIONALJOB,Not Professional Job,To nie jest Klasa Profesjonalna Postaci
TEXTCLIENT_ERROR_NOTSPECIALISTJOB,Not Specialist Job,Not Specialist Job
TEXTCLIENT_PROFESSIONALJOBS,Professional Job: %s,Klasa Profesjonalna: %s
TEXTCLIENT_PROFESSIONALLEVEL,Professional Level: %d ~~~,Klasa Profesjonalna Poziomu: %d ~~~
TEXTCLIENT_SPECIALISTJOBS,Specialist Job: %s,Specialist Job: %s
TEXTCLIENT_SPECIALISTLEVEL,Specialist Level: %d ~~~,Specialist Level: %d ~~~
TEXTCLIENT_SKILLPOINT_UP,New Skill Points are now available.,Otrzymano nowe Punkty Umiejętności.
TEXTCLIENT_REAPSKILL,You've learned %s. You can now allocate skill points to this ability.,Nauczyłeś/aś się %s. Możesz teraz podnieść poziom tej umiejętności. 
TEXTCLIENT_FLYLVLUP,Flying level up!,Wzrósł Poziom Latania!
TEXTCLIENT_NEEDSATTACKITEM,You must equip either Arrows or the appropriate Poster or Vial to use this skill.,You must equip either Arrows or the appropriate Poster or Vial to use this skill.
TEXTCLIENT_BOSS_BIGMUSCLE_MSG1,How dare you come here!,Jak śmiesz tu przychodzić!
TEXTCLIENT_BOSS_BIGMUSCLE_MSG2,You have no fear!,Czy ty nie masz za grosz strachu?!!
TEXTCLIENT_BOSS_BIGMUSCLE_MSG3,I will be your executioner!,Będę twoim katem!
TEXTCLIENT_BOSS_BIGMUSCLE_MSG4,Don't make me angry!,Nie denerwuj mnie!
TEXTCLIENT_BOSS_BIGMUSCLE_MSG5,"%s, you fool! How dare you!","%s, ty głupcze! Jak śmiesz!"
TEXTCLIENT_BOSS_MUSHMOOT_MSG1,I will crush your bones!,Połamię twoje kości!
TEXTCLIENT_BOSS_MUSHMOOT_MSG2,I will destroy you all!,Zniszczę was wszystkich!
TEXTCLIENT_BOSS_MUSHMOOT_MSG3,I will break you!,Zmiażdżę Cię!
TEXTCLIENT_BOSS_KRRR_MSG1,Who woke me?,Kto mnie obudził?
TEXTCLIENT_BOSS_KRRR_MSG2,%s! My axe and I will destroy you!,%s! Ja i mój Topór zniszczymy Cię!
TEXTCLIENT_BOSS_KRRR_MSG3,Go to Hell!,Poślę Cię do Piekła!
TEXTCLIENT_SKILLLEVELLIMIT,Set %s' skill level: 1 ~ %d.,Ustaw poziom umiejętności %s: 1 ~ %d.
TEXTCLIENT_REQ_DARK,You are not in Dark Illusion mode.,Nie jesteś skryty w Mrocznej Iluzji.
TEXTCLIENT_NEVERKILLSTOP,You cannot use the skill.,Nie możesz użyć tej umiejętności.
TEXTCLIENT_NOTELEMWEAPON,Unable to use equipped item. Item needs an elemental upgrade first.,Nie można użyć założonego przedmiotu. Przedmiot musi być ulepszony Żywiołem.
TEXTCLIENT_DONOTUSEBUFF,Cannot use the skill at this time.,Nie można jeszcze użyć tej umiejętności.
TEXTCLIENT_NEEDSKILLITEM,You must equip either Arrows or the appropriate Poster or Vial to use this skill.,You must equip either Arrows or the appropriate Poster or Vial to use this skill.
TEXTCLIENT_SKILLWAITTIME,Please wait.,Proszę czekać.
TEXTCLIENT_SKILL_SELF,You use %s.,Użyłeś/aś %s.
TEXTCLIENT_SKILL_SELF_INHERITED,You use %s (%s).,You use %s (%s).
TEXTCLIENT_SKILL_MATE,%s casts %s on you.,%s używa %s na tobie.
TEXTCLIENT_SKILL_MATE_INHERITED,%s casts %s (%s) on you.,%s casts %s (%s) on you.
TEXTCLIENT_EQUIP_DENIAL,Permission to view equipment denied.,Nie pozwolono na sprawdzenie ekwipunku.
TEXTCLIENT_OPTIONREBOOT,You must restart the game for all changes to take effect.,Musisz uruchomić grę ponownie by wprowadzić zmiany.
TEXTCLIENT_LIMITED_USE,You are already using this item. Try again after its effects have worn off.,Przedmiot w użyciu. Poczekaj aż efekt wygaśnie.
TEXTCLIENT_ITEM_LEVEL,Your level is too low. You can use that at level %s.,Masz zbyt niski Poziom by tego użyć. Poziom wymagany: %s.
TEXTCLIENT_NOTOVERLAP_USE,You cannot use these items at the same time.,Nie możesz użyć tych przedmiotów razem ze sobą.
TEXTCLIENT_COND_USE,Takes effect when player dies.,Działa gdy gracz zginie.
TEXTCLIENT_PK_LIMIT_DAY,%d Day,%d Dni
TEXTCLIENT_PK_LIMIT_HOUR,%d Hr,%d Godz.
TEXTCLIENT_PK_LIMIT_MINUTE,%d Min,%d Min.
TEXTCLIENT_PK_LIMIT_SECOND,%d Sec,%d Sek.
TEXTCLIENT_DONOTUSE_RESTATE,Unable to reset your stats since you already have basic stats.,Nie możesz zresetować statystyk gdy mają wartość początkującą.
TEXTCLIENT_NOTCHOAS,Only criminals can use this item.,Tylko kryminaliści mogą użyć tego przedmiotu.
TEXTCLIENT_GETKARMA,Recovered 1 Karma.,Odzyskano 1 punkty Karmy.
TEXTCLIENT_NTROUPEO10,Either you are not a party member or the party level is higher than 10.,"Drużyna już ma 10-ty poziom, lub nie należysz do żadnej drużyny."
TEXTCLIENT_EXP_NOTUSE,"You cannot stack this scroll anymore. At level %d ~ %d, this scroll can only be stacked %d times.","Nie możesz użyć tego zwoju więcej razy. Na poziomie %d ~ %d, możesz go użyć tylko %d razy naraz."
TEXTCLIENT_EXP_NOTUSELEVEL,You cannot use this scroll. This scroll is only available for level %d ~ %d.,Nie możesz użyć tego zwoju. Ten zwój jest dostępny tylko dla poziomu %d ~ %d.
TEXTCLIENT_EXPITEM_TOOLTIP,*** Your Experience rate has been amplified by #cffff5a50%d%%#nc ***,*** Twoje doświadczenie zostało zwiększone o #cffff5a50%d%%#nc ***
TEXTCLIENT_EXP_COUTMSG0,The time left,Pozostały czas
TEXTCLIENT_EXP_COUTMSG1,First:,Pierwszy:
TEXTCLIENT_EXP_COUTMSG2,Second:,Drugi:
TEXTCLIENT_EXP_COUTMSG3,Third:,Trzeci:
TEXTCLIENT_EXPBOX_INFO_MSG,You can recover some of your Experience If you return to the place where you died.,"Wróć do miejsca gdzie zginąłeś/aś, by odzyskać część utraconego doświadczenia."
TEXTCLIENT_NOT_EXPBOX,You can not use it.,Nie możesz tego użyć.
TEXTCLIENT_EXPBOX_EAT,You have recovered 30% of decreased Experience from your death.,Odzyskano 30% utraconego doświadczenia.
TEXTCLIENT_ADMIN_INVISIBLE,Invisible,Niewidzialny
TEXTCLIENT_ADMIN_IMMORTAL,Undying1,Nieśmiertelność1
TEXTCLIENT_ADMIN_IMMORTALHALF,Undying2,Nieśmiertelność2
TEXTCLIENT_ADMIN_NOMOVING,Freeze player,Zamroź gracza
TEXTCLIENT_ADMIN_MIGHTY,OneKill,ŚmierćWJednymCiosie
TEXTCLIENT_TELESKILL_CLICK,Touch on the ground where you want to use %s.,Wskaż na ziemi gdzie chcesz użyć %s.
TEXTCLIENT_CREATEMON_CLICK,Touch on the ground where you want to invoke the monster.,Wskaż na ziemi gdzie chcesz przywołać potwora.
TEXTCLIENT_TELESKILL_CANCEL,%s invocation was cancelled.,Przywołanie %s zostało anulowane.
TEXTCLIENT_CREATEMON_CANCEL,Monster invocation was cancelled.,Przywołanie potwora anulowane.
TEXTCLIENT_USEAIRCRAFT,"In order to ride a flying vehicle, you must reach level 20.",Musisz mieć poziom 20 żeby latać.
TEXTCLIENT_QUEST_DISGUISE_NOTFLY,You cannot fly while transforming.,Nie możesz latać w trakcie transformacji.
TEXTCLIENT_UPGRADE_FIRE,Fire,Ogień
TEXTCLIENT_UPGRADE_WATER,Water,Woda
TEXTCLIENT_UPGRADE_ELECTRICITY,Electric,Elektryczność
TEXTCLIENT_UPGRADE_WIND,Wind,Wiatr
TEXTCLIENT_UPGRADE_EARTH,Earth,Ziemia
TEXTCLIENT_RUN,Run,Bieg
TEXTCLIENT_WALK,Walk,Spacer
TEXTCLIENT_CANNOT_DROPMONEY,You cannot drop your Penya on the ground.,Nie możesz upuścić Penya na ziemię.
TEXTCLIENT_NOTDROP,You cannot drop a premium item on the ground.,Nie możesz upuścić przedmiotu Premium na ziemię.
TEXTCLIENT_QUEITMWARNING,The quest will not progress without this item. Continue discarding item?,Nie będziesz mógł ukończyć misji bez tego przedmiotu. Na pewno go wyrzucić?
TEXTCLIENT_FLIGHTDROP,You cannot drop items while flying.,Nie możesz upuścić przedmiotu w trakcie latania.
TEXTCLIENT_TRADELIMITITEM,You cannot drop items while trading.,Nie możesz upuścić przedmiotu w trakcie handlu.
TEXTCLIENT_FALLING_RIDENOTUSE,Only wings can save you when you fall,Tylko skrzydła Cię uratują w trakcie upadku.
TEXTCLIENT_INVALIDSHOPNAME,This shop name is not allowed.,Ta nazwa sklepu jest niedozwolona.
TEXTCLIENT_GUILDCOMBAT_CANNOT_TRADE,You cannot trade in the Guild Siege arena.,Nie można handlować na arenie Oblężenia Gildii.
TEXTCLIENT_FAIL_TO_OPEN_SHOP,Private Shops are unavailable in this area.,Sklepy są niedozwolone w tym miejscu.
TEXTCLIENT_NPC_RADIUS,You cannot open a Private Shop near an NPC.,Nie możesz otworzyć sklepu obok któregoś z NPC. 
TEXTCLIENT_PRIVATE_SHOP_EMPTY,All items of the private shop were sold.,Sklep już wszystko sprzedał.
TEXTCLIENT_CHEER_MESSAGE1,Cheer Message Point(s): %d/3,Pozostało akcji kibicowania: %d/3
TEXTCLIENT_CHEER_MESSAGE2,Time left until the next point,Czas do uzyskania akcji
TEXTCLIENT_CHEER_MESSAGE3,%s sent you a cheer message of friendship!,%s Ci kibicuje!
TEXTCLIENT_CHEER_MESSAGE4,%s sent you a cheer message of love!,%s Cię podziwia!
TEXTCLIENT_CHEER_MESSAGE5,Your cheer points have increased by 1.,Możesz znowu komuś kibicować!
TEXTCLIENT_CHEER_NO1,Unable to send cheer message. Please try again after %s minutes.,Nie możesz tej postaci kibicować. Spróbuj ponownie za %s min.
TEXTCLIENT_CHEER_NO2,Please select a player to cheer. You can only send cheer messages to players other than yourself.,Wybierz gracza któremu będziesz kibicować. Nie możesz kibicować sam sobie. 
TEXTCLIENT_COLLECT_EQUIP,You need to equip a collector.,Musisz użyć Zbieracza.
TEXTCLIENT_COLLECT_TARGET,"Cannot collect, no dead catcher monster targeted.",Musisz wybrać martwego potwora-Zasobnika by zbierać zasoby.
TEXTCLIENT_COLLECT_EMPTY,Insufficient supplements.,Niewystarczająco zasobów.
TEXTCLIENT_COLLECT_ERROROTHER,Unable to collect resource from a monster killed by another player.,Nie można zbierać zasobów z potwora zabitego przez innego gracza.
TEXTCLIENT_HARVEST_EQUIP,You need to equip harvesting gloves.,You need to equip harvesting gloves.
TEXTCLIENT_HARVEST_RECEIVE,You have harvested %s x%d.,You have harvested %s x%d.
TEXTCLIENT_HARVEST_CARRIER,A harvest carrier has been revealed! Kill it to gain its extra berries.,A harvest carrier has been revealed! Kill it to gain its extra berries.
TEXTCLIENT_HARVEST_COOLDOWN,"You cannot currently open it, try again in a few seconds.","You cannot currently open it, try again in a few seconds."
TEXTCLIENT_NOTREADY_USESHOP,Please try again after taking off the head item,Zdejmij nakrycie głowy i spróbuj ponownie.
TEXTCLIENT_SHOP_CHOICE,Selected,Wybrany
TEXTCLIENT_CHANGE_HAIR,Change your Hair,Zmiana Uczesania
TEXTCLIENT_SHOP_COST,Price is,Cena to
TEXTCLIENT_SHOP_PENYA,Penya.,Penya.
TEXTCLIENT_CHANGE_HAIR_QUESTION,Do you want to change your hair?,Czy chcesz zmienić swoje uczesanie?
TEXTCLIENT_TRADEREQUEST,You have offered to trade with %s.,Zaproponowałeś/aś handel z %s.
TEXTCLIENT_ALREADY_TRADING,The player is already trading.,Ten gracz jest w trakcie wymiany handlowej.
TEXTCLIENT_BATTLE_NOTTRADE,The player cannot trade while fighting.,Nie można handlować z graczem który walczy.
TEXTCLIENT_TRADECANCEL,The trade has been cancelled.,Handel został anulowany.
TEXTCLIENT_CANNOTTRADE_ITEM,This item cannot be traded.,Tego przedmiotu nie można sprzedać.
TEXTCLIENT_CANNOTTRADE_EDIT,You cannot add into or remove items from the trading window anymore after the first confirmation.,"Po uzgodnieniu transakcji, nie można dodawać lub usuwać przedmiotów z okna wymiany."
TEXTCLIENT_TRADEACCEPT,%s has completed the trade.,%s dokonał/a transakcji.
TEXTCLIENT_FINALCONFIRM,%s pushed final confirmation.,%s zgadza się na wymianę.
TEXTCLIENT_TRADEAGREE,You agreed to trade.,Zgodziłeś/aś się na wymianę.
TEXTCLIENT_TRADEREFUSE,You refused to trade.,Odmówiłeś/aś wymiany.
TEXTCLIENT_SBEVE_NOTUSEITEM,You cannot use that item.,Nie możesz użyć tego przedmiotu.
TEXTCLIENT_PIERCING_POSSIBLE_ITEM,The item cannot be pierced.,W tym przedmiocie nie można wydrążyć gniazd.
TEXTCLIENT_STILL_DEVELOPMENT,This functionality is still in development.,Ta funkcja jest w trakcie budowy. Przepraszamy.
TEXTCLIENT_ENDUSE,You may no longer use %s . That item has expired.,Nie możesz więcej używać %s. Ten przedmiot wygasł.
TEXTCLIENT_DAYUSE,You can use the %s for %d days.,Możesz używać %s przez %d dni.
TEXTCLIENT_TIMEUSE,Time remaining on %s: %d days.,Czas pozostały %s: %d dni.
TEXTCLIENT_ITEM_EXPIRED,This item has expired.,Przedmiot wygasł.
TEXTCLIENT_NOTUPGRADE,The item cannot be equipped or moved during refining.,Przedmiotu nie można założyć lub ruszać w trakcie ulepszania.
TEXTCLIENT_CARDRESHUFFLE_NOTAVAILABLE,Registration is not possible because the grade is not correct.,Registration is not possible because the grade is not correct.
TEXTCLIENT_ERROR_NOPIERCING,There is no space to put a card.,Nie ma wolnego gniazda by włożyć kartę.
TEXTCLIENT_PIERCINGFAIL,Piercing failed.,Wydrążanie Gniazda nie powiodło się.
TEXTCLIENT_PIERCINGSUCCESS,Piercing Succeeded.,Sukces! Wydrążanie Gniazda powiodło się!
TEXTCLIENT_REMOVE_PIERCING_ERROR,Only suits pierced with cards can be used.,Można tego użyć tylko ze zbroją z kartami w gniazdach.
TEXTCLIENT_PIERCING_REMOVE_SUCCESS,Your pierced card has been removed succesfully.,Twoja karta została usunięta z gniazda.
TEXTCLIENT_NOTEQUALITEM,This item cannot be used.,Nie można użyć tego przedmiotu.
TEXTCLIENT_PREMIUM_NOTUPGRADE,Premium item cannot be refined.,Nie można ulepszyć przedmiotu Premium.
TEXTCLIENT_WRONGSUPITEM,Wrong supplement item.,Wybrano niewłaściwe zasoby.
TEXTCLIENT_USE_PIERCING_MENU,You can use this item with Piercing menu at Weapon Shop.,"Możesz użyć tego przedmiotu w Sklepie z Bronią, wybierając ""Wydrąż Gniazdo"" w menu."
TEXTCLIENT_USE_ACCESSORY_MENU,You can use this item with Accessory Upgrade menu at Weapon Shop.,Możesz użyć tego przedmiotu w menu Ulepszania Akcesoriów u Handlarza Bronią.
TEXTCLIENT_USE_UPGRADE_MENU,You can use this item with Upgrade menu at Armor Shop.,Możesz dokonać ulepszeń za pomocą tego przedmiotu w Sklepie ze Zbroją.
TEXTCLIENT_USE_INVENTORY_WINDOW,Double click on this item in Inventory window to use it.,Naciśnij dwukrotnie na ten przedmiot w ekwipunku by go użyć.
TEXTCLIENT_NOTELEUPGRADE,Item cannot be upgraded using this element.,Nie można ulepszyć przedmiotu za pomocą tego żywiołu.
TEXTCLIENT_UPGRADE_ERROR_TWOELEMENT,You cannot put two different elements on one item.,Nie można mieć dwóch żywiołów na jednym przedmiocie.
TEXTCLIENT_WRONGUPLEVEL,Using wrong item to upgrade.,Użyto niewłaściwego przedmiotu do ulepszenia.
TEXTCLIENT_UPGRADE_MAXOVER,Can only upgrade up to Level 10.,Można ulepszać tylko do +10.
TEXTCLIENT_ACCESSORY_MAXOVER,Jewelry can be upgraded to +20.,Biżuterię można ulepszyć do +20.
TEXTCLIENT_UPGRADE_ERROR_WRONGUPLEVEL,Using wrong item to upgrade.,Użyto niewłaściwego przedmiotu do ulepszenia.
TEXTCLIENT_UPGRADE_ERROR_NOSUPSTONE,Not enough supplement item.,Niewystarczająca ilość zasobów.
TEXTCLIENT_UPGRADE_FAIL,The upgrade has failed.,Ulepszenie nie powiodło się.
TEXTCLIENT_UPGRADE_SUCCESSFUL,Upgrade Successful!,Sukces! Ulepszenie powiodło się!
TEXTCLIENT_REMOVE_ERROR,That weapon is not possible to remove the element upgrading. Try again after checking.,Nie można usunąć żywiołu z broni. Sprawdź przedmiot zanim spróbujesz ponownie.
TEXTCLIENT_REMOVE_ATTRIBUTE_CONFIRM,The element of weapon was removed.,Usunięto żywioł z broni.
TEXTCLIENT_DEPEN_USE,This item takes effect once your character dies. Do you want to use it?,Ten przedmiot działa pośmiertnie. Czy chcesz by był aktywny?
TEXTCLIENT_SKILLINIT,This item resets your skills. Do you want to use this item?,Ten przedmiot resetuje twoje umiejętności. Czy chcesz go teraz użyć?
TEXTCLIENT_ERROR_SKILLRECCURENCE,Your skill has already been reset.,Już odzyskałeś Punkty Umiejętności.
TEXTCLIENT_NOTUSEVAG,You can use this item after your 1st job change.,Możesz użyć tego przedmiotu dopiero po swojej pierwszej zmianie klasy.
TEXTCLIENT_CHECKEQUIP,Please unequip the item first.,Musisz najpierw zdjąć ten przedmiot.
TEXTCLIENT_PK_BLINK_NO,You cannot use a blinkwing at Kebaras.,Nie można teleportować się z Kebaras.
TEXTCLIENT_BLINK_EVENT_NO,You cannot use a blinkwing during event.,Nie możesz używać teleportów podczas wydarzenia.
TEXTCLIENT_GUILDCOMBAT_NO_OUTWAR,You cannot use Blinkwings to escape the Guild Siege arena.,Nie można Teleportować się by uciec z areny Oblężenia Gildii.
TEXTCLIENT_ARENA_BLINKPOOL,You cannot use Blinkpool in the Arena.,Nie możesz używać Blinkpool na Arenie.
TEXTCLIENT_WARNINGCCLS,Your stats will reset after you change your job. Do you want to change your job?,Twoje atrybuty zostaną zresetowane po zmianie klasy. Czy chcesz zmienić teraz swoją klasę?
TEXTCLIENT_CHANGECLASS,You successfully changed your Job to %s.,Zmieniłeś/aś klasę postaci na %s.
TEXTCLIENT_RETURN_USEITEM,The item loses its potency 4 hours after being equipped if not returned to the inventory . Do you want to use the item?,Ten przedmiot traci moc po 4 godzinach od założenia jeśli nie wróci do ekwipunku. Czy chcesz go teraz użyć?
